question,A,B,C,D,E,answer,explanation
"<p>The toggle condition in a master-slave <i>J-K</i> flip-flop means that <i>Q</i> and <img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq10_1019_1.jpg""/> will switch to their ________ state(s) at the ________.</p>","opposite, active clock edge","inverted, positive clock edge","quiescent, negative clock edge","reset, synchronous clock edge",,A,
"<p>An RC circuit used in a nonretriggerable 74121 one-shot has an R<sub>EXT </sub>of 49 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/> and a C<sub>EXT</sub> of 0.2 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F. The pulse width (t<sub>W</sub>) is approximately ________.</p>","6.9 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s",6.9 ms,69 ms,690 ms,,B,
"<p>On a positive edge-triggered S-R flip-flop, the outputs reflect the input condition when ________.</p>",the clock pulse is LOW,the clock pulse is HIGH,the clock pulse transitions from LOW to HIGH,the clock pulse transitions from HIGH to LOW,,C,
<p>What is the hold condition of a flip-flop?</p>,both <i>S</i> and <i>R</i> inputs activated,no active <i>S</i> or <i>R</i> input,only <i>S</i> is active,only <i>R</i> is active,,B,
"<p>If an active-HIGH S-R latch has a 0 on the S input and a 1 on the R input and then the R input goes to 0, the latch will be ________.</p>",SET,RESET,clear,invalid,,B,
"<p>In VHDL, how many inputs will a primitive JK flip-flop have?</p>",2,3,4,5,,D,
"<p>A 555 operating as a monostable multivibrator has a C<sub>1</sub> = 0.01 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F. Determine R<sub>1</sub> for a pulse width of 2 ms.</p>","200 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","182 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","91 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","182 <img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>",,B,
<p>A D flip-flop utilizing a PGT clock is in the CLEAR state. Which of the following input actions will cause it to change states?</p>,"<i>CLK</i> = NGT, <i>D</i> = 0","<i>CLK</i> = PGT, <i>D</i> = 0","CLOCK NGT, <i>D</i> = 1","CLOCK PGT, <i>D</i> = 1","<i>CLK</i> = NGT, <i>D</i> = 0, CLOCK NGT, <i>D</i> = 1",D,
"<p><p>The symbols on this flip-flop device indicate ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq7_00300.gif""/></p></p>",triggering takes place on the negative-going edge of the CLK pulse,triggering takes place on the positive-going edge of the CLK pulse,triggering can take place anytime during the HIGH level of the CLK waveform,triggering can take place anytime during the LOW level of the CLK waveform,,A,
"<p>In a 555 timer, three 5 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/> resistors provide a trigger level of ________.</p>",1/4 V<sub>CC</sub> and a threshold level 1/2 V<sub>CC</sub>,1/3 V<sub>CC</sub> and a threshold level 3/4 V<sub>CC</sub>,1/3 V<sub>CC</sub> and a threshold level 2/3 V<sub>CC</sub>,1/4 V<sub>CC</sub> and a threshold level 2/3 V<sub>CC</sub>,,C,
<p>Does the cross-coupled NOR flip-flop have active-HIGH or active-LOW set and reset inputs?</p>,active-HIGH,active-LOW,,,,A,
<p>The circuit that is primarily responsible for certain flip-flops to be designated as edge-triggered is the:</p>,edge-detection circuit.,NOR latch.,NAND latch.,pulse-steering circuit.,,A,
"<p>With four <i>J-K</i> flip-flops wired as an asynchronous counter, the first output change of divider #4 indicates a count of how many input clock pulses?</p>",16,8,4,2,,B,
<p>What is the significance of the <i>J</i> and <i>K</i> terminals on the J-K flip-flop?</p>,There is no known significance in their designations.,"The <i>J</i> represents ""jump,"" which is how the <i>Q</i> output reacts whenever the clock goes high and the <i>J</i> input is also HIGH.","The letters were chosen in honor of Jack Kilby, the inventory of the integrated circuit.",All of the other letters of the alphabet are already in use.,,C,
<p>Why are the <i>S</i> and <i>R</i> inputs of a gated flip-flop said to be synchronous?</p>,They must occur with the gate.,They occur independent of the gate.,,,,A,
<p>Gated <i>S-R</i> flip-flops are called asynchronous because the output responds immediately to input changes.</p>,True,False,,,,B,
<p>Which of the following is not generally associated with flip-flops?</p>,Hold time,Propagation delay time,Interval time,Set up time,,C,
"<p>An RC circuit used in a 74122 retriggerable one-shot has an R<sub>EXT</sub> of 100 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/> and a C<sub>EXT</sub> of 0.005 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F. The pulse width is ________.</p>","70 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s","16 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s","160 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s","32 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s",,C,
<p>Edge-triggered flip-flops must have:</p>,very fast response times,at least two inputs to handle rising and falling edges,positive edge-detection circuits,negative edge-detection circuits,,C,
"<p>A 555 operating as a monostable multivibrator has an R<sub>1</sub> of 220 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>. Determine C<sub>1</sub> for a pulse width of 4 ms.</p>","0.017 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F",17 pF,170 pF,"1,700 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F",,A,
<p>What is one disadvantage of an S-R flip-flop?</p>,It has no enable input.,It has an invalid state.,It has no clock input.,It has only a single output.,,B,
<p>To completely load and then unload an 8-bit register requires how many clock pulses?</p>,2,4,8,16,,D,
<p>What is one disadvantage of an <i>S-R</i> flip-flop?</p>,It has no enable input.,It has an invalid state.,It has no clock input.,It has only a single output.,,B,
<p>Which of the following best describes the action of pulse-triggered FF's?</p>,The clock and the S-R inputs must be pulse shaped.,"The data is entered on the leading edge of the clock, and transferred out on the trailing edge of the clock.",A pulse on the clock transfers data from input to output.,The synchronous inputs must be pulsed.,,B,
<p>An invalid condition in the operation of an active-HIGH input S-R latch occurs when ________.</p>,HIGHs are applied simultaneously to both inputs S and R,LOWs are applied simultaneously to both inputs S and R,a LOW is applied to the S input while a HIGH is applied to the R input,a HIGH is applied to the S input while a LOW is applied to the R input,,A,
"<p>On a <i>J-K</i> flip-flop, when is the flip-flop in a hold condition?</p>","<i>J</i> = 0, <i>K</i> = 0","<i>J</i> = 1, <i>K</i> = 0","<i>J</i> = 0, <i>K</i> = 1","<i>J</i> = 1, <i>K</i> = 1",,A,
"<p>The output pulse width for a 555 monostable circuit with R<sub>1</sub> = 3.3 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/> and C<sub>1</sub> = 0.02 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F is ________.</p>","7.3 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s","73 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s",7.3 ms,73 ms,,B,
<p>Edge-triggered flip-flops must have:</p>,very fast response times.,at least two inputs to handle rising and falling edges.,a pulse transition detector.,active-LOW inputs and complemented outputs.,,C,
"<p>As a general rule for stable flip-flop triggering, the clock pulse rise and fall times must be:</p>",very long.,very short.,at a maximum value to enable the input control signals to stabilize.,of no consequence as long as the levels are within the determinate range of value.,,B,
<p>A positive edge-triggered D flip-flop will store a 1 when ________.</p>,the D input is HIGH and the clock transitions from HIGH to LOW,the D input is HIGH and the clock transitions from LOW to HIGH,the D input is HIGH and the clock is LOW,the D input is HIGH and the clock is HIGH,,B,
"<p>If an input is activated by a signal transition, it is ________.</p>",edge-triggered,toggle triggered,clock triggered,noise triggered,,A,
"<p>A positive edge-triggered J-K flip-flop is used to produce a two-phase clock. However, when the circuit is operated it produces erratic results. Close examination with a scope reveals the presence of glitches. What causes the glitches, and how might the problem be corrected?</p>",The PRESET and CLEAR terminals may have been left floating; they should be properly terminated if not being used.,The problem is caused by a race condition between the <i>J</i> and <i>K</i> inputs; an inverter should be inserted in one of the terminals to correct the problem.,A race condition exists between the <i>Q</i> and <i>Q</i> outputs to the AND gate; the AND gate should be replaced with a NAND gate.,A race condition exists between the clock and the outputs of the flip-flop feeding the AND gate; replace the flip-flop with a negative edge-triggered J-K Flip-Flop.,,D,
"<p>A 555 operating as a monostable multivibrator has a C<sub>1</sub> = 100 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F. Determine R<sub>1</sub> for a pulse width of 500 ms.</p>","45 <img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","455<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","4.5 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>","455 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/>",,C,
<p>Asynchronous inputs will cause the flip-flop to respond immediately with regard to the clock input.</p>,True,False,,,,B,
<p>Which is not a real advantage of HDL?</p>,Using higher levels of abstraction,Tailoring components to exactly fit the needs of the project,The use of graphical tools,Using higher levels of abstraction and tailoring components to exactly fit the needs of the project,,C,
"<p>Two J-K flip-flops with their J-K inputs tied HIGH are cascaded to be used as counters. After four input clock pulses, the binary count is ________.</p>",00,11,01,10,,A,
<p>Latches constructed with NOR and NAND gates tend to remain in the latched condition due to which configuration feature?</p>,cross coupling,gate impedance,low input voltages,asynchronous operation,,A,
"<p>In VHDL, how is each instance of a component addressed?</p>",A name followed by a colon and the name of the library primitive,A name followed by a semicolon and the component type,A name followed by the library being used,A name followed by the component library number,,A,
<p>The output of a gated <i>S-R</i> flip-flop changes only if the:</p>,flip-flop is set,control input data has changed,flip-flop is reset,input data has no change,,B,
"<p>In VHDL, in which declaration section is a COMPONENT declared?</p>",Architecture,Library,Entity,Port map,,A,
"<p><p>A gated S-R latch and its associated waveforms are shown below. What, if anything, is wrong and what could be causing the problem?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq5_1015_2.jpg""/></p></p>","The <img src=""/_files/images/digital-electronics/digital-systems/mca5_1018a1.jpeg""/> output is always low; the circuit is defective.","The <i>Q</i> output should be the complement of the <img src=""/_files/images/digital-electronics/digital-systems/mca5_1018b1.gif""/> output; the <i>S</i> and <i>R</i> terminals are reversed.",The <i>Q</i> should be following the <i>R</i> input; the <i>R</i> input is defective.,There is nothing wrong with the circuit.,,A,
"<p>The output pulse width of a 555 monostable circuit with R<sub>1</sub> = 4.7 k<img src=""/_files/images/digital-electronics/digital-fundamentals/omega.gif""/> and C<sub>1</sub> = 47 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>F is ________.</p>",24 s,24 ms,243 ms,"243 <img src=""/_files/images/digital-electronics/digital-fundamentals/mu.gif""/>s",,C,
"<p>If both inputs of an S-R flip-flop are low, what will happen when the clock goes HIGH?</p>",An invalid state will exist.,No change will occur in the output.,The output will toggle.,The output will reset.,,B,
"<p><p>The circuit given below fails to function; the inputs are checked with a logic probe and the following indications are obtained: CLK, <i>J</i>1, <i>J</i>2, <i>J</i>3, <i>K</i>1, <i>K</i>2, and <i>K</i>3 are pulsing. <i>Q</i> and <img src=""/_files/images/digital-electronics/digital-systems/clr.gif""/> are HIGH. <img src=""/_files/images/digital-electronics/digital-systems/q.gif""/> and PRE are LOW. What could be causing the problem?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq5_1017_1.jpg""/></p></p>",There is no problem.,The clock should be held HIGH.,The PRE is stuck LOW.,The CLR is stuck HIGH.,,C,
<p>A push-button switch is used to input data to a register. The output of the register is erratic. What could be causing the problem?</p>,The power supply is probably noisy.,The switch contacts are bouncing.,The socket contacts on the register IC are corroded.,The register IC is intermittent and failure is imminent.,,B,
"<p><p>A 555 timer is connected for astable operation as shown below along with the output waveform. It is determined that the duty cycle should be 0.5. What steps need to be taken to correct the duty cycle, while maintaining the same output frequency?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq5_1020_1.jpg""/></p></p>",Increase the value of <i>C</i>.,Increase <i>V</i><sub>cc</sub> and decrease <i>R</i><sub>L</sub>.,Decrease <i>R</i><sub>1</sub> and <i>R</i><sub>2</sub>.,Decrease <i>R</i><sub>1</sub> and increase <i>R</i><sub>2</sub>.,,D,
<p>The pulse width of a one-shot circuit is determined by ________.</p>,a resistor and capacitor,two resistors,two capacitors,none of the above,,A,
"<p>For an <i>S-R</i> flip-flop to be set or reset, the respective input must be:</p>",installed with steering diodes,in parallel with a limiting resistor,LOW,HIGH,,D,
<p>An active-HIGH input S-R latch has a 1 on the <i>S</i> input and a 0 on the <i>R</i> input. What state is the latch in?</p>,"<img src=""/_files/images/digital-electronics/digital-systems/mca5_1006a1.gif""/>","<img src=""/_files/images/digital-electronics/digital-systems/mca5_1006b1.gif""/>","<img src=""/_files/images/digital-electronics/digital-systems/mca5_1006c1.gif""/>","<img src=""/_files/images/digital-electronics/digital-systems/mca5_1006d1.gif""/>",,A,
"<p>If both inputs of an <i>S-R</i> flip-flop are LOW, what will happen when the clock goes high?</p>",No change will occur in the output.,An invalid state will exist.,The output will toggle.,The output will reset.,,A,
"<p>Four J-K flip-flops are cascaded with their J-K inputs tied HIGH. If the input frequency (f<sub>in</sub>) to the first flip-flop is 32 kHz, the output frequency (f<sub>out</sub>) is ________.</p>",1 kHz,2 kHz,4 kHz,16 kHz,,B,
