question,A,B,C,D,E,answer,explanation
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-333.png""/>then for this to be true <i>x</i>(<i>t</i>) is</p>","exp (<i>j</i>2<span class=""symbol"">p</span> <i>f/t</i>)","exp (-<i>j</i>2<span class=""symbol"">p</span> <i>f/t</i>)","exp (<i>j</i>2<span class=""symbol"">p</span> <i>ft</i>)","exp (-<i>j</i>2<span class=""symbol"">p</span> <i>f/t</i>)",,C," <p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/33-333-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/33-333-2.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/33-333-3.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/33-333-4.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/33-333-5.png""/>.</p> "
"<p>For the discrete time system of the given figure <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-118.png""/></p>",<i>y<sub>k</sub></i> - 0.5 <i>y<sub>k</sub></i><sub> - 1</sub> - 0.25 <i>y</i><i><sub>k</sub></i><sub> - 2</sub> = <i>u</i><i><sub>k</sub></i>,<i>y<sub>k</sub></i> + 0.5 <i>y<sub>k</sub></i><sub> - 1</sub> - 0.25 <i>y</i><i><sub>k</sub></i><sub> - 2</sub> = <i>u</i><i><sub>k</sub></i>,<i>y<sub>k</sub></i> - 0.5 <i>y<sub>k</sub></i><sub> - 1</sub> + 0.25 <i>y</i><i><sub>k</sub></i><sub> - 2</sub> = <i>u</i><i><sub>k</sub></i>,<i>y<sub>k</sub></i> + 0.5 <i>y<sub>k</sub></i><sub> - 1</sub> + 0.25 <i>y</i><i><sub>k</sub></i><sub> - 2</sub> = <i>u</i><i><sub>k</sub></i>,,C, <p><i>u<sub>k</sub></i> + 0.5 <i>y</i><sub><i>k - 1</i></sub> - 0.25 <i>y</i><sub>k - 2</sub> = <i>y</i><sub><i>k</i></sub>.</p> 
"<p>The analog signal <i>m</i>(<i>t</i>) is given below <i>m</i>(<i>t</i>) = 4 cos 100 <span class=""symbol"">p</span><i>t</i> + 8 sin 200 <span class=""symbol"">p</span><i>t</i> + cos 300 <span class=""symbol"">p</span><i>t</i>, the Nyquist sampling rate will be</p>",1/100,1/200,1/300,1/600,,C," <p><i>m</i> (<i>t</i>) = 4 cos 100 <span class=""symbol"">p</span><i>t</i> + 8 sin 200 <span class=""symbol"">p</span><i>t</i> + cos 300 <span class=""symbol"">p</span><i>t</i>
</p>
<p>Nyquist sampling freq <i>f</i><i><sub>s</sub></i> ≤ 2<i>f</i><i><sub>m</sub></i> where <i>f</i><i><sub>m</sub></i> is highest frequency component in given signal and highest <i>f</i><i><sub>m</sub></i> in 3<sup>rd</sup> part
</p>
<p>2<span class=""symbol"">p</span><i>f</i><i><sub>m</sub></i><i>t</i> = 300 <span class=""symbol"">p</span><i>t</i>
</p>
<p><i>f</i><i><sub>m</sub></i> = 150 Hz
</p>
<p><i>f</i><i><sub>s</sub></i> = 2 x 150 <span class=""symbol"">p</span> 300 Hz
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/32-287.png""/>.</p> "
<p>The ROC of sequence in the Z.T. of sequence <i>x</i>[<i>n</i>] = <i>a</i><i><sup>n</sup></i> ∪ [<i>n</i>] is</p>,<i>z</i> &gt; <i>a</i>,<i>z</i> &lt; <i>a</i>,|<i>z</i>| &gt; <i>a</i>,|<i>z</i>| &lt; <i>a</i>,,C, <p>The simplest method to find the ROC. Put denominator to greater than zero.</p> 
"<p>In Laplace transform, multiplication by <i>e</i><sup>-<i>at</i></sup> in time domain becomes</p>",translation by <i>a</i> in <i>s</i> domain,translation by (-<i>a</i>) in <i>s</i> domain,multiplication by <i>e<sup>-as</sup></i> in s domain,none of the above,,A, <p>£<i>e</i><sup>-<i>at</i></sup> <i>f</i>(<i>t</i>) = F(<i>s</i> + <i>a</i>).</p> 
<p>A function having frequency <i>f</i> is to be sampled. The sampling time T should be</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-213-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-213-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-213-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-213-4.png""/>",,C," <p>Sampling frequency must be more than 2<i>f</i>. Therefore <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-213.png""/>.</p> "
<p>The final value theorem is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/04-21-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/04-21-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/04-21-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/04-21-4.png""/>",,A," <p>£<i>f</i>(<i>t</i>) = <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-1.png""/>
</p>
<p>£<sup>-1</sup>F(<i>s</i>) = <i>f</i>(<i>t</i>)
</p>
<p>£[<i>a</i> <i>f</i><sub>1</sub>(<i>t</i>) + <i>bf</i><sub>2</sub>(<i>t</i>)] = <i>a</i>F<sub>1</sub>(<i>s</i>) + <i>b</i>F<sub>2</sub>(<i>s</i>)
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-3.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-4.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-5.png""/>
</p>
<p>where <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-6.png""/>
</p>
<p>£[<i>f</i>(<i>t</i> - T)] = <i>e</i><sup>-<i>sT</i></sup> F(<i>s</i>)
</p>
<p>£[<i>e</i><sup>-<i>at</i></sup> <i>f</i>(<i>t</i>)] = F(<i>s</i> + <i>a</i>)
</p>
<p>Initial value theorem <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-7.png""/>
</p>
<p>Final value theroem <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-8.png""/>
</p>
<p>Convolution Integral <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-9.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-7-10.png""/>
</p>
<p>where <span class=""symbol"">t</span> is dummy variable for <i>t</i>.</p> "
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-166.png""/></p>",- 12,12,20,- 20,,A, <p>det.|A| = 3(8 - 12) = - 12.</p> 
<p>Inverse Fourier transform of sgn (ω) is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-275-1.png""/>",1,U(<i>t</i>),"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-275-4.png""/>",,A, <p>By duality Property.</p> 
"<p>If I (<i>s</i>) <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-31.png""/> , the final value of <i>i</i>(<i>t</i>) is</p>",5A,12.5 A,0.05 A,1250 A,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/29-31.png""/></p> "
"<p>A signal <i>m</i>(<i>t</i>) is multiplied by a sinusoidal waveform of frequency <i>f</i><sub>c</sub> such that<br/><i>v</i>(<i>t</i>)=<i>m</i>(<i>t</i>) cos 2<span class=""symbol"">p</span><i>f</i><sub>c</sub><i>t</i><br/>If Fourier transform of <i>m</i>(<i>t</i>) is M(<i>f</i>), Fourier transform of <i>v</i>(<i>t</i>) will be</p>",0.5 M(<i>f</i> + <i>f</i><sub>c</sub>),0.5 M(<i>f</i> - <i>f</i><sub>c</sub>),0.5 M(<i>f</i> + <i>f</i><sub>c</sub>) + 0.5 M(<i>f</i> - <i>f</i><sub>c</sub>),0.5 M(<i>f</i> - <i>f</i><sub>c</sub>) + 0.5 M(<i>f</i> - <i>f</i><sub>c</sub>),,C, <p>It is a modulation process. The resultant has (<i>f</i> + <i>f</i><i><sub>c</sub></i>) and (<i>f</i> - <i>f</i><i><sub>c</sub></i>) terms.</p> 
<p>A voltage wave having 5% fifth harmonic content is applied to a series RC circuit. The percentage fifth harmonic content in the current wave will be</p>,5%,more than 5%,less than 5%,equal or more than 5%,,B, <p>I<sub>C</sub> = V(<i>j</i>ωC).</p> 
"<p><p><b>Assertion (A):</b>  If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/25-425.png""/>, the initial value of <i>i</i>(<i>t</i>) is 5A</p><p><b>Reason (R):</b> As per initial vaue theroem<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/25-425-1.png""/></p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,A, <p>Initial value theorem when applied to I(<i>s</i>) gives 5 A.</p> 
<p>δ(<i>t</i>) is a</p>,energy signal,power signal,neither energy nor power,none,,B," <p>Because Unit step is a Power signal. So By trignometric identifies d(<i>t</i>) also power.
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-237.png""/>.</p> "
"<p>The analog signal given below is sampled by 600 samples per second for <i>m</i>(<i>t</i>) = 3 sin 500 <span class=""symbol"">p</span><i>t</i> + 2 sin 700 <span class=""symbol"">p</span><i>t</i> then folding frequency is</p>",500 Hz,700 Hz,300 Hz,1400 Hz,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/34-339.png""/>
</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/34-339-1.png""/>.</p> "
"<p>The signal defined by the equations <i>f</i>(<i>t</i>) = 0 for <i>t</i> &lt; 0, <i>f</i>(<i>t</i>) = E for 0 ≤ <i>t</i> ≤ <i>a</i> and <i>f</i>(<i>t</i>) = 0 for <i>t</i> &gt; <i>a</i> is</p>",a step function,a pulse function,a shifted step function originating at <i>t</i> = <i>a </i>,none of the above,,B, <p>It is a pulse lasting for <i>t</i> = <i>a</i>.</p> 
"<p>Inverse Laplace transform of <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-162.png""/> is</p>",2 exp (- 2.5 <i>t</i>) cosh (0.5 <i>t</i>),exp (- 2 <i>t</i>) + exp (- 3 <i>t</i>),2 exp (- 2.5 <i>t</i>) sinh (0.5 <i>t</i>),2 exp (- 2.5 <i>t</i>) cos 0.5 <i>t</i>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/30-162.png""/>
</p>
<p><i>f</i>(<i>t</i>) = <i>e</i><sup>-2<i>t</i></sup> + <i>e</i><sup>-3<i>t</i></sup>.</p> "
<p>Two function <i>g</i><sub>1</sub>(<i>t</i>) and <i>g</i><sub>2</sub>(<i>t</i>) with correlation of 6 has average power of 4 and 5 respectively. The power of <i>g</i><sub>1</sub>(<i>t</i>) + <i>g</i><sub>2</sub>(<i>t</i>) is</p>,9,21,3,15,,B," <p>Power of two correlated signal is P = P<sub>1</sub> + P<sub>2</sub> +2R<sub>1</sub>, <sub>2</sub>(t).</p> "
<p>A box has 4 white and 3 red balls. Two balls are taken out in succession. What is the probability that both are white?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/16-227-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/16-227-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/16-227-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/16-227-4.png""/>",,C," <p>The probability that first ball is white is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-227-1.png""/> and the probability the second ball is white is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-227-2.png""/>. The probability that both are white is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-227-3.png""/>.</p> "
<p>Z transform is a non-linear operation.</p>,True,False,,,,B, <p>Z transform is a linear operation.</p> 
<p>A signal <i>g</i>(<i>t</i>) = <i>A</i> then <i>g</i>(<i>t</i>) is a</p>,energy signal,power signal,neither energy nor power signal,insufficient data,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-239.png""/>.</p> "
<p>The Fourier series of an odd periodic function contains</p>,odd harmonics only,even harmonics only,cosine harmonics only,sine harmonics only,,D," <p>For an odd function <i>f</i>(- <i>x</i>) = - <i>f</i>(<i>x</i>) Hence, only sine terms.</p> "
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-204.png""/>, the terms in <i>f</i>(<i>t</i>) will have</p>",<i>e</i><sup>-<i>t</i></sup> and <i>e</i><sup>-2<i>t</i></sup>,<i>e</i><sup><i>t</i></sup> and <i>e</i><sup>2<i>t</i></sup>,<i>te</i><sup>-<i>t</i></sup> and <i>te</i><sup>-2<i>t</i></sup>,none of the above,,A, <p>(<i>s</i> + 1) term will give <i>e</i><sup>-<i>t</i> </sup> and (<i>s</i> + 2) term will give <i>e</i><sup>-2<i>t</i> </sup>.</p> 
<p>An impulse function consist of</p>,pure dc,pure a.c,entire frequency range with constant phase,infinite bandwidth with linear phase vaariations,,C," <p>Because F.T. of δ(<i>t</i>) = 1, 1 is a Constant function ranging from -∞ to +∞.</p> "
"<p>As per time displacement theorem in Laplace transformation, displacement in the time domain by T becomes</p>",division by s in the <i>s</i> domain,division by <i>e</i><sup>-<i>s</i>T</sup> in the <i>s</i> domain,multiplication by <i>s</i> in the <i>s</i> domain,multiplication by <i>e</i><sup><i>-s</i>T</sup> in the <i>s</i> domain,,D, <p>£<i>f</i>(<i>t</i> - T) = <i>e</i><sup>-<i>st</i></sup> F(<i>s</i>).</p> 
<p>Which one is a causal system?</p>,<i>y</i>(<i>n</i>) = 3<i>x</i>[<i>n</i>] - 2<i>x</i>[<i>n</i> - 1],<i>y</i>(<i>n</i>) = 3<i>x</i>[<i>n</i>] + 2<i>x</i>[n + 1],<i>y</i>(<i>n</i>) = 3<i>x</i>[<i>n</i> + 1] + 2<i>x</i>[<i>n</i> - 1],<i>y</i>(<i>n</i>) = 3<i>x</i>[<i>n</i> + 1] 2<i>x</i>[<i>n</i> - 1] + <i>x</i>[<i>n</i>],,A, <p>For causal output must depend upon Present and past not on future.</p> 
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-192.png""/>, the coefficient of term <i>e<sup>-<i>t</i></sup></i> in <i>f</i>(<i>t</i>) will be</p>",1,0,0.5,2/3,,D," <p>Coefficient of <i>e</i><sup>-<i>t</i></sup> = <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/31-192.png""/>.</p> "
<p>Double integration of a unit step function would lead to</p>,an impulse,a parabola,a ramp,a doublet,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/30-126.png""/>.</p> "
"<p>If <i>f</i>(<i>t</i>) = A d(<i>t</i> - <i>a</i>), F(<i>s</i>) is</p>",A <i>e</i><sup>-<i>as</i></sup>,A <i>e<sup>as</sup></i>,A <i>a</i> <i>e<sup>-as</sup></i>,A<i>a</i> <i>e<sup>as</sup></i>,,A, <p>It is an impulse having area A and originating at <i>t</i> = <i>a</i>.</p> 
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-387.png""/> is the Laplace transform of <i>f</i>(<i>t</i>) then <i>f</i>(0<sup>+</sup>) is</p>",0,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-387-2.png""/>",27,∞,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/34-387.png""/>.</p> "
