question,A,B,C,D,E,answer,explanation
<p>The inverse Laplace transform of 1/(<i>s</i> - <i>a</i>)<sup>2</sup> is</p>,<i>e<sup>at</sup></i>,<i>t</i> <i>e<sup>at</sup></i>,<i>t</i><sup>2</sup><i> e<sup>at</sup></i>,<i>e<sup>at</sup></i>/<i>t</i>,,B,
"<p>If <i>f</i>(<i>t</i>) = <i>sgn</i>(<i>t</i>), F(<i>j</i>ω)</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-117-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-117-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-117-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-117-4.png""/>",,D,
<p>If <i>x</i><i><sub>k</sub></i> = 0 for <i>k</i> &lt; 0 and = 2<i><sup>k</sup></i> for <i>k</i> ≥ 0 X(<i>z</i>) = <i>z</i>/(<i>z</i> -2).</p>,True,False,,,,A,
"<p><p><b>Assertion (A):</b>  If an event A can happen in <i>m</i> ways and another event B can happen in <i>n</i> ways, both can happen in <i>mn</i> ways.</p><p><b>Reason (R):</b> Two events are mutually exclusive if happening of either precludes the occurrence of other.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p><p><b>Assertion (A):</b>  In the curve <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/27-463.png""/>, a high value of <i>h</i> indicate a high peak and rapid fall in the curve.</p><p><b>Reason (R):</b> If the number of ways in an event may result can be analysed into a successes and <i>b</i> failures, each equally likely to occur, the probability of success in a single trial is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/27-463-1.png""/></p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>Which one of the following digital filters does have a linear phase response?</p>,<i>y(n)</i> + <i>y(n - 1)</i> = <i>x(n)</i> - <i>x(n - 1)</i>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-403-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-403-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-403-4.png""/>",,A,
"<p>For a second order system, damping ratio ζ is such that 0 &lt; ζ &lt;. Then the roots of characteristic equation are</p>",real but not equal,real and equal,complex conjugate,imaginary,,C,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-413.png""/> is scaled as <i>a</i><sup><i>n</i></sup> <i>x</i>[<i>n</i>] then ROC changes from `R` to</p>",R<i>a</i>,R,R/<i>a</i>,R + <i>a</i>,,B,
"<p>If <i>f</i>(<i>t</i>)↔ F(<i>j</i>ω), and <i>f</i>(<i>t</i>) is real, then F(- <i>j</i>ω)</p>",<i>F</i>(<i>j</i>ω),<i>F</i>*(<i>j</i>↔),<i>F</i>*(- <i>j</i>ω),none of these,,B,
<p>Fourier transform o the function <i>f</i>(<i>t</i>) = 1 is</p>,"2<span class=""symbol"">p</span> δ (ω)","<span class=""symbol"">p</span> δ (ω)","δ(ω)/2<span class=""symbol"">p</span>","δ(ω)/<span class=""symbol"">p</span>",,A,
"<p>The region of converage of <i>z</i>-transform of sequence <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-362.png""/> must be</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-362-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-362-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-362-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-362-4.png""/>",,C,
"<p>If a function <i>f</i>(<i>t</i>) is an odd, function, its Fourier series</p>",contains only sine terms,contains only cosine terms,contains a constant and sine terms,contains a constant and cosine,,A,
<p>cos(nω<sub>1</sub><i>t</i>) =</p>,0.5 (<i>e</i><sup><i>jn</i>ω<sub>1</sub><i>t</i></sup> + <i>e</i><sup><i>-jn</i>ω<sub>1</sub><i>t</i></sup>),0.05,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-68-3.png""/> (<i>e</i><sup><i>jn</i>ω<sub>1</sub><i>t</i></sup> + <i>e</i><sup><i>-jn</i>ω<sub>1</sub><i>t</i></sup>)","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-68-3.png""/> (<i>e</i><sup><i>jn</i>ω<sub>1</sub><i>t</i></sup> - <i>e</i><sup><i>-jn</i>ω<sub>1</sub><i>t</i></sup>)",,A,
<p>Fourier transform of <i>e</i><sup>-<i>a</i>|<i>t</i>|</sup> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-154-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-154-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-154-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-154-1.png""/>",,B,
"<p><p><b>Assertion (A):</b>  The wave shown in the given figure does not contain the dc component and even harmonics<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-443.png""/></p><p><b>Reason (R):</b> If <i>f</i>(- <i>t</i>) = <i>f</i>(<i>t</i>) the wave has only cosine terms.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>If <i>x</i><i><sub>k</sub></i> = 0 for <i>k</i> &lt; 0 and <i>x</i><i><sub>k</sub></i> = 2<i><sup>k</sup></i> for <i>k</i> <sup>3</sup> 0, X(<i>z</i>) <i>i</i>.<i>e</i>., Z transform of sequence <i>x</i> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-104-4.png""/>",,A,
<p>The function δ'(<i>t</i> - <i>b</i>) is a unit doublet.</p>,True,False,,,,A,
"<p>If £ <i>f</i>(<i>t</i>) = F(<i>j</i>ω), then <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-76.png""/></p>",(<i>j</i>ω)<i><sup>n</sup></i> F(<i>j</i>ω),F(<i>j</i>ω)/(<i>j</i>ω)<i><sup>n</sup></i>,(<i>j</i>ω)<sup><i>n</i>-1</sup> F(<i>j</i>ω),(b) F(<i>j</i>ω)/(<i>j</i>ω)<i><sup>n-1</sup></i>,,A,
<p>The value of P(2 &lt; <i>x</i> &lt; 3) in function <i>f</i>(<i>x</i>) = K(<i>x</i> - 1) for K = 1 &lt; <i>x</i> &lt; 4 is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-265-1.png""/>",1/3,2/3,1,,B,
"<p><p><b>Assertion (A):</b>  For the determinant <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-449.png""/> the minor for<br/><i>a</i><sup>11</sup> is <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-449-1.png""/> </p><p><b>Reason (R):</b> The minor of any element of a determinant <i>a</i><i><sub>jk</sub></i> is the determinant which remains when the row and column corresponding to <i>a<sub>jk</sub></i> are deleted.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,A,
<p>The inverse response of a system <i>h</i>(<i>n</i>) = <i>a</i><i><sup>n</sup></i>∪(<i>n</i>) what is the condition for the system to be BIBO stable?</p>,<i>a</i> is real and +ve,<i>a</i> is real and -ve,|<i>a</i>| &gt; 1,|<i>a</i>| &lt; 1,,C,
"<p>A system has poles at 0.01 Hz, 1 Hz and 80 Hz, zeros at 5 Hz, 100 Hz and 200 Hz. The approximate phase of the system response at 20 Hz is</p>",-90°,0°,90°,-180°,,A,
<p>Fourier transform of sgn (<i>t</i>) is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-274-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-274-2.png""/>",U(<i>t</i>),2δ(ω),,A,
"<p>If the number of ways an event may result ins analysed into <i>m</i> successes and <i>n</i> failures, each equally likely to occur, the probability of success in a single trial is <i>m</i>( <i>m</i> + <i>n</i>)</p>",True,False,,,,A,
"<p>If <i>n</i> is the number of observations and <span class=""symbol"">r</span> is the residue, the standard deviation σ =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-123-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-123-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-123-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-123-4.png""/>",,A,
<p>Which one is correct option about ROC?</p>,ROC does not contain any pole,"ROC of finite duration sequence is entire plane expect <i>z</i> = 0, <i>z</i> = ∞",<i>a</i> and <i>b</i>,only <i>a</i>,,C,
"<p><p><b>Assertion (A):</b>  The scalling theroem in Laplace transform relates the scale changes in <i>s</i> domain to the consequent changes in <i>t</i> domain.</p><p><b>Reason (R):</b> If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/27-454.png""/></p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>The integral of a unit impulse is unit step function.</p>,True,False,,,,A,
"<p>If X(<i>z</i>) = (1 - <span class=""symbol"">a</span><i>z</i><sup>-1</sup>)<sup>-1</sup> and |<span class=""symbol"">a</span>| &lt; |<i>z</i>|, the initial value <i>x</i><sub>0</sub> = 0</p>",True,False,,,,B,
"<p><p><b>Assertion (A):</b>  The exponential form of Fourierseries is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-447.png""/> </p><p><b>Reason (R):</b> If <i>f</i>(<i>t</i>) is an even function, the coefficients F<i><sub>n</sub></i> are real.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>The <i>z</i> transform of <i>f<sub>k</sub> </i>= <i>a<sup>k</sup></i> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-167-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-167-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-167-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-167-4.png""/>",,A,
"<p>If X(<i>z</i>) = (1 - <i>a</i>)<i>z</i><sup>-1</sup>/[(1 - <i>z</i><sup>-1</sup>)(1 - <i>az<sup>-1</sup></i>)] and 1 &lt; |<i>z</i>|, the final value of <i>x</i><i><sub>k</sub></i> is</p>",0,1,∞,2,,B,
"<p>In the given figure <i>f</i>(<i>t</i>) is an even function.<br/> <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-494.png""/></p>",True,False,,,,A,
<p>Final value theorem is used to find</p>,steady state value of system output,initial value of output,transient beaviour of output,none of these,,A,
<p>Which one of following is correct condition to check the stability of sysytem in terms of impulse response?</p>,Σ(<i>x</i>(<i>n</i>)) &lt; ∞,Σ<i>x</i>(<i>n</i>) &lt; 0,Σ<i>x</i>(<i>n</i>) = 0,Σ<i>x</i>(<i>n</i>) = ∞,,A,
<p>A dice is tossed. The probability that either 1 or 2 will appear is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-217-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-217-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-217-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-217-4.png""/>",,C,
<p>which of the following is not true for impulse function δ(<i>t</i>)?</p>,δ(<i>t</i>) = 0 for <i>r</i> ≠ 0,δ(<i>t</i>) is undefined for <i>t</i> = 0,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-195-3.png""/>","Laplace transform is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-195-4.png""/>",,D,
"<p>In the given figure the phase angle of F<i>n</i> is either 0 or Π.<br/> <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-494.png""/></p>",True,False,,,,A,
"<p>The signal m(<i>t</i>) = 10 cos 100 <span class=""symbol"">p</span><i>t</i> is sampled at the rate of F<sub><i>s</i></sub> = 75 H<sub><i>z</i>, </sub> then determine signal after sampling.</p>","4 cos 100 <span class=""symbol"">p</span><i>t</i> + 8 sin 200 <span class=""symbol"">p</span><i>t</i>","4 cos 100 <span class=""symbol"">p</span><i>t</i> + 8 sin 200 <span class=""symbol"">p</span><i>t</i> + cos 75 <span class=""symbol"">p</span><i>t</i>","4 cos 25 <span class=""symbol"">p</span><i>t</i> + 8 sin 50 <span class=""symbol"">p</span><i>t</i> + cos 75 <span class=""symbol"">p</span><i>t</i>",none,,C,
<p>The tree selected for the formation of state equations contains</p>,all voltage sources,all capacitors,all inductors and current sources,all voltage sources and maximum number of capacitors,,D,
