question,A,B,C,D,E,answer,explanation
"<p>The triangular wave of the given figure can be written as <i>v</i>(<i>t</i>) = <i>u</i>(<i>t</i>) - <i>tu</i>(<i>t</i>) + (<i>t</i> - 1) <i>u</i>(<i>t</i> - 1)<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/27-472.png""/></p>",True,False,,,,A,
<p>The function A <i>e<sup>st</sup></i> where <i>s</i> = s + <i>j</i>ω represents</p>,A phasor whose magnitude changes with time,A phasor whose frequency is ω,A phasor rotating in counterclockwise direction at angular frequency ω and whose magnitude increases with <i>t</i>,A phasor rotating in clockwise direction at angular frequency ω and whose magnitude increases with <i>t</i>,,C,
<p>Half wave sysmmetry means <i>f</i>(<i>t</i>) = - <i>f</i>(<i>t</i> ± T/2).</p>,True,False,,,,A,
"<p>If X(<i>z</i>) = 2<i>az</i><sup>-1</sup>/(1 - <i>az</i><sup>-1</sup>)<sup>3</sup> and |<i>a</i>| &lt; |<i>z</i>|, then the initial value <i>x</i><sub>0</sub> is</p>",0,1,∞,2,,A,
<p>When a complex voltage wave is applied to a capacitor the resulting current wave is more distorted than the voltage wave.</p>,True,False,,,,A,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-106.png""/> for <i>k</i> ≥ 0 and <i>x</i><i><sub>k</sub></i> = 0 for <i>k</i> &lt; 0, z transform of the sequence <i>x</i> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-106-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-106-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-106-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-106-4.png""/>",,A,
<p>Fourier transform of non periodic DT signal is</p>,aperiodic,Periodic,both a and b,None of these,,B,
<p>The Fourier transform of <i>f</i>(<i>t</i>) = cos ω<sub>0</sub><i>t</i> is</p>,"<span class=""symbol"">p</span>[δω<sub>0</sub> + δ(- ω<sub>0</sub>)]","<span class=""symbol"">p</span>[δ(ω - ω<sub>0</sub>) + δ(ω + ω<sub>0</sub>)]","<span class=""symbol"">p</span>[δω<sub>0</sub> - δ(- ω<sub>0</sub>)]","<span class=""symbol"">p</span>[δ(ω - ω<sub>0</sub>) - δ(ω + ω<sub>0</sub>)]",,B,
"<p>The function shown in the figure <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-202.png""/></p>",impulse function,signum function,unit step function,none of the above,,B,
"<p><p><b>Assertion (A):</b> <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-436.png""/></p><p><b>Reason (R):</b> An impulse has a very high magnitude but very short duration.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>Energy spectral density is equal to for a signal <i>g</i>(<i>t</i>)</p>,|G(<i>f</i>)|<sup>2</sup>,|<i>g(t)</i>|<sup>2</sup>,|G(<i>f</i>)|<sup>2</sup>/Bandwidth,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/18-285-4.png""/>",,A,
"<p>Given, L<i>f</i>(<i>t</i>) = F(<i>s</i>) ⇒ <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-389-5.png""/> <br/>which of the following expression are correct? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;""> L[<i>f</i>(<i>t - a</i>) ∪ (<i>t - a</i>)] = F(<i>s</i>)<i>e</i><sup><i>-sa</i></sup></li><li style=""padding-top:10px;""><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-389-2.png""/></li><li style=""padding-top:10px;"">L(<i>t - a</i>)<i>f(t)</i> = as F(<i>s</i>)</li><li style=""padding-top:10px;""><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/23-389-4.png""/></li></ol> Select the correct answer using the codes given below</p>","1, 2, 3","1, 2, 4","2, 3, 4","1, 3, 4",,B,
<p>State space analysis is applicable to</p>,time invariant systems,time varying systems,both time invariant and time varying systems,none of the above,,C,
"<p>If F<sub>n</sub> represents Fourier series coefficient of <i>f</i>(<i>t</i>), then Fourier series coefficient of f(<i>t</i> + <i>t</i>) =</p>","F<sub>n</sub><i>e</i> <sup>-<i>j</i>ω</sup><sub>0</sub><sup><span class=""symbol"">t</span></sup>","F<sub>n</sub><i>e</i> <sup><i>j</i>ω</sup><sub>0</sub><sup><span class=""symbol"">t</span></sup>","F<sub>n</sub><i>e</i> <sup><i>jn</i>ω</sup><sub>0</sub><sup><span class=""symbol"">t</span></sup>","F<sub>n</sub><i>e</i> <sup>-<i>jn</i>ω</sup><sub>0</sub><sup><span class=""symbol"">t</span></sup>",,C,
<p>Fourier transform is defined for</p>,periodic,non-periodic,finite duration,all,,B,
"<p>If <i>x</i><i><sub>k</sub></i> = <span class=""symbol"">a</span><i><sup>k</sup></i> and <i>k</i> &lt; 0<br/>X(<i>z</i>) = - (1 - <span class=""symbol"">a</span><i>z</i><sup>-1</sup>)<sup>-1</sup> with |<i>z</i>| &lt; |<span class=""symbol"">a</span>|</p>",True,False,,,,A,
<p>Fourier transform of unit step function is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-277-1.png""/>","<span class=""symbol"">p</span>δ(ω)","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-277-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-277-4.png""/>",,D,
"<p>Auto correlation R(<span class=""symbol"">t</span>) of a function <i>v</i>(<i>t</i>) is defined as</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-210-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-210-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-210-3.png""/>",noe of these,,A,
<p>Parseval's theorem for energy tells that</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/18-284-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/18-284-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/18-284-3.png""/>",Not defined for energy,,B,
"<p><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/16-230.png""/> δ(<i>t</i>) <i>dt</i> is a</p>",Unit step,0,<i>r</i>(<i>t</i>),sinc,,A,
<p>For Binomial Distribution</p>,"mean = <i>np</i>, Variance = <i>npq</i>","mean = <i>npq</i>, Variance = <i>np</i>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-267-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-267-4.png""/>",,A,
<p>The derivative of unit step function is</p>,unit impulse,ramp with slope 1,impulse,either (a) or (b),,A,
<p>The coefficients F<sub><i>n</i></sub> in the exponential form of Fourier series are</p>,independent of frequency,functions of frequency,even function of frequency,odd functions of frequency,,B,
"<p>If <i>f</i><sub>1</sub>(<i>t</i>) ↔ F<sub>1</sub> (<i>j</i>ω) and <i>f</i><sub>2</sub>(<i>t</i>) ↔ F<sub>2</sub>(<i>j</i>ω), then <i>f</i><sub>1</sub>(<i>t</i>)↔ <i>f</i><sub>2</sub>(<i>t</i>)</p>",F<sub>1</sub>(<i>j</i>ω) F<sub>2</sub>(<i>j</i>ω),F<sub>1</sub>(<i>j</i>ω)*F<sub>2</sub>(<i>j</i>ω),"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-188-3.png""/>",none of these,,C,
<p>L [<i>f</i>(<i>t</i> - a)] = F(<i>j</i>ω) <i>e</i><sup>-<i>j</i>ω<i>a</i></sup></p>,True,False,,,,A,
<p>The integral of <i>k</i> δ(<i>t</i>) is</p>,a step function of magnitude <i>k</i>,a step function 'of magnitude 1/<i>k</i>,a ramp of slope <i>k</i>,a ramp of slope 1/<i>k</i>,,A,
<p>The integral of unit step function is a ramp of slope unity.</p>,True,False,,,,A,
<p>Which one of the systems described by the following I/P - O/P relations is time invariant</p>,<i>y</i>(<i>n</i>) = <i>n</i> <i>x</i>(<i>n</i>),<i>y</i>(<i>n</i>) = <i>x</i>(<i>n</i>) - <i>x</i>(<i>n</i> - 1),<i>y</i>(<i>n</i>) = <i>x</i>(- <i>n</i>),"<i>y</i>(<i>n</i>) = <i>x</i>(<i>n</i>) cos 2<span class=""symbol"">p</span><i>f</i><sub>0</sub><i>n</i>",,B,
<p>A wave <i>f</i>(<i>t</i>) has half wave symmetry and time period equal to T. Then</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-62-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-62-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-62-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/06-62-4.png""/>",,D,
"<p>The Nyquist sampling interval, for the signal sinc (700<i>t</i>) + sinc (500<i>t</i>) is</p>",1/350 sec,"<span class=""symbol"">p</span>/350 sec",1/700 sec,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/20-345-4.png""/>",,C,
<p>The integral of a unit impulse is</p>,a unit step function,a ramp function of slope 1,a pulse function of magnitude 1,none of the above,,A,
<p>The <i>z</i>-transform of sequence <i>x</i>[<i>n</i>] = δ(<i>n</i>) is</p>,1,∞,0,<i>z</i>,,A,
<p>State variable formulation is very suitable for computer solution.</p>,True,False,,,,A,
"<p>If ξ <i>f</i>(<i>t</i>) = F(<i>j</i>ω), ξ<i>f</i>(<i>t</i>-<i>a</i>) =</p>",F(<i>j</i>ω) <i>e</i>-<i>j</i>ω<i>a</i>,F(<i>j</i>ω) <i>e</i><i>j</i>ω<i>a</i>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-75-3.png""/>",<i>a</i> <i>F</i>(<i>j</i>ω) <i>e</i><i>j</i>ω<i>a</i>,,A,
<p>The two inputs to an analogue multiplier are <i>x</i>(<i>t</i>) and <i>y</i>(<i>t</i>) with fourier transforms X(<i>f</i>) and Y(<i>f</i>) respectively. The output Z(<i>t</i>) will have a transform Z(<i>f</i>) given by</p>,X(<i>f</i>). Y(<i>f</i>),X(<i>f</i>)+ Y(<i>f</i>),X(<i>f</i>) / Y(<i>f</i>),"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-133-4.png""/>",,D,
<p>The units of the spectrum obtained be Fourier transforming the covariance function of a stationery Stochastic Process is</p>,Power per Hz,energy per Hz,Power per sec,Energy per second,,B,
<p>FIR digital filter having __________ stability than FIR filter.</p>,good stability,poor stability,stability not guarnteed,poor stability,,A,
"<p>If <i>v</i>(<i>t</i>) = 0 for <i>t</i> &lt; 0 and <i>v</i>(<i>t</i>) = <i>e</i> <sup>-<span class=""symbol"">a</span><i>t</i></sup> for <i>t</i> ≥ 0, V(<i>j</i>ω) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-155-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-155-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-155-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/12-155-4.png""/>",,B,
<p>A voltage v(<i>t</i>) which is a gaussian ergodic random process witha mean of zero and a varance of 4 volt<sup>2</sup> is measured by a meter which first square and then reads its dc component. The reading will be</p>,0,4,16,2,,B,
