question,A,B,C,D,E,answer,explanation
"<p>If <i>x</i><i><sup>k</sup></i> = <span class=""symbol"">a</span><i><sup>k</sup></i> and <i>k</i> ≥ 0<br/>X(<i>z</i>) = (1 - <span class=""symbol"">a</span><i>z</i><sup>-1</sup>)<sup>-1</sup> with |<span class=""symbol"">a</span>| &lt; |<i>z</i>|</p>",True,False,,,,B,
<p>The function δ' (<i>t</i>-<i>b</i>) is</p>,a step function originating at <i>t</i> = <i>b </i>,an impulse function originating at <i>t</i> = <i>b</i>,a unit doublet originating at = <i>t</i> - <i> b</i>,none of the above,,C,
<p>The function sinc <i>x</i> is equal to</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-115-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-115-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-115-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-115-4.png""/>",,A,
"<p>The Z inverse of the given Z transform is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/24-410.png""/></p>",Unit step,Unit ramp,Unit impulse,Unit parabola,,C,
<p>To plot frequency spectrum we draw two graphs <i>viz</i> |F<i><sub>n</sub></i>| versus frequency and φ<i><sub>n</sub></i> versus frequency.</p>,True,False,,,,A,
"<p>If <i>f</i>(<i>t</i>) is an even function, the coefficients F<sub><i>n</i></sub> in the exponential form of Fourier series</p>",are real,are imaginary,are complex,may be real or imaginary,,A,
"<p>In Laplace transforms <i>s</i> = σ + <i>j</i>ω. Which of the following represents true natue of s. Select your answer using the given codes <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;""> σ has a damping effect</li><li style=""padding-top:10px;"">σ is responsible for convergence of integral <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-135.png""/><i>f</i>(<i>t</i>)<i>e</i><sup>-<i>st</i></sup> dt<br/></li><li style=""padding-top:10px;"">σ has a value less than zero</li></ol> Codes:</p>","1, 2 and 3",1 and 2,2 and 3,1 and 3,,B,
"<p><p><b>Assertion (A):</b>  If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-430.png""/></p><p><b>Reason (R):</b> Displacement in time domain by T becomes multiplication by <i>e</i><sup>-<i>st</i></sup> in <i>s</i> domain.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p><p><b>Assertion (A):</b>  Standard deviation is the abscissa of a point of inflection on the probability curve.</p><p><b>Reason (R):</b> The equation for probability curve is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/27-462.png""/></p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>If <i>f</i>(<i>t</i>) and F(<i>j</i>ω) form a transform pair, then as per symmetry in Fourier transforms</p>","F(<i>jt</i>) ↔ 2<span class=""symbol"">p</span><i>f</i> (- ω)","F(<i>jt</i>) ↔ <span class=""symbol"">p</span><i>f</i> (ω)","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-144-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-144-4.png""/>",,A,
<p>The theoretical power of white noise is</p>,zero,finite,depend upon frequency of signal,infninite,,C,
"<p>If x(<i>z</i>) is the Z transform of sequence <i>x</i><i><sub>k</sub></i>, the <i>z</i> transform of sequence (<i>kx</i><i><sub>k</sub></i>)is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-109-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-109-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-109-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-109-4.png""/>",,B,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-171-1.png""/> the value of <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/13-171-2.png""/></p>",cannot be determined,0,1,∞,,A,
"<p>If S<sub>n</sub> is the power associated with each frequency component and S(<i>f</i>) is the sum of all these powers, normalised power spectral density is</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-206-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-206-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/15-206-3.png""/>",none of these,,A,
"<p><p><b>Assertion (A):</b>  When a function <i>f</i>(<i>t</i>) is represented as exponential Fourier series, the set of complex coefficients F<i><sub>n</sub></i> is called frequency spectrum of <i>f</i>(<i>t</i>)</p><p><b>Reason (R):</b> Frequency spectrum is also called line spectrum.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>The area of an impulse is</p>,1,0,∞,any finite value,,A,
<p><i>e</i><sup>-3</sup><i><sup>t</sup></i> is a</p>,energy signal,power signal,Both (a) and (b),none,,D,
"<p>For the signal in the given figure the Fourier transform is<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134-5.png""/> Then the Fourier transform of the signal in the given figure<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-134-4.png""/>",,B,
<p>Choose the correct option</p>,var (X) = σ<i><sub>x</sub></i><sup>2</sup>,σ<sup>2</sup> = E(X<sup>2</sup>) - μ<sup>2</sup>,var (CX) = C<sup>2</sup> Var (X),all,,D,
<p>Let <i>x</i>(<i>t</i>) ↔ X(<i>j</i>ω) be F.T pair. The Fourier transform of the signal <i>x</i>(5<i>t</i> - 3) in terms of X(<i>j</i>ω) is given as</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-371-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-371-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-371-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/21-371-4.png""/>",,A,
"<p>For matrix A, A<sup>-1</sup> A = 1</p>",True,False,,,,A,
"<p><p><b>Assertion (A):</b>  The Fourier series of the wave shown in the figure does not contain even harmaonics<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/26-445.png""/> </p><p><b>Reason (R):</b> If <i>f</i>(<i>t</i>) = - <i>f</i>(<i>t</i> ± T/2) the function is said to have half wave symmetry.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>The following table gives some time functions and the Laplace transforms<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/10-131.png""/><br/>Of these correctly matched pairs are</p>",2 and 4,1 and 4,3 and 4,1 and 2,,A,
<p>If <i>x</i><i><sub>k</sub></i> = 2<i><sup>k</sup></i> for <i>k</i> ≤ 0 and = 0 for <i>k</i> &gt; 0 X(<i>z</i>) = 2/(2 - <i>z</i>).</p>,True,False,,,,A,
<p>In plotting line spectrum</p>,a graph of complex number F<sub><i>n</i></sub> versus frequency is plotted,a graph of |F<sub><i>n</i></sub>| versus frequency is plotted,a graph of the angle of F<sub><i>n</i></sub> versus frequency is plotted,two graphs viz |F<sub><i>n</i></sub>| versus frequency and the phase angle of F<i>n</i> versus frequency are plotted,,D,
"<p>The given figure shows a square wave <i>i</i>(<i>t</i>). Then I(<i>s</i>) =<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-95.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-95-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-95-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-95-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-95-4.png""/>",,A,
"<p>If the region of convergence of <i>x</i><sub>1</sub>(<i>n</i>) + <i>x</i><sub>2</sub>(<i>n</i>) is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-373.png""/> then the region of convergence of <i>x</i><sub>1</sub>[<i>n</i>] - <i>x</i><sub>2</sub>[<i>n</i>] includes</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-373-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-373-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-373-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-373-4.png""/>",,D,
<p><p><b>Assertion (A):</b>  Transient periods are of short duration but can result in dangerously high voltages and currents.</p><p><b>Reason (R):</b> Circuit equations in transient analysis are integral differential equations.</p></p>,Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>If <i>f(t)</i> ↔ F(<i>j</i>ω), <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-190.png""/> ↔</p>",F(<i>j</i>ω),[F(<i>j</i>ω)]<sup><i>n</i></sup>,(<i>j</i>ω)<sup><i>n</i></sup> F(<i>j</i>ω),"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/14-190-4.png""/>",,C,
"<p>The energy of highest value of Autocorrelation of a function 100 cos 50 <span class=""symbol"">p</span><i>t</i> is</p>",50,10,200,zero,,B,
"<p>If <i>u</i> is input, <i>y</i> is output and <i>a</i>, <i>b</i> are constants, the system <i>y</i> = <i>au</i> + <i>b</i></p>",is linear,is nonlinear,may be linear or nonlinear dependig on values of <i>a</i> and <i>b</i>,may be linear or nonlinear depending on value of <i>u</i>,,B,
<p>In RLC circuits the state variables generally selected are</p>,voltages across capacitors,currents through resistances and voltages across capacitors,currents through resistances and capacitances,currents through inductances and voltages across capacitances,,D,
<p>Auto correlation function</p>,"is an even function of <span class=""symbol"">t</span>","is an odd function of <span class=""symbol"">t</span>","may be an even or odd function of <span class=""symbol"">t</span>","is both an odd and even function of <span class=""symbol"">t</span>",,A,
"<p>In a oscillator, a sine wave generator starts at <i>t</i> = 0. It consist of</p>",Pure sine wave,Pure cosine wave,Unity for <i>t</i> &gt; 0,2∪(<i>t</i>) - 1,,A,
"<p>For a periodic waveform, the power spectral density and correlation function form</p>",a Laplace transform pair,a Fourier transform pair,either (a) or (b),neither (a) nor (b),,B,
<p><p><b>Assertion (A):</b>  Laplace transform can be used to evalute integrals.</p><p><b>Reason (R):</b> Laplace transform can be used to solve differential equations.</p></p>,Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
"<p>What about causality of the system transfer function of a discrete time system <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-324.png""/></p>",uncasual,casual,casual and some specific point,Both b and c,,B,
"<p>If <i>f</i>(<i>t</i>) is an odd function, F(<i>j</i>ω) =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-73-4.png""/>",,C,
"<p>Consider the following statements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">If ensemble and time averages of a random process are identical, the process is ergodic.</li><li style=""padding-top:10px;"">If ensemble and time average of a random process are not identical, the process is ergodic.</li><li style=""padding-top:10px;"">An ergodic process is stationary.</li><li style=""padding-top:10px;"">A stationary process is necessarily ergodic.</li></ol> Which of the above statements are correct?</p>",1 only,1 and 3 only,"1, 3 and 4 only",1 and 4 only,,B,
<p>(s<i>I</i> - A)<sup>-1</sup> is equal to</p>,<i>adj</i> (<i>sI</i> - A)/<i>det</i> (<i>sI</i> - A),<i>det</i> (<i>sI</i> - A)/<i>adj</i>(<i>sI</i> - A ),[<i>adj</i> (<i>sI</i> - A)] [<i>det</i>(<i>sI</i> - A)],none of the above,,A,
"<p>For a Gaussian process, auto-correlation sequence also implies that</p>",statistical independence,statistical dependence,ergodic process,all,,B,
<p>Which one of the following is correct? Energy of a power signal is</p>,finite,zero,infinite,between 1 and 2,,C,
"<p>The energy associated with a function <i>f</i>(<i>t</i>) is<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-120.png""/>. In terms of Fourier transform, <i>E</i> =</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-120-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-120-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-120-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-120-4.png""/>",,A,
"<p><p><b>Assertion (A):</b>  The function <i>ke<sup>st</sup></i> with both σ and ω positive and s &gt; 0 depicts a sinusoid whose amplitude increases with time. </p><p><b>Reason (R):</b> If σ = 0, <i>ke<sup>st</sup></i> becomes a sinusoid.</p></p>",Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
