question,A,B,C,D,E,answer,explanation
<p>As per mormal distribution the probability of an error between limits <i>a</i> and <i>b</i> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-122-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-122-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-122-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/09-122-4.png""/>",,A,
"<p>If the sequence |<i>x</i><i><sub>n</sub></i>|<sup>1/<i>n</i></sup> converges, then the series <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/25-417.png""/> converages absolutely is</p>",Ratio test,Root test,Convergence test,Divergence test,,B,
"<p>If X(<i>a</i>) is the <i>z</i> transform of <i>k</i><i>x</i><i><sub>k, </sub></i> then the <i>z</i> transform of <i>k</i> <i>x</i><i><sub>k</sub></i> is <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-509.png""/></p>",True,False,,,,A,
<p>The value of K in function <i>f</i>(<i>x</i>) = K(<i>x</i> - 1) for K = 1 &lt; <i>x</i> &lt; 4</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-264-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-264-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-264-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/17-264-4.png""/>",,B,
"<p>A system is said to be static system, when present output depend upon</p>",present I/P,presrent and past,present and future,past and future,,A,
<p>The function <i>f</i>(<i>t</i>) = E[u(<i>t</i> - <i>a</i>) - <i>u</i>(<i>t</i> -<i> b</i>)] is</p>,a pulse function originating at <i>t</i> = <i>a</i>,a step function orginating at <i>t</i> = 0,an exponential function originating at <i>t</i> = <i>a</i>,a pulse function originating at <i>t</i> = <i>a </i>and duration (<i>b </i>- <i>a</i>),,D,
"<p>If two mutually exclusive events A and B can happen in <i>m</i> and <i>n</i> ways, then either <i>A</i> or <i>B</i> can happen in (<i>m</i> + <i>n</i>) ways.</p>",True,False,,,,A,
<p>If F(<i>j</i>ω) is the Fourier transform of <i>f</i>(<i>t</i>) then <i>f</i>(<i>t</i>) =</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-78-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-78-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-78-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-78-4.png""/>",,A,
<p>The Laplace transform of sin ω<i>t</i> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-26-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-26-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-26-3.png""/>",none of the above,,B,
"<p>If <i>f</i>(<i>t</i>) is an even function<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-499.png""/></p>",True,False,,,,A,
<p>If average correlation between <i>v</i><sub>1</sub>(<i>t</i>) and <i>v</i><sub>2</sub>(<i>t</i>) is R<sub>12</sub>(<i>t</i>) and average correlation between <i>v</i><sub>2</sub>(<i>t</i>) and <i>v</i><sub>1</sub>(<i>t</i>) is R<sub>21</sub>(<i>t</i>) then</p>,"R<sub>12</sub>(<span class=""symbol"">t</span>) = R<sub>21</sub>(<span class=""symbol"">t</span>)","R<sub>21</sub>(<span class=""symbol"">t</span>) = R<sub>12</sub>(<span class=""symbol"">t</span>)","R<sub>12</sub>(<span class=""symbol"">t</span>) = - R<sub>21</sub>(<span class=""symbol"">t</span>)",none of these,,B,
<p>A stationary process has</p>,all statistical properties independent of time,all statistical properties dependent of time,zero variance,ensemble average equal to time average,,A,
<p>Algebraic expression for <i>z</i>-transform of <i>x</i>[<i>n</i>] is X[<i>z</i>]... What is the algebraic expression of <i>z</i>-transform of <i>e</i><sup><i>j</i>ω<sub>0</sub><i>n</i></sup> <i>x</i>[<i>n</i>]?</p>,X(Z - Z<sub>0</sub>),X(<i>e</i><sup>-<i>j</i>W0<i>z</i></sup>),X(<i>e</i><sup>jω0<i>z</i></sup>),X(Z)<sup><i>j</i>ω0<i>z</i></sup>,,B,
"<p>The waveform shown in the given Figure can be written as <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/05-33.png""/></p>",<i>v</i>(<i>t</i>) = <i>u</i>(<i>t</i> - 1) + <i>u</i>(<i>t</i> - 2) + <i>u</i>(<i>t</i> - 3) + <i>u</i>(<i>t</i> -4),<i>v</i>(<i>t</i>) = <i>u</i>(<i>t</i> - 1) + <i>u</i>(<i>t</i> - 2) + <i>u</i>(<i>t</i> - 3) + <i>u</i>(<i>t</i> -4) - <i>u</i>(<i>t</i> - 5),<i>v</i>(<i>t</i>) = <i>u</i>(<i>t</i> - 1) + <i>u</i>(<i>t</i> - 2) + <i>u</i>(<i>t</i> - 3) + <i>u</i>(<i>t</i> -4) - 4<i>u</i>(<i>t</i> - 5),<i>v</i>(<i>t</i>) = <i>u</i>(<i>t</i> - 1) + <i>u</i>(<i>t</i> - 2) + <i>u</i>(<i>t</i> - 3) + <i>u</i>(<i>t</i> -4) + 4<i>u</i>(<i>t</i> - 5),,C,
<p><p><b>Assertion (A):</b>  The function δ'(<i>t</i> - <i>b</i>) is equal to 0 for <i>t</i> ≠ <i>b</i></p><p><b>Reason (R):</b> A number of impulses spaced from one another form an impulse train.</p></p>,Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,B,
<p>The range of values of <i>a</i> and <i>b</i> for which the linear time invariant system with impulse response. <br/><i>h</i>(<i>n</i>) = <i>a</i><i><sup>n</sup></i> <i>n</i> ≥ 0<br/>         = <i>b</i><i><sup>n</sup></i> <i>n</i> &lt; 0 <br/>will be stable if</p>,"|<i>a</i>| &gt; 1, |<i>b</i>| &gt; 1","|<i>a</i>| &lt; 1, |<i>b</i>| &lt; 1","|<i>a</i>| &lt; 1, |<i>b</i>| &gt; 1","|<i>a</i>| &gt; 1, |<i>b</i>| &lt; 1",,C,
"<p>If <i>f</i>(- <i>t</i>) = <i>f</i>(<i>t</i>), the function <i>f</i>(<i>t</i>) has only cosine terms.</p>",True,False,,,,A,
"<p>If a complex voltage wave is applied to a pure inductance, the resulting current wave is much smoother than the voltage wave.</p>",True,False,,,,A,
"<p>If a function <i>f</i>(<i>t</i>) is Laplace transformable, then</p>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-83-1.png""/>|<i>f</i>(<i>t</i>)| <i>e</i><sup>-σ<sub>1</sub><i>t</i></sup> <i>dt</i> &lt; ∞ for a real positive σ<sub>1</sub>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-83-2.png""/>|<i>f</i>(<i>t</i>)| <i>e</i><sup>-σ<sub>1</sub><i>t</i></sup> <i>dt</i> &lt; 0 for a real positive σ<sub>1</sub>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-83-3.png""/>|<i>f</i>(<i>t</i>)| <i>e</i><sup>-σ<sub>1</sub><i>t</i></sup> <i>dt</i> &lt; 0 for a real positive σ<sub>1</sub>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/07-83-4.png""/>|<i>f</i>(<i>t</i>)| <i>e</i><sup>-σ<sub>1</sub><i>t</i></sup> <i>dt</i> &lt; ∞ for a real positive σ<sub>1</sub>",,A,
"<p>In the given figure shows a periodic triangular wave. The Fourier series will have<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/11-141.png""/></p>",all cosine terms,all sine terms,odd cosine terms,odd sine terms,,B,
"<p>If <i>x</i><i><sup>k</sup></i> is one sided to the right <br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-511.png""/></p>",True,False,,,,A,
<p>A discrete LTI system is non-casual if its impulse response is</p>,<i>a</i><i><sup>n</sup></i> ∪(<i>n</i> - 2),<i>a</i><i><sup>n-2</sup></i> ∪(<i>n</i>),<i>a</i><i><sup>n+2</sup></i> ∪(<i>n</i>),<i>a</i><i><sup>n</sup></i> ∪(<i>n</i> + 2),,D,
"<p>consider the following as regards cumulative disribution function F(<i>x</i>)<ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">0 ≤ F(<i>x</i>) ≤ 1</li><li style=""padding-top:10px;"">F(- ∞) = 0</li><li style=""padding-top:10px;"">F(∞) = 1</li><li style=""padding-top:10px;"">F(<i>x</i><sub>1</sub>) ≤ F(<i>x</i><sub>2</sub>) If <i>x</i><sub>1</sub> &lt; <i>x</i><sub>2</sub></li></ol> Out of above which are correct?</p>",1 and 2 only,"1, 2 and 3 only","1, 2, 3 and 4",2 and 4,,C,
<p><p><b>Assertion (A):</b>  Fourier series can also be written in exponential form.</p><p><b>Reason (R):</b> sin (<i>n</i> ω<i>t</i>) and cos (<i>n</i> ω<i>t</i>) can be expressed as sum or difference of exponentials.</p></p>,Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,A,
<p>A number of impulses spaced fron one another form an impulse train.</p>,True,False,,,,A,
"<p>In a complex wave, the negative half of the wave is a reproduction of the positive half wave. Then</p>",the wave contains only fundamental and third harmonic,the wave does not contain even harmonics,the wave does not contain odd harmonics,the wave does not contain triple harmonics,,B,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-514.png""/> and <i>k</i> &gt; 0 <br/>X(<i>z</i>) = - In (1 - <i>z</i><sup>-1</sup>) with 1 &lt; |<i>z</i>|</p>",True,False,,,,A,
"<p>If <i>f</i>(<i>t</i>) is an odd function<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-500.png""/></p>",True,False,,,,B,
<p>The inverse <i>z</i>-transform of X(<i>z</i>) is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-381-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-381-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-381-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/22-381-4.png""/>",,A,
"<p>Out of the three transforms viz. Z-transform, Laplace transform and Fourier transform</p>",all three are used in continuous time domain,all three are used in both continuous time domain and discrete time domain,Z transform is used in continuous time domain while Laplace and Fourier transforms are used in discrete time domain,Z transform is used is discrete time domain while Laplace and Fourier transforms are used in continuous time domain,,D,
"<p>In the representation <i>f</i>(<i>t</i>) = <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-492.png""/> the set of complex coefficient F<i><sub>n</sub></i> is the frequency spectrum of <i>f</i>(<i>t</i>)</p>",True,False,,,,A,
<p>The integral of k <i>u</i>(<i>t</i>) is</p>,a ramp of slope <i>k</i>,a ramp of slope 1/<i>k </i>,<i>k</i> δ(<i>t</i>),"<img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/08-92-4.png""/>",,A,
<p>Which one of following is a stataic system?</p>,<i>y</i>(<i>n</i>) = <i>x</i>(<i>n</i>) - <i>x</i>(<i>n</i> - 1),<i>y</i>(<i>n</i>) = <i>x</i>(2<i>n</i>) - <i>x</i>(2<i>n</i>-1),<i>y</i>(<i>n</i>) = <i>x</i>(<i>n</i> - 1),<i>y</i>(<i>n</i>) = <i>e</i><sup><i>x(n)</i></sup>,,D,
"<p>The impulse response of the DT - LTI system is given below <br/>       <img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/19-308-1.png""/> <br/> Check whether the system is <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Stable</li><li style=""padding-top:10px;"">Casual</li><li style=""padding-top:10px;"">Dynamic.</li></ol></p>",1 and 2,2 and 3,1 and 3,"1, 2 and 3",,D,
"<p>If R(<span class=""symbol"">t</span>) is autocorrelation of a waveform <i>v</i>(<i>t</i>) and R(0) is autocorrelation for <span class=""symbol"">t</span> = 0, then</p>","R(0) &gt; R(<span class=""symbol"">t</span>)","R(0) ≥ R(<span class=""symbol"">t</span>)","R(0) &lt; R(<span class=""symbol"">t</span>)","R(0) ≤ R(<span class=""symbol"">t</span>)",,B,
<p><p><b>Assertion (A):</b>  Impulse function is an important function in network analysis.</p><p><b>Reason (R):</b> Convolution integral enables us to find the response of a network to an arbitary input in terms of the impulse response.</p></p>,Both A and R are correct and R is correct explanation of A<br/>,Both A and R are correct but R is not correct explanation of A<br/>,"A is true, R is false<br/>","A is false, R is true",,A,
"<p>For the single rectangular pulse of the given figure<br/><img src=""/_files/images/electronics-and-communication-engineering/signals-and-systems/28-503.png""/><br/>F(<i>j</i>ω) = [A<i>d</i> sin (ω<i>d</i>/2)]/(ω<i>d</i>/2).</p>",True,False,,,,A,
