question,A,B,C,D,E,answer,explanation
"<p>How does a host on an Ethernet LAN know when to transmit after a collision has occurred?
<ol class=""networking-ol-123""><li>  In a CSMA/CD collision domain, multiple stations can successfully transmit data simultaneously.
</li><li>  In a CSMA/CD collision domain, stations must wait until the media is not in use before transmitting.
</li><li>  You can improve the CSMA/CD network by adding more hubs.
</li><li>  After a collision, the station that detected the collision has first priority to resend the lost data.
</li><li>  After a collision, all stations run a random backoff algorithm. When the backoff delay period has expired, all stations have equal priority to transmit data.
</li></ol></p>",1 and 3,2 and 4,"1,3 and 4",2 and 5,,D," Once transmitting stations on an Ethernet segment hear a collision, they send an extended jam signal to ensure that all stations recognize the collision. After the jamming is complete, each sender waits a predetermined amount of time, plus a random time. After both timers expire, they are free to transmit, but they must make sure the media is clear before transmitting and that they all have equal priority. "
"<p>Which of the following types of connections can use full duplex?
<ol class=""networking-ol-123""><li>  Hub to hub
</li><li>  Switch to switch
</li><li>  Host to host
</li><li>  Switch to hub
</li><li>  Switch to host
</li></ol></p>","1, 2 and 4",3 and 4,3 and 5,"2, 3 and 5",,D," Hubs cannot run full-duplex Ethernet. Full duplex must be used on a point-to-point connection between two devices capable of running full duplex. Switches and hosts can run full duplex between each other, but a hub can never run full duplex. "
"<p>Acknowledgments, sequencing, and flow control are characteristics of which OSI layer?</p>",Layer 2,Layer 3,Layer 4,Layer 7,,C," A reliable Transport layer connection uses acknowledgments to make sure all data is transmitted and received reliably. A reliable connection is defined by a virtual circuit that uses acknowledgments, sequencing, and flow control, which are characteristics of the Transport layer (layer 4). "
"<p>Which fields are contained within an IEEE Ethernet frame header?
<ol class=""networking-ol-123""><li>  Source and destination MAC address
</li><li>  Source and destination network address
</li><li>  Source and destination MAC address and source and destination network address
</li><li>  FCS field
</li></ol></p>",1 and 4,2 only,2 and 3 only,3 only,,A," An Ethernet frame has source and destination MAC addresses, an Ether-Type field to identify the Network layer protocol, the data, and the FCS field that holds the answer to the CRC. "
<p>What type of RJ45 UTP cable do you use to connect a PC's COM port to a router or switch console port?</p>,Straight-through,Crossover cable,Crossover with a CSU/DSU,Rolled,,D," To connect to a router or switch console port, you would use an RJ45 UTP rolled cable. "
<p>How to implement a network medium that is not susceptible to EMI. Which type of cabling should you use?</p>,Thicknet coax,Thinnet coax,Category 5 UTP cable,Fiber-optic cable,,D," Fiber-optic cable provides a more secure, long-distance cable that is not susceptible to EMI interference at high speeds. "
<p>Segmentation of a data stream happens at which layer of the OSI model?</p>,Physical,Data Link,Network,Transport,,D, The Transport layer receives large data streams from the upper layers and breaks these up into smaller pieces called segments. 
"<p>When data is encapsulated, which is the correct order?</p>","Data, frame, packet, segment, bit","Segment, data, packet, frame, bit","Data, segment, packet, frame, bit","Data, segment, frame, packet, bit",,C," The encapsulation method is data, segment, packet, frame, bit. "
"<p>Which of the following are unique characteristics of half-duplex Ethernet when compared to full-duplex Ethernet?
<ol class=""networking-ol-123""><li>  Half-duplex Ethernet operates in a shared collision domain.
</li><li>  Half-duplex Ethernet operates in a private collision domain.
</li><li>  Half-duplex Ethernet has higher effective throughput.
</li><li>  Half-duplex Ethernet has lower effective throughput.
</li></ol></p>",2 only,"1,2 and 3",1 and 4,4 only,,C," Unlike full duplex, half-duplex Ethernet operates in a shared collision domain, and it has a lower effective throughput than full duplex. "
<p>What type of RJ45 UTP cable is used between switches?</p>,Straight-through,Crossover cable,Crossover with a CSU/DSU,Crossover with a router in between the two switches,,B," To connect two switches together, you would use a RJ45 UTP crossover cable. "
