question,A,B,C,D,E,answer,explanation
<p>Convert the following octal number to binary.<br/>76<sub>8</sub></p>,110111<sub>2</sub>,111110<sub>2</sub>,111100<sub>2</sub>,100111<sub>2</sub>,,B,
<p>Convert 1100101000110101<sub>2</sub> to hexadecimal.</p>,121035,CA35,53AC1,530121,,B,
<p>Convert the following decimal number to octal.<br/>281</p>,134<sub>8</sub>,431<sub>8</sub>,331<sub>8</sub>,133<sub>8</sub>,,B,
"<p>When using even parity, where is the parity bit placed?</p>",Before the MSB,After the LSB,In the parity word,After the odd parity bit,,A,
<p>Convert the following octal number to decimal. <br/>35<sub>8</sub></p>,71,17,92,29,,D,
<p>Convert binary 11001111 to hexadecimal.</p>,8F<sub>16</sub>,CE<sub>16</sub>,DF<sub>16</sub>,CF<sub>16</sub>,,D,
<p>Convert 1731<sub>8</sub> to decimal.</p>,216.4,985,3D9,1123,,B,
<p>An analog signal has a range from 0 V to 5 V. What is the total number of analog possibilities within this range?</p>,5,50,250,infinite,,D,
<p>Hexadecimal letters A through F are used for decimal equivalent values from:</p>,1 through 6,9 through 14,10 through 15,11 through 17,,C,
<p>Convert the following decimal number to 8-bit binary.<br/>35</p>,00010010<sub>2</sub>,00010011<sub>2</sub>,00100011<sub>2</sub>,00100010<sub>2</sub>,,C,
<p>Convert the following hexadecimal number to binary.<br/>C9<sub>16</sub></p>,10111001<sub>2</sub>,10111011<sub>2</sub>,10011100<sub>2</sub>,11001001<sub>2</sub>,,D,
<p>Convert the following decimal number to hexadecimal.<br/>125</p>,7D<sub>16</sub>,D7<sub>16</sub>,7C<sub>16</sub>,C7<sub>16</sub>,,A,
<p>A decimal 11 in BCD is ________.</p>,00001011,00001100,00010001,00010010,,C,
<p>What is the resultant binary of the decimal problem 49 + 01 = ?</p>,01010101,00110101,00110010,00110001,,C,
<p>The difference of 111 – 001 equals ________.</p>,100,111,001,110,,D,
<p>Convert the binary number 1100 to Gray code.</p>,0011,1010,1100,1001,,B,
<p>The binary number 11101011000111010 can be written in hexadecimal as ________.</p>,DD63A<sub>16</sub>,1D63A<sub>16</sub>,1D33A<sub>16</sub>,1D631<sub>16</sub>,,B,
<p>Which of the following is an invalid BCD code?</p>,0011,1101,0101,1001,,B,
<p>What decimal number does 2<sup>5</sup> represent?</p>,10,31,25,32,,D,
<p>Convert the Gray code 1011 to binary.</p>,1011,1010,0100,1101,,D,
<p>Determine the decimal equivalent of the signed binary number 11110100 in 1's complement.</p>,116,–12,11,128,,C,
<p>What is the difference between binary coding and binary-coded decimal?</p>,BCD is pure binary.,Binary coding has a decimal format.,BCD has no decimal format.,Binary coding is pure binary.,,D,
<p>Convert the following decimal number to BCD.<br/>127</p>,011100100001,111010001,001010111,000100100111,,D,
<p>Digital electronics is based on the ________ numbering system.</p>,decimal,octal,binary,hexadecimal,,C,
<p>An informational signal that makes use of binary digits is considered to be:</p>,solid state,digital,analog,non-oscillating,,B,
<p>The 1's complement of 10011101 is ________.</p>,01100010,10011110,01100001,01100011,,A,
<p>The binary number 101110101111010 can be written in octal as ________.</p>,51562<sub>8</sub>,56577<sub>8</sub>,65627<sub>8</sub>,56572<sub>8</sub>,,D,
<p>Convert 457<sub>10</sub> to hexadecimal.</p>,711,2C7,811,1C9,,D,
<p>Convert the decimal number 151.75 to binary.</p>,10000111.11,11010011.01,00111100.00,10010111.11,,D,
<p>Convert the following octal number to binary.<br/>104<sub>8</sub></p>,001000100<sub>2</sub>,100000001<sub>2</sub>,0010100<sub>2</sub>,1000001<sub>2</sub>,,A,
<p>3 × 10<sup>1</sup> + 7 × 10<sup>0</sup> is equal to ________.</p>,3.7,37,10,370,,B,
<p>3428 is the decimal value for which of the following binary-coded decimal (BCD) groupings?</p>,11010001001000,11010000101000,011010010000010,110100001101010,,B,
<p>The binary-coded decimal (BCD) system can be used to represent each of the 10 decimal digits as a(n):</p>,4-bit binary code,8-bit binary code,16-bit binary code,ASCII code,,A,
<p>The decimal number 18 is equal to the binary number ________.</p>,11110,10001,10010,1111000,,C,
<p>The 2's complement of 11100111 is ________.</p>,11100110,00011001,00011000,00011010,,B,
<p>Convert the following decimal number to BCD.<br/>469</p>,100101101000,010001101001,100001101001,100101100100,,B,
<p>Express the decimal number –37 as an 8-bit number in sign-magnitude.</p>,10100101,00100101,11011000,11010001,,A,
<p>Convert the following BCD number to decimal.<br/>010101101001<sub>bcd</sub></p>,539,2551,569,1552,,C,
<p>The binary number 11001110 is equal to the decimal number ________.</p>,12,206,127,66,,B,
<p>The binary number for F3A<sub>16</sub> is ________.</p>,111100111010,111100111110,000000111010,000011000100,,A,
<p>Convert the following BCD number to decimal.<br/>100000000011<sub>bcd</sub></p>,8003,803,1003,103,,B,
<p>Convert the following hexadecimal number to binary. <br/>14B<sub>16</sub></p>,101101000001<sub>2</sub>,000101001011<sub>2</sub>,000101001101<sub>2</sub>,110101000001<sub>2</sub>,,B,
<p>What is the result when a decimal 5238 is converted to base 16?</p>,327.375,12.166,1388,1476,,D,
<p>The octal number for binary 1101110101110110 is ________.</p>,654521<sub>8</sub>,556561<sub>8</sub>,156656<sub>8</sub>,156566<sub>8</sub>,,D,
<p>Convert the following hexadecimal number to decimal.<br/>1CF<sub>16</sub></p>,463,4033,479,4049,,A,
<p>Convert the binary number 1011010 to hexadecimal.</p>,5B,5F,5A,5C,,C,
<p>Convert the following decimal number to hexadecimal.<br/>74</p>,A4<sub>16</sub>,B4<sub>16</sub>,4A<sub>16</sub>,4B<sub>16</sub>,,C,
<p>Convert hexadecimal C0B to binary.</p>,110000001011,110000001001,110000001100,110100001011,,A,
<p>Convert binary 1001 to hexadecimal.</p>,9<sub>16</sub>,11<sub>16</sub>,101<sub>16</sub>,10<sub>16</sub>,,A,
<p>Convert 731<sub>16</sub> to decimal.</p>,216.4,985,3D9,1841,,D,
<p>What is the decimal value of the hexadecimal number 777?</p>,191,1911,19,19111,,B,
<p>Convert 11001001<sub>2</sub> (binary) to decimal.</p>,201,2001,20,210,,A,
<p>Convert the following decimal number to octal.<br/>39</p>,63<sub>8</sub>,36<sub>8</sub>,47<sub>8</sub>,74<sub>8</sub>,,C,
<p>The American Standard Code for Information Interchange (ASCII) uses how many individual pulses for any given character?</p>,1,2,7,8,,C,
<p>Convert the following hexadecimal number to decimal.<br/>B5<sub>16</sub></p>,212,197,165,181,,D,
<p>The BCD number for decimal 16 is ________.</p>,00010110,00010000,00010010,11100000,,A,
<p>Alphanumeric codes should include as a minimum:</p>,the capacity to represent the alphabet upper- and lowercase characters and the decimal numbers in a straight binary format.,the capacity to code all possible decimal numbers in a direct octal representation of BCD codes.,"the alphabet upper- and lowercase letters, the decimal digits, the seven punctuation marks, and other characters or symbols.",the ability to represent decimal numbers greater than 128<sup>10</sup> in a straight binary format.,,C,
<p>Convert 527<sub>16</sub> to binary.</p>,343,001101000111,010100100111,011100100101,,C,
<p>Convert 527<sub>8</sub> to binary.</p>,011100111,101010111,343,111010101,,B,
<p>The base of the hexadecimal system is:</p>,eight.,sixteen.,ten.,two.,,B,
<p>Assign the proper even parity bit to the code 1100001.</p>,11100001,1100001,01100001,01110101,,A,
<p>Select one of the following statements that best describes the parity method of error detection.</p>,Parity checking is best suited for detecting single-bit errors in transmitted codes.,Parity checking is not suitable for detecting single-bit errors in transmitted codes.,Parity checking is capable of detecting and correcting errors in transmitted codes.,Parity checking is best suited for detecting double-bit errors that occur during the transmission of codes from one location to another.,,A,
<p>Which of the following is the primary advantage of using the BCD code instead of straight binary coding?</p>,Fewer bits are required to represent a decimal number with the BCD code.,The relative ease of converting to and from decimal.,BCD codes are easily converted to hexadecimal codes.,BCD codes are easily converted to straight binary codes.,,B,
<p>How many BCD code bits and how many straight binary bits would be required to represent the decimal number 643?</p>,"12 BCD, 12 binary","12 BCD, 10 binary","12 BCD, 9 binary","16 BCD, 9 binary",,B,
"<p>When using the repeated division by 2 method of converting from decimal to binary, one must write the first remainder as the:</p>",MSB,"MSB, provided the following sequence of remainders are written in descending order until the final remainder is achieved.",LSB,"LSB, provided the final remainder is used to replace the original LSB, which is then moved to the MSB position.",,C,
