question,A,B,C,D,E,answer,explanation
<p>The speed of the sprocket reduces as the chain pitch __________ for a given number of teeth.</p>,increases,decreases,,,,A,
"<p>In an oil lubricated journal bearing, the coefficient of friction between the journal and the bearing</p>",remains constant at all speeds,is minimum at zero speed and increases monotonically with increase in speed,is maximum at zero speed and decreases monotonically with increase in speed,becomes minimum at an optimum speed and then increases with further increase in speed,,D,
<p>The working of metals above the recrystallisation temperature is known as hot working.</p>,True,False,,,,A,
"<p>In a band and block brake, the ratio of tensions on the tight and slack sides of band is given by (where μ = Coefficient of friction between the blocks and the drum, θ = Semi-angle of each block subtending at the centre of drum, and <i>n</i> = Number of blocks)</p>","<img src=""/_files/images/mechanical-engineering/machine-design/595-456-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/595-456-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/595-456-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/595-456-4.png""/>",,D,
<p>The ratio of number of teeth to the pitch circle diameter in millimetres is called circular pitch.</p>,Agree,Disagree,,,,B,
<p>The washer is generally specified by its</p>,outer diameter,hole diameter,thickness,mean diameter,,B,
<p>The taper on key is given on</p>,bottom side only,top side only,on both sides,any side,,B,
"<p>The bending moment <i>M</i> and a torque <i>T</i> is applied on a solid circular shaft. If the maximum bending stress equals to maximum shear stress developed, then <i>M</i> is equal to</p>",<i>T</i>/2,<i>T</i>,2 <i>T</i>,4 <i>T</i>,,A,
"<p>For longitudinal joint in boilers, the type of joint used is</p>",butt joint with single cover plate,butt joint with double cover plate,lap joint with one ring overlapping the other,any one of the above,,B,
<p>A cotter joint is used to transmit</p>,axial tensile load only,axial compressive load only,combined axial and twisting loads,axial tensile or compressive loads,,D,
<p>The maximum efficiency of a square threaded screw is</p>,"<img src=""/_files/images/mechanical-engineering/machine-design/586-363-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/586-363-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/586-363-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/586-363-4.png""/>",,A,
<p>The dynamic tooth load is due to</p>,inaccuracies of tooth spacing,irregularities in tooth profiles,deflections of teeth under load,all of these,,D,
<p>Which of the following statement is correct regarding power screws?</p>,The efficiency of a self locking screw can not be more than 50%,The efficiency of Acme (trapezoidal) thread is less than that of a square thread,"If the friction angle is less than the helix angle of the screw, then the efficiency will be more than 50%",(A) and (B) Only,,D,
<p>A hollow shaft will transmit a __________ torque than a solid shaft of the same mass and same material.</p>,smaller,greater,,,,B,
<p>A flange coupling is used to connect two shafts</p>,which are perfectly aligned,which are not in exact alignment,have lateral misalignment,whose axes intersect at a small angle,,A,
<p>The algebraic difference between the maximum limit and the basic size is called</p>,lower deviation,upper deviation,actual deviation,mean deviation,,B,
"<p>When an open coiled helical compression spring is subjected to an axial compressive load, the stress induced in the wire is</p>",tensile stress,compressive stress,shear stress,bending stress,,C,
<p>The contact ratio for gears is</p>,zero,less than one,greater than one,none of these,,C,
<p>A feather key is generally</p>,loose in shaft and tight in hub,tight in shaft and loose in hub,tight in both shaft and hub,loose in both shaft and hub,,B,
"<p>If the tearing efficiency of a riveted joint is 50%, then the ratio of diameter of rivet to the pitch is</p>",0.20,0.30,0.50,0.70,,C,
<p>The ratio of circumferential stress to longitudinal stress in a thin cylinder subjected to an internal pressure is</p>,1/2,1,2,4,,C,
<p>A riveted joint is a __________ fastening.</p>,permanent,temporary,,,,A,
