question,A,B,C,D,E,answer,explanation
"<p>A screw is said to be over hauling screw, if the</p>",friction angle is less than helix angle,friction angle is more than helix angle,friction angle is equal to helix angle,efficiency of screw is 100%,,A,
<p>Shaft coupling is used in machinery to</p>,introduce mechanical flexibility,introduce protection against over loads,reduce the transmission of shock loads,all of these,,D,
<p>Oldham coupling is used to connect two shafts</p>,which are perfectly aligned,which are not in exact alignment,which have lateral misalignment,whose axes intersect at a small angle,,C,
<p>The ends of the leaves of a semi-elliptical leaf spring are made triangular in order to</p>,obtain variable moment of inertia (<i>I</i>) in each leaf,permit each leaf to act as a overhanging beam,have variable bending moment (<i>M</i>) in each leaf,make <i>M</i>/<i>I</i> constant throughout the length of the leaf,,D,
<p>The face of the tooth is the</p>,surface of the top of the tooth,surface of the tooth above the pitch surface,surface of the tooth below the pitch surface,width of the tooth measured along the pitch circle,,B,
<p>A turn buckle is used to connect two round rods subjected to tensile loading and requiring subsequent adjustment for tightening or loosening.</p>,Yes,No,,,,A,
<p>The plasticity is the property of a material which enables it to</p>,regain its original shape after deformation when the external forces are removed,draw into wires by the application of a tensile force,resist fracture due to high impact loads,retain deformation produced under load permanently,,D,
<p>An open coiled helical compression spring '<i>A</i>' of mean diameter 50 mm is subjected to an axial load <i>W</i>. Another spring '<i>B</i>' of mean diameter 25 mm is similar to spring '<i>A</i>' in all respects. The deflection of spring '<i>B</i>' will be __________ as compared to spring '<i>A</i>'.</p>,one-eighth,one-fourth,one-half,double,,A,
"<p>When the bolt is very yielding as compared to the connected members, then the resultant load on the bolt will be equal to the</p>",initial tension,external load applied,sum of the initial tension and external load applied,"initial tension or external load, whichever is greater",,D,
"<p>During hot working of metals,</p>",porosity of the metal is largely eliminated,grain structure of the metal is refined,mechanical properties are improved due of refinement of grains,all of the above,,D,
<p>A saddle key __________ power through frictional resistance only.</p>,transmits,does not transmit,,,,A,
<p>A rivet is specified by</p>,shank diameter,length of rivet,type of head,length of tail,,A,
"<p>In thrust bearings, the load acts</p>",along the axis of rotation,parallel to the axis of rotation,perpendicular to the axis of rotation,in any direction,,A,
<p>Auto frettage is the method of</p>,joining thick cylinders,calculating stresses in thick cylinders,prestressing thick cylinders,increasing the life of thick cylinders,,C,
"<p>According to Indian standard specifications, a grey cast iron designated by 'FG 200' means that the</p>",carbon content is 2%,maximum compressive strength is 200 N/mm<sup>2</sup>,minimum tensile strength is 200 N/mm<sup>2</sup>,maximum shear strength is 200 N/mm<sup>2</sup>,,C,
