question,A,B,C,D,E,answer,explanation
<p>The application of second type levers is found in</p>,handle of a hand pump,hand wheel of a punching press,lever of a loaded safety valve,a pair of tongs,,C,
<p>The spindles of bench vices are usually provided with knuckle threads.</p>,Agree,Disagree,,,,B,
"<p>According to Indian standards, total number of tolerance grades are</p>",8,12,18,20,,C,
<p>An universal coupling is a type of __________ coupling.</p>,rigid,flexible,,,,B,
"<p>When a bolt is subjected to an external load, the stress induced in the bolt will be</p>",tensile stress,shear stress,combined tensile and shear stress,any one of these,,D,
"<p>If the centre distance of the mating gears having involute teeth is varied within limits, the velocity ratio</p>",increases,decreases,remains unchanged,,,C,
<p>The included angle for the British standard whitworth thread is</p>,29°,47.5°,55°,60°,,C,
<p>Failure of a material is called fatigue when it fails</p>,at the elastic limit,below the elastic limit,at the yield point,below the yield point,,D,
<p>The strength of a riveted joint is equal to</p>,tearing strength of plate (<i>P<sub>t</sub></i>),shearing strength of rivet (<i>P<sub>s</sub></i>),crushing strength of rivet (<i>P<sub>c</sub></i>),least value of <i>P<sub>t</sub></i> <i>P<sub>s</sub></i> and <i>P<sub>c</sub></i>,,D,
"<p>When a shaft is subjected to combined twisting moment (<i>T</i>) and bending moment (<i>M</i>), then the equivalent bending moment is equal to</p>","<img src=""/_files/images/mechanical-engineering/machine-design/578-262-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/578-262-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/578-262-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/578-262-4.png""/>",,C,
"<p>When a helical compression spring is cut into halves, the stiffness of the resulting spring will be</p>",same,double,one-half,one-fourth,,B,
<p>The transverse fillet welded joints are designed for</p>,tensile strength,compressive strength,bending strength,shear strength,,A,
<p>The centrifugal tension in the belt</p>,increases the power transmitted,decreases the power transmitted,has no effect on the power transmitted,is equal to maximum tension on the belt,,C,
"<p>According to I.B.R., the efficiency of a double riveted butt joint with double cover straps of equal width should be</p>",45 to 60%,63 to 70%,70 to 83%,80 to 90%,,C,
"<p>The buckling load will be maximum for a column, if</p>",one end of the column is clamped and the other end is free,both ends of the column are clamped,both ends of the column are hinged,one end of the column is hinged and the other end is free,,B,
<p>The cap screws are</p>,slotted for a screw driver and are generally used with a nut,similar to tap bolts except that they are of small size and a variety of shapes of heads are available,used to prevent relative motion between the two parts,none of the above,,B,
"<p>In skew bevel gearing, the axes of shafts are</p>",intersecting and the teeth are curved,non-intersecting and non-parallel and the teeth are curved,non-intersecting and non-parallel and the teeth are straight,none of the above,,C,
<p>A chain drive transmits __________ power as compared to belt drive.</p>,more,less,,,,A,
"<p>If the size of a standard specimen for a fatigue testing machine is increased, the endurance limit for the material will</p>",have same value as that of standard specimen,increase,decrease,,,C,
"<p>When the fulcrum is in between the load and effort, the lever is said to be of</p>",first type,second type,third type,any one of these,,A,
"<p>The ball bearings are, usually, made from</p>",low carbon steel,high carbon steel,medium carbon steel,high speed steel,,C,
<p>The V-belt is used to transmit great amount of power and when the two pulleys are very near to each other.</p>,Correct,Incorrect,,,,A,
"<p>A coupling used to connect two perfectly aligned shafts, is</p>",muff coupling,compression coupling,flange coupling,all of these,,D,
"<p>In a nut and bolt, the diameter at which the ridges on the bolt are in complete touch with the ridges of the corresponding nut, is called pitch diameter.</p>",Correct,Incorrect,,,,A,
<p>A double strap butt joint (with equal straps) is</p>,always in single shear,always in double shear,either in single shear or double shear,any one of these,,B,
"<p>For a bevel gear having the pitch angle θ , the ratio of formative number of teeth (<i>T<sub>E</sub></i>) to actual number of teeth (<i>T</i>) is</p>",1/sin θ,1/cos θ,1/tan θ,sin θ cos θ,,B,
<p>The modulus of elasticity for mild steel is approximately equal to</p>,80 kN/mm<sup>2</sup>,100 kN/mm<sup>2</sup>,110 kN/mm<sup>2</sup>,210 kN/mm<sup>2</sup>,,D,
<p>A connecting rod subjected to an axial load may buckle with</p>,X-axis as neutral axis,Y-axis as neutral axis,X-axis or Y-axis as neutral axis,Z-axis,,C,
<p>A type of brake commonly used in motor cars is a</p>,shoe brake,band and block brake,band brake,internal expanding brake,,D,
