question,A,B,C,D,E,answer,explanation
"<p>According to I.B.R., the efficiency of a triple riveted butt joint with double straps of unequal width (5 rivets per pitch length) should be</p>",45 to 60%,63 to 70%,70 to 83%,80 to 90%,,D,
"<p>When two non-parallel or intersecting but coplaner shafts are connected by gears, the arrangement is known as bevel gearing.</p>",Correct,Incorrect,,,,A,
"<p>According to Indian standards, a bolt thread of 6 mm size of coarse pitch and with allowance on the threads and normal tolerance grade is designated as</p>",M6,M8,M6 - 8d,M8 - 6d,,C,
"<p>According to maximum normal stress theory, the maximum normal stress in the shaft is</p>","<img src=""/_files/images/mechanical-engineering/machine-design/579-267-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/579-267-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/579-267-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/579-267-4.png""/>",,C,
"<p>When a beam of rectangular cross-section of width b and depth <i>d</i>, is subjected to a shear force <i>F</i>, the maximum shear stress induced will be</p>","<img src=""/_files/images/mechanical-engineering/machine-design/562-74-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/562-74-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/562-74-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/562-74-4.png""/>",,B,
"<p>In designing a connecting rod, it is considered like __________ for buckling about Y-axis.</p>",both ends hinged,both ends fixed,one end fixed and the other end hinged,one end fixed and the other end free,,B,
<p>A steel containing __________ 0.8% carbon is known as hypo-eutectoid steel.</p>,equal to,less than,greater than,,,B,
"<p>When the connected members are very yielding (soft gasket) as compared to the bolt, then the resultant load on the bolt will be equal to the</p>",initial tension,external load applied,sum of the initial tension and external load applied,"initial tension or external load, whichever is greater",,C,
<p>Which one of the following loading is considered for the design of axles?</p>,Bending moment only,Twisting moment only,Combined bending moment and twisting moments,"Combined action of bending moment, twisting moment and axial thrust",,A,
<p>The shear stress in a beam varies from zero at the outer fibres to a maximum at the neutral surface.</p>,Yes,No,,,,A,
<p>A basic hole is one whose</p>,lower deviation is zero,upper deviation is zero,lower and upper deviations are zero,none of these,,A,
"<p>In a flange coupling, the keys are staggered at __________ along the circumference of the shafts in order to divide the weakening effect caused by key ways.</p>",90°,135°,160°,180°,,A,
"<p>A tapered key which fits in a key way in the hub and the bottom of which is shaped to fit the curved surface of the shaft, is known as hollow saddle key.</p>",Correct,Incorrect,,,,A,
"<p>In levers, leverage is the ratio of</p>",load lifted to the effort applied,mechanical advantage to the velocity ratio,load arm to the effort arm,effort arm to the load arm,,D,
<p>The diameter of washer is generally taken bigger than the nut size.</p>,True,False,,,,A,
<p>Which of the following statement is wrong?</p>,The pitch of rivets is obtained by equating the tearing resistance of the plate to the shearing resistance of the rivets,"The pitch of rivets should not be less than 2 <i>d</i>, where <i>d</i> is the diameter of rivet hole","The maximum value of the pitch of rivets for a longitudinal joint of a boiler, as per I.B.R., is given by <i>P<sub>max</sub></i> = <i>C</i>.<i>t</i> + 41.28 mm","According to I.B.R., the thickness of butt strap shall not be less than 5 mm",,D,
"<p>If a shaft made from ductile material is subjected to combined bending and twisting moment, calculations based on which one of the following failure theories will give the most conservative value?</p>",Maximum principal stress theory,Maximum shear stress theory,Maximum strain energy theory,Maximum distortion energy theory,,A,
