question,A,B,C,D,E,answer,explanation
"<p>When a load <i>W</i> is applied suddenly on a bar of cross-sectional area <i>A</i>, the stress induced in the bar will be</p>","<img src=""/_files/images/mechanical-engineering/machine-design/561-62-1.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/561-62-2.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/561-62-3.png""/>","<img src=""/_files/images/mechanical-engineering/machine-design/561-62-4.png""/>",,C,
"<p>In a butt welded joint, the size of weld is __________ the throat of weld.</p>",0.5 times,equal to,"<span class=""root"">2</span> times",double,,B,
<p>Which of the following key is preferred for the condition when a large amount of impact type torque is to be transmitted in both direction of rotation?</p>,Woodruff key,Feather key,Gib-head key,Tangent key,,D,
<p>Which of the following cotter joint will be used to connect strap end of a connecting rod ?</p>,Spigot and socket cotter joint,Sleeve and cotter joint,Gib and cotter joint,any one of these,,C,
"<p>When the screw in a mechanical screw jack rotates, the load kept on the top of it moves</p>",axially upwards,axially downwards,axially upwards or downwards,none of these,,C,
<p>Which of the following bearing is preferred for oscillating conditions?</p>,Double row roller bearing,Taper roller bearing,Angular contact single row ball bearing,Needle roller bearing,,D,
"<p>In helical gears, the distance between similar faces of adjacent teeth along a helix on the pitch cylinders normal to the teeth, is called</p>",normal pitch,axial pitch,diametral pitch,module,,A,
<p>The longitudinal joint in boilers is used to get the required</p>,length of boiler,diameter of boiler,length and diameter of boiler,efficiency of boiler,,B,
<p>The Lewis equation for gear tooth with involute profile predicts the static load capacity of cantilever beam of uniform strength.</p>,True,False,,,,A,
<p>A basic shaft is one whose</p>,lower deviation is zero,upper deviation is zero,lower and upper deviations are zero,none of these,,B,
"<p>When the effort is in between the fulcrum and load, the lever is said to be of third type.</p>",Correct,Incorrect,,,,A,
