question,A,B,C,D,E,answer,explanation
"<p>Design a circuit using a 74121 to convert a 33-kHz, 30% duty cycle waveform to a 33-kHz, 60% duty cycle waveform.</p>","<i>R</i><sub>int</sub> = 2 k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/>, <i>C</i><sub>ext</sub> = 0.012 nF","<i>R</i><sub>int</sub> = 2 k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/>, <i>C</i><sub>ext</sub> = 0.012 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>F","<i>R</i><sub>int</sub> = 4 k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/>, <i>C</i><sub>ext</sub> = 0.012 nF","<i>R</i><sub>int</sub> = 4 k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/>, <i>C</i><sub>ext</sub> = 0.012 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>F",,B,
<p>What controls the output pulse width of a one shot?</p>,the clock frequency,the width of the clock pulse,an <i>RL</i> time constant,an <i>RC</i> time constant,,D,
<p>Does the 74123 one shot have an internal timing resistor?</p>,yes,no,,,,B,
"<p>In a typical IC monostable multivibrator circuit, at the falling edge of the trigger input, the output switches HIGH for a period of time determined by the ________.</p>",value of the <i>RC</i> timing components,amplitude of the input trigger,frequency of the input trigger,magnitude of the dc supply voltage,,A,
<p>A monostable 555 timer has the following number of stable states:</p>,0,1,2,3,,B,
<p>What is the difference between a retriggerable one shot and a nonretriggerable one shot?</p>,The nonretriggerable can only be triggered once.,The retriggerable can be triggered many times.,The output pulse can be stretched with a nonretriggerable.,The output pulse can be stretched with a retriggerable.,,D,
<p>Triggering a retriggerable one shot during pulse generation will:</p>,time out the original pulse,extend the pulse to this trigger width,have no effect,double the original pulse width,,B,
"<p><p>What is the duty cycle of the waveform at the output of the circuit given below?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq14_1032_1.jpg""/></p></p>",78%,56%,50%,44%,,B,
<p>The monostable multivibrator circuit is not an oscillator because ________.</p>,its output switches between two states,it requires a trigger to obtain an output signal,it requires a sine wave input signal,the circuit does not require a dc power supply,,B,
"<p>A retriggerable one shot has a pulse of 10 ms. 3 ms after being triggered, another trigger pulse is applied. The resulting output pulse will be ________ ms.</p>",3,7,10,13,,D,
"<p>What is the pulse width of the output of a 74123 if an external 4.7-k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/> resistor and a 0.022-<img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>F capacitor are used?</p>",290 ms,29 ms,"33.3 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s","290 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s",,C,
<p>To obtain a 50% duty cycle in an astable 555 timer circuit:</p>,<i>t</i><sub>LO</sub> = <i>t</i><sub>HI</sub>,<i>R<sub>A</sub></i> = <i>R<sub>B</sub></i> and short <i>R<sub>B</sub></i> with a diode during the capacitor charging cycle,capacitor voltage must rise above 1/3 <i>V<sub>CC</sub></i>,"<i>t</i><sub>LO</sub> = <i>t</i><sub>HI</sub>, <i>R<sub>A</sub></i> = <i>R<sub>B</sub></i>, and short <i>R<sub>B</sub></i> with a diode during the capacitor charging cycle",,A,
<p>What is another name for a bistable multivibrator?</p>,an on-off switch,an oscillator,a flip-flop,,,C,
<p>An astable 555 timer has the following number of stable states:</p>,0,1,2,3,,A,
<p>Which mode of operation is being used when a 555 timer chip has two external resistors and an external capacitor?</p>,monostable,pulse stretching,Schmitt triggering,astable,,D,
"<p>A 0.3-<img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>F capacitor has an initial charge of 2.7 V. If it is discharged through a 10-k<img src=""/_files/images/digital-electronics/basic-digital-electronics/omega.gif""/> resistor for 6.5 ms, how much voltage will be left across the capacitor?</p>",0.0 V,0.309 V,2.7 V,2.295 V,,B,
"<p><p>Is the circuit given below an astable multivibrator or a monostable multivibrator?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq14_1036_1.jpg""/></p></p>",monostable,astable,,,,A,
<p>Which of the following is NOT a characteristic of a retriggerable monostable multivibrator?</p>,It is a dual multivibrator.,"It has an active-HIGH reset, which terminates all timing functions.",It has no internal timing resistor.,none of the above,,B,
"<p><p>What is the output pulse width of the waveform at the output of the circuit in the given figure?</p>
<p><img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq14_1036_1.jpg""/></p></p>",1.65 ms,18.2 ms,4.98 ms,54.6 ms,,B,
<p>The pulse width out of a one-shot multivibrator increases when the:</p>,supply voltage increases,timing resistor decreases,UTP decreases,timing capacitance increases,,A,
<p>If <i>V<sub>cc</sub></i> of a 555 timer circuit is set to +10 V what is the level of output voltage from the circuit?</p>,"<i>V</i><sub>OH</sub> = 10 V, <i>V</i><sub>OL</sub> = 0 V","<i>V</i><sub>OH</sub> = 10 V, <i>V</i><sub>OL</sub> = 0.1 V","<i>V</i><sub>OH</sub> = 8.5 V, <i>V</i><sub>OL</sub> = 0 V","<i>V</i><sub>OH</sub> = 8.5 V, <i>V</i><sub>OL</sub> = 0.1 V",,D,
"<p>If the resistor in the Schmitt trigger astable multivibrator is a variable resistor, what part of the output voltage waveform will change when the resistance is changed?</p>",the shape of the waveform,the amplitude of the waveform,the period of the waveform,none of the above,,C,
