question,A,B,C,D,E,answer,explanation
"<p><p><img src=""/_files/images/basic-electronics/basics/mcq5_1008_1.gif""/></p> <p>What would these meter readings indicate about the circuit in the given circuit?</p><p>Meter Readings: I = 10 mA, V = 12 V</p></p>",<i>R</i><sub>1</sub> is open.,<i>R</i><sub>2</sub> is open.,The fuse is open.,The circuit is operating normally.,,D,
"<p><p><img src=""/_files/images/basic-electronics/basics/mcq5_1001_1.gif""/></p><p>What does <i>R</i><sub>T</sub> equal in the given circuit?</p></p>","90 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","180 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","200 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","1.8 k<img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>",,A,
<p>What procedure should be followed when troubleshooting with an ammeter or voltmeter?</p>,Short the leads and adjust.,Check the meter’s external power supply.,Start with the highest scale and adjust down to a lower scale.,Start with the lowest scale and adjust up to a higher scale.,,C,
<p>A parallel circuit is also used as a divider for:</p>,conductance,voltage,power,current,,D,
"<p>What is R<sub>T</sub> for a 12 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>, a 4 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>, and a 3 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/> resistor in parallel?</p>","1.5 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","2 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","6.3 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","19 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>",,A,
"<p>What is the total resistance of four 1 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/> parallel-connected resistors?</p>",200 ohms,250 ohms,400 ohms,4 kilohms,,B,
<p>Which are the better test devices used to isolate a suspected open component within a parallel circuit?</p>,a voltmeter or an ohmmeter,neither an ammeter nor a voltmeter,a wattmeter or a voltmeter,an ammeter or an ohmmeter,,D,
"<p><p><img src=""/_files/images/basic-electronics/basics/mcq5_1001_1.gif""/></p><p>What does <i>P</i><sub>2</sub> equal in the given circuit?</p></p>",45 mW,405 mW,450 mW,900 mW,,B,
"<p><p><img src=""/_files/images/basic-electronics/basics/mcq5_1001_1.gif""/></p><p>What does <i>R</i><sub>1</sub> equal in the given circuit?</p></p>","90 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","180 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","200 <img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>","1.8 k<img align=""absmiddle"" alt=""omega.gif"" src=""/_files/images/basic-electronics/basics/omega.gif""/>",,B,
"<p>What is the total resistance?<br/><br/><img alt=""mcq4_1010_1.gif"" src=""/_files/images/basic-electronics/complete/mcq4_1010_1.gif""/></p>","1.045 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","1.545 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","2.045 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","2.545 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>",,B,
"<p>What is R<sub>T</sub> for fifteen 2 M<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/> resistors all connected in parallel?</p>","133 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","300 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","750 k<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>","30 M<img align=""absmiddle"" src=""/_files/images/basic-electronics/complete/omega.gif""/>",,A,
<p>Which is considered to be the common reference for a parallel circuit?</p>,Voltage,Current,Power,Resistance,,A,
