question,A,B,C,D,E,answer,explanation
"<p>The ratio of the isentropic heat drop to the heat supplied, is called</p>",reheat factor,stage efficiency,internal efficiency,Rankine efficiency,,D,
"<p>When the cross-section of a nozzle first increases from its entrance to throat, and then decreases from its throat to exit, it is not a convergent-divergent nozzle.</p>",Yes,No,,,,A,
<p>The efficiency ratio is the ratio of total useful heat drop to the total isentropic heat drop.</p>,Agree,Disagree,,,,A,
<p>The purpose of governing in steam turbines is to</p>,maintain the speed of the turbine,reduce the effective heat drop,reheat the steam and improve its quality,completely balance against end thrust,,A,
<p>De-Laval turbines are mostly used</p>,where low speeds are required,for small power purposes and low speeds,for large power purposes,for small power purposes and high speeds,,D,
<p>The reheat factor depends upon</p>,initial pressure and superheat,exit pressure,turbine stage efficiency,all of these,,D,
<p>In an impulse turbine</p>,the steam is expanded in nozzles only and there is a pressure drop and heat drop,the steam is expanded both in fixed and moving blades continuously,the steam is expanded in moving blades only,the pressure and temperature of steam remains constant,,A,
<p>A nozzle is said to be a divergent nozzle</p>,when the cross-section of the nozzle increases continuously from entrance to exit,when the cross-section of the nozzle decreases continuously from entrance to exit,when the cross-section of the nozzle first decreases from entrance to throat and then increases from its throat to exit,none of the above,,A,
<p>The ratio of the cumulative heat drop to the isentropic heat drop is called reheat factor.</p>,Yes,No,,,,A,
<p>The compounding of turbines is done in order to</p>,reduce speed of rotor,improve efficiency,reduce exit losses,all of these,,D,
<p>The pressure of steam __________ while flowing through a nozzle.</p>,increases,decreases,remains constant,,,B,
"<p>The process of maintaining the speed of the turbine constant for various load conditions, is known as</p>",bleeding,reheating,governing,none of these,,C,
<p>Reheating of steam in a turbine</p>,increases the workdone through the turbine,increases the efficiency of the turbine,reduces wear on the blades,all of these,,D,
<p>Which of the following statement is correct for steam turbines as compared to reciprocating steam engines?</p>,A steam turbine develops higher speeds,The efficiency of steam turbine is higher,The steam consumption is less,all of these,,D,
<p>The density of supersaturated steam is about __________ that of the ordinary saturated vapour at the corresponding pressure.</p>,same as,2 times,4 times,8 times,,D,
<p>The ratio of the workdone on the blades per kg of steam to the total energy supplied per stage per kg of steam is called</p>,blading efficiency,nozzle efficiency,stage efficiency,mechanical efficiency,,C,
<p>The diagram efficiency is the ratio of</p>,workdone on the blades to the energy supplied to the blades,workdone on the blades per kg of steam to the total energy supplied per stage per kg of steam,energy supplied to the blades per kg of steam to the total energy supplied per stage per kg of steam,none of the above,,A,
<p>The Rankine efficiency depends upon total useful heat drop and total isentropic heat drop.</p>,Correct,Incorrect,,,,B,
<p>Blading efficiency is also known as</p>,stage efficiency,diagram efficiency,nozzle efficiency,none of these,,B,
"<p>The pressure of steam, in reaction turbines, is reduced in the fixed blades as well as in moving blades.</p>",Correct,Incorrect,,,,A,
"<p>In order to reduce the rotor speed of an impulse turbine, the method employed is</p>",velocity compounding,pressure compounding,pressure-velocity compounding,all of these,,D,
<p>The nozzle efficiency is the ratio of</p>,workdone on the blades to the energy supplied to the blades,workdone on the blades per kg of steam to the total energy supplied per stage per kg of steam,energy supplied to the blades per kg of steam to the total energy supplied per stage per kg of steam,none of the above,,C,
<p>The friction in the nozzle __________ exit velocity of steam.</p>,has no effect on,decreases,increases,,,B,
<p>In a reaction turbine</p>,"the steam is allowed to expand in the nozzle, where it gives a high velocity before it enters the moving blades",the expansion of steam takes place partly in the fixed blades and partly in the moving blades,the steam is expanded from a high pressure to a condenser pressure in one or more nozzles,the pressure and temperature of steam remains constant,,B,
"<p>A stage, in reaction turbine, is represented by</p>",number of casing,number of entries of steam,number of exits of steam,each row of blades,,D,
"<p>When the nozzle operates with the maximum mass flow, the nozzle is said to be</p>",choked,underdamping,overdamping,none of these,,A,
"<p>In a velocity compounded impulse turbine, when steam flows through the second row of moving blades,</p>",velocity increases,velocity decreases,velocity remains constant,pressure remains constant,,B,
<p>The ratio of the energy supplied to the blades per kg of steam to the total energy supplied per stage per kg of steam is called mechanical efficiency.</p>,Yes,No,,,,B,
<p>A steam nozzle converts</p>,heat energy of steam into kinetic energy,kinetic energy into heat energy of steam,heat energy of steam into potential energy,potential energy into heat energy of steam,,A,
<p>The maximum discharge of steam through a convergent-divergent nozzle depends upon</p>,area of nozzle at throat,initial pressure and volume of steam,final pressure ofsteam leaving the nozzle,both (a) and (b),,D,
