question,A,B,C,D,E,answer,explanation
<p>Stage efficiency is also known as</p>,diagram efficiency,nozzle efficiency,gross efficiency,none of these,,C,
<p>A single stage turbine is not used because it requires large reduction gearing due to very high rotational speed.</p>,Agree,Disagree,,,,A,
"<p>In turbines, the fluid undergoes a continuous steady flow process and the speed of flow is</p>",low,very low,high,very high,,D,
"<p>A nozzle is said to be a convergent-divergent nozzle, when the cross-section of a nozzle first decreases from its entrance to throat and then increases from its throat to exit.</p>",True,False,,,,A,
"<p>In an impulse reaction turbine, the pressure drops gradually and continuously over</p>",fixed blades,moving blades,both fixed and moving blades,none of these,,C,
"<p>When the inlet pressure of steam is equal to the exit pressure, then</p>",there is a pressure drop in the nozzle,fluid flows through the nozzle,pressure drops and fluid flows through the nozzle,there is no pressure drop and fluid does not flow through the nozzle,,D,
<p>The blade friction in the impulse turbine reduces the velocity of steam by __________ while it passes over the blades.</p>,10 to 15%,15 to 20%,20 to 30%,30 to 40%,,A,
<p>The effect of bleeding is that</p>,it increases the thermodynamic efficiency of the turbine,boiler is supplied with hot water,it decreases the power developed by the turbine,all of the above,,D,
"<p>The expansion of steam, as it flows over the blades in reaction turbine, represents</p>",isothermal process,isentropic process,throttling process,free-expansion process,,B,
<p>The critical pressure ratio for initially superheated steam is __________ as compared to initially dry saturated steam.</p>,more,less,,,,B,
"<p>For a Parson's reaction turbine, if α<sub>1</sub> and α<sub>2</sub> are fixed blade angles at inlet and exit respectively and β<sub>1</sub> and β<sub>2</sub> are the moving blade angles at entrance and exit respectively, then</p>",α<sub>1</sub> = α<sub>2</sub> and β<sub>1</sub> = β<sub>2</sub>,α<sub>1</sub> = β<sub>1</sub> and α<sub>2</sub> = β<sub>2</sub>,α<sub>1</sub> &lt; β<sub>1</sub> and α<sub>2</sub> &gt; β<sub>2</sub>,α<sub>1</sub> = β<sub>2</sub> and β<sub>1</sub> = α<sub>2</sub>,,D,
"<p>The efficiency of an impulse turbine is maximum when (where <i>V<sub>b</sub></i> = Blade speed, <i>V</i> = Absolute velocity of steam entering the blade, and α = Nozzle angle)</p>",<i>V<sub>b</sub></i> = 0.5 <i>V</i> cos α,<i>V<sub>b</sub></i> = <i>V</i> cos α,<i>V<sub>b</sub></i> = 0.5 <i>V</i><sup>2</sup> cos α,<i>V<sub>b</sub></i> = <i>V</i><sup>2</sup> cosα,,A,
<p>The velocity of whirl at outlet for an axial discharge turbine is</p>,minimum,maximum,zero,,,C,
"<p>In impulse turbines, when friction is neglected, the relative velocity of steam at outlet tip of the blade is __________ the relative velocity of steam at inlet tip of the blade.</p>",equal to,less than,greater than,,,A,
<p>The friction present between the steam and the nozzle surfaces reduces the heat drop by</p>,10 to 15 percent,15 to 25 percent,25 to 40 percent,40 to 60 percent,,A,
"<p>An impulse turbine as compared to a reaction turbine, for a given power has __________ row of blades.</p>",equal,less,more,,,C,
<p>Degree of reaction is defined as the ratio of</p>,heat drop in fixed blades to the heat drop in moving blades,heat drop in moving blades to the heat drop in fixed blades,heat drop in moving blades to the heat drop in fixed blades <i>plus</i> heat drop in moving blades,heat drop in fixed blades <i>plus</i> heat drop in moving blades to the heat drop in moving blades,,C,
<p>The expansion of steam in a nozzle follows</p>,Carnot cycle,Rankine cycle,Joule cycle,Stirling cycle,,B,
