question,A,B,C,D,E,answer,explanation
"<p><p>Refer to this figure. If V<sub>in</sub> = 20 mV p-p what is the output voltage?</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1007_1.jpeg""/></p></p>",176 mV p-p,88 mV p-p,48 mV p-p,24 mV p-p,,A,
"<p>Referring to the following figure, calculate g<sub>m</sub> for V<sub>GS<sub>Q</sub></sub> = –1.25 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_01000.gif""/></p></p>",2 mS,2.5 mS,2.75 mS,3.25 mS,,C,
"<p>Referring to this figure, calculate the value of R<sub>D</sub> if the ac gain is 10. Assume V<sub>GSQ</sub> = ¼V<sub>p</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_03400.gif""/></p></p>","2.2 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.42 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.62 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.82 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,D,
<p>Where do you get the level of g<sub>m</sub> and r<sub>d</sub> for an FET transistor?</p>,from the dc biasing arrangement,from the specification sheet,from the characteristics,All of the above,,D,
<p>The class D amplifier uses what type of transistors?</p>,JFETs,BJTs,MOSFETs,any of the above,,C,
<p>What is (are) the function(s) of the coupling capacitors C<sub>1</sub> and C<sub>2</sub> in an FET circuit?</p>,to create an open circuit for dc analysis,to isolate the dc biasing arrangement from the applied signal and load,to create a short-circuit equivalent for ac analysis,All of the above,,D,
<p>An FET is a ________-controlled device.</p>,current,voltage,,,,B,
<p>What is the input resistance (R<sub>in(source)</sub>) of a common-gate amplifier?</p>,R<sub>s</sub>,"<img src=""/_files/images/electronic-devices-and-circuit-theory/mca8_1026b1.jpeg""/>",1 / g<sub>m</sub>,none of the above,,C,
<p>There is a ________º phase inversion between gate and source in a source follower.</p>,0,90,180,none of the above,,A,
"<p><p>Refer to this figure. If C<sub>4</sub> opened, the signal voltage at the drain of Q<sub>1</sub> would</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1017_1.jpeg""/></p></p>",increase.,decrease.,remain the same.,distort.,,C,
"<p>Referring to this figure, find Z<sub>o</sub> if y<sub>os</sub> = 20 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02000.gif""/></p></p>","1.85 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.92 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.05 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.15 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
<p>Which of the following is a required condition to simplify the equations for Z<sub>o</sub> and A<sub>v</sub> for the self-bias configuration?</p>,"r<sub>d</sub> <img src=""/_files/images/electronic-devices-and-circuit-theory/lessthanorequalto.gif""/>10R<sub>D</sub>",r<sub>d</sub> = R<sub>D</sub>,"r<sub>d</sub> <img src=""/_files/images/electronic-devices-and-circuit-theory/greaterthanorequalto.gif""/> 10R<sub>D</sub>",None of the above,,C,
"<p>The steeper the slope of the I<sub>D</sub> versus V<sub>GS</sub> curve, the ________ the level of g<sub>m</sub>.</p>",less,same,greater,,,C,
<p>What is the typical value for the input impedance Z<sub>i</sub> for JFETs?</p>,"100 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","10 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1000 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,D,
<p>MOSFETs make better power switches than BJTs because they have</p>,lower turn-off times.,lower on-state resistance.,a positive temperature coefficient.,all of the above,,D,
<p>When V<sub>GS</sub> = 0.5 V<sub>p</sub> g<sub>m</sub> is ________ the maximum value.</p>,one-fourth,one-half,three-fourths,,,B,
<p>MOSFET digital switching is used to produce which digital gates?</p>,inverters,NOR gates,NAND gates,all of the above,,D,
"<p>Referring to the transfer characteristics shown below, calculate g<sub>m</sub> at V<sub>GSQ</sub> = –1 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_00800.gif""/></p></p>",2 mS,3 mS,4 mS,5 mS,,B,
<p>Which type of FETs can operate with a gate-to-source Q-point value of 0 V?</p>,JFET,E-MOSFET,D-MOSFET,,,C,
<p>On which of the following parameters does r<sub>d</sub> have no or little impact in a source-follower configuration?</p>,Z<sub>i</sub>,Z<sub>o</sub>,A<sub>v</sub>,All of the above,,D,
"<p><p>Refer to this figure. For midpoint biasing, I<sub>D</sub> would be</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1007_1.jpeg""/></p></p>",10 mA.,7.5 mA.,5 mA.,2.5 mA.,,C,
<p>Class D amplifiers differ from all other classes of amplifiers because</p>,the output transistors are operated as switches.,of their very low input capacitance.,of their high-frequency response capabilities.,they employ dual MOSFETs.,,A,
"<p><p>Refer to this figure. If R<sub>7</sub> were to decrease in value, V<sub>out</sub> would</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1017_1.jpeg""/></p></p>",increase.,decrease.,remain the same.,distort.,,B,
"<p><p>Refer to this figure. If I<sub>D</sub> = 4 mA, find the value of V<sub>GS</sub>.</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1013_1.jpeg""/></p></p>",10.8 V,6 V,–0.7 V,–6 V,,D,
<p>Which FET amplifier(s) has (have) a phase inversion between input and output signals?</p>,common-gate,common-drain,common-source,all of the above,,C,
<p>What common factor determines the voltage gain and input resistance of a common-gate amplifier?</p>,R<sub>D</sub>,R<sub>L</sub>,g<sub>m</sub>,,,C,
"<p>Referring to the figure below, determine the output impedance for V<sub>GS</sub> = –3 V at V<sub>DS</sub> = 5 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_01200.gif""/></p></p>","100 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","80 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","25 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,A,
"<p>Referring to this figure, calculate Z<sub>o</sub> if r<sub>d</sub> = 19 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_03100.gif""/></p></p>","1.75 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.81 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.92 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.00 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
"<p>Referring to this figure, calculate Z<sub>i</sub> if r<sub>d</sub> = 19 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_03000.gif""/></p></p>","2.42 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.50 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.53 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.59 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,C,
"<p>For the fixed-bias configuration, if <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02200.gif""/> ________.</p>",R<sub>D</sub>,"<img src=""/_files/images/electronic-devices-and-circuit-theory/mca08_0220b.gif""/>",R<sub>G</sub>,"<img src=""/_files/images/electronic-devices-and-circuit-theory/mca08_0220d.gif""/>",,B,
"<p>Referring to this figure, obtain g<sub>m</sub> for I<sub>D</sub> = 6 mA. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_01100.gif""/></p></p>",2.83 mS,3.00 mS,3.25 mS,3.46 mS,,D,
"<p>Referring to this figure, calculate Z<sub>o</sub> for V<sub>GS<sub>Q</sub></sub> = –3.2 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02600.gif""/></p></p>","362.52 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","340.5 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","420.5 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","480.9 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,D,
"<p>The more horizontal the characteristic curves on the drain characteristics, the ________ the output impedance.</p>",less,same,greater,,,C,
"<p><p>Refer to this figure. If g<sub>m</sub> = 4000 mS and a signal of 75 mV rms is applied to the gate, calculate the p-p output voltage.</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1013_1.jpeg""/></p></p>",990 mV,1.13 V p-p,2.8 V p-p,990 V p-p,,C,
"<p><p>Refer to this figure. The approximate value of R<sub>in</sub> is</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1013_1.jpeg""/></p></p>","100 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>.","1.5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>.","3.3 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>.","48 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>.",,A,
<p>Which of the following is (are) related to depletion-type MOSFETs?</p>,"<img src=""/_files/images/electronic-devices-and-circuit-theory/mca08_0280a.gif""/> can be negative, zero, or positive.",g<sub>m</sub> can be greater or smaller than g<sub>m0</sub>.,I<sub>D</sub> can be larger than I<sub>DSS</sub>.,All of the above,,D,
"<p><p>Refer to this figure. If C<sub>2</sub> shorted, V<sub>out</sub> would</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1017_1.jpeg""/></p></p>",increase.,decrease.,remain the same.,distort.,,D,
<p>The input resistance at the gate of a FET is extremely</p>,high.,low.,,,,A,
"<p>Determine the value for R<sub>D</sub> if the ac gain is 8. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_03300.gif""/></p></p>","1.51 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.65 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.85 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","2.08 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
"<p>Referring to this figure, calculate Z<sub>i</sub> for y<sub>os</sub> = 20 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S. Assume V<sub>GSQ</sub> = −2.2V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02700.gif""/></p></p>","300.2 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","330.4 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","340.5 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","350.0 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
<p>FET amplifiers provide ________.</p>,excellent voltage gain,high input impedance,low power consumption,All of the above,,D,
<p>CMOS digital switches use</p>,n-channel and p-channel D-MOSFETs in series.,n-channel and p-channel D-MOSFETs in parallel.,n-channel and p-channel E-MOSFETs in series.,n-channel and p-channel E-MOSFETs in parallel.,,C,
<p>What is the range of g<sub>m</sub> for JFETs?</p>,"1 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S to 10 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S","100 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S to 1000 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S","1000 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S to 5000 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S","10000 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S to 100000 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S",,C,
"<p>Calculate g<sub>m</sub> and r<sub>d</sub> if y<sub>fs</sub> = 4 mS and y<sub>os</sub> = 15<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>S.</p>","4 mS, 66.7 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","4 mS, 15 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","66.7 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>, 4 mS",None of the above,,A,
<p>What limits the signal amplitude in an analog MOSFET switch?</p>,the switch input capacitance,V<sub>GS(th)</sub>,the switch's power handling,V<sub>DS</sub>,,B,
<p>Input resistance of a common-drain amplifier is</p>,R<sub>G</sub> || R<sub>IN(gate)</sub>.,R<sub>G</sub> + R<sub>IN(gate)</sub>.,R<sub>G</sub>.,R<sub>IN(gate)</sub>.,,A,
"<p><p>Refer to this Figure. If V<sub>in</sub> was increased in amplitude a little, the signal voltage at the source of Q<sub>2</sub> would</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1017_1.jpeg""/></p></p>",increase.,decrease.,remain the same.,distort.,,C,
"<p><p>Refer to this figure. If V<sub>GS</sub> = –6 V, calculate the value of R<sub>S</sub> that will provide this value.</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1007_1.jpeg""/></p></p>","2.2 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.2 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","600 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","100 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
<p>A JFET cascade amplifier employs</p>,2 common-gate amplifiers.,2 common-source amplifiers.,1 common-gate and 1 common-source amplifier.,1 common-gate and 1 common-drain amplifier.,,C,
<p>E-MOSFETs are generally used in switching applications because</p>,of their very low input capacitance.,of their threshold characteristic (V<sub>GS(th)</sub>).,of their high-frequency response capabilities.,of their power handling.,,B,
"<p>For an FET small-signal amplifier, one could go about troubleshooting a circuit by ________.</p>",viewing the circuit board for poor solder joints,using a dc meter,applying a test ac signal,All of the above,,D,
<p>The E-MOSFET is quite popular in ________ applications.</p>,digital circuitry,high-frequency,buffering,All of the above,,D,
"<p>Referring to this figure, calculate A<sub>v</sub> if y<sub>os</sub> = 20 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02100.gif""/></p></p>",–3.48,–3.56,–3.62,–4.02,,C,
"<p>Referring to this figure, calculate Z<sub>o</sub> if y<sub>os</sub> = 40 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>S. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq08_02400.gif""/></p></p>","2.92 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3.20 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3.25 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3.75 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,A,
"<p>In a common-source amplifier, the purpose of the bypass capacitor, C<sub>2</sub>, is to</p>",keep the source effectively at ac ground.,provide a dc path to ground.,provide coupling to the input.,provide coupling to the load.,,A,
"<p><p>Refer to this figure. The voltage gain is</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1007_1.jpeg""/></p></p>",1.2.,2.4.,4.4.,8.8.,,D,
"<p><p>Refer to this figure. If I<sub>D</sub> = 4 mA, I<sub>DSS</sub> = 16 mA, and V<sub>GS(off)</sub> = –8 V, find V<sub>DS</sub>.</p>
<p><img src=""/_files/images/electronic-devices-and-circuit-theory/mcq8_1013_1.jpeg""/></p></p>",19.2 V,–6 V,10.8 V,30 V,,C,
"<p>If I<sub>D</sub> = I<sub>DSS</sub> / 2, g<sub>m</sub> = ________ g<sub>mo</sub>.</p>",1,0.707,0.5,,,B,
