question,A,B,C,D,E,answer,explanation
"<p>This circuit is an example of a(n)________. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_03100.gif""/></p></p>",dc voltmeter,display driver,instrumentation amplifier,None of the above,,C,
"<p>Determine the value of R<sub>f </sub>(assuming that all have the same value). <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_00900.gif""/></p></p>","500 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","50 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","25 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
"<p>Calculate the input voltage for this circuit if V<sub>o</sub> = –11 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_00200.gif""/></p></p>",1.1 V,–1.1 V,–1 V,1 V,,A,
"<p>Calculate the input voltage when V<sub>o</sub> = 11 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_00400.gif""/></p></p>",1.1 V,–1.1 V,–1 V,1 V,,D,
"<p>Calculate the output voltage. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_00500.gif""/></p></p>",3.02 V,2.03 V,1.78 V,1.50 V,,A,
"<p>Calculate the output of the second stage op-amp if V<sub>1</sub> = 25 mV. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_00700.gif""/></p></p>",–0.075 V,0.525 V,0.06 V,4.2 V,,A,
"<p>A difference between a passive filter and an active filter is that a passive filter uses amplifier(s), but an active filter does not.</p>",True,False,,,,B,
"<p>Calculate the output voltage V<sub>o</sub> if V<sub>1</sub> = –V<sub>2</sub> = 300 mV. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_02000.gif""/></p></p>",0 V,–6 V,6 V,–8 V,,C,
"<p>Calculate I<sub>L</sub> for this circuit. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_02800.gif""/></p></p>",3 mA,4 mA,5 mA,6 mA,,C,
"<p>Calculate the output voltage if V<sub>1</sub> = –3.3 V and V<sub>2</sub> = 0.8 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_01300.gif""/></p></p>",0 V,6.6 V,–4 V,2 V,,B, <p> V<sub>o</sub> = -R<sub>f</sub>(V<sub>1</sub>/R<sub>1</sub> + V<sub>2</sub>/R<sub>2</sub>) </p>
"<p>When a number of stages are connected in parallel, the overall gain is the product of the individual stage gains.</p>",True,False,,,,B,
"<p>Calculate the cutoff frequency of a first-order low-pass filter for R<sub>1</sub> = 2.5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/> and C<sub>1</sub> = 0.05 <img src=""/_files/images/electronic-devices-and-circuit-theory/mu.gif""/>F.</p>",1.273 kHz,12.73 kHz,127.3 kHz,127.30 Hz,,A,
<p>A filter that provides a constant output from dc up to a cutoff frequency and passes no signal above that frequency is called a ________ filter.</p>,low-pass,high-pass,bandpass,,,A,
"<p>Calculate the output voltage if V<sub>1</sub> = 0 V and V<sub>2</sub> = 0.2 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_01500.gif""/></p></p>",0 V,–6.6 V,–4 V,2 V,,B,
"<p>Determine the output voltage when V<sub>1</sub> = –V<sub>2</sub> = –1 V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_02300.gif""/></p></p>",0 V,–2 V,1 V,2 V,,D,
<p>An example of an instrumentation circuit is a(n) ________.</p>,dc voltmeter,display driver,ac voltmeter,All of the above,,D,
"<p>Determine the output voltage. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_01700.gif""/></p></p>",10(V<sub>2</sub> – V<sub>i</sub>),–10(V<sub>2</sub> – V<sub>1</sub>),–10(V<sub>1</sub> – V<sub>2</sub>),None of the above,,B,
"<p>How many op-amps are required to implement this equation? <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_02400.gif""/></p></p>",2,3,4,1,,D,
"<p>Calculate the output voltage if V<sub>1</sub> = 33 mV and V<sub>2</sub> = 2 mV. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq11_01400.gif""/></p></p>",0 V,–6.6 V,–0.4 V,2 V,,C,
