question,choices,answer
"A Carnot cycle has a sink temperature of 100°F and a cycle efficiency of 70%. Find the temperature of the heat source.","[""1306.70\u00b0F"",""1406.70\u00b0F"",""1506.70\u00b0F"",""1606.70\u00b0F""]",1
"The quality of steam is 20%. This means that:","[""mass of liquid is 20%, mass of vapor is 80%"",""mass of liquid is 20%, mass of vapor is 0%"",""mass of liquid is 80%, mass of vapor is 20%"",""none of these""]",2
"Fifty kilograms of cooling water per second enter the condenser at 25°C and leaves at 50°C. Find the heat carried away by water.","[""1234.45 kW"",""5233.75 kW"",""2340.53 kW"",""3140.25 kW""]",1
"Ten kilograms per second of steam enter the turbine with an enthalpy of 3200 kJ/kg and enter the condenser with an enthalpy of 2500 kJ/kg in a Rankine cycle. If the turbine efficiency is 80% and the generator efficiency is 90%, determine the power plant output.","[""4320 kW"",""3213 kW"",""4056 kW"",""5040 kW""]",3
"Determine the quality of steam in a vessel containing 2 kg of saturated vapor and 8 kg of saturated liquid.","[""100%"",""20%"",""80%"",""60%""]",1
"The condenser of a reheat power plant rejects heat at the rate of 600 kW. The mass flow rate of cooling water is 5 kg/s and the inlet cooling water temperature is 35°C. Calculate the condenser cooling water exit temperature.","[""43.45\u00b0C"",""53.45\u00b0C"",""63.66\u00b0C"",""74.34\u00b0C""]",2
"A heat engine has a thermal efficiency of 50%. How much power does the engine produce when heat is transferred at a rate of 10<sup>9</sup> kJ/hr?","[""50 MW"",""75 MW"",""139 MW"",""147 MW""]",2
"One kilogram of air is compressed adiabatically and in a steady-flow manner. The compression efficiency is 80% and the work done on the air is 265 kJ/kg. Compute the heat.","[""212 kJ\/kg"",""100 kJ\/kg"",""0 kJ\/kg"",""331.25 kJ\/kg""]",2
"Three-hundred kilojoules of heat flow by conduction from the outside to the inside of a cold storage in one hour. If the temperature and all other conditions are the same, what is the heat flowing through the cold storage room in two hours?","[""600 kJ"",""900 kJ"",""300 kJ"",""1,200 kJ""]",0
"Determine the density of air at 760 mmHg absolute and 22°C?","[""1.014 kg\/m<sup>3<\/sup>"",""1.316 kg\/m<sup>3<\/sup>"",""1.197 kg\/m<sup>3<\/sup>"",""1.266 kg\/m<sup>3<\/sup>""]",2
"A refrigerating machine that is classified as a one-ton machine has the capacity to produce a cooling effect of?","[""3.516 kW"",""12,000 Btu\/hr"",""211 kJ\/min"",""All of these""]",3
"hf = 814.93 kJ/kg hfg = 1972.7 kJ/kg","[""1627.71 kJ\/kg"",""1533.33 kJ\/kg"",""1234.45 kJ\/kg"",""1162.40 kJ\/kg""]",3
"@ 300 kPa and 151.86°C: s = 7.0888 kJ/kg-K","[""745.92 kJ\/kg"",""535.16 kJ\/kg"",""982.44 kJ\/kg"",""765.34 kJ\/kg""]",0
"hf = 762.81 kJ/kg hfg = 2015.3 kJ/kg","[""644.40 kJ\/kg"",""774.40 kJ\/kg"",""785.92 kJ\/kg"",""435.29 kJ\/kg""]",2
"@ 50 bar (5 Mpa) and 700 K (427°C): υ2 = 0.06081 m<sup>3</sup>/kg","[""1.56"",""2.51"",""1.672"",""3.230""]",1
"@ 50 bar (5 Mpa) and 700 K (427°C): υ2 = 0.06081 m<sup>3</sup>/kg","[""0.821"",""1.261"",""0.344"",""1.609""]",3
"@ 101.4 kPa and 115.6°C:    h2 = 2707.6 kJ/kg","[""3.78%"",""3.08%"",""4.56%"",""2.34%""]",1
"sf = 2.5547 kJ/kg-K sfg = 3.7028 kJ/kg-K","[""6.8 kJ\/kg-K"",""6.2 kJ\/kg-K"",""6.6 kJ\/kg-K"",""7.5 kJ\/kg-K""]",1
"Atmospheric pressure boils at 212°F. At the vacuum pressure at 24 in Hg, the temperature is 142°F. Find the boiling temperature when the pressure is increased by 40 psia from atmospheric.","[""449.42\u00b0F"",""536.34\u00b0F"",""479.13\u00b0F"",""263.45\u00b0F""]",0
"Determine the amount of oxygen if the heating value of fuel is 26,961.45 kJ/kg.","[""1.5%"",""2.5%"",""3.5%"",""4.5%""]",2
"A diesel engine consumed 945 liters of fuel per day at 35°C. If the fuel was purchased at 15.6°C and 30°API at P29.00/li. Determine the cost of fuel to operate the engine per day.","[""P5,677.50"",""P4,677.50"",""P48,088.90"",""P27,127.76""]",3
"A cylindrical tank 4 m long and 3 m diameter is used for oil storage. How many days can the tank supply the engine having 27°API with fuel consumption of 60 kg/hr?","[""17.53"",""5.84"",""12.84"",""19.84""]",0
"A logging firm in Isabella operates a Diesel Electric Plant to supply its electric energy requirements. During a 2 hour period, the plant consumed 250 gallons of fuel at 80°F and produced 2900 kW-hrs. Industrial fuel is used at 30°API and was purchased at P30/li at 60°F. Determine the overall thermal efficiency of the plant.","[""26.08%"",""34.23%"",""28.00%"",""18.46%""]",2
"Calculate the specific gravity if the molecular weight of air is 28.97 kg/kg-mol.","[""0.981"",""1.244"",""1.055"",""0.542""]",2
"Determine the theoretical weight of Nitrogen in lb./lb. of coal.","[""2.870"",""7.526"",""2.274"",""6.233""]",1
"Determine the air-fuel ratio for complete combustion on molal basis.","[""2.130"",""3.230"",""1.233"",""1.130""]",2
"What percentage of CO2 on a mass basis?","[""17.55%"",""15.55%"",""12.73%"",""19.73%""]",0
"A stocker fired boiler of 195,000 kg/hr. steaming capacity uses this coal as fuel. Calculate volume of air in m<sup>3</sup>/hr. with air at 60°F and 14.7 air pressure if the boiler efficiency is 70% and FE = 1.10.","[""234,019 m<sup>3<\/sup>\/hr."",""215,830 m<sup>3<\/sup>\/hr."",""213,830 m<sup>3<\/sup>\/hr."",""264,830 m<sup>3<\/sup>\/hr.""]",0
"@ At 145°C: hf = 610.63 kJ/kg","[""65.72"",""80.67"",""88.28"",""78.82""]",1
"υf = 0.00103 m<sup>3</sup>/kg","[""25.55%"",""45.23%"",""34.23%"",""12.34%""]",0
"A thermal power plant generates 5 MW and the heat generated by fuel is 13,000 kJ/s. If the thermal efficiency is 36.15%, find the power needed for the auxiliaries.","[""310 kW"",""300 kW"",""400 kW"",""350 kW""]",1
"A superheat steam Rankine cycle has turbine inlet conditions of 17.5 MPa and 530°C expands in a turbine to 0.007 MPa. The turbine and pump polytropic efficiencies are 0.85 and 0.75 respectively. Pressure losses between the pump and turbine inlet are 1.5 MPa. What should be the pump work in kJ/kg?","[""17.34"",""27.32"",""25.32"",""47.33""]",2
"@ 7 bar, saturated liquid:    hf = 697.22 kJ/kg","[""2.725 kg\/s"",""3.356 kg\/s"",""2.869 kg\/s"",""3.948 kg\/s""]",2
"A steam condenser receives 10 kg/s of steam with an enthalpy of 2770 kJ/kg. Steam condenses and leaves with an enthalpy of 160 kJ/kg. Cooling water passes through the condenser with temperature increases from 13°C to 24°C. Calculate the water flow rate in kg/s.","[""583"",""567"",""523"",""528""]",1
"@ 400 kPa and 250°C: h = 2964.2 kJ/kg      s = 7.3789 kJ/kg-K","[""82"",""84"",""79.60"",""79.46""]",3
"A heat exchanger was installed purposely to cool 0.50 kg of gas per second. Molecular weight is 32 and k = 1.32. The gas is cooled from 150°C to 80°C. Water is available at the rate of 0.30 kg/s and at a temperature of 15°C. Calculate the exit temperature of the water in °C.","[""44.86"",""42.86"",""46.45"",""40.34""]",0
"hfg = 2258 kJ/kg hf2 = 417.46 kJ/kg","[""23.34%"",""15.25%"",""14.16%"",""27.34%""]",1
"@ 0.006 Mpa: hf = 151.53 kJ/kg hfg = 2415.9 kJ/kg","[""1273.29"",""2173.29"",""1373.60"",""7231.29""]",2
"sfg = 7.0766 kJ/kg-K hfg = 2358.3 kJ/kg","[""1,117 kJ\/kg"",""1,132 kJ\/kg"",""1,123.34 kJ\/kg"",""1,054.95 kJ\/kg""]",3
"sfg = 7.0766 kJ/kg-K hfg = 2358.3 kJ/kg","[""96.96%"",""76.34%"",""82.34%"",""91.69%""]",0
"An 18,000 kW geothermal plant has a generator efficiency of 90% and 80% respectively. If the quality after throttling is 20% and each well discharges 400,000 kg/hr, determine the number of wells required to produce if the change of enthalpy at entrance and exit of turbine is 500 kJ/kg.","[""4 wells"",""2 wells"",""6 wells"",""8 wells""]",1
"@ 0.034 MPa: hf = 301.40 kJ/kg hfg = 2328.8 kJ/kg sf = 0.09793 kJ/kg-K sfg = 6.7463 kJ/kg-K","[""2,933"",""2,100"",""1,860"",""2,444""]",0
"An engine-generator rated 9000 kVA at 80% power factor, 3 phase, 4160 V has an efficiency of 90%. If the overall plant efficiency is 28%, what is the heat generated by the fuel?","[""18,800 kW"",""28,800 kW"",""7,500 kW"",""25,714 kW""]",3
"The indicated thermal efficiency of a two stroke diesel engine is 60%. If friction power is 15% of heat generated, determine the brake thermal efficiency of the engine.","[""43%"",""45%"",""36%"",""37%""]",1
"A 305 mm x 457 mm four stroke single acting diesel engine is rated at 150 kW at 260 rpm. Fuel consumption at rated load is 0.56 kg/kW-hr with a heating value of 43,912 kJ/kg. Calculate the break thermal efficiency.","[""10.53%"",""27.45%"",""14.64%"",""18.23%""]",2
"A waste heat recovery boiler produces 4.8 MPa (dry saturated) steam from 104°C feedwater. The boiler receives energy from 7 kg/s of 954°C dry air. After passing through a waste heat boiler, the temperature of the air has been reduced to 343°C. How much steam in kg is produced per second? Note: @ 4.80 MPa dry saturated, h = 2796 kJ/kg.","[""1.30"",""0.92"",""1.81"",""3.43""]",2
"A diesel electric power plant supplies energy for Meralco. During a 24-hour period, the plant consumed 240 gallons of fuel at 28°C and produced 3930 kW-hr. Industrial fuel used is 28°API and was purchased at P30 per liter at 15.6°C. What is the cost of fuel to produce one kW-hr?","[""P6.87"",""P1.10"",""P41.07"",""P5.00""]",0
"In a gas unit, air enters the combustion chamber at 550 kPa, 227°C and 43 m/s. The products of combustion leave the combustor at 511 kPa, 1004°C and 180 m/s. Liquid fuel enters with a heating value of 43,000 kJ/kg. For fuel-air ratio of 0.0229, what is the combustor efficiency in percent?","[""70.38%"",""79.38%"",""75.38%"",""82.38%""]",2
"The specific speed of turbine is 85 rpm and running at 450 rpm. If the head is 20 m and generator efficiency is 90%, what is the maximum power delivered by the generator?","[""450.51 kW"",""354.52 kW"",""650.53 kW"",""835.57 kW""]",3
"In Francis turbine, the pressure gage leading to the turbine casing reads 380 kPa. The velocity of water entering the turbine is 8 m/s. If net head of the turbine is 45 m, find the distance from the center of the spiral casing to the tailrace.","[""3.0 m"",""3.5 m"",""4.0 m"",""4.5 m""]",0
