question,choices,answer
"ABC Corporation makes it a policy that for any new equipment purchased, the annual depreciation cost should not exceed 20% of the first cost at any time with no salvage value. Determine the length of service life necessary if the depreciation used is the SYD method.","[""7 eyars"",""8 years"",""9 years"",""10 years""]",2
"An asset is purchased for P 9,000.00. Its estimated economic life is 10 years after which it will be sold for P 1,000.00. Find the depreciation in the first three years using sum-of-years digit method","[""P 3,279.27"",""P 3,927.27"",""P 3,729.27"",""P 3,792.72""]",1
"Shell Philippines, a multinational company, has a total gross income for a particular year of P 50,000,000. The taxable income after taking all deductions except for depletion is P 18,500,000. What is the allowable depletion allowance for that particular year? Take percentage of gross income for oil as 22%.","[""P 9,358.41"",""P 9,228.45"",""P 9,250.00"",""P 9,308.45""]",2
"The Saudi Arabian Oil Refinery developed an oil well which is estimated to contain 5,000,000 barrels of oil at an initial cost of $ 50,000,000. What is the depletion charge during the year where it produces half million barrels of oil? Use Unit or Factor method in computing depletion.","[""$ 5,000,000.00"",""$ 5,010,000.00"",""$ 5,025,000.00"",""$ 5,050,000.00""]",0
"A manufacturer produces certain items at a labor cost of P 115 each, material cost of P 76 each and variable cost of P 2.32 each. If the item has a unit price of P 600, how many units must be manufactured each month for the manufacturer to break even if the monthly overhead is P428,000","[""1,033"",""1,037"",""1,043"",""1,053""]",3
"A manufacturing firm maintains one product assembly line to produce signal generators. Weekly demand for the generators is 35 units. The line operates for 7 hours per day, 5 days per week. What is the maximum production time per unit in hours required of the line to meet the demand?","[""1.0 hour per unit"",""1.2 hours per unit"",""1.4 hours per unit"",""1.6 hours per unit""]",0
"A telephone switchboard 100 pair cable can be made up with either enameled wire or tinned wire. There will be 400 soldered connections. The cost of soldering a connection on the enameled wire will be P 1.65 on the tinned wire, it will be P 1.15. A 100- pair cable made up with enameled wire cost P 0.55 per linear foot and those made up of tinned wire cost P 0.75 per linear foot. Determine the length of cable run in feet so that the cost of each installation would be the same.","[""1,000 feet"",""1,040 feet"",""1,100 feet"",""1,120 feet""]",0
"A leading shoe manufacturer produces a pair of Lebron James signature shoes at a labor cost of P 900.00 a pair and a material cost of P 800.00 a pair. The fixed charges on the business are P 5,000,000 a month and the variable costs are P 400.00 a pair. Royalty to Lebron James is P 1,000 per pair of shoes sold. If the shoes sell at P 5,000 a pair, how many pairs must be produced each month for the manufacturer to break-even?","[""2.590"",""2,632"",""2,712"",""2,890""]",1
"A businessman wishes to earn 7% on his capital after payment of taxes. If the income from an available investment will be taxed at an average of 42%, what minimum rate of return, before payment of taxes, must the investment offer to be justified?","[""13.02%"",""12.07%"",""10.89%"",""11.08%""]",1
"A manufacturing firm maintains one product assembly line to produce signal generators. Weekly demand for the generators is 35 units. The line operates for 7 hours per day, 5 days per week. What is the maximum production time per unit in hours required of the line to meet the demand?","[""1 hour"",""1 hour and 10 minutes"",""1 hour and 15 minutes"",""1 hour and 30 minutes""]",0
"Froyd Corporation’s gross margin is 45% of sales. Operating expenses such as sales and administration are 15% of sales. Froyd Corporation is in 40% tax bracket. What percent of sales is their profit after taxes?","[""21%"",""20%"",""19%"",""18%""]",3
"It is decided to subcontract the manufacturing of assembly B to an outside company. For an order of 100 units, what is the cost per unit that is acceptable to the company?","[""P3.80"",""P4.00"",""P4.10"",""P4.20""]",0
"By selling balut at P5 per dozen, a vendor gains 20%. The cost of the eggs rises by 12.5%. If he sells at the same price as before, find his new gain in %.","[""6.89%"",""6.67%"",""6.58%"",""6.12%""]",2
"If the liquidated damages is P5,000 per day of delay, and the men are paid P150 per day, how much money would he save with the additional workers?","[""P43,450"",""P43,750"",""P44,250"",""P44,750""]",3
"In a certain department store, the monthly salary of a saleslady is partly constant and partly varies as the value of her sales for the month. When the value of her sales for the month is P10,000.00, her salary for the month is P900.00. When her monthly sales go up to P12,000.00, her monthly salary goes up to P1,000.00. What must be the value of her sales so that her salary for the month will be P2,000.00?","[""P30,000"",""P31,000"",""P32,000"",""P33,000""]",2
"Jojo bought a second-hand Betamax VCR and then sold it to Rudy at a profit of 40%. Rudy then sold the VCR to Noel at a profit of 20%. If Noel paid P2,856 more than it costs Jojo, how much did Jojo pay for the unit?","[""P4,100"",""P3,900"",""P4,000"",""P4,200""]",3
"The selling price of a TV set is double that of its net cost. If the TV set is sold to a customer at a profit of 25% of the net cost, how much discount was given to the customer?","[""37.5%"",""37.9%"",""38.2%"",""38.5%""]",0
"A Mechanical Engineer who was awarded a P450,000 contract to install the machineries of an oil mill failed to finish the work on time. As provided for in the contract, he has to pay a daily penalty equivalent to one fourth of one per cent per day for the first 10 days and 0.5% per day for the next 10 days and one per cent per day for everyday thereafter. If the total penalty was P60,750.00, how many days was the completion of the contract delayed?","[""26 days"",""27 days"",""28 days"",""29 days""]",0
"If marble has a net yield of 40 square meters of tile per cubic meter of block and sells P400 per square meter, and granite gives a net yield of 50 square meters of tiles per cubic meter of block and sells at P1000 per square meter. Considering all other costs to be the same, the granite is more profitable than the marble by how much?","[""P12,000 per cubic meter"",""P13,000 per cubic meter"",""P14,000 per cubic meter"",""P15,000 per cubic meter""]",0
"A man would like to invest P50,000 in government bonds and stocks that will give an overall annual return of about 5%. The money to be invested in government bonds will give an annual return of 4.5% and the stocks of about 6%. The investments are in units of P100.00 each. If he desires to keep his stock investment to minimum in order to reduce his risk, determine how many stocks should be purchased.","[""165"",""166"",""167"",""168""]",1
"A 220 V 2 hp motor has an efficiency of 80%. If power costs P3.00 per kw-hr for the first 50 kw-hr, 2.90 per kw-hr for the second 50 kw-hr, P2.80 for the third kw-hr and so on until a minimum of P2.50 per kw-hr is reached. How much does it cost to run this motor continuously for 7 days?","[""P800"",""P820"",""P840"",""P860""]",3
"How much will the project cost allowing 15% for contingency?","[""P1,207,000"",""P1,207,500"",""P1,208,000"",""P1,208,500""]",1
"An electric utility purchases 2,300,000 kw-hr per month of electric energy from National Power Corporation at P2.00 per kw-hr and sells all this to consumers after deducting distribution losses of 20%. At what average rate per kw-hr should this energy be sold to break even if the following are other monthly expenses in its operation:","[""P4.90"",""P5.20"",""P5.90"",""P6.30""]",0
"At <strong>Site A</strong>, it would be necessary to hire 2 flagmen at P150 per working day. The job can be completed in 32 weeks working 6 days a week. The project requires 16,670 cubic meter of asphalt mix per kilometre of road. If the asphalt mix is to be hauled by a contractor at P42 per cubic meter per km of haul. How much is <strong>site B</strong> more expensive than site A?","[""P949,645"",""P962,101"",""P956,807"",""P974,090""]",0
"A fixed capital investment of P10,000,000 is required for a proposed manufacturing plant and an estimated working capital of P2,000,000. Annual depreciation is estimated to be 10% of the fixed capital investment. Determine the rate of return on the total investment if the annual profit is P2,500,000.","[""28.33%"",""29.34%"",""30.12%"",""30.78%""]",0
"Cost of one tanalised timber post 30 feet long is P5,000 including delivery to the site. Labourer at P180 per day and 5 laborers can dig and erect 3 posts per day. Electrician at P250 per day and 4 electricians can strung wires complete 150 meters per day. Electric wire cost P4.00 per meter. Use only 5 laborers and 4 electricians for the project and is supervised by a foreman which is paid at P400 per day. Contingency is 10% and profit is 25%.","[""P745,890.23"",""P817,692.00"",""P789,120.80"",""P829,592.50""]",3
"If her annual earnings from the T-bills, money market and stock is P50,000, How much did she invests in real estate?","[""P2,091,639.12"",""P1,916,858.24"",""P1,856,120.53"",""P1,790,274.78""]",1
"The monthly demand for ice cans being manufactured by Mr. Alarde is 3200 pieces. With a manual operated guillotine, the unit cuffing cost is P25.00. An electrically operated hydraulic guillotine was offered to Mr. Alarde at a price of P275,000.00 and which cuts by 30% the unit cuffing cost. Disregarding the cost of money, how many months will Mr. Alarde be able to recover the cost of the machine if he decides to buy now?","[""10 months"",""11 months"",""12 months"",""13 months""]",2
"If gold can be sold at P4,000 per ounce, which method of processing yield the biggest return?","[""Processing method A"",""Processing method B"",""Processing method C"",""Either of the processing methods B or C""]",0
"If the engines are crated so that they can be shipped at the rate of P3.50 per hundred kilograms with the freight bill computed only on the actual weight shipped. The cost of crating would be P50 per engine and would increase the shipping weight from 1500 kg to 1520 kg per engine. How much more economical shipping the engine in crates than in containers?","[""P670 per engine"",""P630 per engine"",""P650 per engine"",""P610 per engine""]",1
"A paint manufacturing company uses a sand mill for fine grinding of paint with an output of 100 liters per hour using glass beads as grinding media. Media load in the mill is 25 kg costing P200.00 per kg and is fully replenished in 2 months time at 8 hours per day operation, 25 days a month. A ceramic grinding media is offered to this paint company, costing P400 per kg and needs 30 kg load in the sand mill, but guarantees an output of 120 liters per hour and full replenishment of media in 3 months. If profit on paint reduction is P15 per liter how much is a difference in profit between the two media?","[""P436,900"",""P462,000"",""P473,000"",""P498,200""]",2
"If P1000 accumulates to P1500 when invested at a simple interest for three years, what is the rate of interest?","[""14.12%"",""15.89%"",""16.67%"",""16.97%""]",2
"You loan from a loan firm an amount of P100,000 with a rate of simple interest of 20% but the interest was deducted from the loan at the time the money was borrowed. If at the end of one year, you have to pay the full amount of P100,000, what is the actual rate of interest?","[""23.5%"",""24.7%"",""25.0%"",""25.8%""]",2
"A loan of P5,000 is made for a period of 15 months, at a simple interest rate of 15%, what future amount is due at the end of the loan period?","[""P5,937.50"",""P5,873.20"",""P5,712.40"",""P5,690.12""]",0
"If you borrowed money from your friend with simple interest at 12%, find the present worth of P50,000, which is due at the end of 7 months.","[""P46,728.97"",""P47,098.12"",""P47,890.12"",""P48,090.21""]",0
"Mr. J. Reyes borrowed money from the bank. He received from the bank P1,842 and promised to repay P2,000 at the end of 10 months. Determine the rate of simple interest.","[""12.19%"",""12.03%"",""11.54%"",""10.29%""]",3
"If you borrowed P10,000 from a bank with 18% interest per annum, what is the total amount to be repaid at the end of one year?","[""P10,900"",""P11,200"",""P11,800"",""P12,000""]",2
"A price tag of P1,200 is payable in 60 days but if paid within 30 days it will have a 3% discount. Find the rate of interest.","[""35.45%"",""35.89%"",""36.18%"",""37.11%""]",3
"A man borrowed P2,000 from a bank and promised to pay the amount for one year. He received only the amount of P1,920 after the bank collected an advance interest of P80.00. What was the rate of discount?","[""3.67%"",""4.00%"",""4.15%"",""4.25%""]",1
"A man borrowed P2,000 from a bank and promised to pay the amount for one year. He received only the amount of P1,920 after the bank collected an advance interest of P80.00. What was the rate of interest that the bank collected in advance?","[""4.00%"",""4.07%"",""4.17%"",""4.25%""]",2
"What will be the future worth of money after 12 months if the sum of P25,000 is invested today at simple interest rate of 1% per year?","[""P25,168"",""P25,175"",""P25,189"",""P25,250""]",3
"What will be the future worth of money after 12 months if the sum of P25,000 is invested today at simple interest rate of 1% per month?","[""P28,000"",""P28,165"",""P28,289"",""P28,250""]",0
"480 It is the practice of almost all banks in the Philippines that when they grant a loan, the interest for one year is automatically deducted from the principal amount upon release of money to a borrower. Let us therefore assume that you applied for a loan with a bank and the P80,000 was approved at an interest rate of 14% of which P11,200 was deducted and you were given a check of P68,800. Since you have to pay the amount of P80,000 one year after, what then will be the effective interest rate?","[""16.02%"",""16.28%"",""16.32%"",""16.47%""]",1
"A deposit of P110,000 was made for 31 days. The net interest after deducting 20% withholding tax is P890.36. Find the rate of return annually.","[""11.50%"",""11.75%"",""11.95%"",""12.32%""]",1
"P5,000 is borrowed for 75 days at 16% per annum simple interest. How much will be due at the end of 75 days?","[""P5,066.67"",""P5,133.33"",""P5,050.00"",""P5,166.67""]",3
"A businessman wishes to earn 7% on his capital after payment of taxes. If the income from an available investment will be taxed at an average rate of 42%, what minimum rate of return, before payment of taxes, must the investment offer to be justified?","[""12.07%"",""12.34%"",""12.67%"",""12.87%""]",0
"A man borrowed P20,000 from a local commercial bank which has a simple interest of 16% but the interest is to be deducted from the loan at the time that the money was borrowed and the loan is payable at the end of one year. How much is the actual rate of interest?","[""19.05%"",""19.34%"",""19.67%"",""19.87%""]",0
"P4,000 is borrowed for 75 days at 16% per annum simple interest. How much will be due at the end of 75 days?","[""P4,033.33"",""P4,333.33"",""P4,133.33"",""P4,666.67""]",2
"Agnes Abanilla was granted a loan of P20,000 by her employer CPM Industrial Fabricator and Construction Corporation with an interest rate of 6% for 180 days on the principal collected in advance. The corporation would accept a promissory note for P20,000 non-interest for 180 days. If discounted at once, find the proceeds of the note.","[""P18,800"",""P18,900"",""P19,000"",""P19,100""]",0
"If you borrow money from your friend with simple interest of 12%, find the present worth of P20,000 which is due at the end of nine months.","[""P18,992.08"",""P18,782.18"",""P18,348.62"",""P18,120.45""]",2
"A man borrowed from a bank under a promissory note that he signed in the amount of P25,000.00 for a period of one year. He receives only the amount of P21,915.00 after the bank collected the advance interest and an additional of P85.00 for notarial and inspection fees. What was the rate of interest that the bank collected in advance?","[""13.05%"",""13.22%"",""13.46%"",""13.64%""]",3
"Mr. Danilo Conde borrowed money from a bank. He received from the bank P1,340.00 and promised to pay P1,500.00 at the end of 9 months. Determine rate of simple interest.","[""15.92%"",""15.75%"",""15.45%"",""15.08%""]",0
"Mr. J. Dela Cruz borrowed money from a bank. He receives from the bank P1,340.00 and promised to pay P1,500.00 at the end of 9 months. Determine the corresponding discount rate or often referred to as the “banker’s discount.”","[""13.15%"",""13.32%"",""13.46%"",""13.73%""]",3
"Annie buys a television set from a merchant who ask P1,250.00 at the end of 60 days. Annie wishes to pay immediately and the merchant offers to compute the cash price on the assumption that money is worth 8% simple interest. What is the cash price?","[""P1,124.67"",""P1,233.55"",""P1,289.08"",""P1,302.67""]",1
"A man borrowed money from a loan shark. He receives from the loan shark and amount of P1,342.00 and promised to repay P1,500.00 at the end of 3 quarters. What is the simple interest rate?","[""15.47%"",""15.69%"",""15.80%"",""15.96%""]",1
"Determine the exact simple interest on P5,000 invested for the period from January 15,1996 to October 12,1996, if the rate interest is 18%.","[""P664.23"",""P664.89"",""P665.21"",""P666.39""]",3
"The exact simple interest of P5,000 invested from June 21,1995 to December 25,1995 is P100. What is the rate of interest?","[""3.90%"",""3.92%"",""3.95%"",""3.98%""]",0
"What is the ordinary interest on P1,500.50 for 182 days at 5.2%?","[""P39.01"",""P39.45"",""P39.82"",""P39.99""]",1
"Nicole has P20,400 in cash. She invested it at 7% from March 1, 2006 to November 1, 2006 at 7% interest. How much is the interest using the Banker’s Rule?","[""P972.12"",""P970.78"",""P973.12"",""P971.83""]",3
"The amount of P20,000 was deposited in a bank earning an interest of 6.5% per annum. Determine the total amount at the end of 7 years if the principal and interest were not withdrawn during this period?","[""P30,890.22"",""P30,980.22"",""P31,079.73"",""P31,179.37""]",2
"A loan for P50,000 is to be paid in 3 years at the amount of P65,000. What is the effective rate of money?","[""9.01%"",""9.14%"",""9.31%"",""9.41%""]",1
"The amount of P50,000 was deposited in the bank earning an interest of 7.5% per annum. Determine the total amount at the end of 5 years, if the principal and interest were not withdrawn during the period.","[""P71,781.47"",""P71,187.47"",""P71,817.47"",""P71,718.47""]",0
"Find the present worth of a future payment of P80,000 to be made in six years with an interest of 12% compounded annually.","[""P40,540.49"",""P40,450.49"",""P40,350.49"",""P40,530.49""]",3
"What is the effective rate corresponding to 18% compounded daily? Take 1 year is equal to 360 days.","[""19.61%"",""19.44%"",""19.31%"",""19.72%""]",3
"What nominal rate, compounded semi-annually, yields the same amount as 16% compounded quarterly?","[""16.09%"",""16.32%"",""16.45%"",""16.78%""]",1
"What rate of interest compounded annually is the same as the rate of interest of 8% compounded quarterly?","[""8.07%"",""8.12%"",""8.16%"",""8.24%""]",3
"Find the nominal rate, which if converted quarterly could be used instead of 12% compounded semi-annually.","[""11.83%"",""11.09%"",""11.65%"",""11.25%""]",0
"Which of these gives the lowest effective rate of interest?","[""12.35% compounded annually"",""11.90% compounded semi-annually"",""12.20% compounded quarterly"",""11.60% compounded monthly""]",3
"Find the compound amount if P2,500 is invested at 8% compounded quarterly for 5 years and 6 months.","[""P3,864.95"",""P3,846.59"",""P3,889.95"",""P3,844.95""]",0
"An amount of P1,000 becomes P1,608.44 after 4 years compounded bimonthly. Find the nominal interest.","[""11.89%"",""12.00%"",""12.08%"",""12.32%""]",1
"If P5,000 shall accumulate for 10 years at 8% compounded quarterly, then what is the compound interest at the end of 10 years?","[""P6,080.40"",""P6,020.40"",""P6,040.20"",""P6,060.20""]",2
"What is the corresponding effective rate of 18% compounded semi-quarterly?","[""19.24%"",""19.48%"",""19.84%"",""19.92%""]",1
"Find the present worth of a future payment of P100,000 to be made in 10 years with an interest of 12% compounded quarterly.","[""P30,555.68"",""P30,656.86"",""P30,556.86"",""P30,655.68""]",3
"In how many years is required for P2,000 to increase by P3,000 if interest at 12% compounded semi-annually?","[""7.86 years"",""7.65 years"",""7.23 years"",""8.12 years""]",0
"The amount of P150,000 was deposited in the bank earning an interest of 7.5% per annum. Determine the total amount at the end of 5 years, if the principal and interest were not withdrawn during the period.","[""P215,344.40"",""P213,544.40"",""P234,153.40"",""P255.443.10""]",0
"How long will it take money to double itself if invested at 5% compounded annually?","[""13.7 years"",""14.2 years"",""14.7 years"",""15.3 years""]",1
"What is the corresponding effective interest rate of 18% compounded semi-monthly?","[""19.35%"",""19.84%"",""19.48%"",""19.64%""]",3
"What is the effective rate of 14% compounded semi-annually?","[""14.49%"",""14.59%"",""14.69%"",""14.79%""]",0
"At an interest rate of 10% compounded annually, how much will a deposit of P1,500 be in 15 years?","[""P6,265.87"",""P6,256.78"",""P6,526.87"",""P6,652.78""]",0
"A man expects to receive P25,000 in 8 years. How much is that money worth now considering interest at 8% compounded quarterly?","[""P13,256.83"",""P13,655.28"",""P13,625.83"",""P13,265.83""]",3
"About how many years will P100,000 earn a compound interest of P50,000 if the interest rate is 9% compounded quarterly?","[""4 years"",""5 years"",""6 years"",""7 years""]",1
"Compute the equivalent rate of 6% compounded semi-annually to a rate compounded quarterly.","[""5.12%"",""5.96%"",""5.78%"",""6.12%""]",1
"What is the amount of P12,800 in 4 years at 5% compounded quarterly?","[""P15,461.59"",""P15,146.95"",""P15,641.59"",""P15,614.59""]",3
"By the condition of a will, the sum of P20,000 is left to a girl to be held in trust fund by her guardian until it amounts to P50,000. When will the girl receive the money if the fund is invested at 8% compounded quarterly?","[""11.23 years"",""11.46 years"",""11.57 years"",""11.87 years""]",2
"If P50,000 shall accumulate for 10 years at 4% compounded quarterly, find the compounded interest at the end of 10 years.","[""P2,333.32"",""P2,444.32"",""P2,555.32"",""P2,666.32""]",1
"A sum of P1,000 is invested now and left for eight years, at which time the principal is withdrawn. The interest has accrued is left for another eight years. If the effective annual interest rate is 5%, what will be the withdrawal amount at the end of the 16th year.","[""P693.12"",""P700.12"",""P702.15"",""P705.42""]",3
"P1,500.00 was deposited in a bank account, 20 years ago. Today, it is worth P3,000.00. Interest is paid semi-annually. Determine the interest rate paid on this account.","[""2.9%"",""3.0%"",""3.2%"",""3.5%""]",3
"A merchant puts in his P2,000.00 to a small business for a period of six years. With a given interest rate on the investment of 15% per year, compounded annually, how much will he collect at the end of the sixth year?","[""P4,626.12"",""P4,262.12"",""P4,383.12"",""P4,444.12""]",0
"A man borrowed P100,000 at the interest rate of 12% per annum, compounded quarterly. What is the effective rate?","[""12.75%"",""12.55%"",""12.45%"",""12.35%""]",1
"Mandarin Bank advertises 9.5% account that yields 9.84% annually. Find how often the interest is compounded.","[""Monthly"",""Bimonthly"",""Quarterly"",""Annually""]",2
"When will an amount be tripled with an interest of 11.56%?","[""9 years"",""10 years"",""11 years"",""12 years""]",1
