question,choices,answer
"There shall be at least _____ down conductor(s) on a heavy-duty smoke or vent stacks.","[""one"",""two"",""three"",""four""]",1
"If the setting of the over current device in a circuit ahead of the equipment is 60A, the minimum equipment grounding conductor using copper shall be _____.","[""5.5 mm\u00b2"",""3.5 mm\u00b2"",""2.0 mm<sup>2<\/sup>"",""8.0 mm\u00b2""]",0
"An exposed wiring support system using a messenger wire to support insulated conductors.","[""Metal clad cable wiring"",""Concealed knob and tube wiring"",""Messenger cable wiring"",""Messenger supported wiring""]",3
"Air terminal shall be within ____ of outermost projection of roof edge.","[""700 mm"",""760 mm"",""800 mm"",""600 mm""]",3
"In replacing a busted fuse which of the following is important?","[""same size and type"",""same size but different rating"",""same type but different rating"",""different size and type""]",0
"Which of the following wires has 75-ohm impedance?","[""Foam-filled twin lead"",""Coaxial"",""Flat twin lead"",""None of these""]",1
"Rigid metal conduit shall ship in standard lengths of ____.","[""3000 mm"",""6000 mm"",""4000 mm"",""5000 mm""]",0
"The term given to an insulated standard wire","[""Durability"",""Cord"",""Length"",""Volume""]",1
"Exposed non-current carrying metal parts of fixed equipment likely to become energized shall be grounded under the following conditions. Which one is NOT included?","[""where located in wet or damp locations"",""where in electrical contact with wooden floor"",""where in a classified hazardous locations"",""where supplied with a metal raceway or other wiring methods""]",1
"Electrical equipment except x-ray tube inside anesthetizing room shall be located at least ____ above the floor.","[""2000 mm"",""2500 mm"",""2400 mm"",""2300 mm""]",2
"Where the distance requirement in making holes cannot be maintained, the cable or raceway shall be protected from penetration by screws or nails by a steel plate or bushing at least ____ thick and of approved length and a width to cover the area of the wiring.","[""2.0 mm"",""1.5 mm"",""1.8 mm"",""1.6 mm""]",3
"The entire area of the aircraft hangar, including any adjacent communication areas not suitably cut-off from the hangar shall be classified as hazardous up to a level of ____ above the floor.","[""400 mm"",""460 mm"",""500 mm"",""480 mm""]",1
"In which method of starting a motor is the starting current a minimum?","[""star-delta"",""starter-rotor starter"",""direct on line"",""autotransformer""]",0
"All switches and circuit breakers used as switches shall be so installed that the center of the grip of the operating handle when in its highest position shall NOT be more than ____ above the floor or working flat form.","[""2000 mm"",""1800 mm"",""1500 mm"",""2100 mm""]",0
"For straight pulls, the length of the pull box shall NOT be less than ____ times the outside diameter of the largest non-shielded conductor or cable.","[""42"",""48"",""32"",""30""]",2
"Aluminum electrode ____ permitted to be used.","[""shall not be"",""shall be"",""either A or B"",""neither A or B""]",0
"Electrical non-metallic tubing shall be clearly and durably marked at least every","[""2000 mm"",""1000 mm"",""3000 mm"",""1500 mm""]",2
"Which of the following sizes of fuse NOT standard?","[""80 A"",""45 A"",""125 A"",""75 A""]",3
"The Philippine Electrical Code, Part 1 does not cover wiring of equipment installed within or to or from one of the following. Which one is this?","[""Trailers"",""Mobile homes"",""Water crafts"",""Airplanes""]",3
"The smallest electrical trade size of intermediate metal conduit.","[""15 mm"",""20 mm"",""12 mm"",""25 mm""]",0
"The use of electrical metallic tubing shall be permitted for_____.","[""exposed works C. both A and B"",""concealed works"",""both A and B"",""neither A or B""]",2
"The zone of protection of an overhead ground wire is conventionally taken as a","[""cone"",""cylinder"",""triangular prism"",""all of these""]",2
"The minimum spacing between bare metal parts of opposite polarity where mounted on the same surface shall be ____ for voltages rated not over 250V nominal.","[""26 mm"",""32 mm"",""30 mm"",""28 mm""]",1
"The maximum electrical trade size of flexible metallic tubing shall be ____.","[""15 mm"",""20 mm"",""32 mm"",""100 mm""]",1
"A protected device for limiting surge voltage by discharging or by passing surge current.","[""Arrester"",""Circuit breaker"",""Lighting rod"",""Thermocouple""]",0
"Plug fuses and fuse holders shall NOT be installed or such in circuit’s exceeding ____ between conductors.","[""200 V"",""250 V"",""230 V"",""150 V""]",1
"The standard length of rigid metal conduit is","[""30 feet"",""10 feet"",""8 feet"",""20 feet""]",1
"For warehouse, the feeder demand load for the general lighting and small appliance load for the first 12,500VA or less is 100%, while the remainder over 12,500VA is charged at ____.","[""40%"",""60%"",""70%"",""50%""]",2
"Liquid tight flexible non-metallic conduit shall NOT be used in lengths longer than","[""1,500 mm"",""1,800 mm"",""2,000 mm"",""2,500 mm""]",1
"Line and ground connecting conductors to surge arresters shall NOT be smaller than ______ copper or ______ aluminum.","[""2.0 mm\u00b2, 2.0 mm\u00b2"",""3.5 mm\u00b2, 2.0 mm\u00b2"",""3.5 mm<sup>2<\/sup>, 3.5 mm<sup>2<\/sup>"",""2.0 mm\u00b2, 3.5 mm\u00b2""]",3
"Electrical metallic tubing shall be securely fastened in place at least every______.","[""2,000 mm"",""1,800 mm"",""3,000 mm"",""1,500 mm""]",2
"For the purpose of lighting protection, class I ordinary building is one that is at less than_____ in height.","[""20 m"",""22 m"",""24 m"",""23 m""]",3
"For dwelling units, the demand factor for the first 3000 voltamperes of load is","[""95%"",""85%"",""100%"",""80%""]",2
"Ventilating pipes for motors, generators or other rotating electric machinery or for enclosures for electric equipment shall be of metal NOT less than _____ in thickness.","[""0.50 mm"",""0.45 mm"",""0.40 mm"",""0.60 mm""]",0
"Direct burial cables or conductors with nominal voltage of 600V or less and passes under streets, hi-way, roads, alleys, driveways and parking lots shall have a minimum cover distance of ____.","[""500 mm"",""600 mm"",""460 mm"",""550 mm""]",1
"A factor assembly of parallel conductors formed integrally with an insulating _____ material web specifically designed for field installation in metal surface raceway.","[""type FC"",""type MI"",""type TC"",""type FCC""]",0
"Snap switches shall not be grouped or ganged in enclosures unless they can be so arranged that the voltage between adjacent switches does not exceed ____.","[""250 V"",""300 V"",""150 V"",""100 V""]",1
"Wiring located above heated ceilings shall be spaced not less than ____ above the heated ceiling and shall be considered as operating at an ambient of 50°C.","[""100 mm"",""50 mm"",""75 mm"",""40 mm""]",1
"Are rectangular sheet metal enclosures equipped with removable covers providing access to conductors inside","[""Metal clad cable"",""Multiple cable conductors"",""Busways"",""Wireways""]",3
"Each unit length of heating cable shall have a permanent legible marking of each non-heating lead located within ____ of the terminal end.","[""75 mm"",""70 mm"",""80 mm"",""85 mm""]",0
"Metal faceplates of receptacles shall be of ferrous metal not less than ____ in thickness or of non-ferrous metal not less than ____ in thickness.","[""0.76 mm, 1.0 mm"",""0.76 mm, 1.2 mm"",""0.64 mm, 1.0 mm"",""0.64 mm, 1.2 mm""]",0
"Surface mounted incandescent fixture shall be permitted to be installed in clothes closets provided there is a minimum clearance of _____ between the fixture and the nearest point of the storage area.","[""150 mm"",""200 mm"",""250 mm"",""300 mm""]",3
"Thermal insulation shall not be installed within _____ of the recessed fixture enclosure.","[""40 mm"",""35 mm"",""38 mm"",""42 mm""]",2
"Lighting track load shall NOT be installed where less than _____ above the finished floor EXCEPT where protected from physical damage.","[""1,800 mm"",""1,500 mm"",""2,000 mm"",""1,000 mm""]",1
"Where circuit breakers are used to protect the primary side of a transformer over 600 V nominal, their continuous current rating shall NOT exceed _____ of the rated primary current.","[""250%"",""300%"",""175%"",""200%""]",1
"The lowest standard size of disconnect is ______.","[""20 A"",""30 A"",""60 A"",""15 A""]",1
"The primary winding of the step down transformer shall be protected on the primary side by an overcurrent device rated NOT more than a certain percentage of the primary current. Which is this percentage?","[""110%"",""125%"",""80%"",""150%""]",1
"For a two wire FCC cable system with grounding, the grounding conductor shall be _____ conductor.","[""the middle"",""the rightmost"",""the rightmost"",""any of these""]",0
"Where passing through wood cross members in plastered partitions, conductors in concealed knob and tube wiring shall be protected by insulating tubes extending NOT less than _____ beyond the wood member.","[""80 mm"",""70 mm"",""76 mm"",""64 mm""]",2
"Branch circuit conductors supplying a single motor shall have an ampacity NOT less than _____ percent of the motor full load current rating.","[""115"",""120"",""125"",""130""]",2
"In indoor wet locations, the entire wiring system including all boxes, fittings, control boards and panelboards shall be installed on walls with a minimum clearance. What is the clearance?","[""10 mm"",""5 mm"",""20 mm"",""15 mm""]",0
"Type NM cable shall NOT be installed ______.","[""where exposed to corrosive material"",""where embedded in concrete"",""in a shallow chase in masonry, concrete or adobe"",""all of these""]",3
"Dry type transformers installed indoors and rated 112.5 kVA or less shall have a separation of at least ____ from combustible material.","[""500 mm"",""400 mm"",""300 mm"",""200 mm""]",2
"A factory assembly of two or more insulated conductors in an extruded core of moisture resistant, flame retardant, non-metallic material covered with an overlapping spiral metal tape and wire shield and sunlight resistant nonmetallic material.","[""type SNM cable"",""type NM cable"",""type SE cable"",""type AC cable""]",0
"To cut rigid metal conduits, an electrician should do one of the following. Which one is this?","[""Order it cut to size from the supplier"",""Use a three-wheel pipe cutter"",""Use a cold chisel and ream the ends"",""Use a hack saw and ream the ends""]",3
"Where the overload relay selected using the factor 125 % is not sufficient to start the motor or to carry the load, the multiplying factor shall be increased but shall NOT exceed _____ percent.","[""130"",""140"",""150"",""125""]",1
"Where the protection of a motor-compressor load is not sufficient for the start current of the motor, the rating or setting shall be increased but not more than ____ of its rated load current.","[""200%"",""225%"",""250%"",""275%""]",1
"An insulator designed to electrically insulate the end of a type FCC cable.","[""Spool insulator"",""Bonding insulator"",""Insulating end"",""Cable connector""]",2
"Consists of three or more flat copper conductor placed edge to edge separated and enclosed within an insulating assembly","[""Armored cable"",""Flat cable assemblies"",""Sheathed cable"",""Flat conductor cable""]",3
"Lampholders installed in wet or damp locations shall be of the ____ type.","[""heavy-duty"",""waterproof"",""weatherproof"",""all of these""]",2
"The single phase conductors supplying the less phase than converter shall have an ampacity NOT ____times the full current rating of the motor or load being served.","[""2.50"",""1.25"",""2.16"",""1.75""]",2
"An assembly of the two insulated conductors within a nonmetallic jacket or an extruded thermoplastic covering.","[""Shielded non-metallic sheathed cable"",""Non-metallic sheathed cable"",""Non-metallic extension"",""None of these""]",2
"Dry type transformers rated over ____ volts, shall be installed in vaults.","[""25,000"",""10,000"",""35,000"",""50,000""]",2
"In walls or ceilings of concrete tile, or other noncombustible materials, boxes and fittings shall be installed that the front edge of the box or fitting will NOT set back of the finished surface more than_____.","[""5.0 mm"",""6.4 mm"",""6.2 mm"",""7.6 mm""]",1
"A type of cable which is a single or multi conductor solid dielectric insulated cable rated 2001 volts or higher.","[""MC"",""MV"",""FCC"",""AC""]",1
"In selecting the maximum setting of an instantaneous trip CB to be used to protect all AC motors from short circuit, a multiplying factor of ____ shall be used.","[""250%"",""300%"",""150%"",""700%""]",3
"The paper spacer thickness if type IGS cable having a conductor size of 125 mm2 to 500 mm2 shall be______.","[""1.20 mm"",""1.02 mm"",""0.92 mm"",""1.12 mm""]",1
"What is the maximum number of overcurrent devices of a lighting and appliance panel board that shall be installed in a cabinet?","[""36 devices"",""24 devices"",""48 devices"",""52 devices""]",2
"Intermediate metal conduit shall be firmly fastened within _____ of each outlet box junction box, cabinet or fitting.","[""750 mm"",""1000 mm"",""800 mm"",""900 mm""]",3
"Resistance type heating elements in electric space heating equipment shall be protected at NOT more than ____.","[""50 A"",""30 A"",""40 A"",""60 A""]",3
"Heavy-duty lighting track is a lighting track identified for use exceeding ____.","[""15 A"",""20 A"",""30 A"",""10 A""]",1
"For three-phase motors supply by any 3-phase system, the number of overload units required shall be ____.","[""three, one in each phase"",""two, in any two of each phase"",""one, in any one phase"",""none of these""]",0
"As compared with solid wires, stranded wires of the same cross sectional area have the following advantage EXCEPT one. Which one is this?","[""It is larger in overall diameter"",""It is easier to skin off the insulation"",""It is better for high voltage"",""It has a higher current rating""]",1
"Each length of the rigid metal conduit shall be clearly and durably identified in every ______ as required.","[""3,000 mm"",""2,000 mm"",""4,000 mm"",""1,000 mm""]",0
"Flexible metal conduit shall be supported within ____ on each side of every outlet box, junction box, cabinet or fitting.","[""300 mm"",""200 mm"",""460 mm"",""150 mm""]",0
"The maximum electrical trade size of electrical metallic tubing shall be_____.","[""125 mm"",""150 mm"",""100 mm"",""200 mm""]",2
"For installations of 2.0 mm<sup>2</sup> conductors in 600-v circuits, what is the minimum insulation resistance allowed by the Philippine Electrical Code?","[""1,000,000 \u03a9"",""750,000 \u03a9"",""250,000 \u03a9"",""500,000 \u03a9""]",3
"Askarel insulated transformers installed indoors and rated over ____ kVA shall be furnished with a pressure relief vent.","[""37.5"",""25"",""50"",""15""]",1
"In straight pulls, the length of the pull box shall not be less than _____ times the trade diameter of the largest raceway.","[""8"",""6"",""10"",""5""]",0
"Busways shall be securely supported at intervals NOT exceeding ____ unless otherwise designed and marked.","[""1,000 mm"",""2,000 mm"",""2,500 mm"",""1,500 mm""]",3
"The smallest electrical trade size of a liquidtight flexible non-metallic conduit shall be.","[""15 mm"",""12 mm"",""20 mm"",""25 mm""]",2
"Boxes intended to enclose flush devices shall have an internal depth of NOT less than ____.","[""24 mm"",""20 mm"",""16 mm"",""28 mm""]",0
"A branch circuit supplying a fixed storage type water heater having a capacity of 450 liters or less shall have a rating not less than _____ of the nameplate rating of the water heater.","[""100%"",""115%"",""120%"",""125%""]",3
"Defined as the shortest distance measured between a point on the top surface of any direct buried conductor, cable, conduit and the top surface of finish grade.","[""Trench"",""Cover"",""Tray"",""Duct""]",1
"A wall screen or fence less than ____ in height shall NOT be considered as a preventing access unless it has other features that provide a degree of isolation equivalent to the height of the fence in question.","[""2,000 mm"",""2,500 mm"",""3,000 mm"",""1,500 mm""]",1
"Branch circuit conductors supplying a single phase motor shall have an ampacity NOT exceeding","[""100%"",""125%"",""200%"",""115%""]",1
"Pits within ____ horizontally from the flammable vapor source, shall be considered a hazardous location under Class I, Division I location","[""6,000 mm"",""5,000 mm"",""7,600 mm"",""4,600 mm""]",2
"Type TW conductor is a ____ type.","[""moisture and heat resistant"",""moisture and heat resistant thermoplastic"",""moisture resistant and thermoplastic"",""heat resistant and thermoplastic""]",2
"The current in amperes a conductor can carry continuously under the conditions of use without exceeding its temperature rating","[""Ampacity"",""Capacitivity"",""Rating"",""Amperage""]",0
"Flat conductor cables maybe installed in any of the following location EXCEPT one. Which one is this?","[""On hard concrete flooring"",""In wet locations"",""For branch circuits"",""In damp locations""]",1
"Operation of loads and intervals of time both of which maybe subject to wide","[""Periodic duty"",""Intermittent duty"",""Continuous duty"",""Varying duty""]",3
"For equipment rated 1200 A and over 1,900 mm wide containing overcurrent devices and control devices at least one entrance of NOT less than ____ wide and ____ high shall be provided at each end.","[""600 mm, 2,000 mm"",""600 mm, 2,500 mm"",""80 mm, 2,000 mm"",""800 mm, 2,500 mm""]",0
"Batteries and direct current circuits shall be physically separated by at least a ___ gap or other approved means from circuits of a different power source.","[""12 mm"",""15 mm"",""20 mm"",""10 mm""]",0
"Where contactors are used as the disconnecting means for fuses an individually externally operable switch, such as tumbler switch for the control of each contractor shall be located at a distance of not more than ____ from the contactor.","[""1,500 mm"",""1,800 mm"",""2,000 mm"",""2,400 mm""]",1
"No electrical installation, alteration and or addition shall be connected or reconnected to any power supply or any other source of electrical energy without","[""an electrical permit"",""an application for inspection"",""certificate of payment"",""certificate of final inspection""]",3
"Four (4) 3-phase motor are supplied by one common feeder cable. The full load current ratings of the motors are 10 A, 20 A, 30 A, and 40 A. What should be the minimum ampacity of the feeder cable?","[""110 A"",""125 A"",""150 A"",""100 A""]",0
"Thermal barrier shall be required if the space between the resistors and reactors and any combustible material is less than ____.","[""600 mm"",""400 mm"",""500 mm"",""300 mm""]",3
"The ampacity of conductors that connect a capacitor to the terminals of a motor circuit conductor shall not be less than ____ the ampacity of the motor circuit conductors and in no case less than 135% of the rated capacitor current.","[""one-third"",""one-fourth"",""one-half"",""one-fifth""]",0
"The load for each ungrounded feeder and services conductor supplying 5 to 8 receptacles that supply shore power for boats shall be calculated as ____ of the sum of the rating of the receptacles.","[""80%"",""70%"",""90%"",""60%""]",2
"A device actuated by the operation of some devices with which it is directly associated to govern succeeding operations of some or allied devices","[""Selsyn"",""Automatic"",""Interlock"",""Relay""]",2
"The underground service conductors between the street main, including any risers at pole or other structure or from transformers and the first point of connection to the services entrance conductors.","[""Service drop"",""Service cable"",""Service lateral"",""None of these""]",2
"For 101 A to 200 A circuits, the minimum insulation required shall be____","[""50,000 ohms"",""100,000 ohms"",""250,000 ohms"",""75,000 ohms""]",0
"Which of the following is NOT a standard kVA rating of a single-phase transformer?","[""175"",""150"",""167"",""100""]",0
"For voltage above 600 V, the minimum insulation resistance shall be ____","[""1,500,000 ohms per kilovolt rating"",""500,000 ohms per kilovolt rating"",""1,000,000 ohms per kilovolt rating"",""2,000,000 ohms per kilovolt rating""]",2
"The rating of any cord and plug connected utilization equipment shall NOT exceed ____ of the branch circuit rating.","[""100%"",""80%"",""125%"",""90%""]",1
"If there will six or more 2-wire branch circuits, the service disconnecting means shall NOT be smaller than ____.","[""100 A"",""90 A"",""60 A"",""30 A""]",0
"For direct current motors, the multiplying factor to be used in selecting the size of overcurrent device using an inverse time CB shall be____ percent of its full load current.","[""125"",""150"",""175"",""200""]",1
"Specifications written on the plans or submitted on separate standard size sheets shall show_____.","[""types of writing, i.e. service entrance, branch circuit, feeders, etc."",""nature of electrical services, i.e. no. of phase, voltage, frequency, etc."",""special equipment5 to be installed indicating ratings"",""all of these""]",3
