question,choices,answer
"In Metro Manila, program interruption for the airing of commercial shall not exceed how many breaks in 1 hour?<b></b>","[""5"",""3"",""7"",""6""]",3
"TV station is required at least <u></u>newscast (aggregate total including advisories) per day during weekdays.<b></b>","[""20 minutes"",""40 minutes"",""60 minutes"",""30 minutes""]",3
"The horizontal displacement of a point on the tower axis from its no-wind load position at that elevation.","[""Tower displacement"",""Tower sway"",""Tower twist"",""Tower bend""]",0
"The angular displacement of a tangent to the tower axis at the elevation from its no-wind load position at that elevation","[""Tower displacement"",""Tower sway"",""Tower twist"",""Tower bend""]",1
"The horizontal angular displacement of the tower from its no-wind position at that elevation","[""Tower displacement"",""Tower sway"",""Tower twist"",""Tower bend""]",2
"Refers to communication facilities installed below the surface of the earth.","[""underneath"",""underground"",""earth mat"",""under earth""]",1
"Define as wires or cables entering the building, terminated to the main cross connecting point within the building from the nearest telephone facility.","[""drop wire"",""local loop"",""service entrance"",""subscribers loop""]",2
"A type of service entrance that serves as means of providing service aerially from a pole to a building.","[""Aerial entrance"",""Underground entrance"",""Overhead entrance"",""Handhole""]",0
"The size of the aerial entrance conduit shall not be less than __________ in diameter.","[""20 mm"",""30 mm"",""40 mm"",""50 mm""]",3
"The maximum span from telephone pole to a building used in aerial entrance should be ___________.","[""20 m"",""30 m"",""40 m"",""50 m""]",1
"In aerial entrance, the minimum clearances between telephone cable and power entrance must be __________ radial distance.","[""2 m"",""3 m"",""4 m"",""1 m""]",3
"In aerial entrance, the minimum clearance from ground level when crossing the street must be ___________.","[""4.4 m"",""3.3 m"",""5.5 m"",""6.6 m""]",2
"In aerial entrance, minimum clearance over areas accessible to pedestrians only, must be __________.","[""3.5 m"",""5.5 m"",""4.5 m"",""6.1 m""]",0
"A type of service entrance that provides mechanical protection and minimizes the need for possible subsequent repairs to the property.","[""Aerial entrance"",""Underground entrance"",""Overhead entrance"",""Handhole""]",1
"An underground entrance’s minimum depth under areas used for vehicular traffic inside private property is","[""800 mm"",""600 mm"",""900 mm"",""700 mm""]",1
"For underground entrance, conduits should be separated from power conduits by not less than __________ in well-tamped earth:","[""300 mm"",""100 mm"",""50 mm"",""150 mm""]",0
"For underground entrance, conduits should be separated from power conduits by not less than __________ of concrete.","[""300 mm"",""100 mm"",""50 mm"",""150 mm""]",2
"The size of underground entrance conduit within the building shall be no case smaller than __________ in diameter when the service entrance does not require use of a service box.","[""50 mm"",""75 mm"",""65 mm"",""45 mm""]",1
"The use of handholes will be permitted for entrance cable not exceeding __________ pairs.","[""20"",""40"",""30"",""50""]",3
"The minimum size for vehicular handholes is","[""0.61m x 0.91m x 0.91m"",""0.61m x 0.91m x 0.73m"",""0.19m x 1.23m x 1.21m"",""0.91m x 1.22m x 1.19m""]",0
"The minimum size for non-vehicular handholes is","[""0.61m x 0.91m x 0.91m"",""0.61m x 0.91m x 0.73m"",""0.19m x 1.23m x 1.21m"",""0.91m x 1.22m x 1.19m""]",1
"The use of service box will be permitted for entrance cable exceeding __________ pairs. The minimum size for service box is","[""0.61m x 0.91m x 0.91m"",""0.61m x 0.91m x 0.73m"",""0.19m x 1.23m x 1.21m"",""0.91m x 1.22m x 1.19m""]",2
"The minimum size for service-box is","[""0.61m x 0.91m x 0.91m"",""0.61m x 0.91m x 0.73m"",""0.19m x 1.23m x 1.21m"",""0.91m x 1.22m x 1.19m""]",3
"The minimum size for an entrance conduit is","[""20 mm"",""30 mm"",""40 mm"",""50 mm""]",3
"The minimum number of entrance conduit is","[""1"",""2"",""3"",""4""]",1
"It is a point where cable from TELCO and the in-building distribution system are terminated.","[""drop wire"",""terminal wire"",""main terminals"",""service box""]",1
"The location of the main terminal must be equipped with adequate lighting, and located at a minimum distance of __________ above floor finish.","[""1.3 m"",""2.3 m"",""1.6 m"",""2.6 m""]",3
"The location of the main terminal should have enough working space in front of all terminations. Normally __________ away from all hazards.","[""800 mm"",""900 mm"",""1000 mm"",""700 mm""]",0
"A main terminal required for terminating entrance cables using one or more terminal blocks.","[""Main Telephone Terminal Cabinet (MTTC)"",""Main Distributing Frame (MDF)"",""Riser System"",""Service Box""]",0
"The backboard color for Main Telephone Terminal Cabinet (MTTC) used other special services is:","[""white"",""yellow"",""black"",""blue""]",3
"The backboard color for Main Telephone Terminal Cabinet (MTTC) used as an entrance is:","[""white"",""yellow"",""black"",""blue""]",0
"The backboard color for Main Telephone Terminal Cabinet (MTTC) used for risers is:","[""white"",""yellow"",""black"",""blue""]",1
"A main terminal generally recommended when entrance cable requirements will exceed 300 pairs.","[""Main Telephone Terminal Cabinet (MTTC)"",""Main Distributing Frame (MDF)"",""Riser System"",""Service Box""]",1
"Defined as the vertical and horizontal distribution of telephone communication lines between two or more floors or adjoining premises on the same floor of a building generally originating at or near the cabinet up to the Telephone Terminal or outlet.","[""Main Telephone Terminal Cabinet (MTTC)"",""Main Distributing Frame (MDF)"",""Riser System"",""Service Box""]",2
"A riser system usually extends from the ground to the roof top of the building with no floor separation to a ventilating shaft. Telephone cable is not permitted in unless placed in metallic conduit.","[""Open Riser"",""Elevated Riser"",""Closed Riser"",""Underground Riser""]",0
"A riser system that consists of a series of telephone terminal cabinets/closets vertically or non-vertically aligned, usually beginning at the ground floor and extending throughout the height of the building.","[""Open Riser"",""Elevated Riser"",""Closed Riser"",""Underground Riser""]",2
"Constitute the foundation of ethics.","[""Honesty"",""Justice"",""Courtesy"",""all of these""]",3
"What Executive Order integrated the Telecommunications Control Bureau and the Board of Communications into a single entity known as the Department of Transportation and Communications?","[""EO 59"",""EO 109"",""EO 205"",""EO 546""]",3
"The rules and regulations requiring the services of a duly registered ECE.","[""DO 88"",""RA 5734"",""DO 227"",""RA 3846""]",0
"Rules and regulations governing radio training schools in the Philippines.","[""DO 5"",""DO 6"",""DO 7"",""DO 88""]",2
"Rules and regulations governing Land Mobile Radio Service and its operators.","[""DO 5"",""DO 6"",""DO 7"",""DO 88""]",1
"An act providing for the regulation of public and radio communications in the Philippines.","[""RA 3396"",""RA 5734"",""RA 7306"",""RA 3846""]",3
"Regulating the operation of CATV systems in the Philippines.","[""EO 109"",""EO 196"",""EO 205"",""EO 255""]",2
"An order that requires all radio stations with musical format programs to broadcast a minimum of four OPM compositions in every clock hour.","[""EO 109"",""EO 196"",""EO 205"",""EO 255""]",3
"Provides the policy to improve the provision of local exchange carrier services.","[""EO 109"",""EO 196"",""EO 205"",""EO 59""]",0
"The DOTC Memorandum Circular, which is known as the Cellular Mobile Telecommunications Systems Policy.","[""90-252"",""90-248"",""90-483"",""92-269""]",3
"DOTC Memorandum Circular No. _______ is for Domestic Satellite Communications Policy.","[""90-252"",""91-260"",""92-269"",""93-273""]",3
"Known as the Public Telecommunications Policy Act of the Philippines.","[""RA 3396"",""RA 7925"",""RA 7306"",""RA 3846""]",1
"DOTC Memorandum Circular covering the allocation of frequencies for two-way paging service.","[""19-11-98"",""2-3-99"",""11-8-98"",""3-3-99""]",1
"Prescribing the policy for compulsory interconnection of authorized public telecommunications carriers.","[""EO 59"",""EO 109"",""EO 196"",""EO 205""]",0
"To pass the ECE licensure examinations, a candidate must obtain an average of ____ % with no rating below _____% in any subject.","[""70, 50"",""75, 50"",""70, 60"",""50, 70""]",0
"A listing of names, addresses and places of business of all registered ECE’s.","[""master list"",""database"",""ECE data file"",""roster of ECE""]",3
"The maximum diameter of the official dry seal of an ECE.","[""1 inch"",""1 \u00bd inches"",""1 \u00be inches"",""1 7\/8 inches""]",3
"How many electrons are orbiting around the nucleus of an atom of our official dry seal?","[""2"",""3"",""4"",""5""]",0
"Who administers the provisions of R.A. 5734?","[""PRC commissioner"",""ECE board"",""IECEP"",""President GLORIA""]",1
"If your certificate of registration is suspended or revoked, after how many days can you make an appeal?","[""10 days"",""15 days"",""30 days"",""90 days""]",2
"The lightning symbols in the official dry seal of an ECE indicates","[""wireless emissions"",""voltage pulses"",""current pulses"",""both a and c""]",0
"A professional license must be renewed every ____ years.","[""2"",""3"",""4"",""5""]",1
"Which of the following is not a nature or scope of work of an ECE?","[""investigating"",""planning"",""designing"",""directing""]",3
"The chairman and members of the ECE board are appointed by the","[""IECEP National Chapter"",""PRC Commissioner"",""Head of CHED"",""President of the Philippines""]",3
"CPE credit units required to renew a professional license.","[""60"",""90"",""105"",""50""]",0
"The minimum age of a registered ECE to become a member of the ECE board is _____ years old.","[""21"",""31"",""30"",""60""]",1
"Ground for refusal of the Board to issue a Board Certificate","[""conviction of any crime"",""unsound mind"",""continued neglect of duty"",""tolerance of irregularities""]",1
"Judgment on the case against an ECE shall become final and executory after ___days.","[""10"",""15"",""30"",""60""]",2
"Who are exempted from complying with CPE requirements?","[""professionals practicing abroad"",""professionals in the government"",""teachers"",""members of the ECE board""]",0
"The ECE Law of the Philippines was approved on","[""June 16, 1669"",""June 21, 1969"",""June 21, 1970"",""June 23, 1969""]",1
"Violation of any provision under R.A. No. 5734 shall be punishable by a fine of","[""not less than PhP1000.00"",""not less than PhP3000.00"",""not less than PhP2000.00"",""not less than PhP5000.00""]",2
"An applicant for the ECE Licensure Examinations shall be at least ____ years of age","[""18"",""21"",""31"",""35""]",1
"The last day for the filing of application for the ECE licensure examinations is _____ days before the first day of examinations.","[""10 calendar"",""10 working"",""30 working"",""30 calendar""]",0
"The following are sources of CPE points except","[""seminars"",""books"",""graduate studies"",""community service""]",3
"A contract in which there is a promise by one party to perform certain acts provided the other party does certain things.","[""unilateral"",""bilateral"",""multilateral"",""lateral""]",1
"Contracts which exist as consequences of court judgments.","[""contract under seal"",""contract of record"",""simple contract"",""parole contract""]",1
"A contract which is in full force and enforceable by court action.","[""valid"",""void"",""voidable"",""unenforceable""]",0
"A contract which is created by implication of law.","[""express"",""implied"",""quasi"",""written""]",2
"A contract in which two or more persons enter into a contract as promisors or promisees but keep their liability more or less separate.","[""two-party"",""joint"",""several"",""third party beneficiary""]",2
"An offer is ________ by the death or insanity of the person making the offer.","[""voidable"",""void"",""unenforceable"",""revoked""]",3
"A false representation of a material fact or non-disclosure of a material fact.","[""falsification"",""fraud"",""misrepresentation"",""obstruction of justice""]",1
"If a person is compelled to sign a contract at the point of a gun.","[""undue influence"",""shotgun contract"",""duress"",""intimidation""]",2
"A consideration based on love, affection and blood relationship","[""valued"",""valuable"",""consanguinity"",""good""]",3
"An executory contract is a classification of contract as to","[""form"",""completion status"",""origin"",""participants""]",1
"The following cannot enter into a contract except","[""infants"",""convicts"",""accused"",""drunkards""]",2
"The following are negotiable instruments except","[""insurance bonds"",""collateral"",""bank checks"",""promissory notes""]",1
"The following are ways to discharge a contract except","[""bankruptcy"",""alteration"",""amendment"",""court ruling""]",3
"A parole contract is a classification of contract as to","[""origin"",""obligation status"",""legal status"",""form""]",3
"A unilateral contract is a classification of contract as to","[""participants"",""origin"",""obligation status"",""legal status""]",2
"An act creating a patent office, prescribing its powers and duties, regulating the issuance of patents and appropriating funds thereof.","[""R.A. 165"",""R.A. 166"",""R.A. 167"",""P.D. 49""]",0
"The term of a patent","[""15 years"",""17 years"",""18 years"",""20 years""]",1
"A mark used in the sale or advertising of services to identify the services of one person and distinguish them from the service of others.","[""trade name"",""trade mark"",""service mark"",""slogan""]",2
"The following are considered intellectual properties except","[""books"",""paintings"",""computer programs"",""NOTA""]",3
"Creation of the Professional Regulations Commission","[""PD 839"",""PD 223"",""EO 546"",""EO 109""]",1
"Listing of the date and time events, programs, equipment, tests, malfunctions, and corrections in a communications system.","[""file"",""reporting"",""documentation"",""log""]",3
"Who prepares the roster of ECE’s?","[""chairman of the ECE Board"",""secretary of the ECE Board"",""IECEP president"",""IECEP secretary""]",1
"Prepared to supplement the advertisement and should contain the directions for the –preparation of proposals and prescribe such formalities as may be required in the presentation.","[""Instructions to Bidders"",""Performance Bond"",""Invitation to Bid"",""Bid Bond""]",0
"The following are stipulated in the General Conditions of the Contract except:","[""intent"",""business details"",""definitions"",""agreement""]",3
"The potential difference between any exposed structured to ground in any electrical installation should not exceed __________ volts RMS.","[""10"",""45"",""0"",""30""]",1
"Which one is not the basic electrical protection measures in the Philippine Electronics Code?","[""shielding"",""grounding and bonding"",""undergrounding"",""voltage\/current limiting and interrupting""]",1
"How many satellite orbital slots are requested by the Philippine Government from ITU?","[""2"",""6"",""5"",""3""]",1
"The maximum power suggested by KBP on 919-1312 AM broadcast station in Metro Manila is","[""10 kW"",""20 kW"",""15 kW"",""5 kW""]",1
"An agency of the United Nations that formulates standards and recommended practices for all civil aviation.","[""ICAO"",""CAA"",""IATA"",""ATO""]",0
"Any government regulation in telecommunication, which provide policy to improve the provision of local exchange carrier service.","[""E.O. 109"",""Act 3846"",""E.O. 59"",""E.O. 546""]",0
"The executive branch of government in charge of policy making in the telecommunications.","[""National Telecommunications Commission"",""Telecommunications Control Bureau"",""Department of Transportation and Communications"",""Bureau of Telecommunications""]",2
"The International Radio Consultative Committee is referred to in international radio communication as __________.","[""IRCC"",""ITU"",""IRR"",""CCIR""]",3
"In radio regulation, the first symbol in the designation of radio emission is __________.","[""bandwidth"",""nature of signal(s) modulating the main carrier"",""type of modulation of the main carrier"",""type of modulation to be transmitted""]",2
"Who is the principal administrator of Republic Act 7925?","[""BOC"",""DOTC"",""Congress"",""NTC""]",3
"Known as the Maritime Communications Law, which was enacted December 5, 1927.","[""R.A. No. 109"",""R.A. No. 3396"",""R.A. No. 7925"",""R.A. No. 3846""]",1
"In regulation of public telecommunications carrier such as in the evaluation of new entrant, the following considerations shall be given emphasis to __________.","[""legal, technical and citizenship"",""technical, citizenship and kind of service"",""citizenship, capacity and financial"",""technical, legal and financial""]",3
"An entity providing transmission and switching of telecommunications services, primarily but not limited to voice to voice, in a geographic area anywhere in the country.","[""franchise"",""value-added service operator"",""public toll calling operator"",""local exchange operator""]",1
"A regulation recently issued (March 1999) by the National Telecommunications Commission providing for the guideline for mobile personal communication having a global coverage using satellite.","[""NMT"",""GMPCS"",""GSM"",""TACS""]",1
"What are the legislative functions of the International Telecommunications Union in its international conference issues on orbital resources?","[""Assign frequencies and organized conferences."",""Allocates frequency bands for the services and determine the principle of distribution of the orbit\/spectrum resources."",""Determine principles of spectrum distribution and assignment of frequencies."",""Conduct conference and allocation of orbital slot.""]",1
"What is the minimum carrier power output of an standard AM broadcast where effective and direct supervision of an Electronics and Communications Engineer is required?","[""5 kW"",""4 kW"",""1 kW"",""3 kW""]",0
"Vesting the jurisdiction, control and regulation over Philippine Communications Satellite Corp. with the National Telecommunications Commission.","[""E.O. 109"",""E.O. 196"",""E.O. 205"",""E.O. 255""]",1
"As per Proclamation No. 238, the “National Electronics and Telecommunications Week” will be __________ every year.","[""1st week of April"",""April 22 to 28"",""1st week of May"",""May 17 to 23""]",3
"Proclamation No. 381 declares the period from __________ of every year as “Rural Broadcasting Week”.","[""1st week of April"",""April 22 to 28"",""1st week of May"",""May 17 to 23""]",1
"The period for “National Gospel Broadcast Week” as declared in Proclamation No. 262.","[""1st week of April"",""1st week of May"",""1st week of June"",""1st week of July""]",2
"As per NTC Memorandum Circular No. 11-89, for an ECE graduate to be able to take the commercial radiotelephone operator’s certificate exam, he must have","[""a valid special order (SO) number from DECS"",""a PRC license"",""a school diploma"",""all of the above""]",0
"For the purpose of frequency allocation, into how many regions is the world divided?","[""one"",""two"",""three"",""four""]",2
"The VHF radiotelephony international calling frequency.","[""158.6 MHz"",""156.6 MHz"",""121.5 MHz"",""156.8 MHz""]",3
"This kind of radio station does not need a franchise from Congress.","[""Public Paging System"",""Radio Training Station"",""Public Trunked Radio"",""Public Telegraph Operations""]",1
"What is required when installing a base radio station prior to issuance of license?","[""permit to operate"",""license"",""construction permit"",""permit to purchase""]",2
"What authorization from NTC is needed for the operation of a portable transceiver?","[""permit to purchase"",""permit to possess"",""construction permit"",""radio station license""]",3
"Prior to issuance of a radio station license, NTC requires this certificate of authorization for the installation and construction of a VHF land based station.","[""Construction Permit"",""Provisional Authority"",""Inspection Report"",""Type Acceptance Certificate""]",0
"A radio station intended to be used for operation during unspecified halts or while in motion is called","[""central"",""base"",""mobile"",""repeater""]",2
"A ship station is classified as","[""land station"",""maritime mobile station"",""coastal station"",""radio navigational station""]",1
"If the circumstances permit, immediately before a crash or forced landing, radio apparatus must be","[""switched-off"",""destroyed"",""tagged for identification"",""set for continuous emission""]",3
"Does the provision for secrecy of communication apply to broadcast stations?","[""NO"",""YES"",""Exempted only in time of distress"",""Exempted by permission of NTC""]",0
"A transmitter may be adjusted for maximum power regardless of interference","[""when authorized frequency is being used"",""in distress situations"",""when no one is using the channel"",""never""]",1
"The logbook and file of messages handled by a radio station shall be preserves and retained for a period of","[""2 \u2013 years"",""3 \u2013 years"",""5 \u2013 years"",""indefinitely until cleared by NTC for disposition""]",0
"How long does a logbook containing distress entries be retained?","[""2 \u2013 years"",""3 \u2013 years"",""5 \u2013 years"",""preserved until cleared by NTC to be disregarded""]",3
"What permit is required if a transmitter is to be shipped from Manila to Davao City?","[""Permit to Change Location"",""Permit to Possess"",""Permit to Modify"",""Permit to Transport""]",3
"An act to make the installations of Radio Apparatus obligatory for ships of Philippine register.","[""RA 3396"",""RA 5734"",""RA 7306"",""RA 3846""]",0
"Who is authorized to make corrections in the logbook?","[""radio operator who made the entry"",""radio operator supervisor"",""an ECE"",""the lawyer of the company""]",0
"Department Order No. 88 is basically base from","[""RA 5734 and RA 3396"",""RA 3396 and RA 7306"",""RA 7306 and RA 3846"",""RA 3846 and RA 5734""]",3
"Qualifications to become a Registered ECE in the Philippines.","[""At least twenty-one years of age"",""A citizen of the Philippines"",""A person of good moral character"",""All of the above""]",3
"What are the grounds for proceeding against an Electronics and Communications Engineer for the revocation and/or suspension of the validity of his certificate of registration?","[""Immoral or dishonorable conduct; and conviction by a court of competent jurisdiction of any crime involving moral turpitude."",""Engineer of unsound mind; and unprofessional or unethical conduct, malpractice, or incompetence."",""Employment of fraud, deceit, or false statement in obtaining said certificate of registration."",""All of the above.""]",3
"What is the standard IF Sound Carrier for a cable TV system?","[""40.25 MHz"",""45.75 MHz"",""43.75MHz"",""41.25 MHz""]",3
"What is the standard IF Video Carrier for a cable TV system?","[""40.25 MHz"",""45.75 MHz"",""43.75MHz"",""41.25 MHz""]",1
"Which band is allocated to Short Range Radio Service in the country?","[""ELF"",""UHF"",""VHF"",""HF""]",1
"The certificate of Authority issued by National Telecommunications Commission to a CATV operator shall have a maximum term of how many years?","[""5 years"",""10 years"",""15 years"",""20 years""]",2
"High speed networks are ICT networks that have a capacity of at least <u></u>Mbps.","[""2.048"",""32"",""64"",""256""]",0
"The authorized transmit frequency range for cordless telephone sets operating in the UHF band is <u></u>MHz","[""1.725 to 1.79"",""1.275 to 1.975"",""1.925 to 1.975"",""1.575 to 1.975""]",0
"In CATV system, video signal to noise ratio of modulator must be better than <u></u>dB.","[""30"",""34"",""36"",""38""]",2
"In a CATV system, head end processor as RF input/output terminal match should a minimum loss of <u></u>dB.","[""16"",""18"",""20"",""22""]",0
"A damage or injury suffered by the party seeking rescission by reason of the fact that the price is unjust or inadequate.","[""damage"",""effect"",""lesion"",""payment""]",2
"A contract which possesses all the essential requisites of a valid contract, namely, consent, object and cause or consideration. It is a valid contract until it is annulled.","[""Void or Inexistent Contract"",""Unenforceable Contract"",""Voidable Contract"",""Negotiorum Gestio""]",2
"A contract which is absolutely without legal force or effect.","[""Void or Inexistent Contract"",""Unenforceable Contract"",""Voidable Contract"",""Negotiorum Gestio""]",0
"When a contract cannot be sued upon or enforced in court unless it is ratified is said to be","[""Void or Inexistent Contract"",""Unenforceable Contract"",""Voidable Contract"",""Negotiorum Gestio""]",1
"It is the voluntary administration of the abandoned business or property belonging to another without the consent of the latter.","[""Void or Inexistent Contract"",""Unenforceable Contract"",""Voidable Contract"",""Negotiorum Contract""]",3
"It is the sum of money which the law awards or imposes as the pecuniary compensation, recompense, or satisfaction for an injury done or a wrong sustained as a consequence either of a breach of a contractual obligation or a tortuous act.","[""Payment"",""Injury"",""Damages"",""Compensation""]",2
"Damages that cover actual injury or economic loss. It typically includes medical expenses, lost wages and the repair or replacement of property.","[""Actual or Compensatory Damages"",""Nominal Damages"",""Moral Damages"",""Temperate and Moderate Damages""]",0
"Damages that includes physical suffering, mental anguish, fright, serious anxiety, besmirched reputation, wounded feelings, moral shock, social humiliation and similar injury.<b></b>","[""Actual or Compensatory Damages"",""Nominal Damages"",""Moral Damages"",""Temperate or Moderate Damages""]",0
"Damages which are small and trivial sums awarded for a technical injury due to a violation of some legal right, and as a consequence of which some damages must be awarded to determine the right.","[""Actual or Compensatory Damages"",""Nominal Damages"",""Moral Damages"",""Temperate or Moderate Damages""]",1
"Damages that are reasonable compensation for the injury.","[""Actual or Compensatory Damages"",""Nominal Damages"",""Moral Damages"",""Temperate or Moderate Damages""]",3
