question,choices,answer
"A device that enables users to transmit computer data and fax messages along telephone lines","[""Converter"",""Facsimile"",""Demodulator"",""Modem""]",3
"What do you call the devices that allow computers to communicate with other computers through telephone lines or radio frequency?","[""Modems"",""Disk"",""Mouse"",""Super computers""]",0
"What network facility used to interconnect distinct networks physically?","[""Relays"",""Routers"",""Repeaters"",""Bridges""]",3
"Files in E-mail communication are send thru ____________.","[""Disk"",""Mailbox"",""Wires"",""Attachment""]",3
"The first recipient in E-mail communication.","[""Host"",""Mail box"",""Computer"",""Disk""]",0
"The interconnections of computers, terminals, and other equipment.","[""Cluster"",""Network"",""Cascading"",""Bonding""]",1
"A network classification that is usually built and owned by a single company or governmental organization.","[""Private data network"",""Public data network"",""Switched network"",""Node""]",0
"A network that is built and owned by a common carrier.","[""Public data network"",""Private data network"",""Leased line network"",""Node""]",0
"Network configuration that let computers share their resources.","[""Peer-to-peer network"",""Hierarchical network"",""Permanent virtual circuit"",""Local Area Network""]",0
"A computer network configuration that makes the host computer manages a network of dependent terminals.","[""Hierarchical network"",""Peer-to-peer network"",""Local Area Network"",""Wide Area Network""]",0
"A network switching that creates a dedicated temporary connection between computers in a network.","[""Circuit switching"",""Message switching"",""Packet switching"",""Virtual switching""]",0
"The component that provides control or supporting services for other computers, terminals, or devices in a network.","[""Host"",""Communications controller"",""Cluster controller"",""Interface equipment""]",0
"It is a type of computer networking technology that is used to connect computers that are located within the same room, building, or complex.","[""Internet"",""Intranet"",""Local area network"",""Wide area network""]",2
"It is a fast computer with a large amount of secondary storage, to which all of the other computers in a network have access for data storage and retrieval.","[""Mainframe"",""Maincomputer"",""File server"",""Workstation""]",2
"It is also known as cooperative processing that involve using two or more networked computers to perform an application task.","[""Client computing"",""Server computing"",""Distributed processing"",""Client\/server computing""]",3
"A type of server that allows multiple users to take advantage of a single printing device.","[""Printer server"",""Client server"",""Network server"",""File server""]",0
"This topology is the most efficient centralized network for a small company","[""Bus"",""Ring"",""Tree"",""Star""]",3
"It is the other term that is used to refer to a central device into which each node of a star network is directly connected.","[""Hub"",""Central pointer"",""Router"",""Repeater""]",0
"It is simply the term that is used to refer to an I/O device that relies entirely on the host computer for processing.","[""Keyboard"",""Terminal"",""Monitor"",""Mouse""]",1
"Workstations in a star network that can operate without storage devices.","[""Diskless"",""Wireless"",""Disked"",""Wired""]",0
"A ___________ network requires that message travel around the ring to the desired destination.","[""Star"",""Bus"",""Tree"",""Ring""]",3
"Networks that transmit data across town using electromagnetic signals are called<br/>
____________.","[""LANs"",""WANs"",""MANs"",""All of the above""]",2
"The process of choosing a terminal on a network to receive data is called _________.","[""Polling"",""Selection"",""Contention"",""Option""]",1
"A microcomputer attached to a network requires a __________.","[""Dongle"",""Network interface card"",""RS-232"",""Software""]",1
"To ___________ is to send a file to a remote computer","[""Upload"",""Download"",""Call"",""Transmit""]",0
"To ___________ is to receive a file from a remote computer.","[""Upload"",""Download"",""Call"",""Transmit""]",1
"It is term that is used to describe the conventions of how network components communicate with each other.","[""Network model"",""Network layer"",""Network topology"",""Network protocol""]",3
"It is term that is used to describe the form or the shape of a network.","[""Network model"",""Network layer"",""Network topology"",""Network protocol""]",2
"__________ is the process of asking each remote terminal, one at a time, if it has data to send.","[""Polling"",""Selection"",""Contention"",""Option""]",0
"__________ network topology has more than one level of host computer.","[""Star"",""Bus"",""Hierarchical"",""Ring""]",2
"It describes its System Services Control Point (SSCP), Logical Units (LU), and Physical Units (PU) as network addressable units.","[""Internetworking"",""Digital network architecture"",""Open system interconnection"",""Systems network architecture""]",3
"Networks that include telecommunications are called __________.","[""LANs"",""WANs"",""MANs"",""All of the above""]",1
"A multi-network IBM token ring network is also a __________ network.","[""Star"",""Bus"",""Tree"",""Mesh""]",0
"Network topology, where stations are connected to a concentric ring through a ring interface unit (RIU).","[""Bus"",""Mesh"",""Token Ring"",""Tree""]",2
"A _________ will decide which route the message or messages should follow through the network.","[""Router"",""Bridge"",""Repeater"",""Gateway""]",0
"Used in connecting networks at different sites.","[""Router"",""bridge"",""repeater"",""gateway""]",1
"Similar to a bridge, which connects networks at different sites, it connects networks with different protocols.","[""Router"",""Bridge"",""Gateway"",""Repeater""]",2
"Used to extend the length of a network or to expand the network.","[""Router"",""Bridge"",""Gateway"",""Repeater""]",3
"The first electronic computer and was completed in 1946.","[""ENIAC"",""UNIVAC"",""EDVAC"",""Whirlwind I""]",0
"What is a group of circuits that provides timing and signals to all operations in the computer?","[""Output unit"",""Memory unit"",""Control unit"",""Input unit""]",2
"Refers to the part of computer that performs mathematical operations.","[""CPU"",""Flip-flop"",""Assembly language"",""ALU""]",3
"Convert the given binary number 1010011.01 to octal system.","[""511.1"",""511.2"",""123.1"",""123.2""]",3
"The binary equivalent of the hexadecimal number ECE.5","[""1110 1100 1110.0101"",""1110 1100 1110.101"",""1101 1100 1101.101"",""1101 1100 1101.0101""]",0
"Convert (1111 1111 1111 1111)<sub>2</sub> to decimal number.","[""32 767"",""32 768"",""65 535"",""65 536""]",2
"Get the sum of (110.1101)<sub>2</sub> and (11.01)<sub>2</sub>.","[""1010.0101"",""1010.0001"",""1101.0101"",""0111.1010""]",1
"What is the difference between the given binary numbers, 110.1101 and 11.01?","[""110.0000"",""111.1010"",""11.1010"",""11.1001""]",3
"Find the radix-minus one complement of (110.1101)<sub>2</sub>.","[""111.0010"",""010.0011"",""1.001"",""001.0010""]",3
"Mathematics used in expressing, analyzing, and designing of digital electronic circuits.","[""Boolean algebra"",""Numerical methods"",""Statistical approach"",""Logical mathematics""]",0
"What is the logic circuit having two or more inputs but only output, with high output of any or all inputs are high, with low output only if all inputs are low?","[""AND gate"",""OR gate"",""NOR gate"",""NAND gate""]",1
"_____________ refers to the class of logic circuit containing flip-flops.","[""Combinational"",""Sequential"",""Linear"",""Feedback""]",1
"What do you call a circuit that changes pure binary code into ASCII?","[""Decoder"",""Encoder"",""Demultiplexer"",""Code converter""]",3
"Gate with HIGH output level every time one of its inputs goes LOW.","[""NOR gate"",""NAND gate"",""XNOR gate"",""B and C""]",1
"What logic gate that gives an output of logic one if there is an odd number of 1’s at the input?","[""NOR gate"",""NAND gate"",""XOR gate"",""XNOR gate""]",2
"A circuit that converts the input logic level to its complement.","[""Inverter"",""NOR gate with all inputs tied"",""NAND gate with all inputs tied"",""All of these""]",3
"Known as universal gates.","[""OR and AND"",""AND and NAND"",""OR and NOR"",""NOR and NAND""]",3
"How many NAND-gates are needed to have an AND function?","[""2"",""3"",""4"",""5""]",0
"The number of logic gates of the same family that can be connected to the input of a particular gate without degrading the circuit performance.","[""Fan-in"",""Fan-out"",""Input-drive"",""Input noise immunity""]",0
"Refers to the number of logic gate of the same family that can be driven by a single output of a particular logic gate.","[""Output drive"",""Output noise margin"",""Fan-in"",""Fan-out""]",3
"A bipolar logic family that uses resistors as its input circuit.","[""RTL"",""DTL"",""ECL"",""TTL""]",0
"Logic family that uses diodes and transistors as its circuit elements. This logic family is more resistant to noise than RTL.","[""DTL"",""TTL"",""ECL"",""I2L or IIL""]",0
"What is the memory element used in clocked sequential logic circuit?","[""Gates"",""Flip-flop"",""Static-RAM"",""Read-only memory""]",1
"Determine which item is not a storage device.","[""Card readers"",""CD-ROM"",""Diskettes"",""Magnetic tape""]",0
"What do you call the duration within it takes to read the content of a memory location after it has been addressed?","[""Execution time"",""Data rate"",""Cycle time"",""Access time""]",3
"___________ refers to a circuit that stores pulses and produces an output pulse when specified numbers of pulses are stored.","[""Counter"",""Register"",""Flip-flop"",""Buffer""]",0
"Flip-flop that changes state every time the input is triggered.","[""RS flip-flop"",""Master slave flip-flop"",""T flip-flop"",""JK flip-flop""]",2
"Group of flip-flops used to store more bits.","[""Register"",""ROM"",""PROM"",""All of these""]",0
"Memory whose contents are lost when, electrical power is removed.","[""Nonvolatile"",""Temporary"",""Dynamic"",""Volatile""]",3
"Type of memory wherein the data are permanently stored. Usually the storing of data is done during manufacturing of the component.","[""ROM"",""PROM"",""EPROM"",""EEPROM""]",0
"A type of ROM that allows data to be written into the device by a programmer. After it has been programmed it cannot be reprogrammed again.","[""PROM"",""EPROM"",""EEPROM"",""A and B above""]",0
"Semiconductor-based, volatile data storage device that can be written and read randomly.","[""RAM"",""PROM"",""EPROM"",""EEPROM""]",0
"A device/circuit used to separate two or more signals from one line.","[""Decoder"",""Demodulation"",""Demodifier"",""Demultiplexer""]",3
"________________ is a sequence of instructions that tells the computer machine on how available data shall be processed.","[""Program"",""RAM"",""Command"",""Flowchart""]",0
"Diagram showing procedures that are followed, and actions taken is called","[""Functional block diagram"",""Circuit diagram"",""Flow chart"",""Schematic diagram""]",2
"What is the medium of communication with a computer where programs are written in mnemonics?","[""Assembly language"",""High level language"",""Machine language"",""Low-level language""]",2
"A _________ is a program which converts instruction written in a source language into machine code, which can be read and acted upon by the computer.","[""Source code"",""Assembler"",""Application software"",""Compiler""]",1
"___________ is a software that converts a high level language program into machine or assembly language program.","[""ALU"",""Cross-assembler"",""Compiler"",""CPU""]",2
"A very high-dense and probably the most versatile integrated circuit used in digital electronics. It is known to function as the central processing unit of most computer applications.","[""Microcomputer"",""Micro-integrated"",""Macro-integrated"",""Microprocessor""]",3
"The smallest computer in terms of physical size","[""Microcomputer"",""Minicomputer"",""Mainframe"",""Host computer""]",0
"A logic/digital circuit that generates an output code for every input signal.","[""Enhancer"",""Compressor"",""Encoder"",""Decoder""]",2
"An instruction that causes the program to go another task.","[""FLIP"",""SUB"",""JUMP"",""MOVE""]",2
"Machine instructions represented by mnemonics is considered as","[""Machine language"",""Personal language"",""Assembly language"",""Coded language""]",2
"Translator from high-level program to machine instructions","[""Assembler"",""Converter"",""Encoder"",""Compiler""]",3
"Assemble language to machine language translator","[""Assembler"",""Converter"",""Compiler"",""Transponder""]",0
"A program in a programming language, as written by the programmer.","[""Source program"",""Object program"",""Machine program"",""Original program""]",0
"A source program can run in computer only after translation into a machine code by a compiler. This machine code is referred as the","[""Source program"",""Object program"",""Interpreter"",""Mnemonic""]",1
"A sequence of instructions or statements designed to tell the computer how to carry out a particular processing task.","[""Software"",""Hardware"",""Assembler"",""Program""]",3
"The instructions and data in a computer system is referred to as","[""Software"",""Hardware"",""Program"",""CPU""]",0
"VGA was developed by","[""sun"",""apple"",""hp"",""none of the above""]",3
"____ is the amount of data that can be transmitted in a fixed amount of time","[""convergence"",""resolution"",""bandwidth"",""none of the above""]",2
"which one of the following video standards is not introduced by IBM","[""8514\/a"",""xga"",""vga"",""none of the above""]",3
"which one of the following printers cannot produce letter-quality type?","[""daisy wheel"",""inkjet"",""laser printers"",""dot matrix""]",3
"which one of the following is not an impact printer?","[""daisy wheel"",""dotmatrix"",""laser printers"",""line printers""]",2
"laser Printer is also known as","[""thermal printers"",""page printers"",""impact printers"",""all of the above""]",1
"PCL stands for","[""printer control language"",""pulse coded language"",""portable control language"",""none of the above""]",0
"Plotters differ from printer in that they draw lines using a","[""laser"",""pen"",""daisy wheel"",""cartridge""]",1
"____ is an expansion board that enables a computer to manipulate and output sounds","[""motherboard"",""soundcard"",""pci"",""none of the above""]",1
"the number of electron guns in a color CRT monitor is","[""2"",""3"",""4"",""1""]",1
"which of the following is an operating system?","[""dos"",""os\/2"",""unix"",""all of the above""]",3
"which of the following is a database management system?","[""ms word"",""lotus 1-2-3"",""oracle"",""none of the above""]",2
"which of the following is a spreadsheet?","[""MS excel"",""MS PowerPoint"",""MS word"",""none of the above""]",0
"which of the following is a word processor?","[""MS word"",""WordStar"",""WordPerfect"",""all of the above""]",3
"Program that converts a source code into an object code","[""operating systems"",""compilers"",""spreadsheet"",""none of the above""]",1
"Program that analyses and execute each line of the source code in succession","[""compiler"",""spreadsheet"",""interpreter"",""all of the above""]",2
"which of the following is a systems software","[""word processor"",""debugger"",""spreadsheet"",""all of the above""]",1
"which of the following is a presentation graphics software","[""lotus freelance graphics"",""amipro"",""xenix"",""all of the above""]",0
"SQL stands for","[""standard query language"",""sequential query language"",""structured query language"",""none of the above""]",2
"which of the following is the most important program in a computer","[""word processor"",""spreadsheet"",""presentation graphics"",""none of the above""]",3
"Primary purpose of operating system","[""productivity maximization"",""coding"",""maintenance"",""testing""]",0
"MVS stands for","[""many very large system"",""multi value system"",""multiple virtual storage"",""none of the above""]",3
"which of the following is a multiuser operating system?","[""dos"",""mvs"",""unix"",""all of the above""]",0
"DOS stands for","[""disk operating system"",""dirty old system"",""dynamic operating system"",""none of the above""]",0
"John Napier invented Logarithm in","[""1614"",""1617"",""1620"",""none of above""]",0
"An integrated circuit is","[""a complicated circuit"",""an integrating device"",""much costlier than a single transistor"",""fabricated on a tiny silicon chip""]",3
"What type of control pins are needed in a microprocessor to regulate traffic on the bus, in order to prevent two devices from trying to use it at the same time?","[""bus control"",""interrupts"",""bus arbitration"",""status""]",2
"Where as a computer mouse moves over the table surface, the trackball is","[""stationary"",""difficult to move"",""dragged"",""moved in small steps""]",0
"Which of the following is used as a primary storage device?","[""magnetic drum"",""hard disks"",""floppy"",""all of above""]",0
"Multi user systems provided cost savings for small business because they use a single processing unit to link several","[""personal computers"",""workstations"",""dumb terminals"",""mainframes""]",2
"What are the three decisions making operations performed by the ALU of a computer?","[""grater than"",""less than"",""equal to"",""all of the above""]",3
"The word processing task associated with changing the appearance of a document is","[""editing"",""writing"",""formatting"",""all of above""]",2
"Nepal brought a computer for census of 2028 BS. This computer was of","[""first generation"",""second generation"",""third generation"",""fourth generation""]",2
"Algorithm and Flow chart help us to","[""know the memory capacity"",""identify the base of a number system"",""direct the output to a printer"",""specify the problem completely and clearly""]",3
"Which statement is valid about computer program?","[""it is understood by a computer"",""it is understood by programmer"",""it is understood user"",""both a &amp; b""]",3
"The difference between memory and storage is that memory is _____ and storage is __","[""temporary, permanent"",""permanent, temporary"",""slow, fast"",""all of above""]",0
"When was Pascaline invented?","[""1617"",""1620"",""1642"",""1837""]",2
"Which of the following statement is valid?","[""lady Augusta is the first programmer"",""Ada is the daughter of lord Byron, a famous English poet"",""Ada is a programming language developed by us defense"",""all of above""]",3
"A compiler is a translating program which","[""translates instruction of a high-level language into machine language"",""translates entire source program into machine language program"",""it is not involved in program??\u20ac\u2122s execution"",""all of above""]",3
"What is required when more than one person uses a central computer at the same time?","[""light pen"",""mouse"",""digitizer"",""terminal""]",3
"Which of the following is the first computer to use Stored Program Concept?","[""Univac"",""eniac"",""edsac"",""none of above""]",2
"The term gigabyte refers to","[""1024 bytes"",""1024 kilobytes"",""1024 megabytes"",""1024 gigabyte""]",2
"in which year was UK’s premier computing event called? The which computer? started?","[""1980"",""1985"",""1986"",""1987""]",0
"Once you load the suitable program and provide required data, computer does not need human intervention. This feature is known as","[""accuracy"",""reliability"",""versatility"",""automatic""]",3
"What is a brand?","[""the name of companies that made computers"",""the name of product a company gives to identify its product in market"",""a name of class to indicate all similar products from different companies"",""all of above""]",1
"Machine language is","[""machine dependent"",""difficult to program"",""error prone"",""all of above""]",3
"A byte consists of","[""one bit"",""four bits"",""eight bits"",""sixteen bits""]",2
"Modern Computers are very reliable, but they are not","[""fast"",""powerful"",""infallible"",""cheap""]",2
"What is the date when Babbage conceived Analytical engine","[""1642"",""1837"",""1880"",""1850""]",1
"Circular division of disks to store and retrieve data are known as","[""tracks"",""sectors"",""cycles"",""rings""]",0
"Which statement is valid?","[""1KB = 1024 bytes"",""1 MB=2048 bytes"",""1 MB = 1000 kilobytes"",""1 KB = 1000 bytes""]",0
"The least significant bit of the binary number, which is equivalent to any odd decimal number, is:","[""0"",""1"",""1 or 0"",""3""]",0
"The latest PC keyboards use a circuit that senses the movement by the change in its capacitance,","[""Capacitance keyboard"",""Mechanical keyboard"",""Qwerty keyboard"",""Dvorak keyboard""]",0
"The Stepped Reckoner was invented by","[""John Napier"",""William Oughtred"",""Gottfried Leibnitz"",""Blaise Pascal""]",2
"A term used to describe interconnected computer configuration is","[""Multiprogramming"",""Modulation"",""Multiprocessing"",""Micro program sequence""]",0
"While inserting a diskette into the diskette drive of a PC, the diskette’s label side should face","[""East"",""North"",""South"",""Up""]",3
"Most of the inexpensive personal computers do not have any disk or diskette drive. What is the name of such computes?","[""Home computers"",""Diskless computers"",""Dedicated computers"",""General purpose computers""]",1
"What is a light pen?","[""Mechanical Input device"",""Optical input device"",""Electronic input device"",""Optical output device""]",1
"Which of the following class of computers cannot support multiple users simultaneously?","[""Mainframe Computer"",""Minicomputers"",""Micro Computers"",""All of them can support""]",2
"Which of the following is considered first computer in the world?","[""Z3"",""ABC"",""Mark I"",""None of above""]",2
"When a key is pressed on the keyboard, which standard is used for converting the keystroke into the corresponding bits?","[""ANSI"",""ASCII"",""EBCDIC"",""ISO""]",0
"In order to play and hear sound on a computer, one needs:","[""a sound card and speakers"",""a microphone"",""all of them required"",""none of them required""]",0
"Which of the following devices can be sued to directly image printed text?","[""OCR"",""OMR"",""MICR"",""All of above""]",0
"For which of the following computers can’t be used?","[""gathering data"",""calculating data"",""comparing data"",""Arranging data""]",0
"Which of the following is called low level languages?","[""Machine language"",""Assembly language"",""Both of the above"",""None of above""]",2
"A factor which would strongly influence a businessperson to adopt a computer is its","[""Accuracy"",""Reliability"",""Speed"",""All of above""]",3
"Who invented punched cards?","[""Charles Babbage"",""Dr. Herman Hollerith"",""Howard Aikin"",""Joseph Jacquard""]",3
"Each model of a computer has a unique","[""Assembly of a computer"",""Machine language"",""High level language"",""All of the above""]",1
"Which of the following is not a primary storage device?","[""Magnetic tape"",""Magnetic disk"",""Optical disk"",""All of the above""]",3
"In a punched card system, data is processed by a","[""Keypunch machine, sorter and posting machine"",""Accounting machine, posting machine, and billing machine"",""Sorter, posting machine, and billing machine"",""Accounting machine, keypunch machine and sorter""]",3
"Which device is required for the Internet connection?","[""Joystick"",""Modem"",""CD Drive"",""NIC Card""]",1
"A set of rods where numbers were carved and used for multiplication and division aids is known as","[""Pascaline"",""Napier\u2019s Bones"",""Stepped Reckoner"",""Slide Rule""]",1
"Seek time is","[""time to position the head over proper track"",""time to position the head over proper sector"",""time to position the head over proper cylinder"",""none of above""]",0
"the unit of information transferred between items in memory hierarchy is","[""bit"",""cache"",""block"",""none of the above""]",2
"burning the PROM means","[""erasing the prom"",""programming the prom"",""reading the prom"",""none of the above""]",1
"which of the following is called hyper page mode DRAM?","[""edodram"",""bedodram"",""fpmdram"",""none of the above""]",0
"which one of the following runs synchronously to the system clock?","[""dram"",""fpmdram"",""sdram"",""none of the above""]",2
"which one of the following can be erased using UV light?","[""eprom"",""prom"",""eeprom"",""none of the above""]",0
"which one of the following can be erased using electricity","[""eprom"",""prom"",""eeprom"",""none of the above""]",2
"which one of the following is not a flexible disk?","[""floppy disk"",""zipdisk"",""superdisk"",""winchester disk""]",3
"DDS stands for","[""discrete data systems"",""direct data storage"",""digital data storage"",""none of the above""]",2
"Which company defined DDS standard?","[""3m and sun"",""sony and 3m"",""sony and hp"",""none of the above""]",2
"Magnetic Disks are often called","[""dds"",""dasd"",""dat"",""none of the above""]",1
"QIC was introduced by the","[""sony"",""hp"",""seagate"",""3m""]",3
"which one of the following is an optical disk?","[""cd"",""dvd"",""worm"",""all of the above""]",3
"Storage medium from which the data is read and to which it is written using laser","[""magnetic disk"",""zip disk"",""floppy disk"",""optical disk""]",3
"The capacity of a super disk is","[""120mb"",""32mb"",""700mb"",""none of the above""]",0
"The time it takes an access arm to get into position over a particular track","[""data transfer time"",""rotational delay time"",""head switching time"",""none of the above""]",3
"The time it takes for the particular record to be positioned under the read/write Head","[""data transfer time"",""rotational delay time"",""seek time"",""head switching time""]",1
"what refers to sets of electronic instructions that tell the hardware what to do","[""hardware"",""software"",""data"",""users""]",1
