question,A,B,C,D,E,answer,explanation
"<p>Theoretical power required (in watts) to drive a reciprocating pump is (where <i>w</i> = Specific weight of liquid to be pumped in N/m<sup>3</sup>, <i>Q</i> = Discharge of the pump in m<sup>3</sup>/s, <i>H<sub>s</sub></i> = Suction head in metres, and <i>H<sub>d</sub></i> = Delivery head in metres)</p>",<i>wQH<sub>s</sub></i>,<i>wQH<sub>d</sub></i>,<i>wQ</i>(<i>H<sub>s</sub></i> - <i>H<sub>d</sub></i>),<i>wQ</i>(<i>H<sub>s</sub></i> + <i>H<sub>d</sub></i>),,D,
<p>Which of the following pump is preferred for flood control and irrigation applications?</p>,Centrifugal pump,Axial flow pump,Mixed flow pump,Reciprocating pump,,B,
<p>The efficiency of a Pelton wheel working under constant head __________ with the increase in power.</p>,remains same,increases,decreases,,,B,
<p>The discharge of a centrifugal pump working under constant head __________ with the speed.</p>,increases,decreases,,,,A,
<p>The unit discharge through the turbine is</p>,"<img src=""/_files/images/mechanical-engineering/hydraulic-machines/197-75-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/197-75-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/197-75-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/197-75-4.png""/>",,A,
<p>Delivery head of water of a centrifugal pump is inversely proportional to diameter of its impeller.</p>,Yes,No,,,,B,
"<p>The discharge of a double acting reciprocating pump is (where <i>L</i> = Length of stroke, <i>A</i> = Cross-sectional area of piston, and <i>N</i> = Speed of crank in r.p.m.)</p>",<i>L</i>.<i>A</i>.<i>N</i>,2 <i>L</i>.<i>A</i>.<i>N</i>,"<img src=""/_files/images/mechanical-engineering/hydraulic-machines/201-120-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/201-120-2.png""/>",,D,
<p>Which of the following turbine is preferred for 0 to 25 m head of water?</p>,Pelton wheel,Kaplan turbine,Francis turbine,none of these,,B,
<p>The speed ratio of a Francis turbine is defined as the ratio of the theoretical jet velocity to the peripheral speed at inlet.</p>,Yes,No,,,,B,
<p>The overall efficiency of a reaction turbine is the ratio of</p>,power produced by the turbine to the energy actually supplied by the turbine,actual work available at the turbine to the energy imparted to the wheel,workdone on the wheel to the energy (or head of water) actually supplied to the turbine,none of the above,,A,
<p>Work done by a turbine __________ upon the weight of water flowing per second.</p>,depends,does not depend,,,,A,
"<p>The maximum number of jets, generally, employed in an impulse turbine without jet interference are</p>",two,four,six,eight,,C,
"<p>In a reciprocating pump, air vessels are fitted to the suction pipe and delivery pipe close to the cylinder of the pump.</p>",True,False,,,,A,
"<p>Discharge (<i>Q</i>) of a centrifugal pump is given by (where <i>D</i> = Diameter of impeller at inlet, <i>b</i> = Width of impeller at inlet, and <i>V<sub>f</sub></i> = Velocity of flow at inlet)</p>",<i>Q</i> = π.<i>D</i>.<i>V<sub>f</sub></i>,<i>Q</i> = π.<i>b</i>.<i>V<sub>f</sub></i>,<i>Q</i> = π.<i>D</i>.<i>b</i>.<i>V<sub>f</sub></i>,<i>Q</i> = <i>D</i>.<i>b</i>.<i>V<sub>f</sub></i>,,C,
<p>A centrifugal pump will start delivering liquid only when the pressure rise in the impeller is equal to the</p>,kinetic head,velocity head,manometric head,static head,,C,
"<p>When the speed of the pump increases, its net positive suction head (<i>NPSH</i>) requirement decreases.</p>",Agree,Disagree,,,,B,
<p>A Francis turbine is used when the available head of water is</p>,0 to 25 m,25 m to 250 m,above 250 m,none of these,,B,
<p>The specific speed from 160 to 500 r.p.m. of a centrifugal pump indicates that the pump is</p>,slow speed with radial flow at outlet,medium speed with radial flow at outlet,high speed with radial flow at outlet,high speed with axial flow at outlet,,D,
<p>A hydraulic coupling belongs to the category of</p>,power absorbing machines,power developing machines,energy transfer machines,energy generating machines,,C,
<p>The principle of jet propulsion is used in driving the ships and aeroplanes.</p>,Correct,Incorrect,,,,A,
"<p>In the casing of a centrifugal pump, the kinetic energy of the water is converted into pressure energy before the water leaves the casing.</p>",True,False,,,,A,
"<p>The speed of an imaginary turbine, identical with the given turbine, which will develop a unit power under a unit head, is known as</p>",normal speed,unit speed,specific speed,none of these,,C,
"<p>For centrifugal pump impeller, the maximum value of the vane exit angle is</p>",10° to 15°,15° to 20°,20° to 25°,25° to 30°,,C,
"<p>In a reaction turbine, the pressure head of water, while flowing over the vanes, is converted into kinetic head before leaving the wheel.</p>",Agree,Disagree,,,,B,
"<p>Manometric head, in case of a centrifugal pump, is equal to</p>",Suction lift + Loss of head in suction pipe due to friction + Delivery lift + Loss of head in delivery pipe due to friction + Velocity head in the delivery pipe,Workdone per kN of water - Losses within the impeller,Energy per kN at outlet of impeller - Energy per kN at inlet of impeller,all of the above,,D,
<p>The force exerted by a jet of water (in a direction normal to flow) impinging on a fixed plate inclined at an angle θ with the jet is</p>,"<img src=""/_files/images/mechanical-engineering/hydraulic-machines/190-2-1.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/190-2-2.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/190-2-3.png""/>","<img src=""/_files/images/mechanical-engineering/hydraulic-machines/190-2-4.png""/>",,C,
"<p>In an impulse turbine, the jet of water impinges on the bucket with a low velocity and after flowing over the vanes, leaves with a high velocity.</p>",True,False,,,,B,
<p>The capacity of a hydraulic accumulator is generally specified as the maximum amount of energy stored.</p>,True,False,,,,A,
"<p>The maximum efficiency of jet propulsion of a ship with inlet orifices at right angles to the direction of motion of ship, is</p>",40%,50%,60%,80%,,B,
<p>The breast water wheels are those in which the wheel runs partly by the weight of water and partly by the impulse of water.</p>,True,False,,,,A,
<p>The ratio of quantity of liquid discharged per second from the pump to the quantity of liquid passing per second through the impeller is known as</p>,manometric efficiency,mechanical efficiency,overall efficiency,volumetric efficiency,,D,
