question,A,B,C,D,E,answer,explanation
"<p><p>The circuit given below has no output on <i>Q</i><sub>1 </sub>when examined with an oscilloscope. All J-K inputs are HIGH, the CLK signal is present, and the <i>Q</i><sub>0</sub> is toggling. The <i>C</i> input of FF<sub>1</sub> is a constant LOW. What could be causing the problem? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1010_1.gif""/></p></p>",The <i>Q</i><sub>0</sub> output should be connected to the <i>J</i> input of FF<sub>1</sub>.,The output of FF<sub>0</sub> may be shorted to ground.,The input of FF<sub>1</sub> may be shorted to ground.,Either the output of FF<sub>0</sub> or the input of FF<sub>1</sub> may be shorted to ground.,,D,
<p>How many flip-flops are required to construct a decade counter?</p>,10,8,5,4,,D,
<p>The terminal count of a typical modulus-10 binary counter is ________.</p>,0000,1010,1001,1111,,C,
"<p>A seven-segment, common-anode LED display is designed for:</p>",all cathodes to be wired together,one common LED,a HIGH to turn off each segment,disorientation of segment modules,,C,
"<p>To operate correctly, starting a ring counter requires:</p>",clearing one flip-flop and presetting all the others.,clearing all the flip-flops.,presetting one flip-flop and clearing all the others.,presetting all the flip-flops.,,C,
<p>The process of designing a synchronous counter that will count in a nonbinary manner is primarily based on:</p>,external logic circuits that decode the various states of the counter to apply the correct logic levels to the <i>J-K</i> inputs,modifying BCD counters to change states on every second input clock pulse,modifying asynchronous counters to change states on every second input clock pulse,elimination of the counter stages and the addition of combinational logic circuits to produce the desired counts,,A,
<p>Select the response that best describes the use of the Master Reset on typical 4-bit binary counters.</p>,"When <i>MR</i><sub>1</sub> and <i>MR</i><sub>2</sub> are both HIGH, all <i>Q</i>s will be reset to zero.","When <i>MR</i><sub>1</sub> and <i>MR</i><sub>2</sub> are both HIGH, all <i>Q</i>s will be reset to one.",<i>MR</i><sub>1</sub> and <i>MR</i><sub>2</sub> are provided to synchronously reset all four flip-flops.,"To enable the count mode, <i>MR</i><sub>1</sub> and <i>MR</i><sub>2</sub> must be held LOW.",,A,
"<p>For a multistage counter to be truly synchronous, the ________ of each stage must be connected to ________.</p>","<i>C<sub>p</sub></i>, the same clock input line","<i>CE</i>, the same clock input line","<img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1032c1.jpg""/>, the terminal count output","<img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1032d1.jpg""/>, both clock input lines",,A,
<p>Which of the following is an invalid output state for an 8421 BCD counter?</p>,1110,0000,0010,0001,,A,
<p>How many different states does a 3-bit asynchronous counter have?</p>,2,4,8,16,,C,
"<p>A 5-bit asynchronous binary counter is made up of five flip-flops, each with a 12 ns propagation delay. The total propagation delay (t<sub>p(tot)</sub>) is ________.</p>",12 ms,24 ns,48 ns,60 ns,,D,
"<p><p>A four-channel scope is used to check the counter in the figure given below. Are the displayed waveforms correct?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1012_1.gif""/></p></p>",Yes,No,,,,B,
<p>Which of the following procedures could be used to check the parallel loading feature of a counter?</p>,"Preset the <i>LOAD</i> inputs, set the <i>CLR</i> to its active level, and check to see that the <i>Q</i> outputs match the values preset into the <i>LOAD</i> inputs.","Apply LOWs to the parallel <i>DATA</i> inputs, pulse the <i>CLK</i> input, and check for LOWs on all the <i>Q</i> outputs.","Apply HIGHs to all the DATA inputs, pulse the <i>CLK</i> and <i>CLR</i> inputs, and check to be sure that the <i>Q</i> outputs are all LOW.","Apply HIGHs to all the <i>Q</i> terminals, pulse the <i>CLK</i>, and check to see if the <i>DATA</i> terminals now match the <i>Q</i> outputs.",,B,
<p>One of the major drawbacks to the use of asynchronous counters is:</p>,low-frequency applications are limited because of internal propagation delays,high-frequency applications are limited because of internal propagation delays,asynchronous counters do not have major drawbacks and are suitable for use in high- and low-frequency counting applications,asynchronous counters do not have propagation delays and this limits their use in high-frequency applications,,B,
"<p>Once an up-/down-counter begins its count sequence, it cannot be reversed.</p>",True,False,,,,B,
<p>Three cascaded modulus-5 counters have an overall modulus of ________.</p>,5,25,125,500,,C,
<p>An asynchronous 4-bit binary down counter changes from count 2 to count 3. How many transitional states are required?</p>,None,One,Two,Fifteen,,D,
<p>The final output of a modulus-8 counter occurs one time for every ________.</p>,8 clock pulses,16 clock pulses,24 clock pulses,32 clock pulses,,A,
<p>A 4-bit up/down binary counter is in the DOWN mode and in the 1100 state. To what state does the counter go on the next clock pulse?</p>,1101,1011,1111,0000,,B,
"<p>A 4-bit ripple counter consists of flip-flops, which each have a propagation delay from clock to Q output of 15 ns. For the counter to recycle from 1111 to 0000, it takes a total of ________.</p>",15 ns,30 ns,45 ns,60 ns,,D,
<p>The terminal count of a 3-bit binary counter in the DOWN mode is ________.</p>,000,111,101,010,,A,
"<p>The hexadecimal equivalent of 15,536 is ________.</p>",3CB0,3C66,63C0,6300,,A,
"<p>In an HDL ring counter, many invalid states are included in the programming by:</p>",using a case statement.,using an elsif statement.,including them under others.,the <i>ser_in</i> line.,,C,
"<p>In a VHDL retriggerable edge-triggered one-shot, which condition will not exist when a clock edge occurs?</p>",A trigger edge has occurred and we must load the counter.,The counter is zero and we need to keep it at zero.,The shift register is reset.,The counter is not zero and we need to count down by one.,,C,
"<p><p>What function does the CTR DIV 8 circuit given below perform? </p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1022_1.gif""/></p></p>",It divides the clock frequency down to match the frequency of the serial data in.,"The divide-by-8 counter is triggered by the control flip-flop and clock, which then allows the data output register to begin storing the input data. Once all eight data bits are stored in the data output register, the data output register and the divide-by-8 counter trigger the one-shot. The one-shot then begins the process all over again.",The divide-by-8 counter is used to verify that the parity bit is attached to the input data string.,"It keeps track of the eight data bits, triggering the transfer of the data through the output register and the one-shot, which then resets the control flip-flop and divide-by-8 counter.",,D,
<p>Synchronous (parallel) counters eliminate the delay problems encountered with asynchronous (ripple) counters because the:</p>,input clock pulses are applied only to the first and last stages.,input clock pulses are applied only to the last stage.,input clock pulses are applied simultaneously to each stage.,input clock pulses are not used to activate any of the counter stages.,,C,
"<p>List the state of each output pin of a 7447 if <i>RBI</i> = 0, <i>LT</i> = 1, <i>A</i><sub>0</sub> = 1, <i>A</i><sub>1</sub> = 0, <i>A</i><sub>2</sub> = 0, and <i>A</i><sub>3</sub> = 1.</p>","<i>RBO</i> = 0, <i>a</i> = 0, <i>b</i> = 0, <i>c</i> = 0, <i>d</i> = 1, <i>e</i> = 1, <i>f</i> = 0, <i>g</i> = 0","<i>RBO</i> = 1, <i>a</i> = 0, <i>b</i> = 0, <i>c</i> = 0, <i>d</i> = 1, <i>e</i> = 1, <i>f</i> = 0, <i>g</i> = 0","<i>RBO</i> = 0, <i>a</i> = 0, <i>b</i> = 0, <i>c</i> = 0, <i>d</i> = 0, <i>e</i> = 1, <i>f</i> = 0, <i>g</i> = 0","<i>RBO</i> = 1, <i>a</i> = 0, <i>b</i> = 0, <i>c</i> = 0, <i>d</i> = 0, <i>e</i> = 1, <i>f</i> = 0, <i>g</i> = 0",,A,
"<p><p>Referring to the given figure, what causes the Control FF to reset after D7?</p>
<p><img height=""400"" src=""/_files/images/digital-electronics/digital-systems/mcq7_1023_1.gif""/></p></p>","Once the data cycle is initiated by the Start bit, the one-shot produces an output pulse equal to the duration of the eight data bits. Once the eight data bits have been transferred to the data input register, the falling edge of the one-shot pulse resets the Control FF to start the sequence all over again.","After counting the eight data bits, the divide-by-8 counter produces an output on its active-LOW CLR line to reset the Control FF.","After counting eight clock pulses equivalent to eight data periods, the terminal count of the divide-by-8 counter and the clock trigger the one-shot, which in turn resets the Control FF and divide-by-8 circuits to begin the sequence all over again. Simultaneously the data is transferred through the output register.","When the data output register is full, it produces an output on its <i>C</i> terminal that triggers the one-shot, which in turn resets the Control FF.",,C,
"<p><p>What function will the counter shown below be performing during period ""B"" on the timing diagram?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1008_1.gif""/></p></p>",Counting up,Counting down,Inhibited,Loading,,A,
<p>Three cascaded decade counters will divide the input frequency by ________.</p>,10,20,100,"1,000",,D,
<p>A counter with a modulus of 16 acts as a ________.</p>,divide-by-8 counter,divide-by-16 counter,divide-by-32 counter,divide-by-64 counter,,B,
"<p><p>How many data bits can be stored in the register shown below?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1013_1.gif""/></p></p>",5,32,31,4,,A,
<p>What is the difference between a 7490 and a 7493?</p>,"7490 is a MOD-10, 7493 is a MOD-16","7490 is a MOD-16, 7493 is a MOD-10","7490 is a MOD-12, 7493 is a MOD-16","7490 is a MOD-10, 7493 is a MOD-12",,A,
<p>A ripple counter's speed is limited by the propagation delay of:</p>,each flip-flop,all flip-flops and gates,the flip-flops only with gates,only circuit gates,,A,
"<p><p>Referring to the given figure, at which point is the serial data transferred to the parallel output? </p>
<p><img height=""400"" src=""/_files/images/digital-electronics/digital-systems/mcq7_1023_1.gif""/></p></p>",W,X,Y,Z,,D,
<p>A 4-bit counter has a maximum modulus of ________.</p>,3,6,8,16,,D,
<p>Which of the following statements best describes the operation of a synchronous up-/down-counter?</p>,"The counter can count in either direction, but must continue in that direction once started.","The counter can be reversed, but must be reset before counting in the other direction.","In general, the counter can be reversed at any point in its counting sequence.","The count sequence cannot be reversed, once it has begun, without first resetting the counter to zero.",,C,
<p>The parallel outputs of a counter circuit represent the:</p>,parallel data word,clock frequency,counter modulus,clock count,,D,
<p>Any divide-by-<i>N</i> counter can be formed by using external gating to ________ at a predetermined number.</p>,HIGH,reset,LOW,preset,,B,
"<p>A MOD-16 synchronous counter has inputs labeled <img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq12_1006_1.gif""/>. These inputs would most probably be used to:</p>",reset the counter to 0000 at the end of each count cycle,"preset the counter to a value determined by the <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006b1.gif""/> inputs any time the <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006b2.gif""/> is active-HIGH","preset the counter to a value determined by the <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006c1.gif""/> inputs any time the <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006c2.gif""/> is active-LOW","reset the counter to 0000 any time <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006d1.gif""/> is active-HIGH and <img src=""/_files/images/digital-electronics/basic-digital-electronics/mca12_1006d2.gif""/> is active-LOW",,D,
<p>How many natural states will there be in a 4-bit ripple counter?</p>,4,8,16,32,,C,
<p>List which pins need to be connected together on a 7492 to make a MOD-12 counter.</p>,"1 to 12, 11 to 6, 9 to 7","1 to 12, 12 to 6, 11 to 7","1 to 12, 9 to 6, 8 to 7",1 to 12,,D,
"<p>A principle regarding most display decoders is that when the correct input is present, the related output will switch:</p>",HIGH,to high impedance,to an open,LOW,,D,
<p>A modulus-10 counter must have ________.</p>,10 flip-flops,flip-flops,2 flip-flops,synchronous clocking,,B,
"<p>For a one-shot application, how can HDL code be used to make a circuit respond once to each positive transition on its trigger input?</p>",By using a counter,By using an active clock,By using an immediate reload,By using edge trapping,,D,
<p>Which is not an example of a truncated modulus?</p>,8,9,11,15,,A,
<p>Four cascaded modulus-10 counters have an overall modulus of ________.</p>,10,100,"1,000","10,000",,D,
<p>What is the maximum delay that can occur if four flip-flops are connected as a ripple counter and each flip-flop has propagation delays of <i>t</i><sub>PHL</sub> = 22 ns and <i>t</i><sub>PLH</sub> = 15 ns?</p>,15 ns,22 ns,60 ns,88 ns,,D,
<p>Which of the following statements are true?</p>,Asynchronous events do not occur at the same time.,Asynchronous events are controlled by a clock.,Synchronous events do not need a clock to control them.,Only asynchronous events need a control clock.,,A,
<p>Which segments (by letter) of a seven-segment display need to be active in order to display a digit 6?</p>,"<i>b</i>, <i>c</i>, <i>d</i>, <i>e</i>, <i>f</i>, and <i>g</i>","<i>a</i>, <i>c</i>, <i>d</i>, <i>e</i>, <i>f</i>, and <i>g</i>","<i>a</i>, <i>b</i>, <i>c</i>, <i>d</i>, and <i>f</i>","<i>b</i>, <i>c</i>, <i>d</i>, <i>e</i>, and <i>f</i>",,B,
<p>Which of the following groups of logic devices would be the minimum required for a MOD-64 synchronous counter?</p>,"Five flip-flops, three AND gates","Seven flip-flops, five AND gates","Four flip-flops, ten AND gates","Six flip-flops, four AND gates",,D,
"<p><p>The circuit given below fails to produce data output. The individual flip-flops are checked with a logic probe and pulser, and each checks OK. What could be causing the problem?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1025_1.gif""/></p></p>",The data output line may be grounded.,One of the clock input lines may be open.,One of the interconnect lines between two stages may have a solder bridge to ground.,One of the flip-flops may have a solder bridge between its input and <i>V</i><sub>cc</sub>.,,B,
<p>A 22-MHz clock signal is put into a MOD-16 counter. What is the frequency of the <i>Q</i> output of each stage of the counter?</p>,"<i>Q</i><sub>1</sub> = 22 MHz, <i>Q</i><sub>2</sub> = 11 MHz, <i>Q</i><sub>3</sub> = 5.5 MHz, <i>Q</i><sub>4</sub> = 2.75 MHz","<i>Q</i><sub>1</sub> = 11 MHz, <i>Q</i><sub>2</sub> = 5.5 MHz, <i>Q</i><sub>3</sub> = 2.75 MHz, <i>Q</i><sub>4</sub> = 1.375 MHz","<i>Q</i><sub>1</sub> = 11 MHz, <i>Q</i><sub>2</sub> = 11 MHz, <i>Q</i><sub>3</sub> = 11 MHz, <i>Q</i><sub>4</sub> = 11 MHz","<i>Q</i><sub>1</sub> = 22 MHz, <i>Q</i><sub>2</sub> = 22 MHz, <i>Q</i><sub>3</sub> = 22 MHz, <i>Q</i><sub>4</sub> = 22 MHz",,B,
"<p>The designation <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq8_01600.gif""/> means that the ________.</p>","up count is active-HIGH, the down count is active-LOW","up count is active-LOW, the down count is active-HIGH",up and down counts are both active-LOW,up and down counts are both active-HIGH,,A,
"<p><p>What type of device is shown below?</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/mcq7_1018_1.gif""/></p></p>",4-bit bidirectional universal shift register,Parallel in/parallel out shift register with bidirectional data flow,2-way parallel in/serial out bidirectional register,2-bit serial in/4-bit parallel out bidirectional shift register,,A,
<p>Why can a synchronous counter operate at a higher frequency than a ripple counter?</p>,The flip-flops change one after the other.,The flip-flops change at the same time.,A synchronous counter cannot operate at higher frequencies.,A ripple counter is faster.,,B,
<p>A multiplexed display being driven by a logic circuit:</p>,accepts data inputs from one line and passes this data to multiple output lines,accepts data inputs from several lines and allows one of them at a time to pass to the output,accepts data inputs from multiple lines and passes this data to multiple output lines,accepts data inputs from several lines and multiplexes this input data to four BCD lines,,B,
<p>What is meant by parallel load of a counter?</p>,Each FF is loaded with data on a separate clock.,The counter is cleared.,All FFs are preset with data.,,,C,
<p>Which of the following is an example of a counter with a truncated modulus?</p>,8,13,16,32,,B,
<p>Which of the following is a type of shift register counter?</p>,Decade,Binary,Ring,BCD,,C,
<p>MOD-6 and MOD-12 counters and multiples are most commonly used as:</p>,frequency counters,multiplexed displays,digital clocks,power consumption meters,,C,
<p>Which of the following is an invalid state in an 8421 BCD counter?</p>,0011,1001,1000,1100,,D,
"<p>After 10 clock cycles, and assuming that the DATA input had returned to 0 following the storage sequence, what values would be stored in <i>Q</i>4, <i>Q</i>3, <i>Q</i>2, <i>Q</i>1, <i>Q</i>0 of the register in Figure 7-5?</p>","0,1,0,1,1","1,1,0,1,0","1,0,1,0,1","0,0,0,0,0",,D,
<p>How many different states does a 2-bit asynchronous counter have?</p>,1,2,4,8,,C,
"<p>A 12 MHz clock frequency is applied to a cascaded counter containing a modulus-5 counter, a modulus-8 counter, and a modulus-10 counter. The lowest output frequency possible is ________.</p>",10 kHz,20 kHz,30 kHz,60 kHz,,C,
