question,A,B,C,D,E,answer,explanation
"<p>In order to check the CLR function of a counter, ________.</p>",apply the active level to the <i>CLR</i> input and check all of the <i>Q</i> outputs to see if they are all in their reset state,ground the <i>CLR</i> input and check to be sure that all of the <i>Q</i> outputs are LOW,connect the <i>CLR</i> input to <i>V</i><sub>cc</sub> and check to see if all of the <i>Q</i> outputs are HIGH,connect the <i>CLR</i> to its correct active level while clocking the counter; check to make sure that all of the <i>Q</i> outputs are toggling,,A,
"<p><p>The circuit shown below is used for ________, and for the inputs shown, the DATA output will be ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/fbq7_1014_1.jpg""/></p></p>","multiplexing, 1","parallel-to-serial conversion, 0","demultiplexing, 0","parallel-to-serial conversion, HIGH",,B,
"<p><p>________ is the output frequency of the counter shown below.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/fbq7_1020_1.jpg""/></p></p>",4 MHz,20 kHz,210.5 kHz,800 Hz,,B,
"<p>An asynchronous binary up counter, made from a series of leading edge-triggered flip-flops, can be changed to a down counter by ________.</p>","taking the output on the other side of the flip-flops (<img src=""/_files/images/digital-electronics/digital-fundamentals/qoverbar.gif""/> instead of Q)","clocking of each succeeding flip-flop from the other side (<img src=""/_files/images/digital-electronics/digital-fundamentals/qoverbar.gif""/> instead of Q)",changing the flip-flops to trailing edge triggering,all of the above,,D,
<p>A 4-bit binary up counter has an input clock frequency of 20 kHz. The frequency of the most significant bit is ________.</p>,1.25 kHz,2.50 kHz,160 kHz,320 kHz,,A,
<p>Modulus refers to ________.</p>,a method used to fabricate decade counter units,"the modulus of elasticity, or the ability of a circuit to be stretched from one mode to another","an input on a counter that is used to set the counter state, such as UP/DOWN",the maximum number of states in a counter sequence,,D,
"<p><p>The circuit shown below is a ________.

<p><img src=""/_files/images/digital-electronics/digital-systems/fbq7_1015_1.jpg""/></p></p></p>",parallel in/serial out register,serial in/parallel load register,multiplexer,demultiplexer,,A,
<p>A sequential circuit design is used to ________.</p>,count up,count down,decode an end count,count in a random order,,D,
<p>The MOD-10 counter is also referred to as a ________ counter.</p>,decade,strobing,BCD,circuit,,A,
"<p>In general, when using a scope to troubleshoot digital systems the instrument should be triggered by ________.</p>",the A channel or channel 1,"the vertical input mode, when using more than one channel",the system clock,"line sync, in order to observe troublesome power line glitches",,C,
<p>________ counters are often used whenever pulses are to be counted and the results displayed in decimal.</p>,Synchronous,Bean,Decade,BCD,,D,
<p>The technique used by one-shots to respond to an edge rather than a level is called ________.</p>,level management,edge triggering,trigger input,edge trapping,,A,
<p>A J-K flip-flop is reset and must stay reset after the clock pulse. This transition requires that ________.</p>,J and K inputs must both = 0,"J must be 0, K doesn't matter","J doesn't matter, K must = 0",J must be 0 and K must be 1,,B,
"<p><p>________ is the modulus of the counter shown below.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/fbq7_1020_1.jpg""/></p></p>",200,19,0.005,5000,,A,
"<p>The ________ counter in the Altera library has controls that allow it to count up or down, and perform synchronous parallel load and asynchronous cascading.</p>",74134,LPM,synchronous,AHDL,,B,
<p>A BCD counter has ________ states.</p>,8,9,10,11,,C,
<p>The decimal equivalent of the largest number that can be stored in a 4-bit binary counter is ________.</p>,8,15,16,32,,B,
<p>The minimum number of flip-flops that can be used to construct a modulus-5 counter is ________.</p>,3,5,8,10,,A,
<p>The duty cycle of the most significant bit from a 4-bit (0–9) BCD counter is ________.</p>,10%,20%,50%,80%,,B,
"<p>Shift-register counters use ________, which means that the output of the last FF in the register is connected back to the first FF in some way.</p>",MOD,feedback,strobing,switchbacks,,B,
"<p><p>The counter circuit and associated waveforms shown below are for a(n) ________ counter, and the correct output waveform for <i>Q<sub>B</sub></i> is shown by waveform ________.</p>
<p><img height=""300"" src=""/_files/images/digital-electronics/digital-systems/fbq7_1006_1.gif"" width=""250""/></p></p>","synchronous, a","asynchronous, b","synchronous, c","asynchronous, d",,C,
<p>Asynchronous counters are often called ________ counters.</p>,toggle,ripple,binary,flip-flop,,B,
"<p><p>The given circuit is a(n) ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-systems/fbq7_1008_1.gif""/></p></p>",three-bit synchronous binary counter,eight-bit asynchronous binary flip-flop,two-bit asynchronous binary counter,four-bit asynchronous binary counter,,D,
