question,A,B,C,D,E,answer,explanation
<p>The brake power is the power available</p>,in the engine cylinder,at the crank shaft,at the crank pin,none of these,,B,
<p>The slowing down of fast neutrons is desirable because slow moving neutrons are more effective than fast neutrons in triggering fission.</p>,Agree,Disagree,,,,A,
<p>The normal heptane (C<sub>7</sub>H<sub>16</sub>) is given a rating of __________ octane number.</p>,0,50,100,120,,A,
"<p>The air standard efficiency ofan I.C. engine is given by (where <i>r</i> = Compression ratio, and γ = Ratio of specific heats)</p>",1 - <i>r</i><sup>γ - 1</sup>,1 + <i>r</i><sup>γ - 1</sup>,"<img src=""/_files/images/mechanical-engineering/ic-engines-and-nuclear-power-plants/349-177-1.png""/>",none of these,,C,
"<p>A diesel engine has inlet valve, fuel injection valve and exhaust valve.</p>",Yes,No,,,,A,
"<p>In a four stroke cycle diesel engine, the compression</p>",starts at 40° after bottom dead centre and ends at 10° before top dead centre,starts at 40° before top dead centre and ends at 40° after top dead centre,starts at top dead centre and ends at 40° before bottom dead centre,may start and end anywhere,,A,
"<p>In a four stroke cycle diesel engine, the inlet valve</p>",opens at 20° before top dead centre and closes at 40° after bottom dead centre,opens at 20° after top dead centre and closes at 20° before bottom dead centre,opens at top dead centre and closes at bottom dead centre,may open and close anywhere,,A,
<p>The knocking in diesel engines may be prevented by</p>,reducing the delay period,raising the compression ratio,increasing the inlet pressure of air,all of these,,D,
<p>The loud pulsating noise heard within the cylinder of an internal combustion engine is known as</p>,detonation,turbulence,pre-ignition,supercharging,,A,
<p>The air-fuel ratio of the petrol engine is controlled by</p>,carburettor,injector,governor,none of these,,A,
"<p>If the compression ratio in I.C. engine increases, then its thermal efficiency will</p>",decrease,increase,remain same,,,B,
<p>The relative efficiency of an I.C. engine is the ratio of the indicated thermal efficiency to the air standard efficiency.</p>,Correct,Incorrect,,,,A,
<p>The volumetric efficiency ofa well designed engine may be</p>,30 to 40%,40 to 60%,60 to 70%,75 to 90%,,D,
<p>Which of the following statement is correct regarding the features of a Breeder reactor?</p>,It produces more fuel than it consumes.,It requires highly enriched fuel.,It requires liquid sodium metal as moderator.,all of the above,,D,
<p>A long delay period in compression ignition engines gives a more rapid rise in pressure which causes knocking.</p>,Yes,No,,,,A,
<p>A fission chain reaction in uranium can be developed</p>,by increasing the contents of U<sub>235</sub>,by slowing down fast neutrons so that U<sub>235</sub> fission continues by slow neutron,both (a) and (b),none of these,,C,
<p>Thermal efficiency of a two stroke cycle engine is __________ a four stroke cycle engine.</p>,equal to,less than,greater than,,,B,
<p>A supercharged engine as compared to an ordinary engine</p>,is lighter,requires smaller foundations,consumes less lubricating oil,all of these,,D,
<p>Which one of the following engines will have heavier flywheel than the remaining ones?</p>,30 kW four-stroke petrol engine running at 1500 r.p.m.,30 kW two-stroke petrol engine running at 1500 r.p.m.,30 kW two-stroke diesel engine running at 750 r.p.m.,30 kW four-stroke diesel engine running at 750 r.p.m.,,A,
<p>Detonation is harmful due to</p>,"increase in the rate of heat transfer, there is a reduction in the power output and efficiency of the engine",excessive turbulence which removes most of the insulating gas boundary layer from the cylinder walls,high intensity of knock causes crankshaft vibration and the engine runs rough,none of the above,,D,
"<p>The brake power (B.P.) of the engine is given by (where <i>W</i> = Brake load or dead load in newtons, <i>l</i> = Length of arm in metres, <i>N</i> = Speed of engine in r.p.m., <i>S</i> - Spring balance reading in newtons, <i>D</i> = Dia. of brake drum in metres, and <i>d</i> = Dia. of rope in metres)</p>","<img src=""/_files/images/mechanical-engineering/ic-engines-and-nuclear-power-plants/347-162-1.png""/>","<img src=""/_files/images/mechanical-engineering/ic-engines-and-nuclear-power-plants/347-162-2.png""/>","<img src=""/_files/images/mechanical-engineering/ic-engines-and-nuclear-power-plants/347-162-3.png""/>",all of these,,D,
<p>A power plant giving least running cost of production of electrical power is</p>,steam power plant,gas turbine power plant,hydro electric power plant,nuclear power plant,,D,
<p>The thermal efficiency of petrol and gas engines is about</p>,15%,30%,50%,70%,,B,
<p>The firing order in an I.C. engine depends upon</p>,arrangement of the cylinders,design of crankshaft,number of cylinders,all of these,,D,
