question,choices,answer
"In the input RC circuit of a single-stage BJT, by how much does the base voltage lead the input voltage at the cut-off frequency in the low-frequency region?","[""About 0\u00b0"",""45\u00b0"",""About 90\u00b0"",""None of the above""]",1
"A change in frequency by a factor of ________ is equivalent to 1 octave.","[""2"",""10"",""5"",""20""]",0
"A change in frequency by a factor of ________ is equivalent to 1 decade.","[""2"",""10"",""5"",""20""]",1
"For the low-frequency response of a BJT amplifier, the maximum gain is where ________ .","[""RB = 0 \u2126"",""RC = 0 \u2126"",""RE = 0 \u2126"",""none of the above""]",2
"Which of the low-frequency cutoffs determined by CS, CC, or CE will be the predominant factor in determining the low-frequency response for the complete system?","[""Lowest"",""Middle"",""Highest"",""None of the above""]",2
"Which of the following elements is (are) important in determining the gain of the system in the high-frequency region?","[""Interelectrode capacitances"",""Wiring capacitances"",""Miller effect capacitance"",""All of the above""]",3
"In the ________-frequency region, the capacitive elements of importance are the interelectrode (between terminals) capacitances internal to the active device and the wiring capacitance between the leads of the network.","[""Low"",""Mid"",""High"",""any of the above""]",1
"Which of the following capacitors is (are) included in Ci for the high-frequency region of a BJT or FET amplifier?","[""Input wiring capacitance C<sub>wi<\/sub>"",""The transition capacitance (Cbe\/Cqs)"",""Miller capacitance C<sub>mi<\/sub>"",""All of the above""]",3
"In the hybrid π or Giacoletto model, which one of the following does rb include?","[""Base spreading resistance"",""Base contact"",""Base bulk"",""All of the above""]",3
"Which of the following configurations does (do) not involve the Miller effect capacitance?","[""Common-emitter"",""Common-base"",""Common-collector"",""All of the above""]",1
"A 3-dB drop in hfe will occur at a frequency defined by ________.","[""f<sub>\u221e<\/sub>"",""f<sub>\u03b2<\/sub>"",""1"",""2""]",1
"What is the range of the capacitors Cgs and Cgd?","[""1 to 10 pF"",""1 to 10 nF"",""1 to 10 F"",""1 to 10 F""]",0
"What is the range of the capacitor Cds?","[""0.01 to 0.1 pF"",""0.1 to 1 pF"",""0.1 to 1 nF"",""0.1 to 1 F""]",1
"Which of the following statements is true for a square-wave signal?","[""It is composed of both even and odd harmonics."",""It is composed only of odd harmonics."",""It is composed only of even harmonics."",""The harmonics waveforms are also square waves.""]",1
"Logarithms taken to the base _____ are referred to as common logarithms, while logarithms taken to the base _____ are referred to as natural logarithms.","[""10, e"",""e, 10"",""5, e"",""10, 5""]",0
"The logarithm of a number _______ than 1 is always _______.","[""greater, negative"",""less, positive"",""less, negative"",""None of the above""]",2
"The decibel (dB) is defined such that _____ decibel(s) = _____ bel(s).","[""1, 10"",""10, 1"",""1, 1"",""10, 10""]",1
"The resistance associated with the 1-mW power level is ______ , chosen because it is the characteristic impedance of audio transmission lines.","[""100"",""250"",""400"",""600""]",3
"The decibel gain of a cascaded system is the _______ of the decibel gains of each stage.","[""sum"",""difference"",""product"",""quotient""]",0
"Voltage gains of _______ dB or higher should immediately be recognized as being quite high.","[""3"",""6"",""20"",""50""]",3
"For the RC-coupled amplifier, the drop in gain at low frequencies is due to the increasing reactance of _______.","[""CC"",""Cs"",""CE"",""All of the above""]",3
"To fix the frequency boundaries of relatively high gain, _______ was chosen to be the gain at the cut-off levels.","[""0.5Av mid"",""0.707Av mid"",""Av low"",""0.5Av high""]",1
"In the input RC circuit of a single-stage BJT or FET amplifier, as the frequency _______, the capacitive reactance _______ and _______ of the input voltage appears across the output terminals.","[""increases, decreases, more"",""increases, decreases, less"",""increases, increases, more"",""decreases, decreases, less""]",0
"A change in frequency by a factor of 2 results in a _______ change in the ratio of the normalized gain.","[""3-dB"",""6-dB"",""10-dB"",""20-dB""]",1
"A change in frequency by a factor of 10 results in a _______ change in the ratio of the normalized gain.","[""3-dB"",""6-dB"",""10-dB"",""20-dB""]",3
"In the low-frequency region, the _______ low-frequency cut-off determined by CS, CC, or CE will have the greatest impact on the network.","[""highest"",""average"",""lowest"",""None of the above""]",0
"The ________ region produces the maximum voltage gain in a single-stage BJT or FET amplifier.","[""low-frequency"",""mid-frequency"",""high-frequency"",""None of the above""]",1
"For any inverting amplifier, the impedance capacitance will be _______ by a Miller effect capacitance sensitive to the gain of the amplifier and the interelectrode capacitance.","[""unaffected"",""increased"",""decreased"",""None of the above""]",2
"The Miller effect is meaningful in the _______ amplifier.","[""inverting"",""noninverting"",""inverting\/noninverting"",""None of the above""]",0
"With a BJT amplifier in the high-frequency region, the capacitance Cbe is the _______ of the parasitic capacitances while Cce is the _______.","[""smallest, largest"",""largest, smallest"",""smallest, medium"",""None of the above""]",1
"At very high frequencies, the effect of Ci is to ________ the total impedance of the parallel combination of R1, R2, R3, and Ci.","[""increase"",""maintain"",""decrease"",""None of the above""]",2
"If the parasitic capacitors were the only elements to determine the high cut-off frequency, the _______ frequency would be the determining factor.","[""lowest"",""highest"",""lowest or highest"",""None of the above""]",0
"The _______ configuration displays improved high-frequency characteristics over the _______ configuration.","[""common-collector, common-emitter"",""common-emitter, common-base"",""common-emitter, common-collector"",""common-base, common-emitter""]",3
"The _______ of the upper cut-off frequencies defines a ________ possible bandwidth for a system.","[""highest, maximum"",""lowest, maximum"",""lowest, minimum"",""None of the above""]",1
"f<sub>∞</sub> is _________ than f<sub>β</sub> in a common-base configuration.","[""significantly smaller"",""smaller"",""significantly greater"",""None of the above""]",2
"For two identical stages in cascade, the drop-off rate in the high- and low-frequency regions has increased to _______ per decade.","[""\u20133 dB"",""\u20136 dB"",""\u201320 dB"",""\u201340 dB""]",3
"The bandwidth ________ in a multistage amplifier compared to an identical single-stage amplifier.","[""increases"",""decreases"",""remains the same"",""None of the above""]",1
"The ________ in the Fourier series has the same frequency as the square wave itself.","[""fundamental"",""third harmonic"",""fifth harmonic"",""seventh harmonic""]",0
"The magnitude of the third harmonic is _______ of the magnitude of the fundamental.","[""1"",""0.5"",""0.33"",""0.25""]",2
"What is the limit of the efficiency defined by = Po/Pi?","[""Greater than 1"",""Less than 1"",""Always 1"",""None of the above""]",1
"Which of the following define(s) the conversion efficiency?","[""Ac power to the load\/ac input power"",""Ac power to the load\/dc power supplied"",""Dc output power\/ac input power"",""All of the above""]",1
"Which of the following should be done to obtain the ac equivalent of a network?","[""Set all dc sources to zero"",""Replace all capacitors by a short-circuit equivalent."",""Remove all elements bypassed by the short-circuit equivalent."",""All of the above""]",3
"The ______ model suffers from being limited to a particular set of operating conditions if it is to be considered accurate.","[""hybrid equivalent"",""re"",""\u03b2"",""Thevenin""]",0
"The ______ model fails to account for the output impedance level of the device and the feedback effect from output to input.","[""hybrid equivalent"",""re"",""\u03b2"",""Thevenin""]",1
"Which of the following is (are) true regarding the input impedance for frequencies in the midrange ≤ 100 kHz of a BJT transistor amplifier?","[""The input impedance is purely resistive."",""It varies from a few ohms to mega ohms."",""An ohmmeter cannot be used to measure the small-signal ac input impedance."",""All of the above""]",3
"Which of the following is (are) true regarding the output impedance for frequencies in the midrange ≤ 100 kHz of a BJT transistor amplifier?","[""The output impedance is purely resistive."",""It varies from a few ohms to more than 2 M\u2126."",""An ohmmeter cannot be used to measure the small-signal ac output impedance."",""All of the above""]",3
"What is the range of the current gain for BJT transistor amplifiers?","[""less than 1"",""1 to 100"",""above 100"",""All of the above""]",3
"The input impedance of a BJT amplifier is purely ______ in nature and can vary from a few ______ to ______.","[""resistive, ohms, megohms"",""capacitive, microfarads, farads"",""inductive, millihenrys, henrys"",""None of the above""]",0
"For BJT amplifiers, the _______ gain typically ranges from a level just less than 1 to a level that may exceed 1000.","[""voltage"",""current"",""impedance"",""All of the above""]",1
"What is the unit of the parameter ho?","[""Volt"",""Ohm"",""Siemen"",""No unit""]",2
"Which of the h-parameters corresponds to re in a common-base configuration?","[""hib"",""hfb"",""hrb"",""hob""]",0
"What is the range of the input impedance of a common-base configuration?","[""A few ohms to a maximum of 50 \u2126"",""1 k\u2126 to 5 k\u2126"",""100 k\u2126 to 500 k\u2126"",""1 M\u2126 to 2 M\u2126""]",0
"What is the typical value of the current gain of a common-base configuration?","[""Less than 1"",""Between 1 and 50"",""Between 100 and 200"",""Undefined""]",0
"What is the controlling current in a common-base configuration?","[""Ie"",""Ic"",""Ib"",""None of the above""]",0
"What is the typical range of the output impedance of a common-emitter configuration?","[""10 \u2126 to 100 \u2126"",""1 k\u2126 to 5 k\u2126"",""40 k\u2126 to 50 k\u2126"",""500 k\u2126 to 1 M\u2126""]",2
"Under which of the following conditions is the output impedance of the network approximately equal to RC for a common-emitter fixed-bias configuration?","[""r<sub>o<\/sub> \u2265 10R<sub>C<\/sub>"",""r<sub>o<\/sub> &lt; 10R<sub>C<\/sub>"",""r<sub>e<\/sub> &lt; r<sub>o<\/sub>"",""r<sub>e<\/sub> &gt; r<sub>o<\/sub>""]",0
"Under which of the following condition(s) is the current gain Av ≈ β?","[""ro \u2265 10RC"",""RB \u2265 10re"",""ro \u2265 10RC and RB \u2265 10re"",""None of the above""]",2
"What does the negative sign in the voltage gain of the common-emitter fixed-bias configuration indicate?","[""The output and input voltages are 180\u00b0 out of phase."",""Gain is smaller than 1."",""Gain is larger than 1."",""None of the above""]",0
"For the common-emitter fixed-bias configuration, there is a _____ phase shift between the input and output signals.","[""0\u00b0"",""45\u00b0"",""90\u00b0"",""180\u00b0""]",3
"Which of the following configurations has an output impedance Zo equal to RC?","[""Fixed-bias common-emitter"",""Common-emitter voltage-divider with bypass capacitor"",""Common-emitter voltage-divider without bypass capacitor"",""All of the above""]",3
"Which of the following configurations has a voltage gain of –RC /re?","[""Fixed-bias common-emitter"",""Common-emitter voltage-divider with bypass capacitor"",""Fixed-bias common-emitter and voltage-divider with bypass capacitor"",""Common-emitter voltage-divider without bypass capacitor""]",2
"Which of the following configurations has the lowest output impedance?","[""Fixed-bias"",""Voltage-divider"",""Emitter-follower"",""None of the above""]",2
"The ________ configuration is frequently used for impedance matching.","[""fixed-bias"",""voltage-divider bias"",""emitter-follower"",""collector feedback""]",2
"The emitter-follower configuration has a ______ impedance at the input and a ______ impedance at the output.","[""low, low"",""low, high"",""high, low"",""high, high""]",2
"Which of the following gains is less than 1 for a common-base configuration?","[""Ai"",""Av"",""Ap"",""None of the above""]",0
"Which of the following conditions must be met to allow the use of the approximate approach in a voltage-divider bias configuration?","[""\u03b2re &gt; 10R<sub>2<\/sub>"",""\u03b2RE &gt; 10R<sub>2<\/sub>"",""\u03b2RE &lt; 10R<sub>2<\/sub>"",""\u03b2re &lt; 10R<sub>2<\/sub>""]",0
"Which one of the following configurations has the lowest input impedance?","[""Fixed-bias"",""Common-base"",""Emitter-follower"",""Voltage-divider?""]",1
"For the collector dc feedback configuration, there is a _____ phase shift between the input and output signals.","[""0\u00b0"",""45\u00b0"",""90\u00b0"",""180\u00b0""]",3
"Which of the following represent(s) the advantage(s) of the system approach over the r-model approach?","[""Thevenin\u2019s theorem can be used."",""The effect of changing the load can be determined by a simple equation."",""There is no need to go back to the ac equivalent model and analyze the entire network."",""All of the above""]",3
"There is no need to go back to the ac equivalent model and analyze the entire network.","[""All of the above"",""The loaded voltage gain of an amplifier is always more than the no-load level."",""True"",""False""]",1
"Which of the following is (are) true to achieve a good overall voltage gain for the circuit?","[""The effect of Rs and RL must be considered as a product."",""The effect of Rs and RL must be considered as a product and evaluated individually."",""The effect of Rs and RL must be evaluated individually."",""None of the above""]",1
"The _______ the source resistance and/or _______ the load resistance, the less the overall gain of an amplifier.","[""smaller, smaller"",""smaller, larger"",""larger, smaller"",""larger, larger""]",2
"The current gain for the Darlington connection is _______.","[""\u03b21 \u2022 (\u03b22\/2)"",""\u03b21 \u2022 \u03b22"",""\u03b21 \/ \u03b22"",""\u03b21 \u2022 (\u03b22 \u2013 1)""]",1
"What is the voltage gain of a feedback pair connection?","[""1"",""\u20131"",""100"",""\u2013100""]",0
"Which of the following is referred to as the reverse transfer voltage ratio?","[""hi"",""hr"",""hf"",""ho""]",1
"In an unbypassed emitter bias configuration hie replaces ______ in the re model.","[""re"",""\u03b2"",""\u03b2re"",""Ib""]",2
"The _______ of the input signal is one of the first concerns in the sinusoidal ac analysis of transistor networks.","[""period"",""frequency"",""magnitude"",""None of the above""]",2
"The _______ model(s) is (are) commonly used in the small-signal ac analysis of transistor networks.","[""re"",""hybrid equivalent"",""re and hybrid equivalent"",""None of the above""]",2
"The peak value of the ac input signal is controlled by the _______ in a transistor network for the frequencies in the low to midrange.","[""resistors"",""applied dc voltage"",""capacitors"",""None of the above""]",1
"_______ can be applied to determine the response of the ac equivalent circuit.","[""Mesh analysis"",""Node analysis"",""Thevenin\u2019s theorem"",""All of the above""]",3
"For transistor amplifiers, the no-load voltage gain is _______ the loaded voltage gain.","[""smaller than"",""greater than"",""the same as"",""None of the above""]",1
"The input and output signals are _______ for the typical transistor amplifier at frequencies that permit ignoring the effects of the reactive elements.","[""in phase"",""180\u00b0 out of phase"",""either in phase or 180\u00b0 out of phase"",""None of the above""]",2
"One junction of an operating transistor is _______ and the other one is _______.","[""forward-biased, forward-biased"",""forward-biased, reverse-biased"",""reverse-biased, reverse-biased"",""None of the above""]",1
"For a common-base configuration, the input impedance is relatively _______ and the output impedance quite _______.","[""high, small"",""small, high"",""small, small"",""high, high""]",1
"The output voltage and the input voltage are _______ for the common-base configuration.","[""45\u00b0 out of phase"",""90\u00b0 out of phase"",""180\u00b0 out of phase"",""in phase""]",3
"In a common-emitter configuration _______ is the controlling current while _______ is the controlled current.","[""IC, IB"",""IC, IE"",""IB, IC"",""None of the above""]",2
"The level of re is determined by ________.","[""\u03b1"",""IE"",""\u03b2"",""IB""]",1
"The output voltage and the input voltage are _______ for the common-emitter configuration.","[""in phase"",""45\u00b0 out of phase"",""90\u00b0 out of phase"",""180\u00b0 out of phase""]",3
"The common-emitter configuration has a _______ level of input impedance with a _______ voltage and current gain.","[""moderate, high"",""low, moderate"",""low, low"",""high, low""]",0
"______ refers to the forward transfer current ratio.","[""hi"",""hr"",""hf"",""ho""]",2
"For the common-emitter and common-base configurations, the magnitude of ______ and ______ is often not included in the model.","[""hr, ho"",""hi, he"",""hi, hr"",""he, ho""]",0
"In a fixed-bias network, the input signal Vi is applied to the _______ of the transistor while the output Vo is off the _______.","[""base, collector"",""base, emitter"",""emitter, collector"",""None of the above""]",0
"In a voltage-divider bias configuration, the voltage-divider equation is used to determine the _______.","[""ac level of Vb"",""dc level of IB"",""dc level of VB"",""ac level of Ib""]",2
"In a voltage-divider bias configuration, there can be a measurable difference in the results for _______ if the condition ro ≥ 10RC is not satisfied.","[""Zo"",""Av"",""Ai"",""All of the above""]",2
"The bypass capacitor in a common-emitter configuration _______ the voltage gain.","[""significantly decreases"",""significantly increases"",""slightly increases"",""slightly decreases""]",1
"In an emitter-follower, the voltage gain is _______.","[""slightly less than 1"",""slightly more than 1"",""a very large value"",""None of the above""]",0
"In an emitter-follower, the output voltage is _______ with the input voltage.","[""45\u00b0 out of phase"",""90\u00b0 out of phase"",""180\u00b0 out of phase"",""in phase""]",3
"An emitter-follower has _______ impedance at the input and _______ impedance at the output.","[""high, high"",""low, high"",""high, low"",""low, low""]",2
"_____ is slightly affected if the condition ro ≥ 10RE is not satisfied in the analysis of an emitter-follower configuration.","[""Zi"",""Zo"",""Av"",""Ai""]",2
"A common-base configuration has ______ impedance at the input and ______ impedance at the output.","[""high, high"",""high, low"",""low, low"",""low, high""]",3
"In a common-base configuration, the input and output voltages are _______ and the output and input currents are _______.","[""180\u00b0 out of phase, 180\u00b0 out of phase"",""180\u00b0 out of phase, in phase"",""in phase,180\u00b0 out of phase"",""in phase, in phase""]",3
"Ideally, the changes in the load resistor or the source resistor should have _______ effect on all the parameters of the two-port model.","[""a great"",""a moderate"",""no"",""None of the above""]",2
"The loaded voltage gain of an amplifier is _______ the no-load level.","[""always more than"",""always less than"",""always the same as"",""None of the above""]",1
"The coupling capacitor places the load and collector resistors in a _______ arrangement.","[""series"",""parallel"",""series-parallel"",""None of the above""]",1
"The dc load line and ac load line both have the same _______ .","[""x-intercept"",""y-intercept"",""slope"",""Q-point""]",3
"The _______ the level of RL, the ______ the level of ac voltage gain.","[""smaller, higher"",""larger, lower"",""smaller, lower"",""None of the above""]",2
"The _______ the source resistance, the ______ the overall gain of an amplifier.","[""larger, higher"",""larger, lower"",""lower, lower"",""None of the above""]",1
"The ac voltage gain of a Darlington connection is about _______.","[""0"",""1"",""\u03b2D"",""None of the above""]",1
"The feedback pair uses a(n) _______ transistor driving a(n) _______ transistor, the two devices acting effectively much like one pnp transistor.","[""pnp, npn"",""pnp, pnp"",""npn, npn"",""None of the above""]",0
"In an unbypassed emitter-bias configuration _____ replaces re in the hybrid equivalent circuit.","[""hie"",""hfe"",""hre"",""hoe""]",0
"In a hybrid equivalent circuit, ______ is determined to make it easier to find the other parameters.","[""Zi"",""Zo"",""Ai"",""Av""]",3
"How many layers of material does a transistor have?","[""1"",""2"",""3"",""4""]",2
"What is the ratio of the total width to that of the center layer for a transistor?","[""1:15"",""1:150"",""15:1"",""150:1""]",3
"Which of the following is (are) the terminal(s) of a transistor?","[""Emitter"",""Base"",""Collector"",""All of the above""]",3
"List the types of bipolar junction transistors.","[""ppn, npn"",""pnp, npn"",""npp, ppn"",""nnp, pnp""]",1
"Transistors are _______-terminal devices.","[""2"",""3"",""4"",""5""]",1
"How many carriers participate in the injection process of a unipolar device?","[""1"",""2"",""0"",""3""]",0
"Which component of the collector current I<sub>C</sub> is called the leakage current?","[""Majority"",""Independent"",""Minority"",""None of the above""]",2
"For a properly biased pnp transistor, let I<sub>C</sub> = 10 mA and IE = 10.2 mA. What is the level of I<sub>B</sub>?","[""0.2 A"",""200 mA"",""200 \u00b5A"",""20.2 mA""]",2
"Calculate minority current I<sub>CO</sub> if IC = 20.002 mA and I<sub>C</sub> majority = 20 mA.","[""2 \u00b5A"",""0.002 \u00b5A"",""2 nA"",""2 pA""]",0
"Which of the following regions is (are) part of the output characteristics of a transistor?","[""Active"",""Cutoff"",""Saturation"",""All of the above""]",3
"In which region are both the collector-base and base-emitter junctions forward-biased?","[""Active"",""Cutoff"",""Saturation"",""All of the above""]",2
"How much is the base-to-emitter voltage of a transistor in the “on” state?","[""0 V"",""0.7 V"",""0.7 mV"",""Undefined""]",1
"In the active region, while the collector-base junction is ______-biased, the base-emitter is ______-biased.","[""forward, forward"",""forward, reverse"",""reverse, forward"",""reverse, reverse""]",2
"What is βdc equal to?","[""IB \/ IE"",""IC \/ IE"",""IC \/ IB"",""None of the above""]",2
"What are the ranges of the ac input and output resistance for a common-base configuration?","[""10 \u2126\u2013100 \u2126, 50 k\u2126\u20131 M\u2126"",""50 k\u2126\u20131 M\u2126, 10 \u2126\u2013100 \u2126"",""10 \u2126\u2013100 k\u2126, 50 \u2126\u20131 k\u2126"",""None of the above""]",0
"For what kind of amplifications can the active region of the common-emitter configuration be used?","[""Voltage"",""Current"",""Power"",""All of the above""]",3
"Which of the following configurations can a transistor set up?","[""Common-base"",""Common-emitter"",""Common-collector"",""All of the above""]",3
"Determine the value of α when β = 100.","[""1.01"",""101"",""0.99"",""Cannot be solved with the information provided""]",2
"What is the most frequently encountered transistor configuration?","[""Common-base"",""Common-collector"",""Common-emitter"",""Emitter-collector""]",2
"βdc = ________","[""IB \/ IE"",""IC \/ IE"",""IC \/ IB"",""None of the above""]",2
"What is (are) the component(s) of most specification sheets provided by the manufacturer?","[""Maximum ratings"",""Thermal characteristics"",""Electrical characteristics"",""All of the above""]",3
"What is (are) the component(s) of electrical characteristics on the specification sheets?","[""On"",""Off"",""Small-signal characteristics"",""All of the above""]",3
"Most specification sheets are broken down into _______.","[""maximum ratings"",""thermal characteristics"",""electrical characteristics"",""All of the above""]",3
"electrical characteristics","[""All of the above"",""An example of a pnp silicon transistor is a 2N4123."",""True"",""False""]",1
"Which of the following equipment can check the condition of a transistor?","[""Current tracer"",""Digital display meter (DDM)"",""Ohmmeter (VOM)"",""All of the above""]",3
"Which of the following can be obtained from the last scale factor of a curve tracer?","[""hFE"",""\u03b1dc"",""\u03b1ac"",""\u03b2ac""]",3
"What range of resistor values would you get when checking a transistor for forward- and reverse-biased conditions by an ohmmeter?","[""100 \u2126 to a few k\u2126, exceeding 100 k\u2126"",""Exceeding 100 k\u2126, 100 \u2126 to a few k\u2126"",""Exceeding 100 k\u2126, exceeding 100 k\u2126"",""100 \u2126 to a few k\u2126, 100 \u2126 to a few k\u2126""]",0
"What does a reading of a large or small resistance in forward- and reverse-biased conditions indicate when checking a transistor using an ohmmeter?","[""Faulty device"",""Good device"",""Bad ohmmeter"",""None of the above""]",0
"A transistor can be checked using a(n) _______.","[""curve tracer"",""digital meter"",""ohmmeter"",""Any of the above""]",3
"How many individual pnp silicon transistors can be housed in a 14-pin plastic dual-in-line package?","[""4"",""7"",""10"",""14""]",0
"All amplifiers should have at least _____ terminals with _____ terminal(s) controlling the flow between _____ other terminal(s).","[""2, 1, 1"",""3, 1, 2"",""3, 2, 1"",""3, 0, 3""]",1
"The outer layers of a transistor are _______ the sandwiched layer.","[""much smaller than"",""the same as"",""much larger than"",""None of the above""]",2
"The doping of the sandwiched layer is _______ that of the outer layers.","[""considerably less than"",""the same as"",""considerably more than"",""None of the above""]",0
"The lower doping level _______ the conductivity and _______ the resistivity of the material.","[""increases, decreases"",""increases, increases"",""decreases, decreases"",""decreases, increases""]",3
"The term bipolar reflects the fact that _______ and _______ participate in the injection process into the oppositely polarized material.","[""holes, neutrons"",""holes, electrons"",""neutrons, electrons"",""None of the above""]",1
"One p-n junction of a transistor is _______-biased and the other one is _______-biased in the active region.","[""reverse, reverse"",""forward, forward"",""reverse, forward"",""None of the above""]",2
"The magnitude of the base current is typically on the order of _______ as compared to _______ for the emitter.","[""\u00b5A, \u00b5A"",""\u00b5A, mA"",""mA, \u00b5A"",""mA, mA""]",1
"The base current is the _______ of the emitter and collector currents.","[""sum"",""difference"",""product"",""None of the above""]",1
"The _______ region is the region normally employed for linear (undistorted) amplifiers.","[""active"",""cutoff"",""saturation"",""All of the above""]",0
"In the cutoff region the collector-base junction is _______-biased and the base-emitter junction is _______-biased for a transistor.","[""reverse, forward"",""forward, reverse"",""reverse, reverse"",""forward, forward""]",2
"In the saturation region the collector-base junction is _______-biased and the base-emitter junction is _______-biased for a transistor.","[""reverse, forward"",""forward, reverse"",""reverse, reverse"",""forward, forward""]",3
"For practical transistors the level of alpha typically extends from _____ to _____ with most approaching the higher end of the range.","[""0.0, 1"",""0.90, 0.998"",""50, 400"",""None of the above""]",1
"Typical values of voltage amplification for the common-base configurations vary from _______ and the current gain is always _______.","[""less than 1, 50 to 300"",""50 to 300, larger than 1"",""50 to 300, less than 1"",""larger than 1, 50 to 300""]",2
"If a value of beta.gif is specified for a particular transistor configuration it will normally be used for _____ calculations.","[""ac"",""dc"",""ac and dc"",""None of the above""]",2
"The common-collector configuration has a ______ input impedance and a ______ output impedance.","[""low, high"",""high, low"",""high, high"",""low, low""]",1
"The active region of a transistor is bounded by the _______.","[""cutoff region"",""saturation region"",""power dissipation curve"",""All of the above""]",3
"The “on” and “off” characteristics refer to _____ limits while the small-signal characteristics indicate the parameters of importance to _____ operation.","[""ac, dc"",""dc, ac"",""ac, dc and ac"",""dc and ac, dc""]",1
"The step function (per step) of a curve tracer reveals the scale for _______.","[""collector current IC"",""VCE voltage"",""base current IB"",""All of the above""]",2
"The level of _____ is determined and displayed by advanced digital meters.","[""VCE"",""IB"",""IC"",""\u03b2dc""]",3
"The level of _____ is determined and displayed by advanced digital meters if using diode-testing mode.","[""VBE"",""IC"",""IB"",""IE""]",0
"When checking a transistor by ohmmeter, a relatively _______ resistance is displayed for a forward-biased junction and ______ resistance for a reverse-biased junction.","[""low, very high"",""low, low"",""high, high"",""high, very low""]",0
"An OL indication on an advanced digital meter indicates _______ while checking a transistor.","[""forward bias"",""reverse bias"",""definitely a defective transistor"",""None of the above""]",1
"If the positive lead of an ohmmeter is connected to the base and the negative lead to the emitter, a low resistance reading would indicate a ______ transistor and a high resistance reading would indicate a ______ transistor.","[""npn, pnp"",""pnp, npn"",""npn, npn"",""pnp, pnp""]",0
"The leads of a transistor are typically made of _______.","[""gold"",""aluminum"",""nickel"",""All of the above""]",1
"There is(are) _______ in the internal construction of a TO-92 package.","[""gold bond wires"",""a copper frame"",""epoxy encapsulation"",""All of the above""]",3
"The ratio of which two currents is represented by β?","[""IC and IE"",""IC and IB"",""IE and IB"",""None of the above""]",1
"At what region of operation is the base-emitter junction forward biased and the base-collector junction reverse biased?","[""Saturation"",""Linear or active"",""Cutoff"",""None of the above""]",1
"The cutoff region is defined by IB _____ 0 A.","[""&gt;"",""&lt;"",""\u2264"",""\u2265""]",2
"The saturation region is defined by VCE _____ VCE<sub>sat</sub>.","[""&gt;"",""&lt;"",""\u2264"",""\u2265""]",2
"For the BJT to operate in the active (linear) region, the base-emitter junction must be _______-biased and the base-collector junction must be _______-biased.","[""forward, forward"",""forward, reverse"",""reverse, reverse"",""reverse, forward""]",1
"For the BJT to operate in the saturation region, the base-emitter junction must be _______-biased and the base-collector junction must be _______-biased.","[""forward, forward"",""forward, reverse"",""reverse, reverse"",""reverse, forward""]",0
"Which of the following voltages must have a negative level (value) in any npn bias circuit?","[""VBE"",""VCE"",""VBC"",""None of the above""]",2
"Which of the following is assumed in the approximate analysis of a voltage divider circuit?","[""IB is essentially zero amperes."",""R1 and R2 are considered to be series elements."",""\u03b2RE \u2265 10R2"",""All of the above""]",3
