question,A,B,C,D,E,answer,explanation
<p>One end of a helical spring is fixed while the other end carries the load <i>W</i> which moves with simple harmonic motion. The frequency of motion is given by(where δ = Deflection of the spring.)</p>,"<img src=""/_files/images/mechanical-engineering/engineering-mechanics/45-253-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/45-253-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/45-253-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/45-253-4.png""/>",,B,
<p>The angle of inclination with the vertical is __________ if the cyclist is running at a faster speed than that when he is running at a slower speed.</p>,more,less,,,,A,
<p>The range of projectile(<i>R</i>) on an upward inclined plane is</p>,"<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-225-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-225-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-225-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-225-4.png""/>",,D,
"<p>The centre of gravity of a right circular solid cone is at a distance of __________ from its base, measured along the vertical axis.(where <i>h</i> = Height of a right circular solid cone.)</p>",<i>h</i>/2,<i>h</i>/3,<i>h</i>/4,<i>h</i>/6,,C,
"<p>In actual machines, mechanical advantage is __________ velocity ratio.</p>",equal to,less than,greater than,,,B,
<p>The radius of gyration is the distance where the whole mass (or area) of a body is assumed to be concentrated.</p>,Correct,Incorrect,,,,A,
"<p>If three coplaner forces acting on a point are in equilibrium, then each force is proportional to the sine, of the angle between the other two.</p>",Correct,Incorrect,,,,A,
"<p>A rubber ball is dropped from a height of 2 m. If there is no loss of velocity after rebounding, the ball will rise to a height of</p>",1m,2m,3m,4m,,B,
"<p>In the shown figure, the tension (<i>T</i>) in the string will be <br/><img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-204-1.png""/></p>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-205-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-205-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-205-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-205-3.png""/>",,B,
"<p>When the spring of a watch is wound, it will possess</p>",strain energy,kinetic energy,heat energy,electrical energy,,A,
"<p>In a framed structure, as shown in the below figure, the force in the member <i>CD</i> is tensile in nature. <br/><img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-172-1.png""/></p>",Agree,Disagree,,,,A,
<p>An irregular body may have more than one centre of gravity.</p>,Yes,No,,,,B,
<p>The rate of doing work is known as</p>,potential energy,kinetic energy,power,none of these,,C,
"<p>In a wormed geared pulley block, if the number of teeth on the worm wheel is doubled, then its velocity ratio is also doubled.</p>",True,False,,,,A,
<p>Moment of inertia of a circular section about its diameter (<i>d</i>) is</p>,π<i>d</i><sup>3</sup>/16,π<i>d</i><sup>3</sup>/32,π<i>d</i><sup>4</sup>/32,π<i>d</i><sup>4</sup>/64,,D,
<p>The centre of oscillation and centre of suspension for a compound pendulum are interchangeable.</p>,True,False,,,,A,
"<p>In a screw jack, the effort required to lower the load is __________ the effort required to raise the same load.</p>",less than,equal to,more than,,,A,
<p>The unit of work in S.I. units is</p>,newton,erg,kg-m,joule,,D,
<p>The static friction</p>,bears a constant ratio to the normal reaction between the two surfaces,"is independent of the area of contact, between the two surfaces","always acts in a direction, opposite to that in which the body tends to move",all of the above,,D,
"<p>The maximum height of a projectile on a horizontal plane, is</p>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-222-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-222-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-222-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/43-222-4.png""/>",,A,
<p>The acceleration of a particle moving with simple harmonic motion is __________ at themean position.</p>,zero,minimum,maximum,,,A,
<p>The velocity of a particle moving with simple harmonic motion is __________ at the mean position.</p>,zero,minimum,maximum,,,C,
"<p>A framed structure is imperfect, if the number of members are __________ (2<i>j</i> - 3).</p>",equal to,less than,greater than,either (b) or (c),,D,
"<p>The linear acceleration (<i>a</i>) of a body rotating along a circular path of radius (<i>r</i>) with an angular acceleration of α rad / s<sup>2</sup>, is</p>",<i>a</i> = α/ <i>r</i>,<i>a</i> = α.<i>r</i>,<i>a</i> = <i>r</i> / α,none of these,,B,
<p>The total energy possessed by a system of moving bodies</p>,is constant at every instant,varies from point to point,is maximum in the start and minimum at the end,is minimum in the start and maximum at the end,,A,
"<p>The moment of inertia of a solid cylinder of mass <i>m</i>, radius <i>r</i> and length <i>l</i> about the longitudinal axis or polar axis is</p>",<i>mr</i><sup>2</sup>/2,<i>mr</i><sup>2</sup>/4,<i>mr</i><sup>2</sup>/6,<i>mr</i><sup>2</sup>/8,,A,
"<p>In a screw jack, the effort required to lift the load is given by(where <i>W</i> = Load lifted, α = Helix angle, and φ = Angle of friction.)</p>",<i>P</i> = <i>W</i> tan (α - φ),<i>P</i> = <i>W</i> tan (α + φ),<i>P</i> = <i>W</i> tan (φ - α),<i>P</i> = <i>W</i> cos (α + φ),,B,
<p>The terms 'leverage' and 'mechanical advantage' Of a compound lever have got the same meaning.</p>,Correct,Incorrect,,,,A,
<p>A couple produces</p>,translatory motion,rotational motion,combined translatory and rotational motion,none of the above,,B,
<p>Energy may be defined as the capacity of doing work.</p>,Correct,Incorrect,,,,A,
"<p>For a self locking machine, the efficiency must be</p>",equal to 50%,less than 50%,greater than 50%,100%,,B,
"<p>The resultant of the two forces <i>P</i> and <i>Q</i> is R. If <i>Q</i> is doubled, the new resultant is perpendicular to <i>P</i>. Then</p>",<i>P</i> = <i>Q</i>,<i>Q</i> = <i>R</i>,<i>Q</i> = 2<i>R</i>,none of these,,B,
<p>Onejoule is equal to</p>,0.1 N-m,1 N-m,10 N-m,100 N-m,,B,
"<p>Whenever a force acts on a body and the body undergoes a displacement, then</p>",work is said to be done,power is being transmitted,body has kinetic energy of translation,none of these,,A,
"<p>When a particle moves along a straight path, there will be centripetal acceleration as well as tangential acceleration.</p>",Correct,Incorrect,,,,B,
"<p>If the body falls freely under gravity, then the gravitational acceleration is taken as</p>",+8.9 m/s<sup>2</sup>,-8.9 m/s<sup>2</sup>,+9.8 m/s<sup>2</sup>,-9.8 m/s<sup>2</sup>,,C,
"<p>A framed structure, as shown in the below figure, is a <br/><img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-171-1.png""/></p>",perfect frame,deficient frame,redundant frame,none of the above,,A,
<p>The rate of change of displacement of a body is called</p>,velocity,acceleration,momentum,none of these,,A,
"<p>The efficiency of a screw jack is maximum, when(where   α = Helix angle, and φ = Angle of friction.)</p>",α = 45° + φ/2,α = 45° - φ/2,α = 90° + φ,α = 90° - φ,,B,
<p>The periodic time (<i>T</i>) is given by(where ω = Angular velocity of particle in rad / s.)</p>,ω/2π,2π/ω,2π x ω,π/ω,,B,
