question,A,B,C,D,E,answer,explanation
<p>The length of a second's pendulum is</p>,94.9cm,99.4cm,100cm,101cm,,B,
<p>The slope on the road surface generally provided on the curves is known as</p>,angle of friction,angle of repose,angle of banking,none of these,,C,
"<p>Coplaner non-concurrent forces are those forces which __________ at one point, but their lines of action lie on the same plane.</p>",meet,do not meet,,,,B,
<p>The moment of inertia of a rectangular section 3cm wide and 4cm deep about <i>X</i>-<i>X</i> axis is</p>,9cm<sup>4</sup>,12cm<sup>4</sup>,16cm<sup>4</sup>,20cm<sup>4</sup>,,C,
<p>A pendulum which executes one beat per second is known as</p>,simple pendulum,compound pendulum,torsional pendulum,second's pendulum,,D,
"<p>Two blocks <i>A</i> and <i>B</i> of masses 150 kg and 50 kg respectively are connected by means of a string as shown in the below figure. The tension in all the three strings __________ be same. <br/><img src=""/_files/images/mechanical-engineering/engineering-mechanics/41-208-1.png""/></p>",will,will not,,,,A,
<p>D' Alembert's principle basically depends upon Newton's second law of motion.</p>,Correct,Incorrect,,,,A,
"<p>The forces, whose lines of action are parallel to each other and act in the same directions, are known as</p>",coplaner concurrent forces,coplaner non-concurrent forces,like parallel forces,unlike parallel forces,,C,
"<p>A number of forces acting at a point will be in equilibrium, if</p>",all the forces are equally inclined,sum of all the forces is zero,sumof resolved parts in the vertical direction is zero (i.e. ∑<i>V</i> = 0),none of these,,C,
"<p>The cartesian equation of trajectory is(where <i>u</i> = Velocity of projection, α = Angle of projection, and <i>x</i>, <i>y</i> =   Co-ordinates of any point on the trajectory after <i>t</i> seconds.)</p>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-216-1.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-216-2.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-216-3.png""/>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/42-216-4.png""/>",,C,
"<p>In collision of elastic bodies, the coefficient of restitution is the ratio of the relative velocity after impact to the relative velocity before impact.</p>",True,False,,,,A,
"<p>In a framed structure, as shown in the below figure, the forces in the members <i>AB</i> and <i>BC</i> are respectively  <br/><img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-176-1.png""/></p>","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-176-2.png""/>(tensile) and 2<i>W</i> (compressive)","2<i>W</i>(tensile) and <img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-176-2.png""/>(compressive)","<img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-176-3.png""/>(tensile) and <img src=""/_files/images/mechanical-engineering/engineering-mechanics/38-176-3.png""/>(compressive)",none of the above,,A,
<p>The acceleration of a particle moving with simple harmonic motion is proportional to the displacement of the particle from the mean position.</p>,True,False,,,,A,
<p>The unit of moment of inertia of an area is</p>,kg-m<sup>2</sup>,kg-m-s<sup>2</sup>,kg/m<sup>2</sup>,m<sup>4</sup>,,D,
"<p>The moment of inertia of a thin rod of mass <i>m</i> and length <i>l</i>,about an axis through its centre of gravity and perpendicular to its length is</p>",<i>ml</i><sup>2</sup>/4,<i>ml</i><sup>2</sup>/ 6,<i>ml</i><sup>2</sup>/8,<i>ml</i><sup>2</sup>/12,,D,
"<p>When a body of mass <i>m</i> attains a velocity <i>v</i> from rest in time <i>t</i>, then the kinetic energy of translation is</p>",<i>mv</i><sup>2</sup>,<i>mgv</i><sup>2</sup>,0.5 <i>mv</i><sup>2</sup>,0.5 <i>mgv</i><sup>2</sup>,,C,
<p>The unit of angular velocity is</p>,m/min,rad/s,revolutions/min,both (B) and (C),none of these,D,
"<p>If a number of forces are acting at a point, their resultant is given by</p>",(∑<i>V</i>)<sup>2</sup> + (∑<i>H</i>)<sup>2</sup>,"<img src=""/_files/images/mechanical-engineering/engineering-mechanics/4-21-2.png""/>",(∑<i>V</i>)<sup>2</sup> +(∑<i>H</i>)<sup>2</sup> +2(∑<i>V</i>)(∑<i>H</i>),"<img src=""/_files/images/mechanical-engineering/engineering-mechanics/4-21-4.png""/>",,B,
<p>A force acting in the opposite direction to the motion of the body is called force of friction.</p>,Agree,Disagree,,,,A,
"<p>For any system of coplaner forces, the condition of equilibrium is that the</p>",algebraic sum of the horizontal components of all the forces should be zero,algebraic sum of the vertical components of all the forces should be zero,algebraic sum of moments of all the forces about any point should be zero,all of the above,,D,
<p>The ratio of static friction to dynamic friction is always</p>,equal to one,less than one,greater than one,none of these,,C,
<p>A science teacher claimed that Newton's third law of motion is involved while studying the motion of rockets. His statement is</p>,justified,not justified,,,,A,
<p>One kg force is equal to</p>,7.8 N,8.9 N,9.8 N,12 N,,C,
<p>Coefficient of friction depends upon</p>,area of contact only,nature of surface only,both (a) and (b),none of these,,B,
<p>The kinetic energy of a body __________ upon its mass and velocity.</p>,does not depend,depends,,,,B,
"<p>According to Newton's first law of motion,</p>","every body continues in its state of rest or of uniform motion, in a straight line, unless it is acted upon by some external force","the rate of change of momentum is directly proportional to the impressed force, and takes place in the same direction, in which the force acts","to every action, there is always an equal and opposite reaction",none of the above,,A,
<p>The moment of inertia of a square of side (<i>a</i>) about an axis through its centre of gravity is</p>,<i>a</i><sup>4</sup>/4,<i>a</i><sup>4</sup>/8,<i>a</i><sup>4</sup>/12,<i>a</i><sup>4</sup>/36,,C,
<p>The velocity ratio of a single purchase crab winch can be increased by</p>,increasing the length of the handle,increasing the radius of the load drum,increasing the number of teeth of the pinion,all of the above,,A,
<p>The motion of a wheel of a car is</p>,purely translation,purely rotational,combined translation and rotational,none of these,,C,
"<p>If the efficiency of a lifting machine is kept constant, its velocity ratio is __________ propotional to its mechanical advantage.</p>",directly,inversely,,,,A,
<p>Non-coplaner non-concurrent forces are those forces which</p>,"meet at one point, but their lines of action do not lie on the same plane",do not meet at one point and their lines of action do not lie on the same plane,do not meet at one point but their lines of action lie on the same plane,none of the above,,B,
"<p>The forces which meet at one point, but their lines of action __________ on the same plane, are Known as non-coplaner concurrent forces.</p>",lie,do not lie,,,,B,
<p>A force while acting on a body may</p>,change its motion,"balance the forces, already acting on it",give rise to the internal stresses in it,all of these,,D,
<p>A screw jack used for lifting the loads is</p>,a reversible machine,a non-reversible machine,an ideal machine,none of these,,B,
<p>The wheels of a moving car possess</p>,potential energy only,kinetic energy of translation only,kinetic energy of rotation only,kinetic energy of translation and rotation both,,D,
"<p>In order to determine the effects of a force, acting on a body, we must know</p>",magnitude of the force,line of action of the force,"nature of the force i,e. whether the force is push or pull",all of the above,,D,
<p>The negative acceleration is called retardation.</p>,True,False,,,,A,
"<p>The maximum displacement of a body, from its mean position is called amplitude.</p>",Correct,Incorrect,,,,A,
<p>A lifting machine lifts a load of 1000N through a distance of 0.2 m by means of an effort of 200N through a distance of 1m. This machine is an ideal one.</p>,Correct,Incorrect,,,,A,
