question,A,B,C,D,E,answer,explanation
"<p>The energy possessed by a body, for doing work by virtue of its position, is called</p>",potential energy,kinetic energy,electrical energy,chemical energy,,A,
<p>Moment of inertia is the</p>,second moment of force,second moment of area,second moment of mass,all of these,,D,
<p>The coefficient of restitution for inelastic bodies is</p>,zero,one,between zero and one,more than one,,A,
"<p>When the lift is moving upwards with some acceleration, the pressure exerted by a man is __________ proportional to its acceleration.</p>",directly,inversely,,,,A,
<p>The term 'centroid' is</p>,the same as centre of gravity,the point of suspension,the point of application of the resultant of all the forces tending to cause a body to rotate about a certain axis,none of the above,,A,
<p>Two forces are acting at an angle of 120°. The bigger force is 40N and the resultant is perpendicular to the smaller one. The smaller force is</p>,20 N,40 N,80 N,none of these,,A,
<p>The centre of gravity a <i>T</i>-section 100 mm x 150 mm x 50 mm from its bottom is</p>,50mm,75mm,87.5mm,125mm,,C,
"<p>In order to completely specify angular displacement by a vector, it must fix</p>",direction of the axis of rotation,magnitude of angular displacement,sense of angular displacement,all of these,,D,
<p>Which of the following statement is correct in connection with projectiles?</p>,"A path, traced by a projectile in the space, is known as trajectory.","The velocity with which a projectile is projected, is known as the velocity of projection.","The angle, with the horizontal, at which a projectile is projected is known as angle of projection.",all of the above,,D,
<p>The acceleration of a body sliding down an inclined surface is</p>,<i>g</i> sin θ,<i>g</i> cos θ,<i>g</i> tan θ,none of these,,A,
"<p>If a body is acted upon by a number of coplaner non-concurrent forces, it may</p>",rotate about itself without moving,move in any one direction rotating about itself,be completely at rest,all of these,,D,
