question,A,B,C,D,E,answer,explanation
<p>Find the output voltage for 011100 in a 6 bit R<i></i>-2<i>R</i> ladder D/A converter has a reference voltage of 6.5 V.</p>,6.4 V,2.84 V,0.1 V,8 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/70-553.png""/> (<i>a<sub>n-1</sub> 2<sup>n-1</sup> + a<sub>n-2</sub> 2<sup>n-2</sup> + .....a<sub>1</sub>2<sup>1</sup> + a<sub>0</sub>2<sup>0</sup></i>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/70-553-1.png""/>(2<sup>4</sup> + 2<sup>3</sup> + 2<sup>2</sup>) = 6.5 x <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/70-553-2.png""/> = 2.84 .</p> "
<p>Binary number 1101 is equal to octal number</p>,17,16,15,14,,C," <p>1101 = 13 in decimal = 15 (i.e., 8 + 5) in octal.</p> "
<p>Logic analyser is</p>,a multichannel oscilloscope,similar to logic pulser,similar to current tracer,none of the above,,A, <p>It is a multichannel oscilloscope.</p> 
"<p>The minimized version of logic circuit in the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-257.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-257-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-257-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-257-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-257-4.png""/>",,A," <p>The Boolean equation is <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/67-257.png""/> The circuit in the given figure <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/67-257-2.png""/> gives <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/67-257-1.png""/>.</p> "
"<p>In the given figure shows a negative logic AND gate. If positive logic is used this gate is equivalent to<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/26-342.png""/></p>",AND gate,OR gate,NOR gate,NAND gate,,C," <p>Y = <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> = <span style=""text-decoration:overline;"">A + B</span> .</p> "
"<p>The function Y = A <span style=""text-decoration:overline;"">B</span> <span style=""text-decoration:overline;"">C</span> + AB <span style=""text-decoration:overline;"">C</span> + A <span style=""text-decoration:overline;"">B</span> C + <span style=""text-decoration:overline;"">A</span> BC is to be realized using discrete gates. The inputs available are A, B, C. We need a total of</p>",8 gates,6 gates,10 gates,5 gates,,A," <p>Three NOT gates, four AND gates and one OR gate, i.e., total of 8 gates.</p> "
<p>A 10 bit D/A converter gives a maximum output of 10.23 V. The resolution is</p>,10 mV,20 mV,15 mV,25 mV,,A," <p>Resolution = <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/68-363.png""/> V or 10 mV.</p> "
<p>As applied to a flip flop the word edge triggered's means</p>,flip flop can change state when clock transition occurs,flip flop can change state when clock signal goes from LOW to HIGH only,flip flop can change state when clock signal goes from HIGH to LOW only,none of the above,,A, <p>Edge triggering means the instant when clock transition occurs.</p> 
<p>A NOR gate is a combination of</p>,OR gate and AND gate,AND gate and NOT gate,OR gate and NOT gate,two NOT gates,,C, <p>OR and NOT = NOR.</p> 
<p>The 2's complement representation of - 17 is</p>,01110,01111,11110,10001,,B," <p>(17)<sub>10</sub> = (10001)<sub>2</sub> = (-17)<sub>10</sub> = 1's complement of (17)<sub>2</sub> + 1 </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/71-570.png""/></p>
<p>the MSB is 0, hence (-17)<sub>2</sub> cannot represented in 2's complement representation with 5 bit, therefore (-17) in 2's complement is simply (10001)<sub>2</sub> = (17)<sub>10</sub> .</p> "
<p>TTL inverter has</p>,one input,two inputs,one or two inputs,three inputs,,B, <p>Data input and control input.</p> 
"<p>4 bit ripple counter and 4 bit synchronous counter are made using flip-flop having a propagation delay of 10 ns each. If the worst case delay in the ripple counter and the synchronous counter be R and S respectively, then</p>","R = 10 ns, S = 40 ns","R = 40 ns, S = 10 ns","R = 10 ns, S = 30 ns","R = 30 ns, S = 10 ns",,B, <p>In synchronous counter time delay is constant while in Ripple it is additive.</p> 
<p>The number of digits in hexadecimal system</p>,15,16,10,8,,B, <p>It has 16 digits 0 to 15.</p> 
<p>Which of these is the most recent display device?</p>,LED,LCD,VF,(a) and (c),,C," <p>VF display can operate at very low voltages, has low power consumption and very long life.</p> "
"<p>A NOR gate has 3 inputs A, B, C. For which combination of inputs is output HIGH</p>",A = B = C = 0,A = B = C = 1,A = B = 1 and C = 0,A = C = 1 and B = 0,,A, <p>NOR gate gives High output when all inputs are Low.</p> 
"<p>In 2's complement form, - 2 is</p>",1011,1110,1100,1010,,B," <p>A = 1110, </p>
<p><span style=""text-decoration:overline;"">A</span> = 0001, </p>
<p><span style=""text-decoration:overline;"">A</span> + 1 = 0001 + 1 = 0010 = 2 </p>
<p>Therefore A = -2.</p> "
"<p>The Boolean function/implemented in the figure using two I/P multiplexers is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/41-600.png""/></p>","A<span style=""text-decoration:overline;"">B</span>C + AB<span style=""text-decoration:overline;"">C</span>","ABC + A<span style=""text-decoration:overline;"">B</span> <span style=""text-decoration:overline;"">C</span>","<span style=""text-decoration:overline;"">A</span>BC + <span style=""text-decoration:overline;"">ABC</span>","<span style=""text-decoration:overline;"">ABC</span> + <span style=""text-decoration:overline;"">A</span>B <span style=""text-decoration:overline;"">C</span>",,A," <p>when <i>B</i> = 1, <i>f</i><sub>1</sub> = ABC</p>
<p><i>B</i> = 0, <i>f</i><sub>2</sub> = A<span style=""text-decoration:overline;"">B</span>C </p>
<p><i>f</i> = <i>f</i><sub>1</sub> + <i>f</i><sub>2</sub> = AB<span style=""text-decoration:overline;"">C</span> + A<span style=""text-decoration:overline;"">B</span>C.</p> "
