question,A,B,C,D,E,answer,explanation
<p>NAND and NOR gates are universal gates.</p>,True,False,,,,A,
<p>The control logic for a binary multiplier is specified by a states diagram. The state diagram has four states and two inputs. To implement it by the sequence register and decoder method.</p>,two flip-flop &amp; 2 x 4 decoder are needed,four flip-flop &amp; 2 x 4 decoder are needed,two flip-flop &amp; 3 x 9 decoder are needed,four flip-flop &amp; 3 x 9 decoder are needed,,A,
<p>A hexadecimal odometer displays F52F. The next reading will be</p>,E 52 F,E 52 E,E 53 F,F 53 O,,D,
<p>Which of them has 10 inputs and 4 outputs?</p>,Decimal to BCD encoder,BCD to decimal decoder,Octal to binary encoder,All encoders,,A,
<p>The binary number 0.10110111101 is equal to hexadecimal number</p>,B3A,B5A,B7A,BA7,,C,
<p>Karnaugh map is used to</p>,minimise the number of flip flops in a digital circuit,minimise the number of gates only in a digital circuit,minimise the number of gates and fan in a digital circuit,design gates,,B,
<p>The main advantage of CMOS circuit is</p>,high gain,high output impedance,low power consumption,high gain and high output impedance,,C,
<p>Floating gate is fabricated for making MOS</p>,ROM,PROM,EPROM,EAROM,,C,
"<p>A 12-bit binary counter has the following state. The octal number represented is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/49-806.png""/></p>",677,7163,7128,7183,,B,
<p>(1111.11)<sub>2</sub> is</p>,(1.01)<sub>10</sub>,(0.75)<sub>10</sub>,(15.3)<sub>10</sub>,(15.75)<sub>10</sub>,,D,
<p>The number of flip-flops required to build a mod-19 counter is</p>,4,5,6,7,,C,
<p>The number of flip-flops needed to divide the input frequency by 32 is</p>,2,4,5,16,,C,
<p>Given two numbers A and B in sign magnitude representation in an eight bit format A = 00011110 and B = 10011100 then A ⊕ B gives</p>,10000010,00011111,10011101,11100001,,A,
"<p>The 8086 arithmetic instruction work on <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">signed and unsigned numbers</li><li style=""padding-top:10px;"">ASCII data</li><li style=""padding-top:10px;"">unpacked BCD data</li></ol> Select the correct answer using the codes given below :</p>",1 and 2,1 and 3,2 and 3,"1, 2 and 3",,C,
"<p>For the K map of the given figure the simplified Boolean expression is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/28-379.png""/></p>","<span style=""text-decoration:overline;"">A</span> + BC",A + BC,"<span style=""text-decoration:overline;"">A</span> + B <span style=""text-decoration:overline;"">C</span>","<span style=""text-decoration:overline;"">A</span> + B <span style=""text-decoration:overline;"">C</span>",,A,
