question,A,B,C,D,E,answer,explanation
"<p>Examine the following truth table. The product of sum from this truth table is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/22-266.png""/></p>","(<span style=""text-decoration:overline;"">X</span> + <span style=""text-decoration:overline;"">Y</span>) (X + Y)","(X + <span style=""text-decoration:overline;"">Y</span>) (<span style=""text-decoration:overline;"">X</span> + <span style=""text-decoration:overline;"">Y</span>)","(<span style=""text-decoration:overline;"">X</span> + Y) (<span style=""text-decoration:overline;"">X</span> + <span style=""text-decoration:overline;"">Y</span>)","(X + <span style=""text-decoration:overline;"">Y</span>) (X + Y)",,D,
<p>K maps can be drawn</p>,only for 2 variables,only for 3 variables,only for 4 variables,for any number of variables,,D,
<p>When a TTL is driving an CMOS gates it is necessary to ensure that</p>,V<sub>OL</sub>(for TTL) ≤ V<sub>IL</sub> (for CMOS) and V<sub>0H</sub> (for TTL) ≥ VIH (for CMOS),V<sub>0L</sub> (for TTL) ≥ V<sub>IL</sub> (for CMOS),V<sub>0H</sub> (for TTL) ≤ V<sub>IH</sub> (for CMOS),V<sub>0L</sub> (for TTL) ≥ V<sub>IL</sub> (for CMOS) and V<sub>0H</sub> (for TTL) ≤ VIH (for CMOS),,A,
<p>Which of the following statement is correct?</p>,Decimal 9 is represented as 1011 in Excess-3 code,Decimal 9 is represented as 1001 is BCD code,Decimal 10 is represented as 1100 is Gray code,Decimal 10 is represented as 1001 in binary code,,B,
"<p>For emitter-couple logic, the switching speed is very high because</p>",negative logic is used,the transistors are not saturated when conducting,emitter-coupled transistors are used,multi-emitter transistors are used,,B,
<p>Subroutines are used in larger programs not</p>,to increase the programming case,to reduce storage equipment,to reduce program extension time,for ease of program testing at the program development time,,D,
"<p>The circuit shown in figure converts<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/40-591.png""/></p>",BCD to binary code,binary to excess-3 code,excess-3 to Gray code,gray to binary code,,D,
<p>The microprograms provided by a manufacturer to be used on his microprogrammed computer are generally called</p>,software,network,firmware,hardware,,C,
"<p>Out of multiplexer and demultiplexer, which has select inputs?</p>",Multiplexer only,Demultiplexer only,Both multiplexer and demultiplexer,None,,C,
"<p>What is the direction of address bus?<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1048.png""/></p>",Unidirectional into μ<i>p</i>,Unidirection out of μ<i>p</i>,Bidirectional,"Mixed direction, i.e., some lines into up and some others out of μ<i>p</i>",,B,
<p>Direct-memory-access channel facilitates data to move into and out of the system.</p>,without subroutine,with equal time delay,without programme intervention,on first come first serve basis,,C,
<p>The basic circuit configuration for TTL resembles that of a</p>,AND gate,NAND gate,NOR gate,OR gate,,B,
<p>Time delay of a TTL standard family is about</p>,180 ns,50 ns,18 ns,3 ns,,C,
<p><p><b>Assertion (A):</b>  Boolean expressions can be easily simplified using Karnaugh map.</p><p><b>Reason (R):</b> Karnaugh map can be drawn for minterms as well as max terms.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
<p>In a flip flop which input determines the state to which output will transistion?</p>,Control input,Clock input,Both control and clock input,Either control or clock input,,A,
<p>In a synchronous counter all flip flops are clocked together.</p>,True,False,,,,A,
