question,A,B,C,D,E,answer,explanation
<p>A VF display operates on the principle of a vacuum diode.</p>,True,False,,,,B, <p>It operates on the principle of vacuum triode.</p> 
"<p>In a 3 input NAND gate, the number of states in which output is 0 equals</p>",8,1,6,5,,B," <p>Only one input, i.e., A = 1, B = 1 and C = 1 gives low output.</p> "
<p>In a mod-12 counter the input clock frequency is 10 kHz. The output frequency is</p>,0.833 kHz,1.0 kHz,0.91 kHz,0.77 kHz,,A," <p>Mod-12 counter is divide by 12 counter. Output frequency = <img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/69-471.png""/> = 0.833 kHz.</p> "
<p>The total number of input words for 4 input OR gate is</p>,20,16,12,8,,B, <p>2<sup>4</sup> = 16.</p> 
<p>In digital circuits Schottky transistors are preferred over normal transistors because of their</p>,lower propagation delay,lower power dissipation,higher propagation delay,higher power dissipation,,A, <p>Schottky transistors have low switching time and hence low propagation delay.</p> 
<p>A flip flop is a</p>,combinational circuit,memory element,arithmetic element,memory or arithmetic element,,B, <p>It is a memory element used in digital circuits.</p> 
<p>A 4 bit parallel type A/D converter uses a 6 volt reference. How many comparators are required and what is the resolution in volts?</p>,0.375 V,15 V,4.5 V,10 V,,A," <p>No. of comparators = 2<sup><i>n</i></sup> - 1 = 2<sup>4</sup> - 1 = 15 </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/71-567.png""/>.</p> "
<p>Quantization error occurs in</p>,D/A converter,A/D converter,both D/A and A/D converter,neither D/A nor A/D converter,,B, <p>Analog input can have any value but digital value can have only 2<sup>N</sup> discrete levels (for N bits). Hence quantization error in A/D conversion.</p> 
<p>Which of these are universal gates?</p>,Only NOR,Only NAND,Both NOR and NAND,"NOR, NAND, OR",,C, <p>Both NAND and NOR are called universal gates.</p> 
"<p>Out of latch and flip flop, which has clock input?</p>",Latch only,Flip flop only,Both latch and flip flop,None,,B, <p>This the main difference between latch and flip-flop. Only flip-flop has clock input.</p> 
<p>A mod 4 counter will count</p>,from 0 to 4,from 0 to 3,from any number n to n + 4,none of the above,,B," <p>Mod 4 counter has 4 states, 0 to 3.</p> "
"<p>In the given figure shows a 4 bit serial in parallel out right shift register. The initial contents as shown are 0110. After 3 clock pulses the contents will be<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/32-443.png""/></p>",0000,0101,1010,1111,,C, <p>Output of XOR gate is input to register.</p> 
<p>Which of the following finds application in pocket calculators?</p>,TTL,CMOS,ECL,Both (a) and (c),,B, <p>Because of low power consumption CMOS is used in pocket calculators.</p> 
