question,A,B,C,D,E,answer,explanation
"<p>The dual of the function A(<span style=""text-decoration:overline;"">B</span>C + BC + B<span style=""text-decoration:overline;"">C</span>) is</p>","A + (<span style=""text-decoration:overline;"">B</span> + C) (B + C) (B + <span style=""text-decoration:overline;"">C</span>)","<span style=""text-decoration:overline;"">A</span> (B<span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">B</span><span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">B</span>C)","C(<span style=""text-decoration:overline;"">B</span>A + CA + C<span style=""text-decoration:overline;"">A</span>)","A<span style=""text-decoration:overline;"">B</span>C + ABC + AB<span style=""text-decoration:overline;"">C</span>",,A,
<p>Assuming accumulator contain A 64 and the carry is set (1). What will register A and (CY) contain after ACI 0 A4 H?</p>,"4 AH, 0","4 AH, 1","4 BH, 0","4 BH, 1",,D,
"<p>For the shaded area in Venn diagram of the given figure, the Boolean expression is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/29-395.png""/></p>",AB + BC + CA,ABC + A B C,ABC + A B C,ABC+AB,,A,
"<p>If an inverter is placed at the input to an <i>SR</i> flip-flop, the result is</p>",T flip-flop,D flip-flop,JK flip-flop,BCD decade counter,,B,
"<p>What is the direction of control bus?<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1048.png""/></p>",Unidirectional into μ<i>p</i>,Unidirection out of μ<i>p</i>,Bidirectional,"Mixed direction, i.e., some lines into μ<i>p</i> an some others out of μ<i>p</i>",,D,
"<p>How many zone bits are there?<br/>The 8156 of a figure has RAM locations from 2000 H to 20 FFH.<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1043.png""/></p>",2,4,8,16,,C,
<p>Which of the following is equivalent to AND-OR realization?</p>,NAND-NOR,NOR-NOR,NOR-NAND,NAND-NAND,,D,
"<p>How many different BCD number can be stored in a register containing 12 switches using an 8, 4, 2, 1 code?</p>",99,100,999,1000,,D,
<p>An SR flip flop can be built using</p>,NOR gate only,NAND gate only,either NOR or NAND gates,neither NOR nor NAND gates,,C,
<p>Which one of the following is correct?</p>,RAM is a volatile memory but ROM is non-volatile memory,RAM is non-volatile memory but ROM is volatile memory,Both ROM and RAM are volatile but in ROM data is not lost when power is switched off,Both ROM and RAM are non-volatile but in RAM data is lost when power is switched off,,A,
<p>TTL XOR gate is very suitable as LCO driver.</p>,True,False,,,,B,
"<p>A typical microcomputer has 65, 536 registers in its memory. It will be specified as</p>",65.536 memory,65.536 K memory,64 K memory,8 K memory,,C,
<p>A function table is required in very large numbers the memory most switched for this purpose would be</p>,ROM,PROM,EPROM,EAROM,,A,
<p>What kind of signal does the times produce?</p>,Single pulse,Square wave,Continuous pulse,No signal,,A,
<p><p><b>Assertion (A):</b>  A presettable counter can be preset to any desired starting point</p><p><b>Reason (R):</b> The maximum frequency of a ripple counter depends on the modulus.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
<p>A digital clock uses __________ chip</p>,SSI,LSI,VLSI,MSI,,B,
"<p>The contents of stack location 2109 H after the call operation will be<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1048.png""/></p>",00001111,01010101,00100000,00100010,,C,
<p>Which of the following conversion is incorrect?</p>,111110111<sub>2</sub> = 767<sub>8</sub>,11011010<sub>3</sub> = 665<sub>8</sub>,1011.1111<sub>2</sub> = 13.74<sub>8</sub>,10101.11<sub>2</sub> = 26.5<sub>8</sub>,,B,
<p>In a flip-flop with <i>RS</i> latch a high <i>S</i> and a low <i>R</i> set the output to __________ and a low <i>S</i> and a high <i>R</i> set the output __________ .</p>,"low, low","high, high","low, high","high, low",,C,
"<p>For the logic circuit shown in figure, the simplified Boolean expression for the output Y is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/45-670.png""/></p>",A + B + C,AB,B,C,,B,
