question,A,B,C,D,E,answer,explanation
<p>How many different binary numbers can be stored in a register consisting of six switches?</p>,16,32,64,128,,C,
<p>In one of the codes for transfer of numbers the code for the succeeding number differs from that of the number only in the change of a single digit. The code is</p>,ASCII,Excess 3 CODE,Gray CODE,none of these,,C,
<p><p><b>Assertion (A):</b>  TTL uses multiple emitter transistor.</p><p><b>Reason (R):</b> Multiple emitter transistors with about 60 emitters have been developed.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
"<p>""Micro-program"" is</p>",the name of the source program in microcomputer,the set of instructions indicating the primitive operations in 1 system,the general name of 'MACRO's' in assembly language programming,the name of programs of very small size,,B,
<p>The number of programmable 16 bit registers of 6800 are</p>,2,3,4,5,,B,
"<p>In 8085 microprocessor, if interrupt service requests have been received from all of the following interrupts, then which one will be serviced first?</p>",RST 5.5,RST 6.5,RST 7.5,None,,C,
"<p>In floating point representation, the number of bits of mantissa is</p>",10,9,8,7,,A,
"<p>The clock shown in figure has a frequency of 6 MHz. The frequency of the Q output will be<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/54-886.png""/></p>",12 MHz,24 MHz,3 MHz,1.5 MHz,,C,
<p>Which of the following can provide a digital signal?</p>,Slow change in the value of a resister,Sine wave,Square wave,Gradual turning of a potentiometer,,C,
"<p>If all bubbles are removed, what are the new RAM locations?<br/>The 8156 of a figure has RAM locations from 2000 H to 20 FFH.<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1043.png""/></p>",(8000)<sub>H</sub> - (83FF)<sub>H</sub>,(80AA)<sub>H</sub> - (80FF)<sub>H</sub>,(FF00)<sub>H</sub> - (FFFF)<sub>H</sub>,none of the above,,C,
"<p>Data are recorded on a 2, 400 ft reel of magnetic tape at a density of 556 characters per inch. If the record length is of 100 characters and 0.75 inch of record gap, the tape utilization factor is</p>",0.85,0.67,0.19,0.08,,C,
"<p>Some of MOS families are PMOS, CMOS, the family dominating the LSI field, where low power consumption is necessary is</p>",NMOS,CMOS,PMOS,"both NMOS, CMOS",,B,
<p>For a particular type of memory the access time and cycle time are 200 ns each. The maximum rate at which data can be accessed by</p>,2.5 x 10<sup>6</sup>/s,5 x 10<sup>6</sup>/s,0.2 x l0<sup>6</sup>/s,10<sup>6</sup>/s,,A,
<p>Which of the following binary product is incorrect?</p>,1100 x 1010 = 1111000,1.01 x 10.1 = 11.001,1100110 x 1000 = 1100110000,None of the above,,D,
"<p><p><b>Assertion (A):</b>  The advantages of totem pole output are fast switching and low power consumption.</p><p><b>Reason (R):</b> IC packages available are DIP, surface mount and J lead surface mount.</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
<p>In DTL the junction transistor serves as</p>,inverter,buffer amplifier,both (a) and (b),none of the above,,C,
"<p>A 16 x 8 ROM stores these words in its first four locations, as given below. Which of this represents 3 CH in hexadecimal?</p>",R<sub>0</sub> = 1110 0010,R<sub>1</sub> = 0101 0111,R<sub>2</sub> = 0011 1100,R<sub>3</sub> = 1011 1111,,C,
<p>Decade counter has 4 flip flops and skips states 10 to 15.</p>,True,False,,,,A,
<p><p><b>Assertion (A):</b>  The output of an 8 bit ADC is 80 H if input is 2.5 V </p><p><b>Reason (R):</b> ADC has an output range of 00 to FF H if input range is - 5 to + 5 V</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,C,
<p>A parity detector can detect</p>,single error only,single error or odd number of errors,two errors,single or two errors,,B,
<p>Which of the- following display consumes least amount of power?</p>,LCD,LED,Fluorescent display,All display consume same power,,A,
<p>The converter whose conversion time is independent of number of bits is</p>,dual stope,counter type,parallel conversion,successive approximation,,C,
<p>Serial input data of 8085 can be loaded into bit-7 of the accumulator by</p>,executing a RIM instruction,executing RSTI,using TRAP,none of the above,,A,
"<p>The logic operations of the two circuits given below are<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/52-863.png""/></p>",complementary,identical,entirely different,none of these,,C,
<p>Which of the following is incorrect?</p>,(111)<sub>2</sub> + (10)<sub>2</sub> = 9,(111)<sub>2</sub> + (2)<sub>10</sub> = (9)<sub>16</sub>,7 + 2 = (1001)<sub>2</sub>,None of the above,,D,
<p>A register is</p>,a group is memories,a group of devices that store digital data,a chip used in computers,a pure silica piece used in digital systems,,B,
"<p>In 8085 microprocessor, when TRAP interrupt is triggered program control is transferred to location</p>",0020 H,0024 H,0028 H,002 CH,,B,
"<p>In 8085 microprocessor, what is the length of SP (stack) pointer?</p>",6 bits,8 bits,12 bits,16 bits,,D,
<p>A crystal is frequently used in digital circuits for timing purpose because of its</p>,low cost,high frequency stability,simple circuitry,ability to set frequency at desired value,,B,
<p>The value of program counter of 6800 at power on are after reset is</p>,000,FFFE,User Programmable,FFFF,,B,
<p>The Boolean expression for the sub-class (Q) of all electronic instruments which are measuring instruments or are non-digital instruments with battery supply is</p>,"Q = X(Y + <span style=""text-decoration:overline;"">Z</span>)","Q = X + <span style=""text-decoration:overline;"">Y</span>Z","Q = X<span style=""text-decoration:overline;"">Y</span> + Z",Q = XY + Z,,B,
<p>Serial in-serial out shift register can be built using D flip flops.</p>,True,False,,,,A,
<p>A binary ladder network D/A converter requires</p>,resistors of one value only,resistors of many different values,resistors of two different values,none of the above,,C,
<p>Data from a satellite is received in serial form (1 bit after another). If this data is coming at a 5 MHz rate and if the clock frequency is 5 MHz how long will it take to serially load a word in a 32-bit shift register?</p>,1.6ms,3.2ms,6.4ms,12.8ms,,C,
<p>Assuming accumulator contain A 64 and the carry is set (1). What will register A and (CY) contain after CMA?</p>,"6 AH, 1","6 AH, 0","59 H, 0","9 H, 0",,C,
"<p>The minimum number of 2 input NAND gates required to implement Boolean function A <span style=""text-decoration:overline;"">B</span> C is A, B, C are available is</p>",2,3,5,6,,C,
<p>Single parity check is not reliable in case of</p>,paper tape,magnetic tape,magnetic drum,cores,,C,
<p>A 0 to 6 counter consist of 3 flip-flop and a combinational circuit of 2 input gates. The combinational circuit consist of</p>,one AND gate,one OR gate,one AND and One OR,two AND gate,,D,
