question,A,B,C,D,E,answer,explanation
"<p>The Central Processing Unit (CPU) of the 16-processor system developed by hardware and software teams of C-DOT, Bangalore is configured around</p>",Motorola 68020,Motorola 68040,Intel 80386,Intel 80486,,A,
"<p>Figure shows an 8-bit LED display. A light circle means that a LED is ON (binary 1) and a dark circle means a LED is OFF (binary 0). What is the decimal equivalent of the binary number displayed?<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/59-1006.png""/></p>",100,121,144,172,,D,
"<p>For NOR gate SR flip-flop, the 'no change' condition is</p>","S = 0, R = 0","S = 1, R = 0","S = 0, R = 1","S = 1, R = 1",,A,
"<p>Which type of gate is in the given figure?<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-250.png""/></p>",NOR,OR,NAND,EX-OR,,D,
<p>Which of the following will be hexadecimal number just for prior to F52B?</p>,E 51 A,F 51 B,E 52 B,F 52 A,,D,
<p>A pair of 21114s can store __________ words of __________ bits each.</p>,"2114, 8","1024, 8","4228, 16","2114, 16",,B,
"<p>In hexadecimal number system, A is equal to decimal number</p>",10,11,17,18,,A,
<p>Which binary addition is incorrect?</p>,1001.1 + 1011.01 = 10100.11,100010 + 1000101 = 1001010,0.0011 + 0.1110 = 1.1,1011.01 + 1001.11 = 10111,,D,
<p>How many interrupts are there in 8085 microprocessor?</p>,4,5,6,8,,B,
<p>1111 + 11111 =</p>,101111,101110,111111,011111,,B,
"<p>Given figure is the voltage transfer characteristic of<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/41-598.png""/></p>",an N MOS inverter with enhanced mode transistor as load,an N MOS inverter with depletion mode transistor as load,a CMOS inverter,BJT inverter,,C,
"<p>If one wants to design a binary counter, preferred type of flip-flop is</p>",D-type,SR type,Latch,JK type,,A,
<p>(100101)<sub>2</sub> is</p>,(37)<sub>10</sub>,(69)<sub>10</sub>,(41)<sub>10</sub>,(5)<sub>10</sub>,,A,
<p>In which function is each term known as maxterm?</p>,SOP,POS,Hybrid,SOP and Hybrid,,B,
<p>For a NOR SR latch the normal resting state of inputs is</p>,S = R = 1,"S = 0, R = 1","S = 0, R = 0","S = 1, R = 0",,C,
<p>Decimal 18.29 when converted int 10's complement will become</p>,81.7707,81.700,81.777,81.077,,A,
"<p>An 8-bit microprocessor has 16 bit address bus A<sub>0</sub> - A<sub>15</sub>. The processor addresses a 1-K byte memory chip as shown. The address range for the chip is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/60-1027.png""/></p>",(F00F)<sub>H</sub> TO (F40E)<sub>H</sub>,(F000)<sub>H</sub> TO (F3FF)<sub>H</sub>,(F100)<sub>H</sub> TO (F4FF)<sub>H</sub>,(F700)<sub>H</sub> TO (FAFF)<sub>H</sub>,,B,
"<p>The complement of Boolean expression AB (<span style=""text-decoration:overline;"">B</span> C + AC) is</p>","(<span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">B</span>) + (B + <span style=""text-decoration:overline;"">C</span>) + (<span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">C</span>)","<span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> + (B + <span style=""text-decoration:overline;"">C</span>)(<span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">C</span>)","(<span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">B</span>) + (B + <span style=""text-decoration:overline;"">C</span>) (<span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">C</span>)",none of the above,,C,
