question,A,B,C,D,E,answer,explanation
"<p>For the K map in the given figure, the simplified expression is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/30-402.png""/></p>","<span style=""text-decoration:overline;""><i>x</i></span><sub>l</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>2</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>4</sub> + <i>x</i><sub>2</sub> <i>x</i><sub>4</sub> + <i>x</i><sub>1</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>3</sub>","<i>x</i><sub>2</sub> <i>x</i><sub>4</sub> + <span style=""text-decoration:overline;""><i>x</i></span><sub>2</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>4</sub> + <i>x</i><sub>1</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>3</sub>","<span style=""text-decoration:overline;""><i>x</i></span><sub>1</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>2</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>4</sub> + <span style=""text-decoration:overline;""><i>x</i></span><sub>l</sub> <i>x</i><sub>2</sub> + <span style=""text-decoration:overline;""><i>x</i></span><sub>3</sub> <i>x</i><sub>4</sub> + <i>x</i><sub>2</sub><i>x</i><sub>4</sub>","<span style=""text-decoration:overline;""><i>x</i></span><sub>1</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>2</sub> + <span style=""text-decoration:overline;""><i>x</i></span><sub>2</sub> <span style=""text-decoration:overline;""><i>x</i></span><sub>3</sub> + <i>x</i><sub>3</sub><i>x</i><sub>4</sub>",,B,
"<p>If the switch is thrown to the START position, Q and Y will be equal to</p>","Q = 0, Y = 0","Q= 1, Y= 1","Q = 1, Y = CLK","Q = 0, Y = CLK",,C,
<p>The hexadecimal number system is</p>,widely used in analyzing and programming microprocessors,an obsolete system no more in use,used in calculators only,none of the above,,A,
<p>Mark the false statement:</p>,"since wave-shape of a digital signal is unimportant, linear amplifiers are not required",the precise amplitude of a digital signal is also unimportant provided two voltage levels (0 and 1) are quite different,the leading and trailing edges of a digital signal need not be sharp,actual digital waves have rise and fall times of the order of a few nano seconds,,C,
"<p>The stack is a specialized temporary __________ access memory during __________ and __________ instructions.<br/>The 8156 of a figure has RAM locations from 2000 H to 20 FFH.<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/61-1043.png""/></p>","random, store, load","random, push, load","sequential, store, pop","sequential, push, pop",,D,
<p>The 54/74164 chip is an 8-bit serial-input-parallel-output shift register. The clock is 1 MHz. The time needed to shift a 8-bit binary number into the chip is</p>,1 μs,2 μs,8 μs,16 μs,,C,
<p>Which material is generally used for LED?</p>,Compounds of silica,Compounds of gallium,Compounds of phosphorus,Compounds of sulphur,,B,
"<p>The counter shown in the given figure is <br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/21-254.png""/></p>",Synchronous,Johnson,Ring,None of the above,,D,
<p>The number of bits in a nibble is</p>,8,4,2,16,,B,
"<p>When all the seven segments of a display are energized, the number shown is</p>",0,1,7,8,,D,
"<p>In digital computer programming, subroutines are used</p>",to reduce program execution time at the expense of more memory,to reduce storage requirements,to increase programming ease and reduce storage requirements,because most of the functions are same,,C,
<p>Equation <i>x</i><sub>l0</sub> = 11001001<sub>2</sub> when solved for <i>x</i> gives the value of <i>x</i> as</p>,8,111,152,201,,D,
<p>Nibble is</p>,a string of 4 bits,a string of 8 bits,a string of 16 bit,a string of 64 bits,,A,
<p>The sum S of A and B in a Half Adder can be implemented by using K NAND gates. The value of K is</p>,3,4,5,none of these,,B,
"<p>When a bit is 0 is a DDR, it makes the corresponding port pin an __________ On the other hand, a 1 bit programs a __________ Pin.</p>","output, input","output, output","input, input","input, output",,D,
<p>Which of the following input is not possible in case of a SR flip-flop?</p>,"S = 0, R = 0","S = 0, R = 1","S = 1, R = 0","S = 1, R = 1",,D,
"<p>The Truth Table shown is for a<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/54-902.png""/></p>",CMO,counter,flip-flop,half adder,,D,
<p>The advantages of flash memory over EEPROM are</p>,higher density,lower cost,both higher density and lower cost,none of the above,,C,
<p>In a JK flip flop output Q<i><sub>n</sub></i> = 1 and it does not change when clock pulse is applied. The possible combination of J<i><sub>n</sub></i> and K<sub><i>n</i></sub> is (X denotes don't care)</p>,X and 0,X and 1,0 and X,1 and X,,A,
<p>The minimum decimal equivalent of the number 11C0 is</p>,183,194,268,269,,C,
<p>VF glows with __________ colour when activated.</p>,Red,Orange,Bluish green,none of these,,C,
"<p>The simplified logic expression for the circuit of the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/28-383.png""/></p>",Y = A,Y = AB,Y = A + B,"Y + <span style=""text-decoration:overline;"">A</span> + B",,A,
<p>The code which provides for parity check is</p>,Baudot,ASCII,EBCDIC,Excess-3,,B,
<p>The address to which a software or hardware restart branches is known as</p>,Vector location,SID,SOD,TRAP,,A,
<p>Which device uses Pneumatic fluid?</p>,LED,LCD,VF display,None of these,,B,
<p>DeMorgan's first theorem is =</p>,"A . <span style=""text-decoration:overline;"">A</span> = 0","<span style=""text-decoration:overline;"">A</span> = A","<span style=""text-decoration:overline;"">A + B</span> = <span style=""text-decoration:overline;"">A</span> . <span style=""text-decoration:overline;"">B</span>","<span style=""text-decoration:overline;"">AB</span> = <span style=""text-decoration:overline;"">A</span> + <span style=""text-decoration:overline;"">B</span>",,C,
