question,A,B,C,D,E,answer,explanation
<p>Two 16 : 1 and one 2 : 1 multiplexers can be connected to form a</p>,16 : 1 multiplexer,32 : 1 multiplexer,64 : 1 multiplexer,8 : 1 multiplexer,,B,
<p>What are the contents of the accumulator after the RIC has been executed?</p>,40 H,41 H,42 H,43 D,,D,
"<p><p><b>Assertion (A):</b>  In a magnitude comparator IC the cascading inputs provide a means to cascade the 4 bit comparators </p><p><b>Reason (R):</b> A magnitude comparator has three outputs, A = B, A &gt; B and A &lt; B</p></p>",Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
"<p>For the K map of the given figure the simplified Boolean expression is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/28-375.png""/></p>","A<span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span>","A <span style=""text-decoration:overline;"">BC</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> <span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> C + AB <span style=""text-decoration:overline;"">C</span>","A<span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> + AC","A <span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span> + AB",,A,
<p><p><b>Assertion (A):</b>  It is possible that a digital circuit gives the same output for different input voltages </p><p><b>Reason (R):</b> A digital circuit is also called logic circuit.</p></p>,Both A and R are correct and R is correct explanation of A,Both A and R are correct but R is not correct explanation of A,"A is true, R is false","A is false, R is true",,B,
<p>In a ring counter for N clock pulses the scale for the counter is</p>,N : 1,N : 2,N : 10,N : 100,,A,
<p>Assuming accumulator contain A 64 and the carry is set (1). What will register A and (CY) contain after XRA A?</p>,"A 6 H, 1","A 6 H, 0","00 H, 0","00 H, 1",,C,
<p>2's complement of (-24) =</p>,11101000,01001000,01111111,00111111,,A,
"<p>Some of MOS families are PMOS, NMOS, CMOS. The family dominating the LSI field where low power consumption is necessary is</p>",NMOS,CMOS,PMOS,both NMOS and CMOS,,B,
<p>The ASCII code is</p>,5-bit code,7-bit code,9-bit code,11-bit code,,B,
<p>The binary addition 1 + 1 =</p>,11,10,111,100,,B,
<p>The Boolean function A + BC is a reduced form of</p>,AB + BC,(A + B) . (A + C),"<span style=""text-decoration:overline;"">A</span>B + A<span style=""text-decoration:overline;"">B</span>C",(A + C) . B,,C,
<p>Which of the following statements is not true in regard to storage time of a transistor?</p>,The transistor is in active region,Both junctions are forward-biased,The collector injects electrons or holes into the base region,It is the time taken by the carriers to leave the base region,,A,
