question,A,B,C,D,E,answer,explanation
<p>Which of the following is 'synchronous'?</p>,Half adder,Full adder,R-S flip-flop,Clocked R-S flip-flop,,D,
"<p>TRAP is __________ whereas RST 7.5, RST 6.5, RST 5.5 are __________ .</p>","maskable, non-maskable","maskable, maskable","non-maskable, non-maskable","non-maskable, maskable",,D,
<p>For a binary half subtractor having two inputs <i>A</i> and <i>B</i> the correct sets of logical expressions for the outputs <i>D</i> (<i>A</i> - <i>B</i>) and <i>X</i> = Borrow are</p>,"D = AB + <span style=""text-decoration:overline;"">A</span>B, X = <span style=""text-decoration:overline;"">A</span>B","D = <span style=""text-decoration:overline;"">A</span>B A<span style=""text-decoration:overline;"">B</span>, X = A<span style=""text-decoration:overline;"">B</span>","D = <span style=""text-decoration:overline;"">A</span>B + A<span style=""text-decoration:overline;"">B</span>, X = <span style=""text-decoration:overline;"">A</span>B","D = AB + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">B</span>, X = A<span style=""text-decoration:overline;"">B</span>",,C,
"<p>In a flip-flop with a NAND latch, a low <i>R</i> and a low <i>S</i> produces</p>",active condition,inactive condition,race condition,dead condition,,C,
<p>ECL can be used to high frequencies in the order of</p>,500 kHz,1 MHz,100 MHz,500 MHz,,D,
"<p>The output <i>Y</i> of the circuit shown in the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/53-879.png""/></p>",(A + B) C + DE,AB + C(D + E),(A + B) C + D + E,(AB + C) . DE,,A,
<p>Status register in the 8156 is read with</p>,IN 20 H,OUT 20 H,either (a) or (b),none of the above,,A,
<p>Binary 1111 when subtracted from binary 11111 is</p>,101110,10110,10000,100010,,A,
<p>Computer virus is a piece of rough software of unknown origin that</p>,copies itself like a breeding germ,spreads from one machine to another,eats away processing power,all of the above,,D,
"<p>What is the result for expression (map method)? <br/><span style=""text-decoration:overline;"">AB</span>C + AD + <span style=""text-decoration:overline;"">D</span> (B + C) + A<span style=""text-decoration:overline;"">C</span> + <span style=""text-decoration:overline;"">A</span> <span style=""text-decoration:overline;"">D</span></p>","A + D + <span style=""text-decoration:overline;"">B</span>C",A + D,"<span style=""text-decoration:overline;"">A</span> D + <span style=""text-decoration:overline;"">B</span> C","A + <span style=""text-decoration:overline;"">D</span> + <span style=""text-decoration:overline;"">B</span>C",,B,
<p>In a 4 bit full adder how many half adders and OR gates are required</p>,8 and 4,7 and 4,7 and 3,8 and 3,,C,
<p>Which of the following is not a specification of D/A and A/D converters?</p>,Gain,Drift,Speed,Accuracy,,A,
<p>Words having 8 bits are to be stored into computer memory. The number of lines required for writing into memory are</p>,1,2,4,8,,D,
"<p>In 8085, to disable the whole interrupt system (except TRAP)</p>",the DI instruction may be used,the DO instruction may be used,the INTERRUPT instruction may be used,the El instruction may be used,,A,
<p>The reason for glitches on the outputs of decoding gates on a synchronous counter is</p>,FFs changing states together,FFs changing states one at a time,AND gates not functioning properly,none of the above,,B,
<p>EEPROM is also known as</p>,UVPROM,EAPROM,both UVPROM and EAPROM,none of the above,,B,
"<p>The MOS symbols shown indicates:<br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/51-839.png""/> <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">that it is depletion type</li><li style=""padding-top:10px;"">that it is enhancement type</li><li style=""padding-top:10px;"">that it is <i>n</i> channel</li><li style=""padding-top:10px;"">that it is <i>p</i> channel</li><li style=""padding-top:10px;"">that electrons flow from <i>D</i> to <i>S</i></li><li style=""padding-top:10px;"">that holes flow from <i>D</i> to <i>S</i></li></ol> The only true statements are</p>","1, 3, 6","2, 4, 6","1, 3, 5","2, 3, 6",,A,
"<p>As compared to TTL, CMOS logic has</p>",higher speed of operation,higher power dissipation,smaller physical size,all of the above,,C,
<p>Decimal number 5436 when converted into 9's complement will become</p>,4356,4653,4563,4655,,C,
"<p>What is output 'Z' of an EX-OR gate, whose all inputs are set at A?</p>",Z = A,Z = 1,Z = 0,Z = A,,C,
<p>Minimum number of J-K flip-flop needed to construct a <i>BCD</i> counter is</p>,2,3,4,5,,C,
"<p>The following switching functions are to be implemented using a decoder <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;""> <i>f</i><sub>1</sub> = ∑<i>m</i> (1, 2, 4, 8, 10, 14)</li><li style=""padding-top:10px;""><i>f</i><sub>2</sub> = ∑<i>m</i> (2, 5, 9, 15)</li><li style=""padding-top:10px;""><i>f</i><sub>3</sub> = ∑<i>m</i> (2, 4, 5, 6, 7)</li></ol> The minimum configuration of decoder is</p>",2 to 4 line,3 to 8 line,4 to 16 line,5 to 32 line,,C,
"<p>For the logic circuit of the given figure the simplified Boolean expression is <br/><img src=""/_files/images/electronics-and-communication-engineering/digital-electronics/28-381.png""/></p>",A ⊕ B,A + B,AB,"<span style=""text-decoration:overline;"">A</span> + B",,A,
