question,A,B,C,D,E,answer,explanation
"<p>The following circuit resonates at<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-872-1.png""/></p>",0.5 Hz,5 Hz,1 rad/sec,0.5 rad/sec,,D,
"<p>In an ac network, Thevenin's impedance and Norton's impedance are</p>",always the same,generally the same,sometimes the same,always different,,A,
<p>In an RC impedance function</p>,the highest critical frequency is a pole,the highest critical frequency is a zero,the highest critical frequency is a pole or zero,the highest critical frequency is a pole at <i>s</i> = 0,,B,
<p>Kirchoff's voltage law is not valid for a non-linear network</p>,the statement is true,the statement is false,can't say,none of the above,,B,
"<p>Which one is correct option? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">A pure capacitor never dissipates energy, but only stores.</li><li style=""padding-top:10px;"">Capacitor can store finite amount of energy even cunent is zero.</li><li style=""padding-top:10px;"">The current through a capacitor is zero if voltage across it d.c.</li><li style=""padding-top:10px;"">Voltage across a capacitor cannot change instantaneously since it would require an infinite current.</li><li style=""padding-top:10px;""><i>q</i><sub><i>c</i></sub>(0<sup>-</sup>) = <i>q</i><sub><i>c</i></sub>(0<sup>+</sup>)</li></ol></p>","5, 4, 3, 2","3, 4, 1, 2","2, 4, 3, 1","1, 2, 3, 4, 5",,D,
"<p>If a driving point function N(<i>s</i>) = <i>p</i>(<i>s</i>)/<i>q</i>(<i>s</i>), then</p>",the terms of lowest degree in <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ in degree by zero only,the terms of lowest degree in <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ by one at the most,the terms of lowest degree in <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ in degree by two at the most,the terms of lowest degree in <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ in degree by three at the most,,D,
"<p>For a half wave rectified voltage, the form factor and peak factor respectively are</p>","1.11 and <span class=""root"">2</span>",1.57 and 2,1.11 and 1.11,"1.57 and <span class=""root"">2</span>",,B,
"<p>A series LCR circuit consisting of R = 20 Ω, | X<sub>L</sub> | = 20 Ω and | X<sub>C</sub> | = 20 Ω, connected across an A.C. supply of 200 V rms. The rms voltage across the capacitor is</p>",100 ∠ 45,400 ∠ -90°,400 ∠ +90°,100 ∠ -45,,B,
<p><p><b>Assertion (A):</b>  In KVL equations involving mutually coupled circuits the sign of M terms can be positive or negative.</p><p><b>Reason (R):</b>  Dot convention helps in determining sign of M terms in KVL equations.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,C,
"<p>If F<sub>1</sub>(<i>s</i>) and F<sub>2</sub>(<i>s</i>) are two positive real functions, then the function which is always positive real is</p>",F<sub>1</sub>(<i>s</i>) F<sub>2</sub>(<i>s</i>),F<sub>1</sub>(<i>s</i>) - F<sub>2</sub>(<i>s</i>),"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-691-1.png""/>",F<sub>1</sub>(<i>s</i>)/F<sub>2</sub>(<i>s</i>),,D,
<p>The condition AD - BC = 1 for two port network implies that the network is a</p>,reciprocal,lumped element network,lossless network,unilateral element network,,A,
<p>The units for electrochemical equivalent are</p>,grams,grams per coulomb,gram-coulomb,grams per ampere,,D,
<p>Two coupled coils A and B are connected in series. The total inductances in series aiding and series opposing connections are L<sub>A</sub> and L<sub>B</sub>. The mutual inductance M is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-404-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-404-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-404-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-404-4.png""/>",,B,
<p>The impedance 3.2 - j 12 in polar form is given as</p>,6.4 ∠ - 75°,8.4 ∠ - 75°,10.4 ∠ - 75°,12.4 ∠ - 75°,,D,
"<p>The differential equation for the current <i>i</i>(<i>t</i>) in the circuit of the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-963-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-963-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-963-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-963-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-963-5.png""/>",,C,
"<p>For an R-C impedance function, the residues at all poles are</p>",real,imaginary,real and positive,positive,,C,
"<p>In the circuit shown in figure, maximum power will be transferred when<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1089-1.png""/></p>",Z<sub>L</sub> = 13 - <i>j</i> 9,Z<sub>L</sub> = 13 + <i>j</i> 9,Z<sub>L</sub> = 9 - <i>j</i> 13,Z<sub>L</sub> = 9 + <i>j</i> 13,,C,
"<p>In the analogy between electric and magnetic circuits, flux is analogous to</p>",current,voltage,rate of charge of current,rate of charge of voltage,,A,
<p>A two port network is reciprocal if and only if</p>,Z<sub>11</sub> = Z<sub>22</sub>,BC - AD = - 1,Y<sub>12</sub> = Y<sub>21</sub>,<i>h</i><sub>12</sub> = <i>h</i><sub>21</sub>,,B,
"<p>For the mechanical system of figure, the correct differential equation is (where <i>x</i> = displacement in <i>m</i>, M = mass in kg, B = damping constant, N - sec/<i>m</i> K is spring constant, N/<i>m</i> and F = force, newton).<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-724-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-724-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-724-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-724-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-724-5.png""/>",,A,
"<p>The voltage in a circuit follows the law <i>v</i> = 100 sin ω<i>t</i> if the frequency is 25 Hz, how long will it take for the voltage to rise to 50 volts?</p>",1/150 <i>s</i>,1/100 <i>s</i>,1/300 <i>s</i>,1/600 <i>s</i>,,C,
"<p>If <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-844-1.png""/> then the value of <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-844-2.png""/> is</p>",not determined,zero,1,∞,,A,
<p>In solids the current flow is due to electrons only.</p>,True,False,,,,A,
<p>In a discharging R-L circuit voltage across the resistor exhibits</p>,a linear rise,a linear decay,an exponential growth function,an exponential decay function,,D,
"<p>Choose the correct option <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Mesh is the smallest loop of circuit</li><li style=""padding-top:10px;"">Loop is smallest path of circuit</li><li style=""padding-top:10px;"">Loop does not contain any mesh</li><li style=""padding-top:10px;"">Loop may have one or more than one mesh</li></ol></p>","1, 2, 3, 4","3, 4, 2","1, 4","3, 2",,C,
<p>Tesla is unit of</p>,Φ,B,H,MMF,,B,
"<p>In the given circuit, V<sub>1</sub> = 40 V when R is 10 Ω. When R is zero, the value of V<sub>2</sub> will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1011-1.png""/></p>",40 V,30 V,20 V,10 V,,A,
<p>An input circuit has both direct and alternating current flowing through it. It is desired to transfer alternating current only by using one of the coupling units shown in figure. The coupling circuit which will do this job most effectively is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/148-1053-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/148-1053-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/148-1053-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/148-1053-4.png""/>",,C,
"<p>In one time constant, the current in a circuit reaches __________ percent of its final value.</p>",10,37,63,85,,C,
