question,A,B,C,D,E,answer,explanation
<p>An RLC series circuit is excited by a step voltage E. The initial current through L is <i>i</i> (0<sup>-</sup>). In the <i>s</i> domain circuit the element L will be replaced by</p>,an impedance <i>s</i>L.,an impedance <i>s</i>L in series with current source <i>i</i>(0),"an impedance <i>s</i>L in series with a voltage source <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/93-166-1.png""/>",an impedance <i>s</i>L in series with a voltage source L<i>i</i>(0<sup>-1</sup>).,,D,
"<p>In drawing phasor diagrams, RMS values are used.</p>",True,False,,,,A,
<p>If two networks are connected in parallel then equivalent <i>y</i> parameter of both is</p>,[<i>y</i>] = [<i>y</i><sub><i>a</i></sub>] [<i>y</i><sub><i>b</i></sub>],[<i>y</i>] = [<i>y</i><sub><i>a</i></sub>] + [<i>y</i><sub><i>b</i></sub>],[<i>y</i>] = [<i>y</i><sub><i>a</i></sub>]/[<i>y</i><sub><i>b</i></sub>],none,,B,
<p>RMS value is always higher than average value.</p>,True,False,,,,A,
"<p>When R and L are connected in parallel, R &gt; |Z|.</p>",True,False,,,,A,
"<p>In low pass filter of figure R<sub>0</sub> = 1 Ω and cut off frequency is 1 rad/sec. The values of L and C are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-741-1.png""/></p>",1 H and 2 F,1 H and 1 F,2 H and 1 F,1 H and 2 F,,D,
<p>A second order system will have</p>,all resistances,resistances and inductances,"resistances, inductance and capacitances",either (b) or (c),,B,
"<p>In figure, the power dissipated in 4 resistance is P<sub>1</sub> and power associated with 3 A source is P<sub>2</sub>. Then<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/103-378-1.png""/></p>",P<sub>1</sub> = P<sub>2</sub>,P<sub>1</sub> &lt; P<sub>2</sub>,P<sub>1</sub> &gt; P<sub>2</sub>,P<sub>1</sub> may be equal or less than P<sub>2</sub>,,C,
"<p><span class=""root"">L/C</span> has the dimension of</p>",time,capacitance,inductance,resistance,,D,
"<p>In metals, the flow of current is due to</p>",electrons,ions,holes,electrons and ions,,A,
<p>The shot circuit admittance matrix of a two port network is</p>,non-reciprocal and passive,non-reciprocal and active,reciprocal and passive,reciprocal and active,,B,
"<p>The network shown in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/96-241-1.png""/></p>",reciprocal,reciprocal and symmetrical,non-reciprocal,unsymmetrical,,C,
<p><i>h</i> parameters are used in transistor analysis.</p>,True,False,,,,A,
"<p>At a temperature of 7 K, lead is a superconductor.</p>",True,False,,,,A,
<p>Which of the under-given graphs shown in figure gives variation in resistance of a copper conductor with temperature?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/127-764-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/127-764-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/127-764-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/127-764-4.png""/>",,B,
