question,A,B,C,D,E,answer,explanation
"<p>In the circuit of figure. The current supplied by battery at <i>t</i> = ∞ is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-187-1.png""/></p>",0 A,5 A,less than 5 A,very large,,B," <p>At <i>t</i> = ∞, inductance is short-circuited and capacitor is open circuited.</p> "
"<p>The natural frequency S<sub><i>n</i></sub> of the given circuit is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-853-1.png""/></p>",- 1,+ 1,1/2,- 2,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-853-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-853-2.png""/> [When current open and seen from inductance side]</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-853-3.png""/></p>
<p>S<sub><i>n</i></sub> + 1 = 0 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> S<sub><i>n</i></sub> = -1.</p> "
"<p>For addition and subtraction operations, phasors</p>",must be represented in polar form,must be represented in rectangular form,may be represented in any form,none of the above,,B, <p>Addition and subtraction is not possible in polar form.</p> 
<p>The equivalent unit of joule is</p>,newton,newton-meter,newton-metre<sup>2</sup>,none of the above,,B, <p>Both joule and Newton-metre are units of energy.</p> 
"<p>Two coils are connected in parallel. Their fluxes are adding. If the connections of one of the coils are reversed, the total inductance of the arrangement</p>",will decrease,may increase or decrease,will remain the same,will increase,,A, <p>Mutual inductance term will become negative.</p> 
<p>The graph of a network has 6 branches with 3 tree branches. The minimum number of equations required for solution of network is</p>,2,3,4,5,,B, <p>Three tree branches mean 3 loops and hence 3 equations.</p> 
"<p>In figure, S is closed at <i>t</i> = 0. At <i>t</i> = <i>t</i><sub>1</sub>, I = 1 A and <i>di</i>/<i>dt</i> = 1 A/s. Then the value of L is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-645-1.png""/></p>",1 H,2 H,3 H,4 H,,B," <p><i>i</i> = 18(1 - <i>e</i><sup>-<i>t</i>/L</sup>) = 6 and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-645-1.png""/> Hence L = 2H.</p> "
"<p>In the circuit of figure, the switch is closed at <i>t</i> = 0. At <i>t</i> = 0<sup>+</sup> the current supplied by battery is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-187-1.png""/></p>",0 A,5 A,less than 5A,infinity,,A, <p>Current through an inductance cannot change instantaneously.</p> 
"<p>If V<sub>A</sub> = - 10 V and V<sub>B</sub> = - 15 V, VAB = 5 V.</p>",True,False,,,,A, <p>V<sub>AB</sub> = V<sub>A</sub> - V<sub>B</sub> = 10 -(-15) = 5V.</p> 
<p><p><b>Assertion (A):</b>  Tie set schedule is used in nodal analysis.</p><p><b>Reason (R):</b>  Loop currents are fictitious quantities.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>Tie set schedule is used in loop analysis.</p> 
"<p>When a lead acid cell discharges, the specific gravity of electrolyte increases.</p>",True,False,,,,B, <p>During discharging specific gravity decreases.</p> 
"<p>For a high pass filter, β = <span class=""symbol"">p</span> in attenuation band.</p>",True,False,,,,B," <p>β = - <span class=""symbol"">p</span>.</p> "
<p>A minimum function has</p>,poles and zeros on imaginary axis of <i>s</i> plane,no poles or zeros on imaginary axis of <i>s</i> plane,only poles but no zeros on imaginary axis of <i>s</i> plane,only zeros but no poles on imaginary axis of <i>s</i> plane,,C, <p>Poles and zeros on imaginary axis lead to reactance function. A minimum function cannot have poles and zeros on imaginary axis.</p> 
<p>The current in an RL series circuit is 1 - <i>e</i><sup>-<i>t</i></sup> amperes. Then <i>di</i>/<i>dt</i> is</p>,1 - <i>e</i><sup>-<i>t</i></sup>,- <i>e</i><sup>-<i>t</i></sup>,<i>e</i><sup><i>t</i></sup>,<i>e</i><sup>-2<i>t</i></sup>,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-383-1.png""/> = 0 - (-<i>e</i><sup>-<i>t</i></sup>) = <i>e</i><sup>-<i>t</i></sup>.</p> "
"<p>Given <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-797-1.png""/>, and <i>f</i>(<i>t</i>)<sub><i>t</i> → ∞</sub> is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-797-2.png""/>. The value of <i>k</i> is</p>",3/16,16/3,3,1/4,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-797-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-797-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-797-3.png""/>.</p> "
"<p>In a one port network <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-329-1.png""/>. It is excited by a unit step current. The initial and final values of voltage across the network impedance are</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-329-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-329-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-329-4.png""/>",1 and 0,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-329-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-329-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-329-3.png""/></p> "
"<p>In the circuit of figure, the current through battery E<sub>2</sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/104-392-1.png""/></p>",1 A discharging,1 A charging,9 A discharging,9 A charging,,B," <p>1 A current is flowing into the battery. Therefore, it is charging current.</p> "
"<p>In figure, the current supplied by battery at <i>t</i> = 0.5<i>s</i> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/93-169-1.png""/></p>",1.1 A,1.9 A,0,1.632 A,,D," <p>Time constant of R-L branch = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-171-1.png""/> = 0.5 seconds. Current in 6Ω resistance is 1 A and current in R-L branch is 63.2% of final current of 1 A.</p> "
<p>A source of angular frequency 1 rad sec has a source impedance consisting of 1 Ω resistance in series with 1 H inductance. The load that will obtained the maximum power transfer is</p>,1 Ω resistance,1 Ω resistance in parallel with 1 H inductance,1 Ω resistance in series with 1 F capacitor,1 Ω resistance in parallel with 1 F capacitor,,C," <p>According to question Z = R + <i>j</i>ωL </p>
<p>ω = 1, L = 1 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> Z = R + <i>j</i> </p>
<p>max. power transfer will take place when Z = R - <i>j</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> C = 1.</p> "
<p>When tracing through a resistance we always get a voltage drop.</p>,True,False,,,,B, <p>It depends on direction of current.</p> 
<p>A copper coil has a resistance of 40 ohm at 20°C. At 100°C the resistance is likely to be</p>,44 Ω,54 Ω,84 Ω,104 Ω,,B," <p>Temperature coefficient of copper = 0.00393</p>
<p>R<sub>100</sub> = 40 (1 + 0.00393 x 80) <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-aa=.gif""/> 54 Ω</p> "
"<p><p><b>Assertion (A):</b>  In a parallel circuit with three branches having R, L and C respectively and fed by a step current I, the current through inductance is always zero.</p><p><b>Reason (R):</b>  The time constant of R-L circuit is L/R.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>The current through inductance is zero at <i>t</i> = 0 and equal to I at <i>t</i> = ∞.</p> 
"<p>When a source is delivering maximum power to a load through a network, the ratio of power delivered to the source power</p>",may be 50% or less than 50%,is 50%,may be 50% or more than 50%,may be 50% or more less than 50%,,A, <p>The network can be replaced by Thevenin's equivalent circuit. The load gets maximum power from the network but Thevenin's theorem does not guarantee that this will be half of maximum power.</p> 
