question,A,B,C,D,E,answer,explanation
<p>A two port network is symmetrical if</p>,<i>z</i><sub>11</sub> <i>z</i><sub>12</sub> - <i>z</i><sub>12</sub> <i>z</i><sub>21</sub> = 1,AD - BC = 1,<i>h</i><sub>11</sub> <i>h</i><sub>22</sub> - <i>h</i><sub>12</sub> <i>h</i><sub>41</sub> = 1,<i>y</i><sub>11</sub> <i>y</i><sub>22</sub> = <i>y</i><sub>12</sub> <i>y</i><sub>21</sub> = 1,,C,
"<p>In a varistor, as the voltage increases beyond a certain value, its resistance</p>",rapidly increases,rapidly decreases,"becomes negative, i.e., varistor goes into negative resistance region",none of these,,B,
<p>Current through a charging capacitor exhibits</p>,an exponential growth function,an exponential decay function,a step decay function,a linear decay function,,C,
"<p>A battery charger can drive a current of 5A with 1Ω resistance connected at its output. If it can charge 2 V battery at 7 A rate, its Thevenin's equivalent circuit will be</p>",7.5 in series with 0.5 Ω resistance,1.25 V in series with 1.5 Ω resistance,7.5 V in parallel with 0.5 Ω resistance,12.5 V in parallel with 1.5 Ω resistance,,A,
"<p>For the given circuit, the current I is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1018-1.png""/></p>",2 A,5 A,7 A,8 A,,C,
"<p><p><b>Assertion (A):</b>  In an R-L circuit having low resistance, current lags the voltage by nearly 90°.</p><p><b>Reason (R):</b>  Power factor of a series RL circuit is R/Z.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>Two coils are so wound that 60% of the flux of one links the other. The coefficient of coupling is</p>,1.67,0.6,0.36,0.216,,B,
"<p>In the graph of figure, the total number of trees is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-704-1.png""/></p>",4,5,6,8,,D,
"<p>In a sine wave, maximum rate of change of voltage occurs at</p>",ascent of the waveform,+ ve maximum,- ve maximum,between maximum and minimum,,D,
<p>Which of the following statements is incorrect?</p>,A mesh with two resistors has two mesh currents,The algebraic sum of all voltages around any mesh or any loop must be zero,The principle node is a function where branch current can divide or combine,A Norton is a series circuit,,C,
<p>Hysteresis loss is proportional to</p>,<i>f</i> and B<sup>1.6</sup><sub><i>m</i></sub>,<i>f</i> and B<sub><i>m</i></sub>,<i>f</i><sup>2</sup> and B<sub><i>m</i></sub>,<i>f</i><sup>2</sup> and B<sup>2</sup><sub><i>m</i></sub>,,A,
<p>When a lead acid battery is fully charged the colours of its positive and negative plates are</p>,grey and dark brown,dark grey and brown,grey and brown,dark brown and grey,,D,
"<p>Two independence parameters Z<sub>11</sub> and Z<sub>12</sub> of the two-port network in the figure are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-969-1.png""/></p>",Z<sub>11</sub> = 2.75 Ω and Z<sub>12</sub> = 0.25 Ω,Z<sub>11</sub> = 3 Ω and Z<sub>12</sub> = 0.5 Ω,Z<sub>11</sub> = 3 Ω and Z<sub>12</sub> = 0.25 Ω,Z<sub>11</sub> = 2.25 Ω and Z<sub>12</sub> = 0.5 Ω,,A,
<p>Network transients are due to</p>,circuit resistance,circuit voltage,changes in energy stored in L and C,circuit admittance,,C,
"<p>The Laplace transform of <i>i</i>(<i>t</i>) is given by <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-962-1.png""/> As <i>t</i> → ∞ the value of <i>i</i>(<i>t</i>), tends to</p>",0,2,1,∞,,B,
<p>In a loss-free R-L-C circuit the transient current is</p>,oscillating,square wave,sinusoidal,non-oscillating,,C,
"<p>If F(<i>s</i>) = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-274-1.png""/>, then <i>f</i>(<i>t</i>) =</p>",cos ω<sub>0</sub><i>t</i>,sin ω<sub>0</sub><i>t</i>,<i>e</i><sup><i>at</i></sup> cos ω<sub>0</sub><i>t</i>,<i>e</i><sup>-<i>at</i></sup> cos ω<sub>0</sub><i>t</i>,,D,
"<p>In the network of figure it is desired that maximum power be supplied to Z<sub>2</sub>. The values of Z<sub>1</sub> and Z<sub>2</sub> are fixed. However the transformation ratio 'a' of transformer can be changed. The value of 'a' for maximum power transfer is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-245-1.png""/></p>",|Z<sub>2</sub>|/|Z<sub>1</sub>|,[|Z<sub>2</sub>|/|Z<sub>1</sub>|]<sup>0.5</sup>,[|Z<sub>2</sub>|/|Z<sub>1</sub>|]<sup>2</sup>,[|Z<sub>2</sub>|/|Z<sub>1</sub>|]<sup>0.75</sup>,,B,
<p>The magnitude response of a normalised Butterworth low pass filter is</p>,linear starting with value of unity at zero frequency and 0.707 at cut off frequency,non linear all through but with values of unity at zero frequency and 0.707 at cut off frequency,linear upto cut off frequency and nonlinear thereafter,nonlinear upto cut off frequency and linear thereafter,,A,
<p>In steady state condition inductor behave as</p>,open circuit,short circuit,current source,voltage source,,B,
<p><p><b>Assertion (A):</b>  Charge is dual of flux.</p><p><b>Reason (R):</b>  Short circuit is dual of open circuit.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
"<p>For ideal performance, a filter should be terminated in characteristic impedance.</p>",True,False,,,,A,
<p>For a symmetrical network</p>,<i>h</i><sub>11</sub> = <i>h</i><sub>22</sub>,<i>h</i><sub>12</sub> = <i>h</i><sub>21</sub>,<i>h</i><sub>11</sub> <i>h</i><sub>22</sub> - <i>h</i><sub>12</sub> <i>h</i><sub>21</sub> = 0,<i>h</i><sub>11</sub> <i>h</i><sub>22</sub> - <i>h</i><sub>12</sub> <i>h</i><sub>21</sub> = 1,,D,
<p>The time constant of a series R-C circuit is given by</p>,R/C,RC<sup>2</sup>,RC,R<sup>2</sup>C,,C,
"<p>The function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-537-1.png""/> is an</p>",LC function,RC function,RL function,LC or RC function,,A,
"<p>If L [<i>f</i>(<i>t</i>)] = F(<i>s</i>), L<i>f</i>(<i>t</i> - T)</p>",<i>e</i><sup><i>s</i>T</sup>F(<i>s</i>),<i>e</i><sup>-<i>s</i>T</sup>F(<i>s</i>),F(<i>s</i>) - <i>e</i><sup>-<i>s</i>T</sup>,F(<i>s</i>) + <i>e</i><sup>-<i>s</i>T</sup>,,B,
<p>Paper capacitors are used in power supplies for filtering.</p>,True,False,,,,A,
<p>The transfer function of a system is given by H(<i>s</i>) = 1/<i>s</i><sup>2</sup> (<i>s</i> - 2). The impulse response of the system is</p>,(<i>t</i><sup>2*</sup> <i>e</i><sup>-2<i>t</i></sup>) U(<i>t</i>),(<i>t</i><sup>*</sup> <i>e</i><sup>2<i>t</i></sup>) U(<i>t</i>),(<i>t</i><i>e</i><sup>-2<i>t</i></sup>) U(<i>t</i>),(<i>t</i><i>e</i><sup>2<i>t</i></sup>) U(<i>t</i>),,B,
"<p>In any two port network, input impedance is independent of load impedance.</p>",True,False,,,,B,
<p>Dielectric materials have high specific resistance.</p>,True,False,,,,A,
<p>The resistance of a standard conductor.</p>,increases with frequency,same for <i>ac</i> and <i>dc</i>,increases with frequency,increases as square root of frequency,,D,
"<p>In a driving point function, the degrees of numerator and denominator polynomials in <i>s</i> may differ by either zero or one only.</p>",True,False,,,,A,
<p>The sum of two sine waves of different frequencies is a sine wave.</p>,True,False,,,,B,
"<p>When iron rod is magnetised by the flowing through its coil, the polarities of its different points will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/147-1038-1.png""/></p>","Pole A is N-pole, B is S-pole and C is neutral","A is N, B and C is S","A is N, C is S","A is S, C is neutral, B is N",,A,
<p>Steady state conditions are considered to be achieved in <i>R-L</i> circuits at the end of __________ time constant.</p>,one,two,four,five,,D,
"<p>Two impedances are connected in series. Three voltmeters are connected, one across each impedance and one across combination. The readings of all the three are equal. The phase angle between voltages across the two impedances is</p>",30°,60°,90°,120°,,D,
"<p>In a series resonant circuit Q is more than 10. Then the lower half power frequency ω<sub>1</sub>, and resonant frequency ω<sub>0</sub> are related as</p>",ω<sub>1</sub> = ω<sub>0</sub> + bandwidth,ω<sub>1</sub> = ω<sub>0</sub> + 0.5 (bandwidth),ω<sub>1</sub> = ω<sub>0</sub> - 0.5 (bandwidth),ω<sub>1</sub> = ω<sub>0</sub> + bandwidth,,C,
"<p>In a series R-L circuit when excited by a 1 volt battery the current is 1 - <i>e</i><sup>-<i>t</i></sup>. If it is excited by a source 2 sin <i>t</i>, the current will be</p>","<span class=""root"">2</span> sin (<i>t</i> - 45°) + <i>e</i><sup>-<i>t</i></sup>","<span class=""root"">2</span> sin (<i>t</i> + 45°) + <i>e</i><sup>-<i>t</i></sup>",sin (<i>t</i> - 45°) + <i>e</i><sup>-<i>t</i></sup>,sin (<i>t</i> + 45°) + <i>e</i><sup>-<i>t</i></sup>,,A,
"<p>If R, L, C are in parallel, the currents through L and C are equal in magnitude at resonance.</p>",True,False,,,,A,
"<p>In all pure metals, temperature coefficient of resistance is positive.</p>",True,False,,,,A,
