question,A,B,C,D,E,answer,explanation
"<p>In the circuit of figure the current through 3 Ω resistance at <i>t</i> = ∞ is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",4 A,2.5 A,3.1 A,0,,B," <p>Since capacitor is open circuited at <i>t</i> = ∞, current 20/8 A.</p> "
"<p>In figure, <i>i</i>(0<sup>-</sup>) and <i>v</i>(0<sup>-</sup>) are zero. The switch is closed at <i>t</i> = 0, <i>i</i>(0<sup>+</sup>) and (∞) are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/119-656-1.png""/></p>",3 A and 1.5 A,1.5 A and zero,3 A and zero,1.5 A and 3 A,,C, <p>At <i>i</i> = 0 applied voltage = 3V and current must be 3A. At <i>i</i> = ∞ source voltage is zero and current must be zero.</p> 
<p>Tellegen's theorem is applicable to</p>,circuits with passive elements only,circuits with linear elements only,circuits with time invariant elements only,"circuits with active or passive, linear or nonlinear and time invariant or time varying elements",,D,
"<p>The Laplace transforms of voltage function shown in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-503-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-503-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-503-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-503-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-503-5.png""/>",,C, <p>The wave can be written as <i>t</i> <i>u</i>(<i>t</i>) - (<i>t</i> - <i>a</i>) <i>u</i> (<i>t</i> - <i>a</i>).</p> 
<p>Which of the statement is correct?</p>,<i>h</i> and <i>g</i> matrices are inverse of each other,<i>z</i> and <i>y</i> matrices are inverse of each other,for reciprocal networks AD - BC = 1,ABCD parameters are used in transistor circuit,,D, <p>Transistor circuits are analysed using <i>h</i> parameters.</p> 
"<p>A system function is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-791-1.png""/>. The system is at rest for <i>t</i> &lt; 0, <i>i</i>(<i>t</i>) = 2<i>u</i>(<i>t</i>) where <i>u</i>(<i>t</i>) is an unit step, V(<i>t</i>) for <i>t</i> &gt; 0 is given by</p>",<i>e</i><sup>-6<i>t</i></sup>,2<i>e</i><sup>+6<i>t</i></sup>,2<i>e</i><sup>-6<i>t</i></sup>,∞,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-791-1.png""/></p>
<p>V(<i>t</i>) = 2<i>e</i><sup>-6<i>t</i></sup>.</p> "
<p>Discharge breakdown in insulators is due to voids.</p>,True,False,,,,A,
<p>If a coil has diameter '<i>d</i>' number of turns 'N' and form factor 'F' then the inductance of coil is proportional to</p>,N<sup>2</sup><i>d</i>F,N<i>d</i><sup>2</sup>F,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/149-1066-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/149-1066-2.png""/>",,B,
"<p>In figure, the switch has been closed position for a long time. At <i>t</i> = 0 the switch is opened. At <i>t</i> = 0<sup>+</sup>, the current <i>i</i><sub><i>c</i></sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-343-1.png""/></p>",I,0,infinite,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-343-2.png""/>",,A, <p>Capacitor behaves as short-circuit at <i>t</i> = 0<sup>+</sup>.</p> 
"<p>For the port shown, the short circuit network function at port 2 is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-799-1.png""/></p>",<i>s</i> + 1/4,<i>s</i> + 4,4<i>s</i> + 1,<i>s</i> + 16,,D," <p>If port 2 is short circuited then.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-799-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-799-2.png""/>.</p> "
<p>A material for permanent magnet should have</p>,High retentivity,High permeability,Low hysteresis loss,High hysteresis loss,,A, <p>Only high retentivity will ensure permanent magnetism.</p> 
<p>Which of the following frequencies has the greatest period?</p>,20 Hz,200 Hz,20 kHz,200 kHz,,A,
<p>A variable resistance R and capacitive reactance X<sub>C</sub> are fed by an voltage. The current locus is</p>,a semi circle in 4th quadrant,a semi circle in first quadrant,a straight line in 4th quadrant,a straight line first quadrant,,B,
<p>Two wires A and B have the same cross-section area and are made of the same material. R<sub>A</sub> = 600 Ω and R<sub>B</sub> = 100 Ω. The number of times A is longer than B is</p>,6,2,4,5,,A," <p>R<sub>A</sub> = 600 Ω, R<sub>B </sub> = 100 Ω, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-757-1.png""/>.</p> "
<p>A dc machine has 6 poles all connected in series. Each pole has 9 H inductance and field current is 2 A. Total inductance and total energy stored are</p>,9 H and 18 J,18 H and 36 J,54 H and 108 J,108 H and 216 J,,C," <p>Total L = 6 x 9 = 54 H.</p>
<p>Energy = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-487-1.png""/> x 54 x 2<sup>2</sup> = 108 J.</p> "
<p>In a series RLC circuit the dB level of currents at half power frequencies as compared to current at resonance is</p>,+ 3,- 3,0.5,- 0.5,,B," <p>At half power frequencies, current is - 3 dB.</p> "
"<p>A series RL circuit is initially relaxed. A step voltage is applied to the circuit. If t is the time constant of the circuit, the voltage across R and L will be same at time <i>t</i> equal to</p>","<span class=""symbol"">t</span> ln 2","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1027-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1027-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1027-3.png""/>",,A, <p><i>i</i> = <i>i</i><sub>0</sub> (1 - <i>e</i><sup>-R/L<i>t</i></sup>) and V<sub>R</sub> = V<sub>L</sub> at a given time <i>t</i>.</p> 
"<p>In figure, the transmission parameters are A = C = 1, B = 2 and D = 3. Then Z<sub><i>in</i></sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/114-589-1.png""/></p>",12/13 Ω,13/12 Ω,3 Ω,4 Ω,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-589-1.png""/></p> "
<p>A sinusoidal voltage is written as <i>v</i> = I<sub>m</sub> (R<sup>2</sup> + X<sub>C</sub><sup>2</sup>)<sup>0.5</sup> sin 314 <i>t</i>. Its peak value and frequency are</p>,I<sub>m</sub> and 50,I<sub>m</sub> (R<sub>2</sub> + X<sup>2</sup><sub>C</sub>)<sup>0.5</sup> and 50,0.707 I<sub>m</sub> (R<sub>2</sub> + X<sup>2</sup><sub>C</sub>)<sup>0.5</sup> and 50,"<span class=""root"">2</span> I<sub>m</sub> (R<sub>2</sub> + X<sup>2</sup><sub>C</sub>)<sup>0.5</sup> and 50",,B, <p><i>v</i><sub>2</sub> = sin (ω<i>t</i> + 90°)</p> 
<p>If A = 10 + <i>j</i> then log<sub><i>e</i></sub>A is</p>,14.14 ∠45°,200 ∠45°,2.65 + <i>j</i>45°,2.65 + <i>j</i>0.785,,D," <p>A = 14.14Ð45°, log<sub><i>e</i></sub> A = log<sub><i>e</i></sub> 14.14 x <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-194-1.png""/> = 2.65 + <i>j</i> 0.785.</p> "
<p>Which synthesis procedure requires the use of mutual inductance?</p>,Foster's synthesis,Cauer synthesis,Bott-Duffin synthesis,Brune's synthesis,,D,
"<p>KVL equation for the circuit of figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-410-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-410-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-410-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-410-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-410-5.png""/>",,C, <p>The dots indicate that M term in KVL equation will be negative.</p> 
"<p>In figure the rms value is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-694-1.png""/></p>",5,2.5,"<span class=""root"">2.5</span>","<span class=""root"">50</span>",,D," <p>RMS value = <span class=""root"">10<sup>2</sup> x 0.5</span> = <span class=""root"">50</span>.</p> "
<p>A series RL circuit is excited by a voltage <i>v</i>(<i>t</i>) = V<sub><i>m </i></sub>sin (ω<i>t</i> + Φ). The transient current will be zero if</p>,Φ = 0,ω = 0,Φ = tan<sup>-1</sup> (ωL/R),"ω - tan<sup>-1</sup> (ωL/R) = <span class=""symbol"">p</span>/2",,C,
"<p>Consider the following from the point of view of possible realization as driving point impedances using passive elements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;""> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/117-620-1.png""/></li><li style=""padding-top:10px;""><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/117-620-2.png""/></li><li style=""padding-top:10px;""><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/117-620-3.png""/></li><li style=""padding-top:10px;""><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/117-620-4.png""/></li></ol> Among these</p>","1, 2, 4 are realisable","1, 2, 3 are realisable","3, 4 are realisable",none is realisable,,B, <p>In realisable functions degrees of numerator and denominator can differ by a maximum of 1.</p> 
<p>The frequency at which maximum voltage occurs across the inductance in R-L-C series circuit is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1090-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1090-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1090-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/150-1090-4.png""/>",,D,
<p>A series circuit has R = 5 Ω and C = 10 μF. At <i>t</i> = 0 it is switched on to a 10 V dc battery. The maximum current in the circuit is</p>,2 A,1 A,10<sup>6</sup>A,10 μA,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-319-1.png""/></p> "
"<p>In figure, the value of R should be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/103-376-1.png""/></p>",5 kΩ,50 kΩ,20 kΩ,10 kΩ,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-376-1.png""/></p> "
<p>A practical Parallel resonant circuit has a coil in Parallel with a 0.14 μf capacitor. The coil has an inductance of 1 mH and a resistance of 10 ohms. The Q of the circuit is</p>,1000,100,10,1,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-834-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-834-2.png""/>.</p> "
<p>An AC circuit has two branches in parallel. The current in one branch is 5 A. Then the current source</p>,must be less than 5 A,must be more than 5 A,may be equal or more or less than 5 A,5 A,,C, <p>5 A current may be (say) 3 + <i>j</i> 4A. The current in the other branch is <i>x</i> ± <i>jy</i>. The total current is (3 + <i>x</i>) + (4 ± <i>y</i>). This may be 5A or more or less.</p> 
<p>The electrolyte in a dry cell is completely dry.</p>,True,False,,,,B, <p>The electrolyte is moist.</p> 
<p>A series RLC circuit has a resonant frequency of 2000 Hz. The maximum voltage across C is likely to occur at a frequency of about</p>,1000 Hz,4000 Hz,2025 Hz,1975 Hz,,C, <p>The maximum voltage across inductance occurs at a frequency slightly above the resonant frequency.</p> 
<p><p><b>Assertion (A):</b>  Thevenin's theorem and Norton's theorem are dual of each other.</p><p><b>Reason (R):</b>  Voltage source can be converted into current source and vice versa.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Thevenin's circuit uses a voltage source and Norton's circuit uses a current source.</p> 
"<p>In the network shown in figure, the voltage drops across R<sub>2</sub> and R<sub>3</sub> are 10 V and 16 V with polarities as shown. The current in R<sub>1</sub><br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/92-125-1.png""/></p>",is 9 A and directed towards node 0,is 9 A and directed away from node 0,is 9 A but directed of current cannot be found,is impossible to be found,,B, <p>Current through R<sub>2</sub> = 5 A towards 0. Current through R<sub>3</sub> is 4 A away from node. Total incoming current = 13 A. Current going away from 0 and flowing through R<sub>1</sub> = 9 A.</p> 
"<p>A coil has a resistance of 2 Ω and inductance of 0.1 mH. The applied voltages is suddenly increased from 10 V to 20 V. After steady state condition have reached, the current is</p>",2 A,more than 2 A but less than 4 A,4 A,more than 4 A,,C," <p>The final steady state current in RL circuit depends only on final voltage (<i>i</i>.<i>e</i>., 20 V) and resistance.</p> "
