question,A,B,C,D,E,answer,explanation
"<p>An RLC series circuit is fed form 100 V ac supply. Inductance is 1 H and Q = 7.5. At resonance, the voltage across inductance is</p>",750 V,100 V,about 13.5 V,1500 V,,A, <p>Voltage across inductance at resonance = QV = 7.5 X 100 V.</p> 
"<p>For an RLC series circuit, Z(<i>s</i>) will be of the form of</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-280-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-280-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-280-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-280-4.png""/>",,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-280-1.png""/> which is similar to <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-280-2.png""/></p> "
"<p>In the circuit shown in the figure, steady-state was reached when the switch S was open. The switch was closed at <i>t</i> = 0. The initial value of the current through the capacitor 2 C is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1008-1.png""/></p>",zero,1 A,2 A,3 A,,C," <p>At steady state capacitor will be open and inductor will short circuited.</p>
<p>V across 2C will be = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1008-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 12<i>v</i></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1008-2.png""/>.</p> "
"<p>As temperature increases, the temperature coefficient of a metal</p>",decreases,increases,remains unchanged,any of the above,,A," <p>It <span class=""symbol"">a</span><sub><i>t</i></sub> is temperature coefficient at <i>t</i>°C and <span class=""symbol"">a</span><sub>0</sub> is temperature coefficient at 0°C. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-24-1.png""/>.</p> "
"<p>A wire has a resistance R ohm. If another wire of the same material and same weight has double the diameter (as compared to the first wire), the resistance of the second wire will be</p>",0.5 R,0.25 R,0.125 R,R/16,,D," <p>Since diameter is double, area of cross-section is four times and length is one-fourth.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-58-1.png""/>.</p> "
<p>Volt is equivalent to</p>,joule/coulomb,joule/watt,joule/ampere,joule/volt,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-438-1.png""/></p> "
<p>A two branch parallel tuned circuit has a capacitance C in one of the two branches and resistance R in second branchs. As C is decreased the dynamic resistance</p>,increases,decreases,remains constant,may increases or decreases,,A," <p>Dynamic resistance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-473-1.png""/> and increases as C is decreased.</p> "
"<p>A system function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-856-1.png""/> the resonant frequency in rad/sec and bandwidth in rad/sec is given by</p>","5, 10","5, 4","10, 4","10, 10",,C," <p>ω<sub><i>n</i></sub> = 10, ω<sub><i>r</i></sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-aa=.gif""/> 10</p>
<p>B = <i>a</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 4.</p> "
"<p>The reading of the voltmeter in figure will be __________ volt.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-779-1.png""/></p>",100,150,zero,200,,C, <p>Good lamp will short the circuit.</p> 
"<p>Find R<sub>L</sub> for maximum power transfer<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/135-885-1.png""/></p>",3 Ω,1.125 Ω,4.17 Ω,none,,A," <p>Using <i>y</i> - Δ transformation</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-885-1.png""/></p>
<p>R<sub>eq</sub> = (9 || 8) 11 (9 || 18) <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 3Ω.</p> "
"<p>In an R-C circuit, the impedance is 40 Ω at a frequency of 100 Hz. At 200 Hz the impedance should be</p>",40 Ω,80 Ω,20 Ω,more than 20 Ω but less than 40 Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-93-1.png""/> Since frequency is doubled, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-93-2.png""/> becomes one-fourth but R<sup>2</sup> remains the same.</p> "
"<p>An RL series circuit has an impedance of 20 Ω when frequency is 25 Hz. At <i>f</i>= 50 Hz, the impedance will be</p>",40 Ω,20 Ω,less than 40 W but more than 20 Ω,less than 20 W but more than 10 Ω,,C," <p>Z = <span class=""root"">R<sup>2</sup> + X<sub>L</sub><sup>2</sup></span>. When frequency is doubled, X<sub>L</sub> becomes twice but R remains the same.</p> "
"<p>In figure, the voltmeter is ideal. The transformer has two identical windings with perfect coupling. The reading of voltmeter is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/120-662-1.png""/></p>",440 V,220 V,110 V,zero,,D, <p>The secondary voltage is equal to primary voltage and the two voltages oppose each other.</p> 
"<p>The final value of <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/122-699-1.png""/> is</p>",∞,2,1,zero,,C, <p>Use final value theorem.</p> 
"<p>The resistance of the circuit shown is figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/90-103-1.png""/></p>",5 Ω,More than 6 Ω,More than 4 Ω,Between 6 and 7 Ω,,A," <p>The parallel combination of 3, 5 and 4 ohm is short-circuited. Therefore their net resistance is zero.</p> "
"<p>The self inductances of two coils are 27 H and 3 H. If the winding or coils is such that 50% of flux of one links the other, the mutual inductance is</p>",30 H,24 H,9 H,4.5 H,,D," <p>M = 0.5<span class=""root"">(27 x 3)</span></p> "
"<p>In a lead acid cell, the positive plate has spongy lead.</p>",True,False,,,,B, <p>The positive plate has lead peroxide.</p> 
"<p>The rms voltage measured across each of the circuit element in figure is as shown, when the circuit is excited by a sinusoidal voltage E<sub><i>s</i></sub>, the rms value of the source voltage <i>e</i><sub><i>s</i></sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-869-1.png""/></p>",10 volt,2 volt,E<sub><i>s</i></sub>,5 volt,,D," <p>Voltage across C = -10<i>jv</i></p>
<p>Voltage across L = + 14 <i>jv</i></p>
<p>source voltage E<sub><i>s</i></sub> = V<sub>R</sub> + <i>j</i>V<sub>L</sub> - <i>j</i>V<sub>C</sub> = 3 + <i>j</i>. 14 - <i>j</i>. 10 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 3 + <i>j</i>4</p>
<p>rms of E<sub><i>s</i></sub> = <span class=""root"">V<sub>R</sub><sup>2</sup>(V<sub>L</sub> - V<sub>C</sub>)<sup>2</sup></span> = <span class=""root"">3<sup>2</sup> + 4<sup>2</sup></span> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 5 volt.</p> "
"<p>For H(<i>s</i>) to be positive real, the condition Re[H(<i>j</i>ω)] ≥ 0 for 0 ≤ ω ≤ ∞ is</p>",a necessary condition,a sufficient condition,a necessary and sufficient condition,is not a necessary condition,,A, <p>H(<i>s</i>) must possess two more properties if it is positive real.</p> 
"<p>In the circuit, shown the current I marked is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-851-1.png""/></p>",2.22 A,1.78 A,4.44 A,2 A,,A," <p>When 9 V source is connected, 2V source is short circuited [Superposition Theorem].</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-851-1.png""/></p>
<p>I' = 9/4.5 = 2 A, I<sub>1</sub> = 1.5 A</p>
<p>when 2 volt source is connected, then R<sub>eq</sub> = 4.5</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-851-2.png""/> I<sub>2</sub> = 0.22 A</p>
<p>I = I<sub>1</sub> + I<sub>2</sub> = 0.66 A.</p> "
<p>For a network having 1 Ω resistor and 1 F capacitor in series Z(<i>s</i>) =</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-542-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-542-2.png""/>",1 + <i>s</i>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-542-3.png""/>",,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-542-1.png""/></p> "
"<p>In given figure the switch was closed for a long time before opening at <i>t</i> = 0. The voltage V<sub><i>x</i></sub> at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/139-956-1.png""/></p>",25 V,50 V,-50 V,0 V,,C," <p>at <i>t</i> = 0, L will act as short circuit hence I = 2.5 A. V<sub><i>x</i></sub> = 2.5 x 20 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 50<i>v</i>, but in opposite to current source. Hence V<sub><i>x</i></sub> = - 50<i>v</i>.</p> "
"<p>The ac bridge shown in the figure is balanced if <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-2.png""/> and Z<sub>4</sub> is equal to<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-5.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-996-6.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-996-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-996-2.png""/> = 375 ∠ - 40 - 30.</p> "
"<p>S is open for a long time and steady state is reached S is closed at <i>t</i> = 0. Let <i>i</i><sub>L</sub> the current in the inductor At <i>t</i> = 0<sup>+</sup>, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-805-2.png""/> is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-805-1.png""/></p>",-2,-1,-4,-∞,,B," <p>If S is open, for long time then C will be short circuited, </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-805-1.png""/></p>
<p>voltage across 2Ω resistor = 2 volt (V<sub>0</sub>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-805-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-805-3.png""/></p> "
"<p>In an air cored coil, a current of 0.7 A causes a flux of 5 x 10<sup>-6</sup> Wb. If the core is made of cast iron and the coil is similar, the same current can set up a flux of about</p>",5 x 10<sup>-6</sup> Wb,5 x 10<sup>-8</sup> Wb,10<sup>-2</sup> Wb,5 x 10<sup>-4</sup> Wb,,D, <p>The permeability of cast iron is about 100.</p> 
"<p>When cells having different emfs are connected in parallel, a circulating current flows.</p>",True,False,,,,A, <p>To avoid circulating current cells in parallel should be identical.</p> 
"<p>In a specimen of cast iron, a field strength of 400 AT/m cause a flux density of 0.6 T. In a specimen of silicon steel, the same value of H would cause B to be</p>",0.6 T,more than 0.6 T,less than 0.6 T,0.6 T or less than 0.6 T,,D," <p>Since μ<sub><i>r</i></sub> for silicon steel is more than that of cast iron, flux density will be more than 0.6 T.</p> "
"<p>The circuit shown in figure, will act as an ideal current source with respect to terminals A and B, when frequency is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1014-1.png""/></p>",zero,1 rad/s,4 rad/s,16 rad/s,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1014-1.png""/></p>
<p>to find the frequency. Put X<sub>C</sub> + X<sub>L</sub> = 0.</p> "
"<p>The realization of a term <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-534-1.png""/> in the impedance function will give</p>",an inductance of value K<sub>0</sub> in series,an inductance of value 1/K<sub>0</sub> in series,even to odd or odd to even polynomials,even to even polynomials,,D," <p>Impedance of capacitance <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-534-1.png""/></p> "
<p>An RL admittance function can also be realized as</p>,RC admittance function,RC impedance function,LC admittance function,LC impedance function,,B, <p>RL admittance function and RC impedance function have similar forms.</p> 
<p>In active filters inductances are divided because they</p>,are always associated with same resistance,are bulky and unsuitable for miniaturization,are non linear,saturate quickly,,B, <p>Active filters consist of electronic components and have very small size.</p> 
<p>Three resistance of 15 Ω each are connected in delta. The resistance of equivalent star will have a value of</p>,15 Ω,5 Ω,5/3 Ω,45 Ω,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-81-1.png""/></p> "
"<p>The circuit in figure(1) is replaced by that in figure(2). It remains same R<sub>0</sub> will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-599-1.png""/></p>",zero,R,2R,4R,,D," <p>Net resistance of circuit is 4.571 R and that of circuit is 0.571 R. </p>
<p>Hence R<sub>0</sub> be 4R.</p> "
<p>In a varistor the <i>v</i>-<i>i</i> graph is linear.</p>,True,False,,,,B," <p>The <i>v</i>-<i>i</i> graph, in varistor, is non-linear.</p> "
"<p>In the circuit of figure the current through 5 Ω resistance at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",4 A,2.5 A,3.1 A,0 A,,A," <p>Since 3 ohm resistance is short-circuited by capacitor, I = 20/5 A.</p> "
"<p>A parallel plate capacitor with air as dielectric has a capacitance C. If the dielectric has a dielectric constant ∈<sub><i>r</i></sub> and the remaining dimensions are the same, the capacitance will be</p>",C/∈<sub><i>r</i></sub>,∈<sub><i>r</i></sub>C,∈<sup>2</sup><sub><i>r</i></sub>C,∈<sup>3</sup><sub><i>r</i></sub>C,,B, <p>Capacitance ∝ ∈<sub><i>r</i></sub>.</p> 
"<p><p><b>Assertion (A):</b>  When excited by a unit step voltage, an inductor behaves as open circuit at <i>t</i> = 0.</p><p><b>Reason (R):</b>  Inductance has the property of inertia.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A, <p>Because of inertia the current cannot change instantaneously. Therefore it behaves as O.C. at <i>t</i> = 0.</p> 
"<p>A bulb rated at 60 W, 120 V is used for 30 minutes. The charge associated with this operation is</p>",3600 C,900 C,7200 C,600 C,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-107-1.png""/></p> "
<p>Two coil have their axis perpendicular to each other. The coefficient of coupling <i>k</i> is</p>,1,0.5,more than 0 but less than 1,0,,D, <p>When axis are perpendicular then there is no mutual coupling.</p> 
"<p>In a series RLC circuit, p-f is leading if X<sub>C</sub> &lt; X<sub>L</sub>.</p>",True,False,,,,B, <p>If X<sub>C</sub> &lt; X<sub>L</sub> power factor is lagging.</p> 
