question,A,B,C,D,E,answer,explanation
"<p>While using Maxwell bridge, the Q factor of a coil is obtained as</p>",1/ωCR,ωCR,ωC/R,R/ωC,,B,
<p>The colour code of a carbon resistance is yellow-violet-orange silver. The value of resistance is</p>,57000 Ω ± 5%,47000 Ω ± 10%,47000 Ω ± 5%,57000 Ω ± 5%,,B,
"<p>Choose the correct option <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Transit period is the time between two steady state</li><li style=""padding-top:10px;"">Transient Response is the response due to internal energy stored in circuit</li><li style=""padding-top:10px;"">Transit response is also called natural response</li><li style=""padding-top:10px;"">Transit response arises due to presence of C and L in the circuit</li><li style=""padding-top:10px;"">Transit is due to R, L, C in the circuit</li></ol></p>","4, 3, 2 , 1","5, 4, 3, 2","5, 4, 3, 1","5, 1, 4",,A,
"<p>If current is less than 20 mA and time of contact is very small, the effect of current on human body is likely to be temporary.</p>",True,False,,,,A,
<p>A dielectric should have poor heat conductivity.</p>,True,False,,,,B,
<p>The ability of a radio receiver to discriminate between different input signals and to accept only one definite signal is called its</p>,sensitivity,attenuation,selectivity,modulation,,C,
<p><p><b>Assertion (A):</b>  A graph can have many trees.</p><p><b>Reason (R):</b>  The number of tree branches is equal to number of nodes.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D,
<p>Electric shock is</p>,always fatal,never fatal,sometimes fatal,always disfiguring,,C,
<p>The first critical frequency nearest the origin of the complex frequency plane for an RL driving point impedance will be</p>,a zero in left half plane,a zero in right half plane,a pole in left half plane,a pole or zero in left half plane,,A,
"<p>If I<sub><i>a</i></sub>, I<sub><i>b</i></sub>, I<sub><i>c</i></sub> are line currents and I<sub><i>a</i>0</sub> is the zero sequences component of I<sub><i>a</i></sub> then</p>",I<sub><i>a</i>0</sub> = I<sub><i>a</i></sub>,I<sub><i>a</i>0</sub> = I<sub><i>a</i></sub> + I<sub><i>b</i></sub> + I<sub><i>c</i></sub>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/113-572-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/113-572-2.png""/>",,A,
<p>The polynomial P (<i>s</i>) = (<i>s</i> - 1) (<i>s</i><sup>2</sup> + 1) (<i>s</i> + 2) (<i>s</i> + 3) is</p>,Hurwitz but not strictly Hurwitz,not Hurwitz,strictly Hurwitz,anti/Hurwitz,,C,
"<p>If a resistance R of 1 Ω is connected between A and B in figure, current flowing through R is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-600-1.png""/></p>",1 A,0.5 A,0.25 A,0.125 A,,C,
"<p><p><b>Assertion (A):</b>  In drawing an electric circuit analogous to a mechanical circuit, spring is replaced by capacitance.</p><p><b>Reason (R):</b>  The behaviour of a spring and capacitor are similar.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A,
<p>Two coils having equal resistance but different inductances are connected in series. The time constant of the series combination is</p>,average of the time constants of individual coils,sum of the time constants of the individual coils,geometric mean of the time constants of individual coils,product of the time constants of the individual coils,,A,
"<p>The circuit shown in figure is a<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1015-1.png""/></p>",low pass filter,high pass filter,band pass filter,band stop filter,,A,
<p>For a reactance function H(<i>s</i>)</p>,Re [H(<i>j</i>ω)] is positive for ω ≥ 0,Re [H(<i>j</i>ω)] is zero for ω ≥ 0,Re [H(<i>j</i>ω)] is positive or zero for ω ≥ 0,Re [H(<i>j</i>ω)] is zero or negative for ω ≥ 0,,B,
"<p>A sinusoidal current having peak value of 7.07 A is superimposed on dc of 5A. If a hot-wire ammeter is used to measure the combined current in the circuit, it will indicate __________ ampere.</p>",7.07,10,12.07,2.07,,A,
<p>An ideal current source has</p>,infinite source resistance,zero source resistance,large value of source resistance,finite value of source resistance,,A,
<p>The series element in band pass filter is</p>,capacitive,inductive,parallel combination of inductance and capacitance,series combination of inductance and capacitance,,D,
"<p>The flux linkage ψ, self inductance L and current <i>i</i> are related as</p>",ψ = L/<i>i</i>,ψ = L<i>i</i>,ψ = L<i>i</i><sup>2</sup>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-428-1.png""/>",,C,
<p><p><b>Assertion (A):</b>  A band elimination filter attenuates signals whose frequencies lie between the cutoff frequencies.</p><p><b>Reason (R):</b>  A band elimination circuit is very different from band pass circuit.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
"<p>In a pure capacitive circuit if the supply frequency is reduced to 1/2, the current will</p>",be reduced by half,be doubled,be four times as high,be reduced to one fourth,,A,
<p>Two coupled coils lie in parallel planes such that 50% of magnetic flux produced by one links the other. The coefficient of coupling is</p>,0.5,0.25,0.125,"<span class=""root"">0.5</span>",,A,
<p>The unit of permeability is</p>,T,Wb,H/M,H,,C,
<p>For an RC admittance function</p>,the lowest critical frequency is a zero,the highest critical frequency is a pole,the lowest critical frequency is zero and the highest critical frequency is a pole,the lowest critical frequency is a pole,,C,
<p>Norton's equivalent circuit</p>,is same as Thevenin's circuit,has no relation with Thevenin's circuit,is dual of Thevenin's circuit,is reciprocal of Thevenin's circuit,,C,
<p>The poles and zeros of a positive real functions are real or occur in conjugate pair.</p>,True,False,,,,A,
"<p>A coil is connected across a 200 V, 50 Hz supply and takes a current of 10 A. The loss in the coil is 1000 W. The impedance and resistance of the coil are</p>","10 Ω, 8 Ω","15 Ω, 8 Ω","20 Ω, 10 Ω","30 Ω, 15 Ω",,C,
<p>In liquids charge carriers are electrons only.</p>,True,False,,,,B,
"<p>The current I flowing in the branch is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/135-883-1.png""/></p>",-12 A,12 A,3 A,-3 A,,A,
"<p>In figure, the ratio V(<i>s</i>)/I(<i>s</i>) is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/99-304-1.png""/></p>",R,R + <i>s</i>L,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/99-304-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/99-304-3.png""/>",,D,
"<p>Consider the following: Energy storage capability of basic passive elements is due to the fact that<ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">resistance dissipates energy</li><li style=""padding-top:10px;"">capacitance stores energy</li><li style=""padding-top:10px;"">inductance dissipates energy</li></ol> Which of the above is/are correct?</p>","1, 2, and 3",1 and 3,3 only,1 and 2,,D,
"<p>In an <i>ac</i> circuit that delivers constant power at varying p.f., the current is</p>",lowest when p.f. is leading,lowest when p.f. is lagging,lowest when p.f is unity,the same for all power factors,,C,
<p>The parameter A of a two port network is equal to</p>,V<sub>2</sub>/V<sub>1</sub> with I<sub>1</sub> = 0,V<sub>1</sub>/I<sub>2</sub> with V<sub>2</sub> = 0,I<sub>1</sub>/I<sub>2</sub> with V<sub>2</sub> = 0,V<sub>1</sub>/V<sub>2</sub> with I<sub>2</sub> = 0,,D,
