question,A,B,C,D,E,answer,explanation
"<p><p><b>Assertion (A):</b>  If A = 0.5 ∠ 20°, A<sup>2</sup> = 0.25 ∠ 40°.</p><p><b>Reason (R):</b>  When drawing a phasor diagram, sinusoids may have the same or different frequencies.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,C, <p>In a phasor diagram all phasors must be of the same frequency.</p> 
"<p>Two passive elements are connected in series and a dc voltage is applied to the circuit. The time variation of the current is shown in figure. The two elements are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/90-102-1.png""/></p>",one resistance and the other inductance,both resistances,one inductance and the other capacitance,one resistance and the other capacitance,,A," <p>In an RL circuit excited from dc source the current rises exponentially with a time constant <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-102-1.png""/></p> "
<p>Which statement is incorrect for parallel resonance?</p>,P.f. is 1,Y is minimum,B is zero,Z is minimum,,D, <p>At parallel resonance Z is maximum and Y is minimum.</p> 
<p>If a capacitor is charged by a square wave current source the voltage across the capacitor is</p>,triangular wave,step function,zero,square wave,,A, <p>Capacitor will behave as integrator.</p> 
"<p>The equivalent resistance between terminals <i>x</i> and <i>y</i> figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-701-1.png""/></p>",150 Ω,45 Ω,55 Ω,35 Ω,,D, <p>Use star-delta conversion.</p> 
<p>The purpose of earthing electric appliances is</p>,to provide safety against shock,to ensure that appliance works satisfactorily,to ensure that appliance gets full voltage,all of the above,,A, <p>Earthing prevents electric shock because the fault current flows through the earth conductor and not through body.</p> 
<p>Three impedances (3 + <i>j</i> 4) Ω each are connected in star. The impedances of equivalent delta circuit will be</p>,3 - <i>j</i> 4 Ω each,9 + <i>j</i> 12 Ω each,9 - <i>j</i> 12 Ω each,"3 + <i>j</i> 4, 3 - <i>j</i> 4 and 4 - <i>j</i> 3 Ω",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-235-1.png""/></p> "
"<p>Find V<sub>th</sub> in the circuit<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/136-895-1.png""/></p>",100 V,10 V,0 V,5 V,,C, <p>There is no independent source hence V<sub>TH</sub> = 0.</p> 
"<p>A heater is rated at 230 V, 5 A AC. Then</p>",both the current and voltage are peak values,both the current and voltage are rms values,the current is peak value and voltage is rms value,the current is rms value and voltage is peak value,,D," <p>In heaters, the ratings are specified in terms of rms values.</p> "
<p>KCL is a statement of principle of conservation of energy.</p>,True,False,,,,B, <p>KCL is restatement of principle of conservation of charge.</p> 
"<p>In an underdamped RLC series circuit, the natural frequency is ω<sub><i>n</i></sub>. The frequency of damped oscillations is</p>",ω<sub><i>n</i></sub>,less than ω<sub><i>n</i></sub>,more than ω<sub><i>n</i></sub>,2 ω<sub><i>n</i></sub>,,B, <p>In underdamped circuit the frequency of oscillations is less than resonant frequency.</p> 
"<p>The equivalent inductance measured between the terminals 1 and 2 for the circuit shown in the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-971-1.png""/></p>",L<sub>1</sub> + L<sub>2</sub> + M,L<sub>1</sub> + L<sub>2</sub> - M,L<sub>1</sub> + L<sub>2</sub> + 2M,L<sub>1</sub> + L<sub>2</sub> - 2M,,D, <p>L = L<sub>1</sub> + L<sub>2</sub> - 2M because currents are opposing.</p> 
"<p>A dc network has 3 independent nodes and 4 loops. In total analysis, the number of equations is</p>",4,3,2,1,,C, <p>The number of nodal equations is one less than the number of independent nodes.</p> 
"<p>In the circuit, S was initially open. At time <i>t</i> = 0, S is closed. When the current through the inductor is 6 A, the rate of change of current through the resistor is 6 A/s. The value of the inductor would be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1009-1.png""/></p>",1 H,2 H,3 H,4 H,,B," <p><i>i</i> = 18(1 - <i>e</i><sup>-<i>t</i>/L</sup>) ...(1)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 6 = 8 (1 - <i>e</i><sup>-<i>t</i>/L</sup>) <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 1 = 3 (1 - <i>e</i><sup>-<i>t</i>/L</sup>) </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 1 = 3 - 3 <i>e</i><sup>-<i>t</i>/L</sup></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1009-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>e</i><sup>-<i>t</i>/L</sup> = 2/3</p>
<p>from (1)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-1009-2.png""/>.</p> "
<p>A series circuit has R = 5 Ω and C = 10 μF. It is switched on to a 12 V dc battery at <i>t</i> = 0. The current in the circuit will be maximum</p>,at <i>t</i> = RC,at <i>t</i> = ∞,at <i>t</i> = 0<sup>+</sup>,none of the above,,C," <p>In RC circuit excited by a dc battery of voltage E, <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-318-1.png""/> and is maximum at <i>t</i> = 0<sup>+</sup>.</p> "
"<p>If V = 4 in the figure, the value of I<sub><i>s</i></sub> is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/136-886-1.png""/></p>",6 A,5/2 A,12 A,none,,A," <p>At node V<sub>1</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-886-1.png""/></p>
<p>at node V<sub>2</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-886-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2V<sub>2</sub> - V<sub>1</sub> = 0 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V<sub>1</sub> = 2V<sub>2</sub></p>
<p>V<sub>2</sub> = 4 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V<sub>1</sub> = 8 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I<sub><i>s</i></sub> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-886-3.png""/> x 8 - 4 = 6A.</p> "
"<p>A current of 1 A in the coil of an iron cored electromagnet causes B = 0.5T. If current is 2A, B =</p>",0.5 T,1 T,1 T or more,1 T or less,,D, <p>If saturation starts B will be less than it.</p> 
"<p>Two current sources each of rms value 10 A have frequencies 40 Hz and 50 Hz respectively. They are connected in series, the expression for resultant wave is</p>",<i>i</i> = 10 sin 40 <i>t</i> + 10 sin 50 <i>t</i>,<i>i</i> = 14.14 sin 40 <i>t</i> + 14.14 sin 50 <i>t</i>,"<i>i</i> = 14.14 sin 80 <span class=""symbol"">p</span><i>t</i> + 14.14 sin 100 <span class=""symbol"">p</span><i>t</i>","<i>i</i> = 20 sin 80 <span class=""symbol"">p</span><i>t</i> + 20 sin 100 <span class=""symbol"">p</span><i>t</i>",,C," <p>Peak value = 14.14 A; ω<sub>1</sub> = 2<span class=""symbol"">p</span> x 40, ω<sub>2</sub> = 2<span class=""symbol"">p</span> x 50</p> "
"<p>To find the current in a 20 Ω resistance connected in a circuit, Norton's theorem is used. I<sub>N</sub> = 7.5 A. The current though 20 Ω resistance.</p>",is 7.5 A,is less than 7.5 A,may be 7.5 A or less,may be 7.5 A or more or less,,B," <p>Norton's equivalent is as shown in figure. Some current will flow through R<sub>N</sub>. There-fore, current through 20Ω resistance is less than 7.5 A.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-128-1.png""/></p> "
"<p>While calculating Norton's resistance, all current sources are short circuited.</p>",True,False,,,,B, <p>All current sources are open circuited.</p> 
"<p>The voltage of the source in circuit shown __________ if <i>i</i>(<i>t</i>) = - 20<i>e</i><sup>-2<i>t</i></sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-823-1.png""/></p>",46.6 <i>e</i><sup>-2<i>t</i></sup>,47 <i>e</i><sup>-2<i>t</i></sup>,50 <i>e</i><sup>-2<i>t</i></sup>,0,,A," <p>Voltage across capacitor = <i>i</i>(<i>t</i>) x 1 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> - 20 <i>e</i><sup>-2<i>t</i></sup></p>
<p>Current across capacitor = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-823-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 120 <i>e</i><sup>-2<i>t</i></sup></p>
<p>Source current I<sub><i>s</i></sub> = <i>i</i><sub>C</sub> (<i>t</i>) + <i>i</i><sub>R</sub>(<i>t</i>)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 120 <i>e</i><sup>-2<i>t</i></sup> - 20<i>e</i><sup>-2<i>t</i></sup> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 100 <i>e</i><sup>-2<i>t</i></sup></p>
<p>V<sub>R</sub> = 100 <i>e</i><sup>-2<i>t</i></sup></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-823-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 33.33 <i>e</i><sup>-2<i>t</i></sup>, V<sub><i>s</i></sub> = 100 <i>e</i><sup>-2<i>t</i></sup> - 20 <i>e</i><sup>-2<i>t</i></sup> - 33.33 <i>e</i><sup>-2<i>t</i></sup></p>
<p>V<sub><i>s</i></sub> = 46.6 <i>e</i><sup>-2<i>t</i></sup> volt.</p> "
"<p>In an R-L-C series circuit, R = 2/<span class=""root"">L/C</span> . If R is doubled</p>",the response will become underdamped,the response will become overdamped,the response will be critically damped,the response may be under damped or overdamped,,B, <p>Increase of resistance increases damping.</p> 
"<p>The Gaussian filter characteristic figure is realizable.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/156-1340-1.png""/></p>",True,False,,,,B, <p>It is realizable because |log|H(<i>j</i>ω)|| = ω<sup>2</sup>.</p> 
<p>A coil of resistance R and inductance L is connected in series with 10 mF capacitor. The resonant frequency is 1000 Hz. Another 10 F capacitor is connected in parallel with the above capacitor. The new resonance frequency will be</p>,1000 Hz,more than 1000 Hz,less than 1000 Hz,may be more or less than 10000 Hz,,C, <p>Total capacitance increases and therefore ω<sub><i>r</i></sub> decreases.</p> 
"<p>The circuit is figure, is in steady state with switch closed. At <i>t</i> = 0 switch is opened. The current <i>i</i> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-735-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-735-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-735-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-735-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-735-5.png""/>",,B," <p>The initial current through inductance is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-735-1.png""/></p> "
"<p>In the circuit shown, the steady state is reached with S open S is closed at <i>t</i> = 0, the current I in the 1 Ω resistor connected is to be determined at <i>t</i> = 0<sup>+</sup> is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-789-1.png""/></p>",1,2,3,4/3,,A," <p>If steady is reached L will be short circuited the current in 1 Ω resistor I = 4/2 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 2A. </p>
<p>It will act as current source in parallel with inductor.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-789-1.png""/></p>
<p>Now apply superposition theorem consider 4 volt source, current source will be open and inductor also open. </p>
<p>Current in R' = 1 Ω resistor = 2A.</p>
<p>When current source consider, voltage source will be short circuited and current due to inductor is 1A in opposite direction.</p>
<p>Total current 2 - 1 = 1 A.</p> "
<p>The value of the inductance of coil in which a current increases linearly from zero to 0.1A in 0.2 second producing a voltage of 5 volts is __________ .</p>,2.5,5,10,20,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-880-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 10 = L <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> L = 10 H.</p> "
"<p>An RLC series circuit is excited by an ac voltage <i>v</i> = 1 sin<i>t</i>. If L = 10 H, C = 0.1 F peak value of voltage across R is</p>",0.707 V,1 V,1.44 V,indeterminate as value of R is not given,,B, <p>It is a series resonant circuit and peak voltage across R is equal to peak value of source voltage.</p> 
"<p>If all other parameters are the same, a capacitor with mica as dielectric has higher capacitance than air capacitor.</p>",True,False,,,,A, <p>C ∝ ∈<sub><i>r</i></sub> .</p> 
"<p>If V = 100 ∠ 16°, the <span class=""root"">(V)</span> is</p>",10 ∠ 32°,10 ∠ 8°,10 ∠ 16°,10 ∠ 4°,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-82-1.png""/></p> "
"<p>As the diameter of a wire is doubled, the resistance becomes</p>",twice,one half,one fourth,four times,,C," <p>Since diameter is doubled, area of cross-section becomes four times and resistance is inversely proportional to area of cross-section.</p> "
"<p>A series resonant circuit has R = 10 Ω, L = 1 μH and C = 1 mF. If R is increased to 20 Ω the resonant frequency</p>",increases,decreases,remains constant,may increases or decreases,,C, <p><i>f</i><sub><i>r</i></sub> depends only on L and C.</p> 
<p><p><b>Assertion (A):</b>  Two terminal black boxes of R and C can be identified by plotting their static V-I characteristics.</p><p><b>Reason (R):</b>  The V-I characteristic of resistance is a straight line of slope R passing through origin.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,D, <p>A is wrong because static V-I characteristics do not identify the elements.</p> 
"<p>In figure, V<sub>AB</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-671-1.png""/></p>",6 V,10 V,25 V,40 V,,D, <p>Use superposition theorem.</p> 
"<p>In figure, the effective resistance across AB is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-638-1.png""/></p>",R,R - 1,R/2,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-638-2.png""/>",,C, <p>Convert the inner star into delta.</p> 
"<p>For the wave shown in figure, the average value is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/103-361-1.png""/></p>",14.14 A,15 A,17.17 A,19.19 A,,B, <p>Average value = 10 + 0.5 x 10 = 15 A.</p> 
<p>The dc voltage applied to an R-L series circuit is suddenly changed from V<sub>1</sub> to V<sub>2</sub>. The expression for transient current is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-501-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-501-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-501-3.png""/>",either (a) or (c),,C," <p>The final steady state current is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-501-1.png""/> and transient term must depend on both V<sub>1</sub> and V<sub>2</sub>.</p> "
<p>One ampere means the flow of</p>,One coulomb each minute,One electron per second,One coulomb per second,One coulomb each hour,,C, <p>As per definition one ampere means 1 coulomb per second.</p> 
"<p>For the following circuit a source of V<sub>1</sub>(<i>t</i>) = <i>e</i><sup>-2<i>t</i></sup> is applied, then the resulting response V<sub>2</sub>(<i>t</i>) is given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/147-1034-1.png""/></p>",<i>e</i><sup>-2<i>t</i></sup> + <i>e</i><sup>-<i>t</i></sup>,<i>e</i><sup>-<i>t</i></sup>,<i>e</i><sup>-<i>t</i></sup> - <i>e</i><sup>-2<i>t</i></sup>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/147-1034-2.png""/>",,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1034-1.png""/> .</p> "
"<p>When R and C are connected in parallel, phase angle of Y is positive.</p>",True,False,,,,A," <p>I = YV. Since I leads V, phase angle of Y must be positive.</p> "
