question,A,B,C,D,E,answer,explanation
<p>A series RC circuit has R = 5 Ω and C = 10 μF. The current in the circuit is 5 sin 20000<i>t</i>. The applied voltage is</p>,"25<span class=""root"">2</span> sin (20000<i>t</i> + 45°)","25<span class=""root"">2</span> sin (20000<i>t</i> - 45°)","25<span class=""root"">2</span> sin 20000<i>t</i>","25<span class=""root"">2</span> sin (20000<i>t</i> - 90°)",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-331-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-331-2.png""/></p>
<p>Z = <span class=""root"">R<sup>2</sup> + X<sub>C</sub><sup>2</sup></span> = <span class=""root"">50</span></p>
<p>V = 5<span class=""root"">50</span> sin(20000 t - 45°)</p>
<p>V = 25<span class=""root"">2</span> sin(20000 t - 45°)</p> "
<p>A capacitor stores 0.15C at 5 V. Its capacitance is</p>,0.75 F,0.75 μF,0.03 F,0.03 μF,,C, <p>Q = CV or 0.15 = C(5) or C = 0.03 F.</p> 
"<p>A 0.5 μF capacitor is connected across a 10 V battery. After a long time, the circuit current and voltage across capacitor will be</p>",0.5 A and 0 V,0 A and 10 V,20 A and 5 V,0.05 A and 5 V,,B," <p>When the capacitor is fully charged, <i>i</i> = 0 and voltage across capacitor is equal to battery voltage.</p> "
"<p>For node 1 in figure, KCL equation is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-448-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-448-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-448-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/107-448-4.png""/>",none of the above,,C," <p><i>i</i>(<i>t</i>) is the incoming current. The currents leaving node 1 are <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-448-1.png""/></p> "
"<p>In the circuit of figure, the switch is closed at <i>t</i> = 0. At <i>t</i> = 0<sup>+</sup> the current through C is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",4 A,2.5 A,3.1 A,0,,A, <p>Capacitor behaves as a short-circuit at <i>t</i> = 0.</p> 
"<p>A cable has an insulation resistance of 10<sup>10</sup> ohms. If the length is doubled, the insulation resistance will be</p>",2 x 10<sup>10</sup> Ω,0.5 x 10<sup>10</sup> Ω,10<sup>10</sup> Ω,4 x 10<sup>10</sup> Ω,,B, <p>Insulation resistance of cable is inversely proportional to length.</p> 
"<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/109-494-1.png""/>, <i>i</i>(<i>t</i>) =</p>",3<i>e</i><sup>-4<i>t</i></sup> - <i>e</i><sup>-5<i>t</i></sup>,3<i>e</i><sup>-4<i>t</i></sup> - 2<i>e</i><sup>-3<i>t</i></sup>,2<i>e</i><sup>-4<i>t</i></sup> - 5<i>e</i><sup>-2<i>t</i></sup>,3<i>e</i><sup>-4<i>t</i></sup> - <i>e</i><sup>-<i>t</i></sup>,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-494-1.png""/></p>
<p><i>i</i>(<i>t</i>) = 3<i>e</i><sup>-4<i>t</i></sup> - 2<i>e</i><sup>-3<i>t</i></sup></p> "
"<p>In the figure shown, A<sub>1</sub>, A<sub>2</sub>, A<sub>3</sub> are identical Ammeters. If A<sub>1</sub> and A<sub>3</sub> read 5 and 13 A respectively, reading of A<sub>2</sub> will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-847-1.png""/></p>",8,13 A,18,12 A,,D," <p>A<sub>2</sub> = <span class=""root"">13<sup>2</sup> - 25</span> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 12 A.</p> "
"<p>Which of the following pairs are correctly matched? <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Brune's realisation : realisation with ideal transformer.</li><li style=""padding-top:10px;"">Cauer realisation : ladder realisation.</li><li style=""padding-top:10px;"">Bott Duffin realisation : with non ideal transformer.</li></ol> Select the answer using the following codes:</p>","1, 2 and 3",2 and 3,1 and 3,1 and 2,,D, <p>Bott Duffins realisation does not use transformer.</p> 
<p>The synthesis of minimum function was suggested by</p>,O'Brune,R. Richards,Bott and Duffin,none of the above,,A, <p>The procedure is called Brune's synthesis.</p> 
<p>C = (2) (energy)/V<sup>2</sup></p>,True,False,,,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/175-1248-1.png""/></p> "
"<p>A 3 phase balanced supply feeds 3 phase unbalanced load. Power supplied to the load can be measured by using <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">2 wattmeter</li><li style=""padding-top:10px;"">one wattmeter</li><li style=""padding-top:10px;"">3 wattmeter</li></ol> Which of the above statements is correct?</p>",1 and 2,1 and 3,2 and 3,3 alone,,B, <p>A minimum of 2 wattmeters is required to measure 3 phase power. Of course power can be measured by putting one wattmeter in each phase.</p> 
<p>Which of the following is correct for a driving point functions?</p>,The real parts of all poles must be negative,The real parts of all poles and zeros must be negative,The real parts of all poles and zeros must be negative or zero,The real parts of all zeros must be negative,,C, <p>It is a necessary condition for response to be stable.</p> 
"<p>An infinite ladder is constructed with 1 Ω and 2 Ω resistors shown below.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/137-899-1.png""/></p>",8.18 A,0 A,9 A,can't determined,,C," <p>R = 1 + (2 || R)</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> R = 2</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-899-1.png""/>.</p> "
"<p>In the circuit of figure the voltage across capacitor when switch is closed at <i>t</i> = ∞ is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",0 V,20 V,very large,7.5 V,,D," <p>Voltage across capacitor = voltage across 3Ω resistance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-183-1.png""/></p> "
"<p>In the series circuit shown in figure, for series resonance, the value of the coupling coefficient, K will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-868-1.png""/></p>",0.25,0.5,0.1,1,,A," <p>Mutual inductance <i>w</i><sub><i>m</i></sub> = ω<i>k</i> <span class=""root"">L<sub>1</sub>L<sub>2</sub></span></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>m</i> = <span class=""root""><i>k</i>. 2. 8<i>j</i><sup>2</sup></span> = 4<i>k. <i>j</i></i></p>
<p>Z = 20 - <i>j</i>10 + <i>j</i>2 + <i>j</i>6 + 2.4<i>kj</i> - 2<i>j</i> + 8<i>kj</i> = 0 at resonance</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> -2 = -8<i>k</i></p>
<p><i>k</i> = 1/4 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 0.25 .</p> "
"<p>The degree of the nodes 1, 2, 3, 4 is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/132-835-1.png""/></p>",2,3,"2 for 1, 2, 3, and 3 for 4",all 3,,D, <p>Degree of node is the no.of branch incident to it.</p> 
<p>In an RC series circuit R = 100 Ω and X<sub>C</sub> = 10 Ω. In this circuit</p>,the current and voltage are in phase,the current leads the voltage by about 6°,the current leads the voltage by about 84°,the current lags the voltage by about 6°,,B," <p>In RC circuit the current leads the voltage. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-201-1.png""/></p> "
"<p>The impedance of an RC series circuit is 12 Ω at <i>f</i>= 50 Hz. At <i>f</i>= 200 Hz, the impedance will be</p>",more than 12,less than 3,more than 3 Ω but less than 12 Ω,more than 12 Ω but less than 24 Ω,,C," <p>Z = <span class=""root"">R<sup>2</sup> + X<sub>C</sub><sup>2</sup></span>. When <i>f</i> is made four times, X<sub>C</sub> becomes one-fourth but R remains the same.</p> "
<p>A current is flowing through a conductor with non-uniform area of cross-section. Then</p>,current will be different at different cross-sections.,current will be the same at all the cross-sections.,current will be different but current density will be same at all the cross-sections,current will be the same but current density will be different at different cross-sections.,,D," <p>Current density = current/area of cross-section. Same current throughout the conductor. </p>
<p>Since, area of cross-section is non-uniform, current density will be different at different cross-sections.</p> "
"<p>A series RL circuit has <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-330-1.png""/>. If a voltage 4 sin<i>t</i> + 4<i>t</i> is applied, the steady state current will be</p>",4 sin (4<i>t</i> - 45°),"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-330-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-330-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-330-4.png""/>",,B," <p>R = 4 Ω, L = 1 H, ω = 4 rad/sec, X<sub>L</sub> = 4 Ω</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-330-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-330-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-330-3.png""/></p> "
"<p>The electrical energy required to heat a bucket of water to a certain temperature is 2 kWh. If heat losses, are 25%, the energy input is</p>",2.67 kWh,3 kWh,2.5 kWh,3.5 kWh,,A," <p>Since 25% of input is lost, 0.75 Input = 2 or input = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/158-19-1.png""/></p> "
"<p>The circuit in figure will act as ideal current source with respect to terminals A and B when frequency is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-597-1.png""/></p>",0,1 rad/sec,4 rad/sec,16 rad/sec,,B," <p>When ω = 4 rad/sec ωL and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-597-1.png""/> are equal.</p> "
<p>The current rating of a cable depends on</p>,length of cable,diameter of cable,both length and diameter of cable,none of the above,,B, <p>Current rating depends only on area of cross-section and hence diameter.</p> 
"<p>In an ac circuit, the maximum and minimum values of power factor can be</p>",2 and 0,1 and 0,0 and -1,1 and -1,,B, <p>Power factor is maximum and equal to 1 for purely resistive load. Power factor is minimum and equal to zero for purely reactive load.</p> 
"<p>The time constant of the circuit in figure shown.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-819-1.png""/></p>",RC,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-819-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-819-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-819-4.png""/>",,B," <p>Time constant <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> R<sub>eq</sub>.C</p>
<p>when V is shorted and R is seen from C then R<sub>eq</sub> = R || R = R/2 </p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-819-1.png""/>.</p> "
"<p>In the circuit shown in given figure, the values of i(0<sup>+</sup>) and I(∞), will be respectively<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1024-1.png""/></p>",zero and 1.5 A,1.5 A and 3 A,3 A and zero,3 A and 1.5 A,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1024-1.png""/></p>
<p>I(<i>t</i>) = 6 <i>e</i><sup>-<i>t</i></sup> - 3 <i>e</i><sup>-0.5<i>t</i></sup></p>
<p>at <i>t</i> = 0, I(0) = 3A</p>
<p>at <i>t</i> = ∞, I(∞) = 0.</p> "
"<p>A two branch parallel circuit has a 20 Ω resistance and 1 H inductance in one branch and a 100 μF capacitor in the second branch. It is fed from 100 V ac supply, at resonance, the input impedance of the circuit is</p>",500 Ω,50 Ω,20 Ω,5 Ω,,A," <p>At parallel resonance circuit impedance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-218-1.png""/>.</p> "
"<p>The impedance matrices of two, two-port network are given by <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1006-1.png""/> and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1006-2.png""/>. If these two networks are connected in series, the impedance matrix of the resulting two-port network will be</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1006-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1006-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/144-1006-5.png""/>",indeterminate,,B, <p>Impedance matrices will be added.</p> 
"<p>As compared to the number of network elements in Brune synthesis, the number of network elements Bott-and Duffin in realization is</p>",more,less,equal,any of the above,,A," <p>To avoid mutually coupled inductors, more elements are needed.</p> "
<p>A sinusoidal voltage has peak to peak value of 100 V. The rms value is</p>,50 V,70.7 V,35.35 V,141.41 V,,C," <p>Peak value = 50 V, rms value = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-87-1.png""/> = 35.35 V.</p> "
"<p>A capacitor is needed for an ac circuit of 230 V, 50 Hz the peak voltage rating of the capacitor should be</p>",230 V,0.5 x 230 V,"<span class=""root"">2</span> x 230V","230/<span class=""root"">2</span>V",,C," <p>Peak voltage rating = <span class=""root"">2</span> (rms voltage rating).</p> "
"<p>The current wave shape shown in figure (1) is applied to a circuit element. The voltage across the element is shown in figure (2). The element is <br/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/90-104-1.png""/></p>",R,L,C,Semiconductor,,C, <p>When a current pulse is applied to a capacitor the voltage rises linearly and becomes constant at the end of pulse.</p> 
"<p>In figure, the current supplied by battery immediately after switching on the circuit is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-333-1.png""/></p>",1 A,4 A,10 A,0,,A," <p>At <i>t</i> = 0, inductance behaves as open circuit.</p> "
<p>RMS value of <i>i</i>(<i>t</i>) = 10[1 + sin (- <i>t</i>)] is</p>,10,"10/<span class=""root"">2</span>","<span class=""root"">l50</span>","10<span class=""root"">2</span>",,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-650-1.png""/>.</p> "
