question,A,B,C,D,E,answer,explanation
"<p>A resistor R of 1 Ω and two inductor L<sub>1</sub> and L<sub>2</sub> of inductances 1 H and 2 H respectively, are connected in parallel. At some time, the current through L<sub>1</sub> and L<sub>2</sub> are 1 A and 2 A, respectively. The current through R at time <i>t</i> = ∞ will be</p>",zero,1 A,2 A,3 A,,A, <p>Resistor will get short circuited.</p> 
"<p>In the circuit of figure the current through 5 Ω resistance at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-174-1.png""/></p>",0 A,10 A,6.67 A,5.1 A,,C, <p>Current through inductance is zero. Current through 5 ohm resistance = A.</p> 
"<p>In an R-L circuit excited by a battery of voltage E, the current and voltage across resistor are 1- <i>e</i><sup>-<i>t</i></sup> and 2(1 - <i>e</i><sup>-<i>t</i></sup>) respectively. If there were an initial current of 2 A in the inductance, the voltage across resistance would have been</p>",1 - <i>e</i><sup>-<i>t</i></sup>,2 - 2<i>e</i><sup>-<i>t</i></sup>,2 + 2<i>e</i><sup>-<i>t</i></sup>,4 - 4<i>e</i><sup>-<i>t</i></sup>,,C," <p>From the given data R = 2Ω, L = 2H and E = 2V. Because of initial current of 2A, <i>i</i>(<i>t</i>) = 1 - <i>e</i><sup>-<i>t</i></sup> + 2<i>e</i><sup>-<i>t</i></sup> = 1 + <i>e</i><sup>-<i>t</i></sup>. Therefore, V<sub>R</sub> = 2(1 + <i>e</i><sup>-<i>t</i></sup>).</p> "
<p>Stray capacitance is important at low frequencies.</p>,True,False,,,,B, <p>At high frequencies the reactances of stray capacitance is small. Therefore stray capacitance assumes importance at high frequencies.</p> 
<p>A non-linear element has zero resistance.</p>,True,False,,,,B, <p>A non-linear element has a resistance which depends on the magnitude of current.</p> 
"<p>In a RL circuit, the angle, θ by which the current lags the voltage is</p>",0 &gt; θ &gt; - 90°,90°,0°,0 &lt; θ &lt; 90°,,D, <p>In RL circuit the current lags the voltage by an angle which is greater than 0° but less than 90°.</p> 
"<p><i>v</i>-<i>i</i> relation for a capacitor is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/155-1236-1.png""/></p>",True,False,,,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/174-1236-1.png""/>.</p> "
"<p>The time constant of the circuit in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/124-711-1.png""/></p>",6 sec,10 sec,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/124-711-2.png""/>",16 sec,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-711-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-711-2.png""/></p> "
"<p>The damping coefficient for the given circuit is __________ <br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/136-891-1.png""/></p>",1/2,1/4,2,1,,A," <p>Damping coefficient <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-891-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> σ = u 1/2.</p> "
"<p>A 60 W, 23 V bulb is used for 45 minutes. The electrical energy consumed in commercial units is</p>",2700 units,0.45 units,4.5 units,0.045 units,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-108-1.png""/></p> "
"<p>In an ideal current source, the source resistance is zero.</p>",True,False,,,,B," <p>In ideal current source, the source resistance is infinite.</p> "
<p>A choke coil has a resistance to reactance ratio of 0.2. The power factor of the choke coil is</p>,less than 0.2 lagging,less than 0.2 leading,about 1,about 0,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-99-1.png""/> Therefore, cos Ω = 0.196 lagging.</p> "
"<p>For the ladder network of figure, open circuit driving point impedance at port 1 =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-276-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-276-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-276-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-276-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/98-276-5.png""/>",,D," <p><i>s</i> domain impedance of each inductance = 2<i>s</i> and that of each capacitor is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-276-1.png""/>.</p> "
"<p>If V<sub><i>a</i>0</sub>, V<sub><i>a</i>1</sub>, V<sub><i>a</i>2</sub> are sequence components of V<sub><i>a</i></sub> and I<sub><i>a</i>0</sub>, I<sub><i>a</i>1</sub>, I<sub><i>a</i>2</sub> are sequence components of I<sub><i>a</i></sub>, then total 3 phase power P is given by</p>",P = V<sub><i>a</i>0</sub>I<sub><i>a</i>0</sub> + V<sub><i>a</i>1</sub>I<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub>I<sub><i>a</i>2</sub>,P = V<sub><i>a</i>0</sub>I<sub><i>a</i>0</sub> + V<sub><i>a</i>1</sub>I<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub>I<sub><i>a</i>2</sub><sup>*</sup>,P = 3(V<sub><i>a</i>0</sub>I<sub><i>a</i>0</sub> + V<sub><i>a</i>1</sub>I<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub>I<sub><i>a</i>2</sub>),P = 3(V<sub><i>a</i>0</sub>I<sub><i>a</i>0</sub> + V<sub><i>a</i>1</sub>I<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub>I<sub><i>a</i>2</sub><sup>*</sup>),,D," <p>There are a total of 9 components (Three for each phase). Moreover, in general, P = VI<sup>*</sup>.</p> "
"<p>Two capacitors of 1 μF and 2 μF are connected in series across a 10 V dc battery. After the capacitors have been charged, the charges across the two capacitors will be</p>",10 μC each,20 μC each,10 μC and 20 μC,20 μC and 10 μC,,B," <p>Since capacitors are in series, charge will be same. <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-65-1.png""/></p> "
"<p>A series RLC circuit has Q = 5. A voltage of 10 V rms is applied to it. At resonance, the voltage across C is</p>",10 V rms,10 V peak,50 V rms,50 V peak,,C, <p>V<sub>C</sub> = QV = 50 V rms.</p> 
<p>The pole of a reactive function</p>,lie on <i>j</i>ω axis only,lie on negative real axis only,may lie anywhere on <i>s</i> plane,lie on <i>j</i>ω axis or on negative real axis,,A," <p>A reactance function means that the network is composed of only L and C. Since there is no resistance, poles lie on <i>j</i>ω axis only.</p> "
"<p>In the circuit of figure the current through 3 Ω resistance at <i>t</i> = 0<sup>+</sup> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",4 A,2.5 A,3.1 A,0,,D, <p>The 3Ω resistance is short-circuited by capacitor at <i>t</i> = 0.</p> 
<p>Wave A starts its positive half cycle at ω<i>t</i> = 30° and wave B starts its positive half cycle at ω<i>t</i> = 75° then wave B is leading wave A by 45°.</p>,True,False,,,,B, <p>B is lagging A by 45°.</p> 
"<p><p><b>Assertion (A):</b>  For networks in figure (1) and (2) sum of products of branch voltages and branch currents at any time is zero.</p><p><b>Reason (R):</b>  The networks in figure (1) and (2) are not the same structurally.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/152-1149-1.png""/></p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,C, <p>A is statement of Tellegen's theorem while R is wrong.</p> 
"<p>In the circuit of figure the switch is open for a long time, At <i>t</i> = 0 the switch is closed. At <i>t</i> = 0<sup>+</sup> the current supplied by battery is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-173-1.png""/></p>",6 A,3 A,3.6 A,1.5 A,,B, <p>Inductance does not allow the current to change instantaneously.</p> 
<p><p><b>Assertion (A):</b>  The Laplace transform of a ramp is 1/<i>s</i><sup>2</sup>.</p><p><b>Reason (R):</b>  The integral of a unit step function gives an impulse function.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,C, <p>Integral of unit impulse gives unit step function.</p> 
"<p>An RL series circuit is initially relaxed. A step voltage E is applied. If <span class=""symbol"">t</span> is time constant, voltage across R and L will be equal at <i>t</i> =</p>","<span class=""symbol"">t</span> <i>ln</i> 2","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-633-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-633-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-633-3.png""/>",,B," <p><i>v</i><sub>R</sub> = E(1 - <i>e</i><sup>-<i>t</i>/<span class=""symbol"">t</span></sup>) and <i>v</i><sub>L</sub> = E <i>e</i><sup>-<i>t</i>/t</sup> or 1 - <i>e</i><sup>-<i>t</i>/t</sup> = <i>e</i><sup>-<i>t</i>/t</sup>. This happens at <i>t</i> = <span class=""symbol"">t</span> in 2.</p> "
"<p>For the two port of figure, <i>z</i><sub>11</sub> is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-256-1.png""/></p>",26/7 Ω,10/3 Ω,6 Ω,2 Ω,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-256-1.png""/></p> "
"<p>A certain network has two ideal voltages sources and a large number of ideal resistances. The power consumed in one of the resistances is 4 W when either of two sources is active and the other source is active and the other source is short circuited. When both sources is short circuited.When both sources are active, the power consumed in the same resistor would be</p>",zero or 16 W,4 W or 8 W,zero or 8 W,8 W or 16 W,,A," <p>If currents of both sources add, total current would be twice and power is four time, <i>i</i>.<i>e</i>., 16 W. If currents subtract, net current and power are zero.</p> "
<p>A coil of resistance R and inductance L is connected in series with 5 μF capacitor. The source frequency is equal to resonance frequency and circuit current is 0.5 A. Another 5 F capacitor is connected in parallel with the above capacitor. The circuit current will be</p>,0.5 A,more than 0.5 A,less than 0.5 A,0.5 A or less,,C," <p>Since C increases, the circuit will not be in resonance. Therefore, current decreases (In series resonant circuit current is maximum at resonance).</p> "
<p>A capacitor having capacitance C is raised to voltage V. The energy stored will be</p>,CV<sup>2</sup>,V<sup>2</sup>/C,0.5 V<sup>2</sup>C,0.5 C<sup>2</sup>V,,C, <p>Energy stored = 0.5 CV<sup>2</sup></p> 
"<p>If the <span class=""symbol"">p</span> and T circuits in figure are equivalent, then R<sub>1</sub>, R<sub>2</sub>, R<sub>3</sub> respectively are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-601-1.png""/></p>","9 Ω, 6 Ω, 6 Ω","6 Ω, 6 Ω, 9 Ω","9 Ω, 6 Ω, 9 Ω","6 Ω, 9 Ω, 6 Ω",,B," <p>Find R<sub>1</sub>, R<sub>2</sub>, R<sub>3</sub> by delta star conversion.</p> "
"<p>In an R-L circuit, the impedance is 30 Ω at a frequency of 100 Hz. At 200 Hz, the impedance should be</p>",30 Ω or more,60 Ω or more,15 Ω or less,more than 30 Ω but less than 60 Ω,,D, <p>Z = (R<sup>2</sup> + ω<sup>2</sup>L<sup>2</sup>)<sup>0.5</sup>.</p> 
"<p>In the circuit, V<sub><i>s</i></sub> = 10 cos ω<i>t</i>, power drawn by the 4Ω resistor is 8 watt. The power factor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-807-1.png""/></p>",1,0.5,0.85,0,,C," <p>I<sup>2</sup><sub><i>m</i></sub> = P/R <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-1.png""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I<sub><i>m</i></sub> = <span class=""root"">2</span></p>
<p>Total power drawn</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> I<sup>2</sup>R <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> x 2 x [4 + 2] <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 6</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> V<sub><i>m</i></sub>I<sub><i>m</i></sub> cos θ = 6</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/169-807-2.png""/> x 10 x <span class=""root"">2</span> x PF = 6 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> P.F = 0.85 .</p> "
"<p>The electric energy required to raise the temperature of a given amount of water is 1000 kWh. If heat losses are 25%, the total heating energy required is __________ kWh.</p>",1500,1250,1333,1000,,B, <p>Total heating energy required = 1000 kWh + 25% of 1000 kWh.</p> 
