question,A,B,C,D,E,answer,explanation
"<p>For a series circuit of variable R and X<sub>L</sub>, the impedance locus is</p>",a straight line parallel to X axis in first quadrant,a straight line parallel to X axis in fourth quadrant,a straight line parallel to Y axis in second quadrant,a straight line parallel to Y axis in first quadrant,,A,
"<p>For a given line voltage, four heating coils will produce maximum heat when connected</p>",all in parallel,all in series,with two parallel pairs in series,one pair in parallel with the other two in series,,A,
<p>The integral of a unit step function is</p>,an impulse function,a ramp function,a ramp function of slope 1,none of these,,C,
<p>As per Euler's identity <i>e</i><sup><i>j</i>ω<i>t</i></sup> = cos ω<i>t</i> + <i>j</i> sin ω<i>t</i></p>,True,False,,,,A,
"<p>The reading of the voltmeter V in figure should be __________ volt.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-780-1.png""/></p>",60,10,66,0,,B,
<p>Two network said to be dual to each other</p>,if mesh equation of one is same to other of node equation,if mesh equation of both is same,if node equation of both is same,neither mesh equation nor node equation is same,,A,
<p>For a symmetrical network</p>,<i>z</i><sub>11</sub> = <i>z</i><sub>22</sub>,<i>z</i><sub>12</sub> = <i>z</i><sub>21</sub>,<i>z</i><sub>11</sub> <i>z</i><sub>22</sub> and <i>z</i><sub>12</sub> = <i>z</i><sub>21</sub>,<i>z</i><sub>11</sub> <i>z</i><sub>12</sub> - <i>z</i><sub>12</sub><sup>2</sup> = 0,,C,
"<p>Consider the following statements <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">Tellegen's theorem is applicable to any lumped network.</li><li style=""padding-top:10px;"">Reciprocity theorem is applicable to linear bilateral network.</li><li style=""padding-top:10px;"">Thevenin theorem is applicable to two terminal linear active network.</li><li style=""padding-top:10px;"">Norton's theorem is applicable to linear active network.</li></ol> Which of the above statements are correct?</p>","1, 2 and 3","1, 2, 3 and 4","1, 2 and 4",3 and 4,,B,
<p>A network is causal if impulse response is zero for <i>t</i> &lt; 0.</p>,True,False,,,,A,
<p>When an alternating current passes through an ohmic resistance the electrical power converted into heat is</p>,apparent power,true power,reactive power,none of the above,,B,
<p>Volume control found on the front panel of television receivers</p>,a ganged resistor,a variable resistor of logarithmic type,a variable resistor of linear type,a trimmer potentiometer,,B,
