question,A,B,C,D,E,answer,explanation
"<p>Z-matrix for the network shown in the given figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1023-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1023-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1023-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1023-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1023-5.png""/>",,A,
"<p>In a circuit containing a complex impedance, maximum power transfer takes place when load is</p>",pure resistance,equal to the complex impedance,conjugate complex of the circuit impedance,none of the above,,C,
<p>The resistance of a bulb at the time of full brightness is 1200 Ω. Then the resistance at room temperature is about</p>,1200 Ω,120 Ω,600 Ω,10 Ω,,B,
"<p>For a delayed half wave rectified wave, the average and rms values are lower than those for half wave.</p>",True,False,,,,A,
<p>A reactance function is always a quotient of</p>,even to odd polynomials,odd to even polynomials,even to odd or odd to even polynomials,even to even polynomials,,A,
<p>In a driving point function poles and zeros must be conjugate if complex or imaginary.</p>,True,False,,,,A,
<p>The storage battery used in power stations and substations is generally</p>,nickel cadmium battery,lead acid battery,zinc carbon battery,zinc carbon or lead acid battery,,B,
"<p>If Δ<i>s</i> is an element of area and ΔI is the current through this element, current density J is defined as</p>",J = ΔI/Δ<i>s</i>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/87-10-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/87-10-2.png""/>",none of the above,,B,
"<p>The Z parameter of the following T-network is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-827-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-827-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-827-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/131-827-4.png""/>",not possible,,A,
"<p>For an <i>m</i>-derived filter, attenuation is infinite when <i>f</i> = <i>f</i><sub>∞</sub>.</p>",True,False,,,,A,
<p>Laplace transform of <i>t</i><sup><i>n</i></sup> is</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/138-917-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/138-917-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/138-917-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/138-917-4.png""/>",,C,
<p>RMS value of a square wave is the same as peak value.</p>,True,False,,,,A,
"<p>For graph of figure, one set of fundamental cutsets would be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-612-1.png""/></p>","<i>abc</i>, <i>cde</i>, <i>afe</i>","<i>afde</i>, <i>afe</i>, <i>abdc</i>","<i>cbfe</i>, <i>afe</i>, <i>bdf</i>","<i>cbd</i>, <i>adbe</i>, <i>cde</i>",,A,
"<p>The closing of switch S<sub>1</sub> and S<sub>2</sub> in figure will light up<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/127-768-1.png""/></p>",lamp L<sub>1</sub> only,lamps L<sub>1</sub> and L<sub>2</sub>,none of them,lamp L<sub>2</sub> only,,B,
"<p>Out of Metal-film type and Carbon-film type, the one with better tolerance specification is</p>",carbon-film,metal-film type,both have same tolerance,none of these,,B,
<p>At very low frequencies a series R-C circuit behaves as almost purely __________ .</p>,resistive,inductive,capacitive,none of the above,,C,
<p>In a composite filter terminating half sections are used for impedance matching.</p>,True,False,,,,A,
<p>The bridge is balanced when the value of R is</p>,50 Ω,100 Ω,200 Ω,250 Ω,,C,
"<p>In figure, the current through <i>R</i> is 1 A when V<sub>A</sub> = 0 and V<sub>B</sub> = 15V. If both V<sub>A</sub> and V<sub>B</sub> are increased by 15V each, current through R will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-727-1.png""/></p>",1 A,0.5 A,3 A,0.33 A,,C,
"<p>When a series RL circuit having power factor angle 0 is switched on to an ac voltage V<sub><i>m</i></sub> sin (ω<i>t</i> + Φ), the transient term is zero if Φ = 0.</p>",True,False,,,,A,
<p>A series resonant circuit is capacitive at <i>f</i> = 150 Hz. The circuit will be inductive somewhere at</p>,<i>f</i> greater than 150 Hz,<i>f</i> less than 150 Hz,<i>f</i> equal to 150 Hz by increasing the value of the resistance,none of the above,,A,
"<p>In the circuit of figure, the switch is closed at <i>t</i> = 0 with <i>i</i><sub>L</sub> (0) = 0 and V<sub>C</sub> (0) = 0. In the steady state n<sub><i>c</i></sub> equals.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-865-1.png""/></p>",100 <i>v</i>,0 <i>v</i>,∞,- 100 <i>v</i>,,A,
"<p>The maximum power that can be transferred to the load is resistor R<sub>L</sub> from the voltage source in the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-984-1.png""/></p>",1 W,10 W,0.25 W,0.5 W,,C,
"<p>The Thevenin equivalent circuit to the left of AB has R<sub>eq</sub><br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/130-802-1.png""/></p>",2 Ω,4 Ω,1 Ω,3 Ω,,C,
"<p>A current increasing at the rate of 1A/s is passed through a 1 H inductor. At <i>t</i> = 0, <i>i</i> = 0. The flux linkages after 1 sec are</p>",0.5 Wb-turn,1 Wb-turn,2 Wb-turn,4 Wb-turn,,D,
<p>The capacity of a battery is expressed in terms of</p>,current,voltage,none of these,current and voltage,,C,
"<p>Consider the following statements regarding driving point admittance function<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-605-1.png""/> <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">It is an admittance of R<sub>1</sub> network</li><li style=""padding-top:10px;"">Poles and zeros alternate on the negative real axis of plane</li><li style=""padding-top:10px;"">The lowest critical frequency is a pole</li><li style=""padding-top:10px;"">Y(0) = 1/3</li></ol> Which of these statements are correct?</p>","1, 2 and 3",2 and 4,1 and 3,"1, 2, 3 and 4",,B,
"<p>In terms of <i>z</i> parameters, the condition for the network to be passive is</p>",<i>z</i><sub>11</sub> = <i>z</i><sub>22</sub>,<i>z</i><sub>12</sub> = <i>z</i><sub>21</sub>,<i>z</i><sub>11</sub> = 0,<i>z</i><sub>22</sub> = 0,,B,
"<p>Among the filter, Bessel, Butterworth and chebyshev, the filter with maximally flat response is</p>",all,butterworth,bessel,"butterworth, Chebyshev",,C,
<p>If a two port network is represented by an equivalent T network the admittance of series arm in term of ABCD parameter is equal to</p>,C,1/C,(A - 1)/B,1/B,,D,
"<p>The RLC circuit for driving point admittance function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-606-1.png""/> is</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-606-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-606-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-606-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/116-606-5.png""/>",,C,
<p><p><b>Assertion (A):</b>  A branch with no current through it can be replaced by an open circuit or short circuit.</p><p><b>Reason (R):</b>  Reciprocity theorem is applicable only if the circuit has one source.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
<p>Three capacitors each 9 μF are connected in delta. The value of each capacitor in equivalent star connection is</p>,3 μF,6 μF,27 μF,81 μF,,C,
"<p>The function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-532-1.png""/> is</p>",RC function,LC function,RL function,RC or RL function,,B,
<p>The electrolyte in nickel cadmium cell is dilute potassium hydroxide.</p>,True,False,,,,A,
