question,A,B,C,D,E,answer,explanation
<p>The total inductance of two coils is 60 mH in series aiding connection and 40 mH in series opposing connection. The mutual inductance between coils is</p>,20 mH,10 mH,5 mH,2.5 mH,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/160-147-1.png""/></p> "
"<p>The transfer function <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-977-1.png""/> of an R-L-C circuit given by <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-977-2.png""/> The Quality factor (Q-factor) of this circuit is</p>",25,100,50,5000,,C," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-977-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-977-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-977-3.png""/>.</p> "
"<p>An RC circuit initially at rest has a step signal. The response V(<i>t</i>) across C is V(<i>t</i>) = 1 - <i>e</i><sup>-<i>at</i></sup>, If now there is an initial voltage on C of 2 volts for the same step signal, V(<i>t</i>) is now</p>",1 + <i>e</i> <sup>-<i>at</i></sup>,1 + 2<i>e</i> <sup>-<i>at</i></sup>,2 - <i>e</i> <sup>-<i>at</i></sup>,3 - <i>e</i> <sup>-<i>at</i></sup>,,A," <p>At <i>t</i> = 0<sup>+</sup>, V<sub>0</sub> = 4 volt.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-804-1.png""/></p>
<p>at <i>t</i> = ∞ C open <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V<sub><i>f</i></sub> = 4 x 2 = 8 volt.</p> "
"<p>In the network of the figure is the maximum power is delivered to RL if its value is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-957-1.png""/></p>",16 Ω,40/3 Ω,60 Ω,20 Ω,,B," <p>max power will be transfer, when R<sub>L</sub> is equal to internal resistance of voltage source then <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/172-957-1.png""/>.</p> "
"<p>A two-port network is represented by ABCD parameters given by<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-988-1.png""/><br/>If port is terminated by R<sub>L</sub>, then input impedance seen at port 1 is given by</p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-988-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-988-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-988-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/143-988-5.png""/>",,D," <p>From transmission matrix </p>
<p>V<sub>1</sub> = AV<sub>2</sub> - BI<sub>2</sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> I/P impedance <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-988-1.png""/></p>
<p>I<sub>1</sub> = CV<sub>2</sub> - DI<sub>2</sub></p>
<p>Given V<sub>2</sub> = - I<sub>2</sub>.R<sub>1</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-988-2.png""/>.</p> "
"<p>A series circuit having R = 3 Ω and L = 2 H is excited by a 10 V battery. At <i>t</i> = 0<sup>+</sup>, <i>di</i>/<i>dt</i> is</p>",5 A/<i>s</i>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/101-326-1.png""/>",20 A/<i>s</i>,15 A/<i>s</i>,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-326-1.png""/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-326-2.png""/></p> "
"<p>Three resistances of 15 Ω, 10 Ω and 3 Ω are connected in parallel. The overall resistance is</p>",less than 3 Ω,between 15 and 10 Ω,between 10 and 3 Ω,more than 3 Ω,,A," <p>For resistances is parallel, overall resistance is less than the smallest resistance.</p> "
"<p>In figure, the switch is closed at <i>t</i> = 0. At <i>t</i> = 0<sup>+</sup> The value of current supplied by battery is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/93-169-1.png""/></p>",1 A,2 A,zero,infinity,,A," <p>At <i>t</i> = 0, current in R-L branch is zero.</p> "
"<p>In the circuit shown in the figure the power dissipated in 30 Ω resistor will be maximum if the value of R is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/128-785-1.png""/></p>",30 Ω,10 Ω,9 Ω,zero,,D," <p>If R = 0, it will be act a short circuit, 16 Ω Resistor will not play any role, only power dissipated in 30 Ω resistor. </p>
<p>But it R = 0, then power dissipated in 16 Ω resistor also.</p> "
<p>Which of the following polynomials is not Hurwitz?</p>,P<sub>1</sub> = <i>s</i><sup>8</sup> + 2<i>s</i><sup>6</sup> + 4<i>s</i><sup>4</sup>,P<sub>2</sub> = <i>s</i><sup>6</sup> - 3<i>s</i><sup>4</sup> + 2<i>s</i><sup>2</sup> + 1,P<sub>3</sub> = <i>s</i><sup>4</sup> + 3<i>s</i><sup>3</sup> + 3<i>s</i><sup>2</sup> + 2<i>s</i> + 1,P<sub>4</sub> = <i>s</i><sup>7</sup> + 2<i>s</i><sup>6</sup> 2<i>s</i><sup>4</sup> + 4<i>s</i><sup>3</sup> + 8<i>s</i><sup>2</sup> + 8<i>s</i> + 4,,B, <p>One coefficient is negative. Hence not Hurwitz.</p> 
<p>In an RLC underdamped circuit</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-500-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-500-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-500-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-500-4.png""/>",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-500-1.png""/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-500-2.png""/></p> "
<p>A network has 10 nodes and 17 branches. The number of different node pair are</p>,7,9,10,45,,B, <p>One node is reference node. Therefore the system has 9 node pairs.</p> 
<p>In a series RC circuit Z = (R<sup>2</sup> + ω<sup>2</sup>C<sup>2</sup>)<sup>0.5</sup>.</p>,True,False,,,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/175-1291-1.png""/></p> "
"<p>The time constant of the network shown in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-864-1.png""/></p>",RC,3 RC,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-864-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-864-3.png""/>",,C," <p>Time constant t = C R<sub>eq</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-864-1.png""/>.</p> "
"<p>If V = 20 + j20, then log<sub><i>e</i></sub>(A) A is</p>",3.342 + <i>j</i> 45,28.28 ∠45°,400 ∠45°,3.342 + <i>j</i> 0.785,,D," <p>20 x <i>j</i> 20 = 28.28 Ð45° log<sub><i>e</i></sub> V = log<sub><i>e</i></sub> (28.28) + <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-86-1.png""/> = 3.342 <i>j</i>.785.</p> "
<p>In an ac network the sum of currents entering a node is 10 ∠45°. The sum of currents leaving the node is</p>,19.32 ∠45°,15 ∠45°,20 ∠45°,zero,,A, <p>As per KCL sum of currents entering a node is equal to sum of currents leaving a node.</p> 
"<p>A parallel RLC network has R = 4Ω, L = 4H, C = 0.25F. Then at resonance Q =</p>",1,10,20,40,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-630-1.png""/> For parallel resonant circuit <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-630-2.png""/></p> "
"<p>A T network is inserted between source and R as shown in figure. The resistance seen by the source remains the same with or without T network when R is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-709-1.png""/></p>",5 Ω,10 Ω,15 Ω,20 Ω,,D," <p>If R = 15 Ω resistance, seen by the source = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/167-709-1.png""/>.</p> "
"<p>The circuit shown in the figure has initial current <i>i</i><sub>L</sub>(0) = 1A through the inductor and an initial voltage <i>v</i><sub><i>c</i></sub>(0) = 1 V across the capacitor. For input <i>v</i>(<i>t</i>) = U(<i>t</i>) the Laplace transform of the current <i>i</i>(<i>t</i>) for <i>t</i> ≥ 0 is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-976-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-976-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-976-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-976-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/142-976-5.png""/>",,B," <p>Apply KVL</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-976-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> V<sub><i>i</i></sub>(<i>s</i>) = I(<i>s</i>).R + L<i>s</i> I(<i>s</i>) - L<i>i</i>(0<sup>+</sup>) + <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-976-2.png""/></p>
<p>Put the given values and <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/173-976-3.png""/>.</p> "
"<p>In figure, the time constant for the capacitor charging is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/120-659-1.png""/></p>",6 μ<i>s</i>,10 μ<i>s</i>,15 μ<i>s</i>,25 μ<i>s</i>,,A," <p>Effective resistence is <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/166-659-1.png""/>. Hence RC = 6 μs.</p> "
"<p>In figure, the short circuit current through terminal AB will be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/100-315-1.png""/></p>",3 A,1.5 A,2 A,1 A,,A, <p>No current will flow through 2Ω resistance in parallel with short-circuit.</p> 
"<p>The current wave of figure, is passed through a 3 H inductor during the period 0 to 2 seconds<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/104-381-1.png""/></p>",is 3 V,is 6 V,increases from 0 at <i>t</i> = 0 to 6 V at <i>t</i> = 2 seconds,increases from 0 at <i>t</i> = 0 to 6 V at <i>t</i> = 2 seconds and then decreases,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-381-1.png""/></p> "
"<p>The minimum number of equations required to analyze the circuit shown in the figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/140-959-1.png""/></p>",3,4,6,7,,B," <p>No. of loop = No. of equations = <i>b</i> - <i>n</i> + 1 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 7 - 4 + 1 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 4.</p> "
"<p>If Z(<i>s</i>) has a pole at origin, the realization leads to</p>",a resistance in series,an inductance in series,a capacitance in series,a resistance or capacitance in series,,C," <p>In such a function the denominator is one degree higher than the numerator. </p>
<p>Therefore we get a term <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-525-1.png""/>. Hence, the network has capacitance in series.</p> "
"<p>A series resonant circuit has inductance L. If L is increased, the resonant frequency</p>",increases,decreases,remains constant,may increases or decreases,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-477-1.png""/>. As L increases ω<sub><i>r</i></sub> decreases.</p> "
"<p>In a coupled coil the primary has 100 turns and secondary has 200 turns. The primary produces, a flux Φ = <i>e</i><sup>-<i>t</i></sup>. The coefficient of coupling is 1. The voltages induced in secondary is</p>",200 <i>e</i><sup>-<i>t</i></sup> V,200 <i>e</i><sup>t</sup> V,200 V,none of the above,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-447-1.png""/></p> "
"<p>The average value of periodic function <i>v</i>(<i>t</i>) in figure is <br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-604-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-604-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-604-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-604-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/115-604-5.png""/>",,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-604-1.png""/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-604-2.png""/>.</p> "
"<p>The dual of network in figure is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-703-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-703-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-703-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-703-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/123-703-5.png""/>",,A, <p>L in series gives C in parallel of the same value and vice versa.</p> 
"<p>With I<sub>s</sub> disconnected I = - 1, when I<sub><i>s</i></sub> = b is connected, the value of I will become<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-852-1.png""/></p>",2 A,-1 A,1 A,3 A,,C," <p>I = -1 when V<sub><i>s</i></sub> connected, when I<sub><i>s</i></sub> is open let find current in 2Ω resistor when V is shorted and I is connected. </p>
<p>then <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/170-852-1.png""/></p>
<p>I = -1 + 2 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 1 A.</p> "
<p>In a resistor the current is <i>i</i> and the voltage is <i>v</i>. The rate of dissipation of heat at any time <i>t</i> is</p>,<i>vi</i>,<i>vit</i>,<i>vt</i>,<i>vit</i><sup>2</sup>,,A, <p>Rate of heat = rate of energy = power = <i>vi</i>.</p> 
"<p>When two port networks are connected in cascade, it is more convenient to use hybrid parameters.</p>",True,False,,,,B, <p>It is more convenient to use transmission parameters.</p> 
"<p>If absolute potential of A is - 8 V and that of B is - 16 V, V<sub>AB</sub> is equal to</p>",24 V,8 V,- 8 V,- 24 V,,B, <p>V<sub>AB</sub> = V<sub>A</sub> - V<sub>B</sub> or V<sub>AB</sub> = -8 - (-16) = 8 V.</p> 
"<p>An RLC series circuit is excited by 200 V, 100 Hz supply. The current is 20 A. If R = 10 Ω, X<sub>L</sub> = 50 Ω, X<sub>C</sub> is</p>",10 Ω,14.14 Ω,7.07 Ω,50 Ω,,D," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/159-96-1.png""/> = 10 Ω = 10 + <i>y</i>(50 - X<sub>C</sub>). Hence X<sub>C</sub> = 50 Ω</p> "
<p>For a given voltage four heating coils will give maximum heat when connected</p>,in parallel,in series,with two parallel pairs in series,with one pair in parallel and the other two in series,,A, <p>When in parallel each will get full voltage and hence maximum heat.</p> 
"<p>A system defined by <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-794-1.png""/> is initially at rest, and <i>x</i> = <i>u</i>(<i>t</i>) sin 2<i>t</i> then the forced response is K sin (2<i>t</i> - θ). The value of θ given by</p>",-tan<sup>-1</sup>(1),-tan<sup>-1</sup>(2),"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/129-794-2.png""/>",0,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-794-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-794-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/168-794-3.png""/>.</p> "
"<p>A two branch tuned circuit has a coil of resistance R and inductance L in one branch and capacitance C in the second branch. If R is increased, the dynamic resistance</p>",decreases,increases,remains constant,may increases or decreases,,B," <p>Dynamic resistance = <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-473-1.png""/> and increases as L is increased.</p> "
