question,A,B,C,D,E,answer,explanation
<p>In a network</p>,Number of links = Number of branches - number of nodes + 1,Number of links = Number of branches - number of nodes,Number of links = Number of branches - number of nodes - 1,Number of links = Number of branches - number of nodes - 2,,A,
"<p>A <i>dc</i> voltage source is connected across a series RLC circuit, Under steady state conditions, the applied <i>dc</i> voltage drops entirely across the</p>",R only,C only,L only,R and L,,B,
<p>The resonance frequency is</p>,"ω<sub><i>r</i></sub> = <span class=""root""><i>a</i></span>","ω<sub><i>r</i></sub> = <span class=""root""><i>b</i></span>","ω<sub><i>r</i></sub> = <span class=""root""><i>k</i></span>",ω<sub><i>r</i></sub> = <i>ba</i>,,B,
<p>Maximum power transfer theorem is applicable to circuits with one source only.</p>,True,False,,,,A,
<p>Two coupled coils have self inductance L<sub>1</sub> and L<sub>2</sub>. The coefficients of coupling is <i>k</i>. The mutual inductance is</p>,<i>k</i> L<sub>1</sub>L<sub>2</sub>,"<i>k</i><sup>2</sup><span class=""root"">L<sub>1</sub>L<sub>2</sub></span>","<i>k</i><span class=""root"">L<sub>1</sub>L<sub>2</sub></span>","<span class=""root""><i>k</i>L<sub>1</sub>L<sub>2</sub></span>",,C,
<p>Laplace transform method enables us to find the response in</p>,steady state,transient state,both steady and transient state,transient state provided forcing functions do not exist,,C,
"<p>When analysing two port networks in cascade, it is more convenient to use</p>",<i>z</i> parameters,<i>h</i> parameters,T parameters,<i>y</i> parameters,,C,
"<p>For a transfer function H(<i>s</i>) = P(<i>s</i>)/Q(<i>s</i>), where P(<i>s</i>) and Q(<i>s</i>) are polynomials in <i>s</i></p>",the degrees of P(<i>s</i>) is always greater than degree of Q(<i>s</i>),the degree of P(<i>s</i>) and Q(<i>s</i>) are equal,the degree of P(<i>s</i>) is independent of degree of Q(<i>s</i>),the maximum difference in degrees of P(<i>s</i>) and Q(<i>s</i>) is 1,,C,
<p>The inductance of a coil can be increased by</p>,choosing core material having high relative permeability,decreasing diameter of the former,decreasing the number of turns,increasing core length,,A,
<p>The dual of quantity charge is</p>,current,Voltage,flux,<i>d</i>Φ/<i>dt</i>,,C,
"<p>Consider the following statement : If a network has an impedance of (1 - <i>j</i>) as a specific frequency, the circuit would consist of series <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;""> R and C</li><li style=""padding-top:10px;"">R and L</li><li style=""padding-top:10px;"">R, L and C</li></ol> Which of the statement are correct?</p>",1 and 2,1 and 3,"1, 2 and 3",2 and 3,,B,
<p>The minimum permissible size of aluminium cable for lighting circuit is</p>,1.2 sq. mm,1.5 sq. mm,2.2 sq. mm,3.5 sq. mm,,B,
"<p><p><b>Assertion (A):</b>  In a parallel circuit having two branches, each branch current may be more than source current.</p><p><b>Reason (R):</b>  Calculations in ac circuits use rules of complex algebra.</p></p>",Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
"<p>Which one of the following parameters does not exist for the two port network shown in the given figure?<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/146-1021-1.png""/></p>",ABCD,<i>y</i>,<i>h</i>,<i>z</i>,,D,
"<p>Current density J, conductivity σ and electric field E in a conductor are related as</p>",J = σE,σ = JE,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/106-431-1.png""/>",J = σE<sup>2</sup>,,A,
"<p>If a driving point function N(<i>s</i>) = <i>p</i>(<i>s</i>)/<i>q</i>(<i>s</i>), then</p>",the degree of <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ by one only,the degree of <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) may differ by zero only,the degrees of <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) be equal,the degrees of <i>p</i>(<i>s</i>) and <i>q</i>(<i>s</i>) must not be equal,,B,
"<p>For the circuit of figure, the time constant is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-733-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-733-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-733-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-733-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-733-5.png""/>",,A,
<p>The ratio of active power to apparent power is known as __________ factor.</p>,power,load,form,demand,,A,
"<p>A pole zero plot of a filter is shown in figure. It is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/118-634-1.png""/></p>",low pass filter,high pass filter,band pass filter,all pass filter,,D,
<p>Two RLC series circuit has same damping ratio. Circuit 1 has higher natural frequency as compared to circuit 2. Then</p>,transients in circuit 2 will decay faster,transients in circuit 1 will decay faster,transients in both circuits will decay at the same rate,transients in any one may decay faster than in the other,,B,
<p>In an idealized half wave rectified system the average and r.m.s. values of voltage are __________ respectively.</p>,"2V<sub><i>m</i></sub>/<span class=""symbol"">p</span>, V<sub><i>m</i></sub>/2","V<sub><i>m</i></sub>/<span class=""symbol"">p</span>, V<sub><i>m</i></sub>/2","V<sub><i>m</i></sub>/<span class=""symbol"">p</span>, V<sub><i>m</i></sub>/<span class=""root"">2</span>","V<sub><i>m</i></sub>.<span class=""symbol"">p</span>, V<sub><i>m</i></sub>/2",,B,
<p>A function <i>f</i>(<i>t</i>) = <i>k</i> <i>e</i><sup><i>at</i></sup> is __________ for (a &gt; 0).</p>,stable,unstable,marginal,none,,B,
<p>The peak factor is the ratio of</p>,peak and rms values,peak and average values,rms and average values,none of the above,,A,
"<p>In attenuation band, β is an odd multiple of <span class=""symbol"">p</span>.</p>",True,False,,,,A,
"<p>Which of the following is correct? The circuit shown in the figure.<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/148-1048-1.png""/> <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">is reciprocal but not symmetrical</li><li style=""padding-top:10px;"">is not reciprocal but symmetrical</li><li style=""padding-top:10px;"">both reciprocal and symmetrical</li><li style=""padding-top:10px;"">neither reciprocal nor symmetrical</li></ol></p>","1, 2 and 3","2, 3 and 4","1, 3 and 4","1, 2 and 4",,A,
"<p>In a series RLC circuit, the value of resistance for critical damping is</p>",L/C,(L/C)<sup>0.5</sup>,"1/<span class=""root"">LC</span>","2/<span class=""root"">L/C</span>",,D,
