question,A,B,C,D,E,answer,explanation
"<p>If V<sub><i>a</i>1</sub>, V<sub><i>a</i>2</sub>, V<sub><i>a</i>0</sub> are the symmetrical components of V<sub><i>a</i></sub>, then</p>",V<sub><i>a</i></sub> = V<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub> + V<sub><i>a</i>0</sub>,V<sub><i>a</i></sub> = <i>a</i><sup>2</sup>V<sub><i>a</i>1</sub> + <i>a</i>V<sub><i>a</i>2</sub> + V<sub><i>a</i>0</sub>,V<sub><i>a</i></sub> = <i>a</i>V<sub><i>a</i>1</sub> + <i>a</i><sup>2</sup>V<sub><i>a</i>2</sub> + V<sub><i>a</i>0</sub>,V<sub><i>a</i></sub> = <i>a</i>V<sub><i>a</i>0</sub> + <i>a</i><sup>2</sup>V<sub><i>a</i>1</sub> + V<sub><i>a</i>2</sub>,,B,
"<p>In <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-496-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-496-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/110-496-3.png""/>",0.5 <i>e</i><sup>-2<i>t</i></sup>,0.5 <i>e</i><sup>2<i>t</i></sup>,,B,
<p>In drawing phasor diagram</p>,rms values are used,peak values are used,either rms or peak values are used,either rms or peak or averages values are used,,A,
"<p>As the number SWG increases, area of cross-section decreases.</p>",True,False,,,,A,
"<p>In Z<sub>RC</sub> (<i>s</i>) has a pole at <i>s</i> = ∞, the last element in first Foster realization is</p>",R,C,R and C in series,R and C in parallel,,A,
<p>The transient currents are due to</p>,resistance of the circuit,impedance of the circuit,voltage applied to the circuit,changes in stored energy in inductors and capacitors,,D,
<p>When a lead acid cell is in fully charged condition the specific gravity of electrolyte is about 1.22.</p>,True,False,,,,A,
"<p>In Z<sub>RC</sub>(<i>s</i>) has a pole at <i>s</i> = 0, the first element in first Foster realization is</p>",a capacitor,a resistor,R-C in series,either a capacitor or resistor,,A,
<p>A Two port network has V<sub>1</sub> = 24 I<sub>1</sub> + 8 I<sub>2</sub> and V<sub>2</sub> = 8 I<sub>1</sub> + 32 I<sub>2</sub> which of the following networks is represented by above equation?</p>,"<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-681-1.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-681-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-681-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/121-681-4.png""/>",,B,
"<p>An impedance function has term <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-535-1.png""/>. The realizations would give</p>",an inductance of value 2K<sub>2</sub>/ω<sub>2</sub><sup>2</sup>,a capacitance of value 2K<sub>2</sub>/ω<sub>2</sub><sup>2</sup>,"an inductance 2K<sub>2</sub>/ω<sub>2</sub><sup>2</sup> and capacitance <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/112-535-2.png""/> in parallel",none of the above,,C,
"<p>If <i>f</i>(<i>t</i>) = <i>r</i> (<i>t</i> - <i>a</i>), F(<i>s</i>) =</p>",<i>e</i><sup>-<i>as</i></sup>/<i>s</i><sup>2</sup>,<i>a</i>/(<i>s</i> + <i>a</i>),1/(<i>s</i> + <i>a</i>),<i>e</i><sup>-<i>as</i></sup>/<i>s</i>,,A,
"<p>For the network in figure, which of the following expressions gives the value of net inductance between terminals <i>A</i> and <i>B</i><br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/126-736-1.png""/> <ol style=""list-style-type: decimal; padding-bottom:10px;""><li style=""padding-top:10px;"">L<sub>1</sub> ± L<sub>2</sub></li><li style=""padding-top:10px;"">L<sub>1</sub> ± L<sub>2</sub> ± M</li><li style=""padding-top:10px;"">L<sub>1</sub> ± L<sub>2</sub> - 2M</li><li style=""padding-top:10px;"">L<sub>1</sub> ± L<sub>2</sub> ± 2M</li></ol> Select the answer using the following codes</p>",1 only,1 and 2,3 and 4,2 and 4,,B,
"<p>The parallel RLC circuit shown in figure is in resonance. If<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/133-843-1.png""/></p>",I<sub>R</sub> &lt; 1 mA,| I<sub>R</sub> + I<sub>L</sub> | &gt; 1 mA,| I<sub>R</sub> + I<sub>L</sub> | &lt; 1 mA,| I<sub>L</sub> + I<sub>C</sub> | &gt; 1 mA,,B,
<p>An ideal voltage source can not be converted into an equivalent current source.</p>,True,False,,,,A,
"<p>Load Z<sub>L</sub> for maximum power transfer is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/136-888-1.png""/></p>",R,R + <i>j</i>ωL,R - <i>j</i>ωL,none,,C,
<p>Eddy current loss is proportional to</p>,<i>f</i> and B<sup>2</sup><sub><i>m</i></sub>,<i>f</i><sup>2</sup> and B<sup>2</sup><sub><i>m</i></sub>,<i>f</i><sup>2</sup> and B<sub><i>m</i></sub>,<i>f</i> and B<sub><i>m</i></sub>,,B,
<p>Which is correct for a driving point function?</p>,"If the real part of a pole or zero is zero, that pole must be simple","If the real part of a pole or zero is zero, that pole or zero must be simple","If the real part of a zero is zero, that pole or zero must be simple",If the real part of a zero is zero that zero must be simple,,B,
"<p>In the circuit, the value of the voltage source E is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/137-901-1.png""/></p>",-22 V,-12 V,+12 V,-10 V,,A,
<p>The r.m.s. value of a half-wave rectified current is 100 A. Its value for full-wave rectification would be __________ amperes.</p>,141.4,200,"200/<span class=""symbol"">p</span>","40/<span class=""symbol"">p</span>",,A,
"<p>For the circuit of figure<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-411-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-411-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-411-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-411-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-411-5.png""/>",,B,
<p>The sum of positive real function is positive real.</p>,True,False,,,,A,
<p><p><b>Assertion (A):</b>  KCL is dual of KVL.</p><p><b>Reason (R):</b>  Node is dual of mesh.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,A,
"<p>For a 2 port network, the O/P short circuit current was measured with a 1 volt source at the I/P then value of the current gives</p>",<i>h</i><sub>12</sub>,<i>y</i><sub>12</sub>,<i>h</i><sub>21</sub>,<i>y</i><sub>21</sub>,,D,
<p>The time constant of the capacitance circuit is defined as the time during which voltage</p>,falls to 36.8% of its final steady value,rises to 38.6% of its final steady value,rises to 63.2% of its final steady value.,none of the above.,,C,
"<p>Figure shows the V-<i>i</i> characteristics of a material. The material is likely to be<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/87-33-1.png""/></p>",copper,carbon,zinc oxide,rubber,,C,
"<p>How much r.m.s. current does a 300 W, 200 V bulb take from the 200V, 50 Hz power line?</p>",0.5 A,1.5 A,2 A,3 A,,B,
"<p>In a series R-L-C circuit, the voltage across inductance will be maximum</p>",at resonance frequency,just before resonant frequency,just after resonant frequency,none of the above,,C,
"<p>In the circuit shown in the given figure, power dissipated in the 5 Ω resistor is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/145-1020-1.png""/></p>",zero,80 W,125 W,405 W,,D,
"<p>Consider the network graph shown in the figure which one of the following is NOT a 'tree' of graph<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-970-1.png""/></p>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-970-2.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-970-3.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-970-4.png""/>","<img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/141-970-5.png""/>",,B,
<p><p><b>Assertion (A):</b>  A parallel resonant circuit is also called anti-resonant circuit.</p><p><b>Reason (R):</b>  In a parallel resonant circuit impedance is maximum at resonance.</p></p>,Both A and R are true and R is correct explanation of A,Both A and R are true and R is not the correct explanation of A,A is true but R is false,A is false but R is true,,B,
