question,A,B,C,D,E,answer,explanation
"<p>In the circuit of figure the current through C at <i>t</i> = ∞ is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/94-178-1.png""/></p>",4 A,2.5 A,3.1 A,0,,D, <p>At <i>t</i> = ∞ capacitor behaves as open circuit.</p> 
"<p>The average value of the waveform is<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/134-867-1.png""/></p>",2 V,0 V,4 V,3 V,,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-867-1.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-867-2.png""/></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/171-867-3.png""/></p> "
<p>An RLC series circuit has Q = 100 and ω<sub>0</sub> = 20 rad/sec. The bandwidth is</p>,0.2 rad/sec,2 rad/sec,20 rad/sec,2000 rad/sec,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-222-1.png""/></p> "
"<p>For making a capacitor, the dielectric should have</p>",high ∈<sub><i>r</i></sub>,low ∈<sub><i>r</i></sub>,∈<sub><i>r</i></sub> = 1,∈<sub><i>r</i></sub> neither too high nor too low,,A, <p>A high ∈<sub><i>r</i></sub> will lead to high value of capacitance.</p> 
"<p>In an unloaded transformer, the fluxes limiting the primary and secondary are 30 mWb and 20 mWb. The coefficient of coupling is</p>",1,0.1,0.33,0.67,,D," <p>Φ<sub>11</sub> = (1 - <i>k</i>) Φ<sub>1</sub> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> φ<sub>11</sub> = φ<sub>1</sub> - φ<sub>2</sub></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 30 - 20 <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 10 <i>m</i>W<i>b</i></p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/>10 <i>m</i>W<i>b</i> = (1 - <i>k</i>) 30<i>m</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> 0.33 = 1 - <i>k</i> <img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/1-sym-imp.gif""/> <i>k</i> = 0.67 .</p> "
<p>Heat in calories = I<sup>2</sup>R<i>t</i>/4.186.</p>,True,False,,,,A, <p>Calories and joules are related by mechanical equivalent of heat which is 4.186 .</p> 
<p>Poles and zeros of a driving point function of a network are simple and alternate on <i>j</i>ω axis. The network consists of</p>,R and C,L and C,R and L,"R, L and C",,B," <p>In network having only L and C, poles and zeros of driving point function are simple and alternate on <i>j</i>ω axis.</p> "
"<p>For the circuit in figure, fed by a unit step voltage, <i>v</i><sub><i>c</i></sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/125-731-1.png""/></p>",1 - <i>e</i><sup>-<i>t</i>/RC</sup>,<i>e</i><sup>-<i>t</i>/RC</sup>,<i>e</i><sup><i>t</i>/RC</sup>,1,,A," <p>At <i>t</i> = 0, <i>v</i><sub><i>c</i></sub> = 0 and at <i>t</i> = ∞, <i>v</i><sub><i>c</i></sub> = 1. This condition is satisfied only by 1 - <i>e</i><sup>-<i>t</i>/RC</sup>.</p> "
"<p>For the network of figure, <i>z</i><sub>11</sub> =<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/97-246-1.png""/></p>",5/3 Ω,3/2 Ω,2 Ω,2/3 Ω,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/161-246-1.png""/></p> "
"<p>In figure<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/105-412-1.png""/></p>",Wave A is lagging wave B by ∠θ,Wave A is leading wave B by ∠θ,Wave A is lagging wave B by ∠θ and the two waves have same rms values,Wave A is lagging wave B by ∠θ and the two waves have different rms values,,B, <p>Wave A starts its cycle θ° earlier than wave B.</p> 
<p>The units for apparent power are watts.</p>,True,False,,,,B, <p>Apparent power has units of volt-amperes.</p> 
<p>In a series RLC circuit the phase angle θ of impedance Z ∠θ is positive. The circuit will behave as</p>,resistive circuit,RC circuit,RL circuit,either RL or RC circuit,,B, <p>In RL circuits phase angle of Z is positive.</p> 
"<p>If A = 3 + <i>j</i>1, A<sup>4</sup> =</p>",3.16 ∠18.4°,100 ∠73.72°,100 ∠18.4°,3.16 ∠73.22°,,B," <p>3 + <i>j</i>1 = <span class=""root"">10</span>∠18.43° = (<span class=""root"">10</span>)<sup>4</sup><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/163-420-1.png""/></p> "
"<p>In a two terminals network the O.C. voltage measured at the given terminals is 100 V and s.c., currents at the same terminals 5 A. If a load of 80 Ω resistance is connected at the terminals, load current is</p>",1 A,1.25 A,6 A,6.25 A,,A," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/165-580-1.png""/></p> "
"<p>Figure shows a dc circuit fed by a current source. With respect to terminals AB, Thevenin's voltage and Thevenin's resistance are<br/><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/102-351-1.png""/></p>","V<sub>TH</sub> = 5 V, R<sub>TH</sub> = 0.75 Ω","V<sub>TH</sub> = 2.5 V, R<sub>TH</sub> = 0.75 Ω","V<sub>TH</sub> = 2.5 V, R<sub>TH</sub> = 1 Ω","V<sub>TH</sub> = 5 V, R<sub>TH</sub> = 1 Ω",,B," <p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/162-351-1.png""/></p> "
<p>Colour code of carbon resistors has only two bands.</p>,True,False,,,,B, <p>It has four bands.</p> 
<p>A coil has resistance R and inductance L. At ω = ∞ the phase angle between voltage and current is</p>,0°,180°,45°,90°,,D," <p>When ω = ∞, X<sub>L</sub> = ωL = ∞.</p>
<p><img src=""/_files/images/electronics-and-communication-engineering/networks-analysis-and-synthesis/164-514-1.png""/></p> "
