question,A,B,C,D,E,answer,explanation
"<p>A clock signal with a period of 1 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s is applied to the input of an enable gate. The output must contain six pulses. How long must the enable pulse be active?</p>","Enable must be active for 0 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s.","Enable must be active for 3 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s.","Enable must be active for 6 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s.","Enable must be active for 12 <img align=""middle"" src=""/_files/images/digital-electronics/basic-digital-electronics/mu.gif""/>s.",,C,
<p>The AND function can be used to ________ and the OR function can be used to ________ .</p>,"enable, disable","disable, enable","enable or disable, enable or disable","detect, invert",,C,
<p>One advantage TTL has over CMOS is that TTL is ________.</p>,less expensive,not sensitive to electrostatic discharge,faster,more widely available,,B,
<p>A 2-input NOR gate is equivalent to a ________.</p>,negative-OR gate,negative-AND gate,negative-NAND gate,none of the above,,B,
"<p>If a 3-input OR gate has eight input possibilities, how many of those possibilities will result in a HIGH output?</p>",1,2,7,8,,C,
<p>Fan-out is specified in terms of ________.</p>,voltage,current,wattage,unit loads,,D,
<p>How many input combinations would a truth table have for a six-input AND gate?</p>,32,48,64,128,,C,
<p>What is the circuit number of the IC that contains four two-input AND gates in standard TTL?</p>,7402,7404,7408,7432,,C,
"<p>The terms ""low speed"" and ""high speed,"" applied to logic circuits, refer to the ________.</p>",rise time,fall time,propagation delay time,clock speed,,C,
<p>The NOR logic gate is the same as the operation of the ________ gate with an inverter connected to the output.</p>,OR,AND,NAND,none of the above,,A,
<p>The logic expression for a NOR gate is ________.</p>,"<img src=""/_files/images/digital-electronics/digital-fundamentals/mca3_0140a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca3_0140b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca3_0140c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca3_0140d.gif""/>",,D,
"<p>With regard to an AND gate, which statement is true?</p>",An AND gate has two inputs and one output.,An AND gate has two or more inputs and two outputs.,"If one input to a 2-input AND gate is HIGH, the output reflects the other input.",A 2-input AND gate has eight input possibilities.,,C,
"<p>The term ""hex inverter"" refers to:</p>",an inverter that has six inputs,six inverters in a single package,a six-input symbolic logic device,an inverter that has a history of failure,,B,
<p>How many inputs are on the logic gates of a 74HC21 IC?</p>,1,2,3,4,,D,
<p>The basic logic gate whose output is the complement of the input is the:</p>,OR gate,AND gate,inverter,comparator,,C,
"<p>When reading a Boolean expression, what does the word ""NOT"" indicate?</p>",the same as,inversion,high,low,,B,
<p>The output of an exclusive-NOR gate is HIGH if ________.</p>,the inputs are equal,"one input is HIGH, and the other input is LOW",the inputs are unequal,none of the above,,A,
<p>How many AND gates are found in a 7411 IC?</p>,1,2,3,4,,C,
"<p>Which of the following equations would accurately describe a four-input OR gate when <i>A</i> = 1, <i>B</i> = 1, <i>C</i> = 0, and <i>D</i> = 0?</p>",1 + 1 + 0 + 0 = 01,1 + 1 + 0 + 0 = 1,1 + 1 + 0 + 0 = 0,1 + 1 + 0 + 0 = 00,,B,
<p>What is the name of a digital circuit that produces several repetitive digital waveforms?</p>,an inverter,an OR gate,a Johnson shift counter,an AND gate,,C,
<p>The basic types of programmable arrays are made up of ________.</p>,AND gates,OR gates,NAND and NOR gates,AND gates and OR gates,,D,
"<p>The logic gate that will have HIGH or ""1"" at its output when any one (or more) of its inputs is HIGH is a(n):</p>",OR gate,AND gate,NOR gate,NOT operation,,A,
<p>CMOS IC packages are available in ________.</p>,DIP configuration,SOIC configuration,DIP and SOIC configurations,neither DIP nor SOIC configurations,,C,
<p>Which of the following is not a basic Boolean operation?</p>,OR,NOT,AND,FOR,,D,
"<p>Which of the following gates is described by the expression <img src=""/_files/images/digital-electronics/basic-digital-electronics/mcq3_1031_1.jpg""/>?</p>",OR,AND,NOR,NAND,,D,
<p>What is the Boolean expression for a four-input OR gate?</p>,<i>Y</i> = <i>A</i> + <i>B</i> + <i>C</i> + <i>D</i>,"<i>Y</i> = <i>A</i><font face=""symbol"">·</font> <i>B</i> <font face=""symbol"">·</font> <i>C</i> <font face=""symbol"">·</font> <i>D</i>",<i>Y</i> = <i>A</i> – <i>B</i> – <i>C</i> – <i>D</i>,<i>Y</i> = <i>A</i> $ <i>B</i> $ <i>C</i> $ <i>D</i>,,A,
<p>How many truth table entries are necessary for a four-input circuit?</p>,4,8,12,16,,D,
<p>How many entries would a truth table for a four-input NAND gate have?</p>,2,8,16,32,,C,
<p>The Boolean expression for a 3-input OR gate is ________.</p>,X = A + B,X = A + B + C,X = ABC,X = A + BC,,B,
"<p>From the truth table for a three-input NOR gate, what is the only condition of inputs <i>A</i>, <i>B</i>, and <i>C</i> that will make the output <i>X</i> high?</p>","<i>A</i> = 1, <i>B</i> = 1, <i>C</i> = 1","<i>A</i> = 1, <i>B</i> = 0, <i>C</i> = 0","<i>A</i> = 0, <i>B</i> = 0, <i>C</i> = 1","<i>A</i> = 0, <i>B</i> = 0, <i>C</i> = 0",,D,
<p>The logic gate that will have a LOW output when any one of its inputs is HIGH is the:</p>,NAND gate,AND gate,NOR gate,OR gate,,C,
<p>The output of a NAND gate is LOW if ________.</p>,all inputs are LOW,all inputs are HIGH,any input is LOW,any input is HIGH,,B,
