question,A,B,C,D,E,answer,explanation
"<p>Applying the distributive law to the expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_00300.gif""/>, we get ________.</p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0030a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0030b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0030c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0030d.gif""/>",,D,
"<p><p>Mapping the SOP expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02302.gif""/>, we get ________.</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02300u.gif""/></p></p>",(A),(B),(C),(D),,B,
"<p><p>Derive the Boolean expression for the logic circuit shown below:</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_00800.gif""/></p></p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0080a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0080b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0080c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0080d.gif""/>",,C,
"<p><p>Which is the correct logic function for this PAL diagram?</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02500.gif""/></p></p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_00250a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_00250b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_00250c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_00250d.gif""/>",,C,
"<p>For the SOP expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02000.gif""/>, how many 0s are in the truth table's output column?</p>",zero,1,4,5,,C,
"<p><p>Mapping the standard SOP expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02402.gif""/>, we get</p>
<p><img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_02400.gif""/></p></p>",(A),(B),(C),(D),,B,
<p>Which statement below best describes a Karnaugh map?</p>,A Karnaugh map can be used to replace Boolean rules.,The Karnaugh map eliminates the need for using NAND and NOR gates.,Variable complements can be eliminated by using Karnaugh maps.,Karnaugh maps provide a cookbook approach to simplifying Boolean expressions.,,D,
"<p>Applying DeMorgan's theorem to the expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_00600.gif""/>, we get ________.</p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0060a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0060b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0060c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0060d.gif""/>",,D,
<p>Which of the examples below expresses the distributive law of Boolean algebra?</p>,(<i>A</i> + <i>B</i>) + <i>C</i> = <i>A</i> + (<i>B</i> + <i>C</i>),<i>A</i>(<i>B</i> + <i>C</i>) = <i>AB</i> + <i>AC</i>,<i>A</i> + (<i>B</i> + <i>C</i>) = <i>AB</i> + <i>AC</i>,<i>A</i>(<i>BC</i>) = (<i>AB</i>) + <i>C</i>,,B,
"<p>Applying DeMorgan's theorem to the expression <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_00500.gif""/>, we get ________.</p>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0050a.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0050b.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0050c.gif""/>","<img src=""/_files/images/digital-electronics/digital-fundamentals/mca4_0050d.gif""/>",,A,
<p>Which of the following is an important feature of the sum-of-products (SOP) form of expression?</p>,All logic circuits are reduced to nothing more than simple AND and OR gates.,The delay times are greatly reduced over other forms.,"No signal must pass through more than two gates, not including inverters.",The maximum number of gates that any signal must pass through is reduced by a factor of two.,,C,
"<p>An OR gate with schematic ""bubbles"" on its inputs performs the same functions as a(n)________ gate.</p>",NOR,OR,NOT,NAND,,D,
<p>Which of the examples below expresses the commutative law of multiplication?</p>,<i>A</i> + <i>B</i> = <i>B</i> + <i>A</i>,<i>AB</i> = <i>B</i> + <i>A</i>,<i>AB</i> = <i>BA</i>,<i>AB</i> = <i>A</i> × <i>B</i>,,C,
"<p>Determine the binary values of the variables for which the following standard POS expression is equal to 0. <img src=""/_files/images/digital-electronics/digital-fundamentals/mcq4_01500u.png""/></p>",(0 + 1 + 0)(1 + 0 + 1),(1 + 1 + 1)(0 + 0 + 0),(0 + 0 + 0)(1 + 0 + 1),(1 + 1 + 0)(1 + 0 + 0),,A,
<p>The expression W(X + YZ) can be converted to SOP form by applying which law?</p>,associative law,commutative law,distributive law,none of the above,,C,
<p>The commutative law of addition and multiplication indicates that:</p>,we can group variables in an AND or in an OR any way we want,an expression can be expanded by multiplying term by term just the same as in ordinary algebra,the way we OR or AND two variables is unimportant because the result is the same,the factoring of Boolean expressions requires the multiplication of product terms that contain like variables,,C,
<p>Which of the following combinations cannot be combined into K-map groups?</p>,corners in the same row,corners in the same column,diagonal,overlapping combinations,,C,
