question,A,B,C,D,E,answer,explanation
"<p>On the universal JFET bias curve, the vertical scale labeled ________ can, in itself, be used to find the solution to ________ configurations.</p>","m, fixed-bias","M, fixed-bias","M, voltage-bias","m, voltage-bias",,A,
"<p>Calculate the value of R<sub>S</sub>. Assume V<sub>GSQ</sub> = −2V. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02600.gif""/></p></p>","0 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","1.68 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","6.81 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","8.5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
"<p>Calculate the value of R<sub>D</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02700.gif""/></p></p>","2 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3.5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","4.13 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,D,
"<p>At what value of R<sub>S</sub> does the circuit switch from depletion mode to enhancement mode? <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_01400.gif""/></p></p>","250 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","500 <img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","10 M<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",None of the above,,A,
<p>Which of the following current equations is true?</p>,I<sub>G</sub> = I<sub>D</sub>,I<sub>G</sub> = I<sub>S</sub>,I<sub>D</sub> = I<sub>S</sub>,I<sub>G</sub> = I<sub>D</sub> = I<sub>S</sub>,,C,
"<p>Calculate V<sub>DS<sub>Q</sub></sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_03200.gif""/></p></p>",1.0 V,1.50 V,2.56 V,3.58 V,,D,
"<p>Calculate the value of V<sub>DS</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_03000.gif""/></p></p>",–3 V,3 V,–4 V,4 V,,A,
<p>Which of the following represents the voltage level of V<sub>GS</sub> in a self-bias configuration?</p>,V<sub>G</sub>,V<sub>GS(off)</sub>,V<sub>S</sub>,V<sub>P</sub>,,C,
<p>The self-bias configuration eliminates the need for two dc supplies.</p>,True,False,,,,A,
<p>Which of the following is a false statement regarding the dc load line when comparing self-bias and voltage-divider configurations?</p>,Both are linear lines.,Both cross the origin.,Both intersect the transfer characteristics.,Both are obtained by writing Kirchhoff's voltage law (KVL) at the input side loop.,,B,
"<p>Calculate V<sub>DS</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02300.gif""/></p></p>",0 V,6 V,16 V,11 V,,A,
"<p>For the noninverting amplifier, one of the most important advantages associated with using a JFET for control is the fact that it is ________ rather than ________ control.</p>","dc, ac","ac, dc",,,,A,
"<p>What are the voltages across R<sub>D</sub> and R<sub>S</sub>? <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02000.gif""/></p></p>","0 V, 0 V","5 V, 5 V","10 V, 10 V","20 V, 20 V",,A,
<p>Depletion-type MOSFETs do not permit operating points with positive values of V<sub>GS</sub> and levels of I<sub>D</sub> that exceed I<sub>DSS</sub>.</p>,True,False,,,,B,
"<p>Calculate the value of V<sub>DS<sub>Q</sub></sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_01900.gif""/></p></p>",0 V,20 V,30 V,40 V,,D,
<p>What is the approximate current level in the gate of an FET in dc analysis?</p>,0 A,0.7 mA,0.3 mA,Undefined,,A,
"<p>Calculate V<sub>D</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02100.gif""/></p></p>",23.0 V,17.0 V,4.6 V,12.4 V,,B,
"<p>Calculate V<sub>CE</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_02400.gif""/></p></p>",0 V,2 V,3 V,5.34 V,,D,
<p>Seldom are current levels measured since such maneuvers require disturbing the network structure to insert the meter.</p>,True,False,,,,A,
"<p>In the design of linear amplifiers, it is good design practice to choose operating points that do not crowd the saturation level or cutoff regions.</p>",True,False,,,,A,
"<p>What is the new value of R<sub>D</sub> when there is 7 V across V<sub>DS</sub>? <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_00900.gif""/></p></p>","3 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","3.3 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","4 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>","5 k<img src=""/_files/images/electronic-devices-and-circuit-theory/omega.gif""/>",,B,
<p>Which of the following describe(s) the difference(s) between JFETs and depletion-type MOSFETs?</p>,V<sub>GS</sub> can be positive or negative for the depletion-type.,I<sub>D</sub> can exceed I<sub>DSS</sub> for the depletion-type.,The depletion-type can operate in the enhancement mode.,All of the above,,D,
"<p>Determine the value of V<sub>DS<sub>Q</sub></sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_01800.gif""/></p></p>",3.5 V,4.86 V,7.14 V,10 V,,A,
<p>Specification sheets typically provide the value of the constant k for enhancement-type MOSFETs.</p>,True,False,,,,B,
"<p>Determine the quiescent values of I<sub>D</sub> and V<sub>GS</sub>. <p> <img src=""/_files/images/electronic-devices-and-circuit-theory/mcq07_03100.gif""/></p></p>","1.2 mA, –1.8 V","1.5 mA, –1.5 V","2.0 mA, –1.2 V","3.0 mA, –0.8 V",,B,
