question,A,B,C,D,E,answer,explanation
<p>The tool life in case of a grinding wheel is the time</p>,between two successive regrinds of the wheel,taken for the wheel to be balanced,taken between two successive wheel dressings,taken for a wear of 1 mm on its diameter,,C,
"<p>In which of the following machine, the work is usually rotated while the drill is fed into work?</p>",Sensitive drilling machine,Radial drilling machine,Gang drilling machine,Deep hole drilling machine,,D,
"<p>In twist fluted drills, chips do not move out automatically.</p>",Correct,Incorrect,,,,B,
<p>Mild steel during machining produces __________ chips.</p>,continuous,discontinuous,,,,A,
<p>Crater wear is mainly due to the phenomenon known as</p>,adhesion of metals,oxidation of metals,diffusion of metals,all of these,,C,
"<p>The cutting speed for drilling aluminium, brass and bronze with high speed steel drills varies from</p>",10 to 20 m/min,18 to 30 m/min,24 to 45 m/min,60 to 90 m/min,,D,
<p>Flank wear depends upon the</p>,hardness of the work and tool material at the operating temperature,amount and distribution of hard constituents in the work material,degree of strain hardening in the chip,all of these,,B,
<p>The tool may fail due to</p>,cracking at the cutting edge due to thermal stresses,chipping of the cutting edge,plastic deformation of the cutting edge,all of these,,D,
<p>The operation of machining several surfaces of a workpiece simultaneously is called</p>,profile milling,gang milling,saw milling,helical milling,,B,
<p>The grinding wheel speed (surface speed in m/min) usually varies from</p>,500 to 1000,1000 to 1500,1500 to 2000,2000 to 2500,,C,
<p>The factor considered for evaluation of machinability is</p>,cutting forces and power consumption,tool life,type of chips and shear angle,all of these,,D,
"<p>In oblique cutting system, the tool may or may not generate a surface parallel to the workface.</p>",Yes,No,,,,A,
<p>The plunge grinding requires very __________ speed.</p>,high,low,,,,B,
"<p>In conventional milling, the cutting force tends to lift the work.</p>",True,False,,,,A,
"<p>In machining metal, cutting force at the cutting edge is measured by a</p>",wattmeter,dynamometer,hydrometer,pyrometer,,B,
"<p>With the same tool life, the maximum material per minute is removed by</p>",increasing the cutting speed,decreasing the cutting speed,increasing the depth of cut,increasing the feed rate,,C,
"<p>The process of removing metal by a cutter which is rotated against the direction of travel of workpiece, is called</p>",up milling,down milling,face milling,end milling,,A,
<p>A feed gear box for a screw cutting lathe is designed on the basis of</p>,geometric progression,arithmetic progression,harmonic progression,none of these,,A,
"<p>In American Standard Association (A S A) system, if the tool nomenclature is 8-6-5-5-10-15-2 mm, then the side rake angle will be</p>",5°,6°,8°,10°,,B,
<p>The abrasive recommended for grinding materials of low tensile strength is</p>,silicon carbide,aluminium oxide,sand stone,diamond,,A,
<p>The chamfering is an operation of</p>,bevelling the extreme end of a workpiece,embossing a diamond shaped pattern on the surface of a workpiece,reducing the diameter of a workpiece over a very narrow surface,enlarging the end of a hole cylindrically,,A,
<p>The hard grade grinding wheels are denoted by the letters</p>,<i>A</i> to <i>H</i>,<i>I</i> to <i>P</i>,<i>Q</i> to <i>Z</i>,<i>A</i> to <i>P</i>,,C,
<p>The tailstock set over required to turn a taper on the entire length of a workpiece having diameters <i>D</i> and <i>d</i> is</p>,"<img src=""/_files/images/mechanical-engineering/production-engineering/706-154-1.png""/>","<img src=""/_files/images/mechanical-engineering/production-engineering/706-154-2.png""/>","<img src=""/_files/images/mechanical-engineering/production-engineering/706-154-3.png""/>",D - d,,C,
"<p>The angle formed by the leading edge of the land with a plane having the axis of the drill, is called</p>",helix or rake angle,point angle,chisel edge angle,lip clearance angle,,A,
<p>The lip clearance angle should decrease towards the centre of the drill than at the circumference.</p>,Yes,No,,,,B,
"<p>If the shear angle is large and the chip-tool contact area is low, then the tool life will be more.</p>",Correct,Incorrect,,,,A,
"<p>In drilling brass, a drill with</p>",zero helix angle is used,low helix angle is used,high helix angle is used,any helix angle can be used,,B,
<p>The carbide tools operating at very low cutting speeds (below 30 m/min)</p>,reduces tool life,increases tool life,have no effect on tool life,spoils the work piece,,A,
"<p>In oblique cutting of metals, the cutting edge of the tool is</p>",perpendicular to the workpiece,perpendicular to the direction of tool travel,parallel to the direction of tool travel,inclined at an angle less than 90° to the direction of tool travel,,D,
